ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,539632679,538903008,538960014,538590796,537730552,537515857,537139068,538203218,538195162,537725271,537166216,537089416,537264972,537315451,536782973,536792863,536712717,536275864,536093541,536050302,536192115,535260135,535380893,535217058,535293267,534735730,535200838,534528798,534723647,534714511,534488851,534343823,533395511,533938110,533093056,532096886,531294042,530819309,528624330,528244412,528022855,526405578,526272417,523793465,522327882,521791242,520589419,517125895,508762408,496712411,481212678,480055062,431028877,431028987,417255169,396307534,363390977,358827793,319065151
Move,['11'],['8'],['5'],['7'],['16'],['5'],['29'],['54'],['14'],['63'],['36'],['49'],['13'],['68'],['55'],['42'],['55'],['32'],['83'],['16'],['68'],['73'],['11'],['24'],['63'],['77'],['52'],['25'],['93'],['26'],['74'],['73'],['47'],['49'],['30'],['112'],['13'],['49'],['52'],['44'],['58'],['153'],['24'],['85'],['279'],['38'],['34'],['221'],['340'],['569'],['247'],['654'],['1371'],['1444'],['2410'],['652'],['2131'],['2555'],['515']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Deutsch,English,English,Français,English,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,Français,Deutsch,Deutsch,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,Français,Français,Français,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Froid', 'fixant', 'Laque', 'laque']","['zweihunderddreiundzwanzig', '11', '0900er...', 'Telefon...', 'Zahl']","['Once', 'Around', 'Daughters', 'Of']","['semolina', 'wheat', 'Grain', 'Round', 'Tabouleh', 'Morocco']","['Canevas', 'Chat', 'Tricoter', 'couture', 'Couture']","['Railway', 'station', 'Subway', 'Subway']","['jazz', 'Musical', 'rubber', 'Marching']","['coke', 'Gin', 'raisin', 'appleton', 'Malibu', 'molasses']","['jumper', 'Llama', 'Itchy', 'sheep']","['course', 'textile', 'sol', 'sol']","['Salt', 'Capsicum', 'shaker', 'Shaker']","['Feces', 'Toilet', 'donkey', 'scat', 'beetle', 'manure']","['robin', 'hood', 'bend', 'queen', 'hair', 'ribbon']","['Dragon', 'Lettering', 'Skin', 'henna', 'Henna', 'Henna']","['earth', 'wriggly', 'parasite', 'Fishing', 'bait', 'Bait']","['Superinteresse', 'Hobby', 'Eifersucht', 'Ritter']","['fling', 'Coil', 'fertility', 'Cleaning', 'Boing', 'Life']","['smart', 'IQ', 'einstein', 'hawkings']","['Companion', 'hexahedron', 'Squre', 'Dice', 'Movie', '1cm^3']","['Cobra', 'Rattle', 'biggest', 'stuffed']","['Pirates', 'Beverage', 'Punch', 'Cuba-Libre', 'Jamaica', 'Jamaica']","['trims', 'Pauls', 'Bidet', 'Cut']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Drum', 'Audiologist', 'Organized', 'listen', 'Lobe', 'lobe']","['Post-dinner', 'Meal', 'Cake', 'Eclair', 'Pies', 'Sundae']","['Vieille', 'Oiseau', 'Tronc', 'ramification', 'Accro', 'Scier']","['\\u00d6sterreicher', 'Komponist', 'Kugeln', 'Kugel']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Antarctica', 'Batman', 'walk', 'south', 'flightless', 'Flightless']","['cockoo', '12', 'Ticking', 'Wall']","['glucid', 'cakes', 'Saccharine', 'Cubes', 'dessert', 'ingredient']","['Pack', 'Wild', 'Howling', 'Were', 'Wilddog', 'Predator']","['Swashbuckler', 'Corsair', 'Arg', 'JollyRoger']","['Tiere', 'Tour', 'Afrika', 'Afrika']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Nicholas', 'Trap', 'rib', 'Fight', 'Prison', 'Kennel']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['poursuite', 'auchan', 'voiture', 'pied']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['R\\u00e9cipient', 'Vitre', 'Miroir', ""d'eau"", 'plastique', 'Sable']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Scneiden', 'schneiden', 'Nagel', 'Trennen', 'papier']","['Crawl', 'Sex', 'Underneath', 'Jail', 'Master', 'Traps']","['Batman', 'March', 'Madagascar', 'Pingoo']","['Pollinator', 'bumble', 'Honey', 'Spelling', 'Spelling', 'honey']","['Alarm', 'Coop', 'Noisy', 'Bird', 'Foghorn', 'Leghorn']","['T\\u00e4uschung', 'EAV-lied', 'W\\u00fcstenph\\u00e4nomen', 'Luftschichtenlichtbrechung', 'Erscheinung', 'Anagrom']","['czar', 'overlord', 'Puyi', 'king', 'Caesar', 'Augustus']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Erie', 'Huron', 'Superior', 'Superior', 'Titicaca', 'Titicaca']","['rotational', 'energy', 'rotating', 'engine', 'revolving', 'rotor']","['Kahuna', 'Undulation', 'Hi', 'Tidal', 'tidal']","['Cordon', 'Ombilical', 'egocentrisme', 'organe']","['light', 'onion', 'Edison', 'Copy']"
Mystery Word,Gel,Nummer,Revolution,Couscous,Aiguille,Metro,Band,Rum,Wool,Tapis,Pepper,Dung,Bow,Tattoo,Worm,Leidenschaft,Spring,Genius,Cube,Snake,Rum,Shears,Perle,Ear,Dessert,Branche,Mozart,Tempel,Penguin,Clock,Sugar,Wolf,Pirate,Safari,Ocean,Cage,Menu,Clown,Tube,Cat,Course,Ange,Musique,Brush,Verre,Sheep,Shears,Dungeon,Penguin,Bee,Rooster,Fata Morgana,Emperor,Bar,Lake,Turbine,Wave,Nombril,Bulb
Guess,Gel,Nummer,Lap,seed,Laine,central,Band,Sugar,Wool,tapis,Pepper,dung,bow,Care,Worm,Leidenschaft,spring,Genius,Cube,snake,Run,Hair,Perle,,Dessert,Branche,Mozart,,Penguin,Clock,Sugar,Wolf,Pirate,Elefanten,Ocean,Cage,Menu,clown,toothbrush,cat,Course,,Musique,,Verre,sheep,Schere,Dungeon,Penguin,Bee,Rooster,Fatamorgana,Empire,Bar,Lake,Motor,Wave,Nombril,Bulb
