ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,453619381,453302686,453232988,453080176,453055936,453052420,452895295,452751482,452648844,452564324,452543488,452288262,452268281,452257989,451564924,451345518,451230664,451217602,451058611,450987253,450796325,450692964,450637328,450216132,450112496,450053806,449727973,449639325,449361717,449365455,449210818,449157396,448299443,448298972,448202573,447368374,446514318,446291423,445975209,444385823,443958521,443775902,442941057,442353181,441488112,441032575,440978972,440676504,437000024,430526833,424877761,405054016,341401520,337346134,330741642,328236739,314877288,313533300
Move,6,5,18,26,63,16,7,8,33,27,20,50,49,18,19,29,52,29,73,25,55,65,66,41,88,47,16,37,81,56,28,100,58,66,40,113,20,111,55,54,75,545,67,127,102,15,7,100,60,18,961,1011,2252,3288,2466,2922,3314,3099
Clues,"['T-rex', 'Stegosaure', 'Esp\\u00e8ce', 'Cr\\u00e9tac\\u00e9', 'Jurassique', 'Diplodocus']","['Sexy', 'Oldlady', 'Large', 'Cat']","['lantern', 'Halloween', 'seasonal', 'gourd', 'Spice', 'Autumn']","['Ambulance', '911', '000', 'Urgent']","['Silence', 'Of', 'wooly', 'baby', ""Mary's"", 'pet']","['Hunting', 'baiting', 'Line', 'Boats', 'Angling']","['rook', 'Grayskull', 'Building', 'Moat']","['robot', 'Learning', 'sewing', 'Sex', 'Washing']","['Village', 'Gu\\u00e9', 'Truite', 'Eau']","['Mangrove', 'tubercule', 'Carr\\u00e9e', 'latine', 'gingembre', 'Origine']","['Spongebob', 'Miyagi', 'Chop', 'Dojo', 'kick', 'Sensei']","['Pirate', 'jamaican', 'Daiquiri', 'Booze']","['Pitch', 'Tipi', 'Camping', 'Tipi', 'Camping', 'Teepee']","['Floor', 'Samba', 'Music', 'Moves', 'Waltz', 'Waltz']","['Armee', 'Durst', 'Sch\\u00fctzengraben', 'Drau\\u00dfen', 'trinken', 'Trinken']","['Scrub', 'Bath', 'pants', 'porous', 'absorb', 'Absorb']","['White', ""Can't"", 'hop', 'skip']","['pink', 'Lick', 'tied', 'Talk', 'muscle', 'muscle']","['Competition', 'Sprint', 'Rat', 'Rat']","['Hole', 'Garden', 'undertaker', 'Tool', 'Tool', 'tool']","['Wine', 'Container', 'CRAYONS', 'He-man', 'Milk', 'cardboard']","['Vestiaire', 'Metro', 'Tombola', 'mod\\u00e9rateur', 'Entr\\u00e9e', 'Entr\\u00e9e']","['bow', 'Bind', 'windsor', 'shoelaces', 'knot', 'Knot']","['heat', 'Hot', 'season', 'August', 'Sun']","['Mineur', 'chalumeau', 'Deluminateur', '\\u00c9tincelle', 'Allumette', 'Allumette']","['Green', 'strudel', 'fuji', 'candied', 'Fruit', 'Core']","['hair', 'lettuce', 'Dome', 'cranium', 'cranium']","['Holland', 'Fondue', 'L\\u00f6chrig', 'Tilsiter']","['pearls', 'encircle', 'Jewelry', 'Choker', 'Choker', 'Juwelry']","[""d'anjou"", 'shaped', 'bartlett', 'Green', 'Fruit', 'Fruit']","['Leader', 'Pugwash', 'Ey\\u2019', 'Ey\\u2019']","['Halloween', 'Elphaba', 'Apple', 'Dark', 'Cackle', 'Broom']","['Paratrooper', 'Freefall', 'Skydive', 'jumper', 'P.E.']","['route', '1829', 'Lionel', 'Mickey', 'choo-choo', 'Wallace']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['wind', 'Pepper', 'Tread', 'Grinding', 'Grind', 'grind']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['jitterbug', 'palais', 'dougie', 'Footloose', 'chicken', 'Bachata']","['Peppa', 'Wilbur', 'pork', 'Messy', 'swine', 'Swine']","['Shaun', 'The', 'Ewe', 'Ram', 'Lamb', 'Mutton']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Bond', 'Mechant', 'p\\u00e8lerin', 'marteau']","['Respect', 'tie', 'tie', 'NA']","['Skalpell', 'Ivy', 'eingriff', 'Narkose', 'Chirurgie', 'Transplantation']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Mast', 'catamaran', 'Drift', 'wind', 'fabric', 'Linen']","['Lollapalooza', 'Eras', 'musical', 'rock', 'orchestra', 'choir']","['0', 'X', 'browser', 'Browser']","['spider', 'deadly', 'Poisonous', 'stinger']","['kosher', 'table', 'Sodium', 'Ocean']","['Buck', 'River', 'Bivalve', 'Gem', 'Necklace', 'Oyster']","['Spade', 'bury', 'knight', 'Dig', 'weapon']","['Bouton', 'Girofles', 'Girofle', 'Vis']","['arid', 'tiramisu', 'oasis', 'Oasis', '0asis']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Outdoor', 'brisket', 'pulled', ""Ray's"", 'CHARCUT', 'griddle']"
Mystery Word,Dinosaure,Cougar,Pumpkin,Emergency,Lamb,Fishing,Castle,Machine,Rivi\u00e8re,Racine,Karate,Rum,Tent,Dance,Feldflasche,Sponge,Jump,Tongue,Race,Shovel,Carton,Ticket,Tie,Summer,Briquet,Apple,Head,K\u00e4se,Necklace,Pear,Captain,Witch,Parachute,Train,Grape,Mill,Meerjungfrau,Dance,Pig,Sheep,Nest,Requin,Bow,Operation,Anchor,Scale,Candle,Sail,Concert,Safari,Scorpion,Salt,Pearl,Shovel,Clou,Desert,Circle,Barbecue
Guess,Dinosaure,Cougar,pumpkin,Siren,Lamb,Fishing,castle,Machine,rivi\u00e8re,Racine,karate,Rum,music,,Feldflasche,sponge,Jump,Tongue,Olympics,shovel,carton,Ticket,Tie,Summer,,apple,Head,K\u00e4se,Necklace,pear,world,Witch,Parachute,train,,,Meerjungfrau,Dance,pig,Sheep,,Requin,artist,Operation,,,,Sail,Concert,,Venom,Salt,Pearl,Shovel,Clou,,Circle,Barbecue
