ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,476603957,475857014,475721696,475995598,475689539,475748509,475330261,475696379,475710055,475456511,475242307,475482051,475214770,475293817,475156667,475166463,474904945,474955713,474591484,474756662,474277157,474592233,474419875,474029734,474181164,474114255,473954600,474013322,473773078,473319518,473538476,473890082,473723371,473559102,473394445,473271916,473272593,473034160,472811422,472518873,472330572,472336239,472333626,472263103,472097420,471123855,471608452,471168377,470621188,470271899,470134481,470129046,469785842,468164131,467972395,467212152,466084294,465621249,465619295,463714023,463059537,462438853,459279309,457064795,451463411,449145581,421549329,420552674,411382679,387173467,374138794,363390977,358827793,344838144,322628136
Move,['9'],['5'],['9'],['18'],['17'],['11'],['6'],['22'],['24'],['16'],['47'],['37'],['33'],['6'],['45'],['7'],['27'],['37'],['13'],['64'],['31'],['50'],['46'],['67'],['62'],['50'],['38'],['25'],['54'],['36'],['43'],['9'],['58'],['90'],['43'],['73'],['27'],['37'],['29'],['56'],['36'],['73'],['62'],['56'],['62'],['28'],['68'],['91'],['82'],['36'],['47'],['74'],['49'],['16'],['53'],['96'],['22'],['70'],['50'],['57'],['62'],['404'],['40'],['36'],['40'],['73'],['95'],['533'],['708'],['1196'],['1316'],['1566'],['1877'],['1486'],['4336']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,English,English,English,Deutsch,English,Deutsch,English,English,English,Deutsch,English,English,Français,Français,English,Français,English,English,English,Deutsch,English,Français,Deutsch,English,Deutsch,Deutsch,English,English,Français,Français,English,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,Français,Français,English,English,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Beer', 'chair', 'Liquor', 'alcohol', 'MPa', 'pub']","['Cranium', 'Safety', 'protection', 'skull']","['tree', 'virginity', 'Maraschino', 'Bing', 'Blossoms', 'Blossom']","['Pennywise', 'Auguste', 'Triste', 'Triste', 'Ca', '\\u00c7a']","['Quacks', 'cauldron', 'Spell', 'broomstick', 'Blair']","['Arm', 'Cover', 'Clear', 'Games']","['combustion', 'gas', 'cigar', 'vapor', 'Susie', 'Smell']","['turbine', 'Methane', 'Mill', 'Mill']","['Kirmes', 'Pferd', 'Jahrmarkt', 'fahrt', 'Ketten', 'Ketten']","['Cranium', 'Thoughts', 'Thinking', 'Mind', 'Smart']","['Ank\\u00fcndigung', 'erschallen', 'Spielmannszug', 'Kompositionsart', 'Bl\\u00e4ser', 'blechbl\\u00e4ser']","['Kite', 'Energy', 'Zap', 'Voltage', 'Tesla', 'Faraday']","['Wilbur', 'Babe', 'oink', 'pork', 'porky']","['Glacier', 'Hill', 'Titanic', 'Tip', 'floating', 'danger']","['Mogwai', 'Mogwais', 'Gizmo', 'Gizmo']","['Frost', 'Tall', 'Beanstalk', 'Enormous']","['Dust', 'Snow', 'Talc', 'makeup', 'Baby', 'Baby']","['Germinal', 'Nains', 'Charbon', 'Travailleur', 'Enfant', 'Majeur']","['Putter', 'priv\\u00e9', 'Sport', 'Rotary', 'Med']","['Shake', 'highball', 'Mojito', 'Margarita', 'sauce', 'Appletini']","['Langue', 'Parler', 'Ouverture', 'Visage']","['spool', 'Slinky', 'Spiral', 'Roll']","['Theatre', 'concert', 'business', 'Reveal', 'magic', 'Girls']","['helios', 'Bathe', 'Raisins', 'Teletubies', 'Ra', 'Day']","['Handgelenksversch\\u00f6nerung', 'Bettel', 'Kette', 'Handgelenkkette']","['Langerhans', 'Greenland', 'Vanuatu', 'Land', 'Rhode', 'Bali']","['cigarette', 'Barbeuc', 'Brouillard', 'Vapeur', 'Allumer', 'gaz']","['symbol', 'Winamp', 'Gewitter', 'Licht']","['system', 'weed', 'bomb', 'Popeye', 'Mario', 'Network']","['staubig', 'Pulver']","['Beh\\u00e4lter', 'Paket', 'Pizza', 'Umzug', 'Papierkiste', 'Box']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Charge', 'weather', 'XMen', 'Ororo']","['Monotone', 'Habit', 'Tenue', 'Vetement', 'Militaire', 'costume']","['Attacher', 'Cheveux', 'saut', 'Flexible', 'caoutchouc', 'Caoutchouc']","['Air', 'forceful', 'Willows', 'instruments', 'Gale', 'gale']","['Foltos', 'Eml\\u0151s', 'Bambusz', 'Bambusz']","['Biopsy', 'Suture', 'Procedure', 'Cutting']","['smile', 'Kraft', 'Mozzarella', 'Yellow', 'Photo-taking', 'bubble']","['Konzert', 'Kn\\u00f6llchen', 'Veranstaltung', 'Eintrittskarte', 'Eintrittskarte', 'Eintrittskarte']","['Immediate', 'Help', '911', 'Sos']","['throw', 'Bomb', 'Shell', 'throwable', 'hand', 'Hand']","['Night', 'orbit', 'honey', 'Eclipse', 'Lunar', 'Lunar']","['dustbin', 'Seal', 'Jar', 'Tupperware', 'screw']","['Laspal\\u00e8s', 'Ecuyer', 'Lancelot', 'Perceval']","['sixletters', 'sunblock', 'Laptop', 'Shirt', 'JingHongWu', 'HiddenWeapon']","['Dracula', 'Romania', 'fangs', 'black', 'Undead', 'Bramstoker']","['Velveteen', 'Jack', 'Trix', 'Peter', 'Easter', 'skin']","['Yellow', 'dandelion', 'Oil', 'oil', 'Oil']","['Good', 'wit', 'Joke', 'Hilarity', 'Mood', 'Funny']","['death', 'epilogue', 'Apocalypse', 'The']","['Kitchen', 'microwave', 'Pizza', 'bake', 'Baking', 'Brick']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['Lengte', 'Fantasie', 'GVR', 'GVR']","['Television', 'World', '24', 'Simpson']","['blackout', 'Menorah', 'wick', 'Elton', 'light', 'Taper']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['robin', 'rat', 'Google', 'Thermostat', 'Twigs', 'Bowl']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Tente', 'Camping', 'poiscaille', 'argent\\u00e9e', 'Boite', 'Poisson']","['Blanc', 'Gallinac\\u00e9', 'Coq', 'R\\u00f4ti', 'KFC', 'Police']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['officer', 'cop', 'The', 'Bill', 'Sting', 'Group']","['Aaa', 'Park', 'Lithium', 'rechargeable', 'Rechargeable']","['Ass-', 'Courtney.love', 'Courtney', 'Black', 'Golf', 'Golf']","['Pig', 'Man', 'incy', 'web']","['Trimmers', 'Scissors', 'Snips', 'kitchen', 'Kitchen']","['Franck', 'Effet', 'kobe', 'bourguignon']","['putter', 'association', 'Discotheque', 'Golf']","['Flax', 'Whole', 'Salt', 'Sand', 'carbohydrate']"
Mystery Word,Bar,Helmet,Cherry,Clown,Witch,Sleeve,Smoke,Wind,Karussell,Brain,Fanfare,Electricity,Pig,Iceberg,Gremlins,Giant,Powder,Mineur,Club,Cocktail,Bouche,Coil,Show,Sun,Armband,Island,Fum\u00e9e,Blitz,Pipe,Puder,Karton,Dress,Storm,Uniforme,\u00c9lastique,Wind,Panda,Operation,Cheese,Ticket,Emergency,Grenade,Moon,Lid,Chevalier,Sleeve,Vampire,Rabbit,Sunflower,Humor,End,Oven,Cake,Giant,Series,Candle,Rabbit,Patron,Nest,Bouclier,Sardine,Poulet,Bande,Fox,Ninja,Dungeon,Rooster,Police,Battery,Hole,Spider,Shears,B\u0153uf,Club,Grain
Guess,bar,helmet,,Empereur,Witch,sleeve,smoke,Airplane,Karussell,brain,Fanfare,electricity,pig,iceberg,Gremlin,giant,powder,Mineur,,Martini,Bouche,coil,show,Sun,Uhr,Island,Fum\u00e9e,Blitz,pipe,Russ,Lieferung,,Storm,Uniforme,,Wind,Panther,Surgery,Cheese,Ticket,Emergency,grenade,moon,Lid,,sleeve,Vampire,rabbit,sunflower,Humor,end,Cook,Cake,Reus,Series,Candle,run,Coin,Nest,Chevalier,sardine,Poulet,,Fox,,dungeon,DJ,Police,Car,Hole,spider,Haircut,Boeuf,club,wheat
