ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,483013357,483160846,482707285,482769203,482907709,482686694,482725393,482658995,482555468,482545256,481815788,482421951,481731894,481989851,482050499,481747388,481681902,481279662,481332731,480478285,480707209,480203821,480643401,480556259,480225123,480040461,479596024,479553934,479740646,479717801,479466145,479243968,478625404,478409391,478413710,478232420,477997297,477477285,476741983,476415351,475857014,475235402,473604955,474303583,473319518,473890082,468164131,468125819,468191722,466086884,466084294,465621249,465661217,465665616,465435499,463714023,461036696,457064795,455837502,451463411,431028877,423771261,411382679,387173467,358827793,356959263,348838927,322726720,314360735
Move,['6'],['5'],['11'],['19'],['31'],['19'],['26'],['9'],['18'],['14'],['18'],['26'],['21'],['28'],['31'],['12'],['58'],['20'],['67'],['94'],['73'],['39'],['72'],['74'],['64'],['49'],['55'],['37'],['30'],['75'],['61'],['82'],['43'],['90'],['65'],['78'],['51'],['81'],['30'],['37'],['10'],['89'],['76'],['74'],['36'],['9'],['38'],['64'],['85'],['42'],['38'],['70'],['37'],['39'],['366'],['57'],['68'],['36'],['584'],['40'],['705'],['1782'],['717'],['1298'],['1964'],['1425'],['1505'],['1164'],['3035']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,English,English,Deutsch,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,Deutsch,Français,Deutsch,English,English,Français,English,English,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,Deutsch,Français,English,English,Français,English,English,Deutsch,English,English,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Shell', 'Galapagos', 'Shell', 'Galapagos']","['Rings', 'Pelure', 'Pleure', 'Rouge']","['Stout', 'Pilsner', 'Pub', 'Keg', 'Duff', 'Adult']","['Rare', 'Pirate', 'cach\\u00e9', 'Carte', 'Coffre', 'Coffre']","['Processor', 'Peeking', 'Shopping', 'Transparent']","['Alley', 'Lanes', 'ball', 'whooot', 'Grandpa']","['Ball', 'Munition', 'Bowling', 'Bowling']","['Freshwater', 'Huron', 'Tahoe', 'Pond', 'Placid', 'Water']","['\\u30d0\\u30a4\\u30c8', '\\u3053\\u3046\\u304b\\u3093', 'clothing', '\\u30c1\\u30fc\\u30e0', '\\u305b\\u3070\\u3093\\u3054\\u3046', '\\u305b\\u3070\\u3093\\u3054\\u3046']","['Gallerist', 'Watercolor', 'Picasso', 'monet']","['Inglourious', 'Regisseur', 'Uma', 'Django', 'DJango', 'Django']","['Cocaine', 'Dust', 'Talcum', 'Baking', 'Snow', 'Snow']","['Horrorwezen', 'Dood', 'WalkingdeAd', 'Inyourhead']","['Police', 'Rocket', 'Glas', 'neck', 'Neck', 'neck']","['Jet', 'Flotte', 'Froide', 'Rideau', 'Pommeau', 'Pommeau']","['tall', 'building', 'Babel', 'Defense', 'Eiffel', 'Pisa']","['Necklace', 'Link', 'Bicycle', 'bicycle', 'Reaction', 'Reaction']","['magazine', 'skim', 'oat', 'Dairy', 'Goat', 'mill']","['Ross', 'PBS', 'Oils', 'Watercolors', 'Van', 'Gogh']","['Stiefschwestern', 'M\\u00e4rchenfigur', 'musical', 'Glasschuh', 'wei\\u00df', 'Aschenputtel']","['Pari', 'Scorsese', 'royal', 'Roulette', 'royal', 'Roulette']","['Trick', 'Schauder', 'Horrorfilm', 'Kost\\u00fcm', 'Reformationstag', 'Reformationstag']","['Talking', 'maw', 'oriface', 'Smash']","['Spelunk', 'Grotto', 'Zubat', 'Dark', 'Thailand', 'Rescue']","['Aube', 'Lundi', 'Aurore', 't\\u00f4t']","['Whites', 'Split', 'Alley', 'green', 'Green']","['Popper', 'Yoghurt', 'Two', 'Slalom', 'Sport', 'Jet']","['interdiction', 'Autod\\u00e9fense', 'Ivoire', '\\u00c9L\\u00e9phant', 'Bouclier', 'BOUCLIER']","['Sentir', 'Narines', 'Odorat', 'Odorat']","['Staal', 'Materiaal', 'ijzer', 'Rammstein', 'Erts', 'Roest']","['Duplex', 'Dwelling', 'Gingerbread', 'cabin']","['\\u304a\\u3068\\u306a\\u306e\\u304f\\u3046\\u304b\\u3093', 'tmc5', '\\u30d0\\u30ec\\u30a8', '\\u30ab\\u30a6\\u30f3\\u30bf\\u30fc', 'Dining']","['Bernie', 'B\\u00eache', 'embrasser', 'rouler', 'Gueule', 'Trou']","['Videography', 'Buff', 'Critic', 'strip', 'Feature', 'Documentary']","['Chucky', 'Ugly', 'Bratz', 'Barbie', 'Toy', 'Toy']","['Healer', 'Appointment', 'Provider', 'House', 'medicare', 'Fellow']","['burguer', 'Carlos', 'Queen', 'Husband', 'tokyo', 'Tokyo']","['Precise', 'Alt', 'Turn', 'starboard', 'Affirmative', 'On']","['Prison', 'Block', 'Splinter', 'Biology']","['condiment', 'Yellow', 'seed', 'Colonel']","['Newton', 'lab', 'biology', 'biology']","['Lenoir', 'Louboutin', 'Aiguille', 'Achille', 'Achille']","['CPR', 'Services', 'Critical', 'Disaster', 'Bartlett']","['m\\u00e9rino', 'Tonte', 'Acier', 'Frisoux', 'tricot']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Stenen', 'Hoog', 'Beklimmen', 'Koud']","['cartoon', 'Reeses', 'Planters', 'allergy', 'Planters', 'Allergy']","['Square', 'Domino', 'Floor', 'grout', 'Bath', 'Ceiling']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u00c9pilation', 'Bain', 'piscine', 'Jaune', 'Jaune', 'jaune']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['lower', 'raise', 'float', 'drift', 'Wind', 'Water']","['Dschungel', 'Stuttgart', 'Jane', 'Mogli', 'Tantor']","['Crease', 'beach', 'Leaf', 'Strike', 'Tropical']","['Crisis', 'ICE', '112', 'Serious', 'Ambulance', '911']","['Etat', 'Schumacher', 'inverse', 'fruit']","['Devil-Devil', 'Music', 'Ballad', 'Notes', 'warble', 'mouth']","['Marie-Antoinette', '\\u00c9chafaud', 'tranchante', 'Barbier', 'L\\u00e9tale', 'D\\u00e9capitation']","['Berry', 'Tree', 'Stem', 'Drops', 'Red', 'Red']","['Red', 'Rum', 'Mammal', 'Transport', 'mount', 'cowboy']"
Mystery Word,Tortoise,Oignon,Beer,Tr\u00e9sor,Window,Bowling,Kugel,Lake,Uniform,Painting,Tarantino,Powder,Zombie,Bottle,Douche,Tower,Chain,Milk,Painting,Cinderella,Casino,Halloween,Mouth,Cave,Matin,Bowling,Ski,D\u00e9fense,Nez,Metal,House,Bar,Pelle,Film,Doll,Doctor,King,Right,Cell,Mustard,Science,Talon,Emergency,Laine,Puder,Dress,Mountain,Peanut,Tile,Sail,Cake,Patron,Zoo,Defense,Poker,Bouclier,Rock,Fox,Maillot,Ninja,Sail,Tarzan,Palm,Emergency,L\u00e9gume,Song,Guillotine,Cherry,Horse
Guess,cookie,oignons,Beer,Diamant,,Bowling,,Lake,uniform,Painting,Tarantino,Powder,Alian,,Douche,tower,chain,milk,Paint,Cinderella,Casino,,mouth,Cave,Matin,Bowling,Ski,Trafic,Nez,Metal,House,Bar,Pelle,movie,Doll,Doctor,King,order,Cell,mustard,Science,Talon,Emergency,laine,Russ,,Mountain,,Tile,Crew,Cake,Coin,Zoo,Defense,Poker,Chevalier,rock,Fox,Maillot,,sail,Zoo,Palm,Accident,L\u00e9gume,sing,Guillotine,,Horse
