ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,466172851,466136973,466105020,466000816,465937932,465921149,465872342,465847667,465737435,465619295,465485322,465401776,465395270,465246185,465224199,465050646,464855305,464716399,464626959,464450775,464362385,464319488,464040748,464036197,463954819,463741555,463655597,463420531,463391784,463190359,463166570,463080062,463053389,463051734,462743369,462709594,462452055,462244582,461993852,461619848,461514671,460427655,460418485,459645657,459349513,459279309,458716764,458603611,457749670,456908720,455837502,455700764,455275490,454586755,453839362,449145581,446155644,443775902,421549329,405054016,402108912,393621459,387173467,374138794,348302073,344838144,324806575
Move,['6'],['20'],['5'],['7'],['27'],['15'],['25'],['49'],['30'],['6'],['14'],['62'],['12'],['31'],['19'],['37'],['9'],['48'],['36'],['27'],['44'],['25'],['45'],['36'],['55'],['46'],['64'],['56'],['104'],['61'],['65'],['63'],['21'],['54'],['65'],['53'],['84'],['82'],['73'],['83'],['101'],['65'],['94'],['60'],['60'],['39'],['19'],['32'],['83'],['50'],['225'],['96'],['92'],['11'],['82'],['72'],['36'],['955'],['95'],['1217'],['898'],['1003'],['1096'],['1208'],['2264'],['1486'],['1634']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+
Language,Français,English,English,Français,Deutsch,English,English,Français,English,English,English,Français,Deutsch,English,Français,English,English,English,English,Français,English,English,English,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,English,English,Français,Deutsch,English,Deutsch,English,Français,English,English,Deutsch,English,Français,English,English,English,English,English,English,Français,English,English,English,Français,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Battre', 'Art\\u00e8res', 'Battement', 'Organe', 'Tr\\u00e8fle', 'Ventricule']","['Kneader', 'Oven', 'Pastries', 'Agricola', 'Recipe', 'Occupation']","['roll', 'shape', 'Spiral', 'Electro']","['vision', 'binocles', 'vue', 'Toilette']","['verloren', 'Fehler', 'Scheitern', 'Fehler', 'Fehlschlag', 'scheitern']","['Narwhal', 'Orca', 'Shamu', 'Baleen']","['Credits', 'Completed', 'Conclusion', 'final', 'Dead']","['Oc\\u00e9an', 'Tentacules', 'Encre', 'Poulpe']","['faith', 'seed', 'yellow', 'sausage']","['Band', 'Barracuda', 'Love', 'Valentines', 'pump', 'blood']","['cooker', 'Ramsey', 'toque', 'Emeril']","['Geant', 'Cr\\u00e9tac\\u00e9', 'St\\u00e9gosaure', 'Triceratopse', 'Raptor', 'Raptor']","['Drosselbart', 'Kaiser', 'Schweden', 'Frederic', 'Monarch', 'Monarch']","['Mud', 'Alligator', 'Lacoste', 'hook', 'Reptile', 'Tears']","['gentil', 'Extr\\u00e9mit\\u00e9', 'App\\u00e9tit', 'G\\u00e9n\\u00e9rique', 'Apocalypse', 'Apocalypse']","['Sleep', 'Fight', 'case', 'white', 'Headrest', 'Fluffy']","['dissapear', 'Rabbit', 'Illusion', 'illusionist', 'Copperfield', 'Copperfield']","['Jewels', 'diadem', 'Elizabeth', 'Tiara', 'King', 'King']","['snow', 'winter', 'Shiffrin', 'Lift', 'hill', 'Downhill']","['Lisse', 'Pierre', 'Plage', 'Ricochet', 'Ricochet', 'Plage']","['TV', 'Phone', 'computer', 'movie']","['Picard', 'Kirk', 'morgan', 'crunch', 'Sparrow', 'Cook']","['Cold', 'Sly', 'IGNEOUS', 'Quarry', 'Rock', 'Skipping']","['Sphere', 'Bearing', 'Volley', 'tabletennis', 'Round', 'golf']","['Bells', 'fear', 'fire', 'four', 'Panic', 'Alert']","['Speedrun', 'Ethnicity', 'caucasian', 'nascar', 'rally', 'marathon']","['Woodland', 'Timber', 'Tarzan', 'Gump', 'tarzan', 'Gump']","['oil', 'tall', 'seeds', 'Seed', 'Yellow', 'yellow']","['Chiquita', 'Paradiesfeige', 'Staude', 'krumm', 'krumm', 'Krummgew\\u00e4chs']","['Hay', 'Drink', 'Accessory', 'Berry', 'Scarecrow', 'Scarecrow']","['scarecrow', 'Last', 'hay', 'hay']","['gutter', 'game', 'Flinstones', 'alley', 'Strike', 'strike']","['Cheveux', 'Bain', 'Hygi\\u00e9nique', 'Hygi\\u00e9nique']","['Detective', 'Brief', 'File', 'Suit', 'Phone', 'Police']","['Table', 'Espresso', 'Cappuccino', 'brew', 'decaf', 'pod']","['Nay', 'Reece', 'Carrots', 'Hooves']","['clarity', 'Carbon', 'Blood', 'anniversary', 'hope', 'Hope']","['laser', 'Hyper', 'spotlight', 'Lazer', 'Gymnastics', 'Light']","['broom', 'firehook', 'Farmtool', 'leaves', 'sweep', 'Skinny']","['Hydroelectric', 'skydiving', 'generation', 'Produces', 'Jet', 'Hydro']","['Solution', 'Verrou', 'Serrure', 'Allen', 'Porte', 'Porte']","['4', 'G\\u00f6tterwohnsitz', 'Wettkampf', 'Mehrkampf', 'Wettk\\u00e4mpfe']","['urn', 'Receptacle', 'Pot', 'Ceramic', 'glass', 'Glass']","['Mogwai', '1984', 'Horrorfilm', 'Zweif\\u00e4ltig']","['Francis', 'Vatican', 'person', 'name', 'Pius', 'XII']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Skeleton', 'Unlock', 'Lock', 'Lock']","['Stein', 'Fluss', 'Split', 'Bodenbedeckend', 'Steinchen', 'Steinchen']","['butterfly', 'shell', 'metamorphosis', 'caterpillar', 'shroud', 'chrysalis']","['Tente', 'Zavatta', 'trap\\u00e8ze', 'Pinder', 'Gavarnie', 'gavarnie']","['knowledge', 'Hunt', 'X', 'Booty', 'Island', 'Island']","['seedless', 'Plantain', 'Minion', 'yellow', 'Peel', 'Peel']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Chandeleur', 'Aplati', 'galette', 'compl\\u00e8te']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Weighing', 'Diatonic', 'Reptile', 'Weigh']","['pitch', 'Dream', 'Scarlet', 'thermometer', 'temperature', 'temperature']","['Royer', 'Chouine', 'Mondiale', '\\u00e9pais', '\\u00e9pais']","['Whistle', 'pinkyandthebrain', 'Howl', 'Hound', 'Den', 'Wallstreet']","['dark', 'soft', 'Alan', 'Cube']","['Cobra', 'Vipere', 'boa', 'L\\u00e9zard', 'reptile', 'Reptile']","['putter', 'association', 'Discotheque', 'Golf']","['Autumn', 'Wind', 'Peepers', 'Fall', 'Foliage', 'Photosynthesis']"
Mystery Word,C\u0153ur,Baker,Coil,Lunettes,Misserfolg,Whale,End,Pieuvre,Mustard,Heart,Chef,Dinosaure,K\u00f6nig,Crocodile,Fin,Pillow,Magician,Crown,Ski,Galet,Screen,Captain,Stone,Ball,Alarm,Race,Forest,Sunflower,Banane,Straw,Straw,Bowling,Serviette,Case,Coffee,Horse,Diamond,Beam,Rake,Turbine,Cl\u00e9,Olympiade,Vase,Gremlins,Pope,Bande,Pearl,Key,Kiesel,Cocoon,Cirque,Treasure,Banana,Crescent,Museum,Dungeon,Battery,Cr\u00eape,Rooster,Scale,Fever,Guerre,Wolf,Sugar,Serpent,Club,Leaf
Guess,coeur,baker,coil,lunettes,Spiel,Whale,End,M\u00e9duse,Mustard,Heart,chef,Dinosaure,,crocodile,,Pillow,magician,Crown,ski,caillou,screen,captain,stone,Ball,Alarm,race,Tree,,Banane,Straw,,bowling,shampoing,Case,Coffee,Horse,,Beam,Rake,Power,Cl\u00e9,Olymp,vase,Gremlins,pope,,mussel,key,Kiesel,cocoon,Cirque,Aim,Banana,Crescent,,dungeon,Battery,Cr\u00e8pe,DJ,Scale,Fever,terre,Wolf,sugar,Reptile,club,leaf
