ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,538061468,538133939,537934870,537780308,537525885,537675646,537725271,537337453,537361800,537211346,537170637,536499183,536923676,536909275,536490552,536271177,536104746,535879777,535945950,535952433,535088205,535456426,535380893,535387576,535095330,534528798,534502597,534470434,534511092,534488851,534192994,534366779,534244443,534077470,534024422,532353871,532003268,531262198,531294042,531017180,530819309,529897915,529245447,529212406,528685424,528362447,528744596,528624330,528596751,528244412,527776258,527004996,526724821,526405578,526272417,523793465,522043003,521791242,521679955,521576994,521199099,517095134,508761165,494728196,489469138,470247957,465728930,431028987,420552674,411382679,336562502
Move,['5'],['28'],['9'],['9'],['6'],['6'],['63'],['16'],['21'],['27'],['27'],['40'],['44'],['12'],['16'],['47'],['25'],['37'],['30'],['74'],['73'],['74'],['11'],['81'],['56'],['25'],['82'],['37'],['68'],['62'],['109'],['38'],['51'],['65'],['82'],['93'],['120'],['67'],['13'],['34'],['49'],['59'],['30'],['73'],['43'],['67'],['73'],['52'],['63'],['44'],['75'],['87'],['82'],['153'],['24'],['85'],['5'],['38'],['74'],['11'],['291'],['291'],['251'],['235'],['932'],['1827'],['603'],['1444'],['912'],['807'],['2059']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,English,English,Français,English,English,Français,English,Deutsch,English,Français,Deutsch,English,English,English,Français,English,Deutsch,English,Français,English,English,Deutsch,English,Français,English,English,English,English,English,English,Français,Français,English,English,Français,English,English,English,Français,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Français,English,English,English,Français,English,Français,Français,Français,English,Français,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['malice', 'sable', 'Beaut\\u00e9', 'Sel']","['Sicle', 'Rolls', 'Croissant', 'World']","['pan', 'Clarinet', 'Instrument', 'ocarina', 'Piccolo', 'Piccolo']","['Food', 'Sitram', 'Ustensile', '\\u00c9bullition', 'Wok', 'P\\u00e2tes']","['gutter', 'shoes', 'Strike', 'Spare', 'Ten', 'Pins']","['gnat', 'proboscis', 'annoying', 'ouch', 'Swat', 'Bite']","['course', 'textile', 'sol', 'sol']","['Fishwoman', 'Siren', 'Ocean', 'Lady']","['Dirk', 'Cut', 'Paring', 'Slice']","['Roule', 'Palmade', 'Rome', 'Mauroy', 'galet', 'pr\\u00e9cieuse']","['Disney', 'diaries', 'Monarchy', 'Peach', 'peach', 'Peach']","['Zipfelm\\u00fctze', 'Berge', 'Garten...', 'Bergwerk', 'Gnom', 'Schneewittchen']","['muscle', 'bone', 'paper', 'nose', 'wet', 'tears']","['Juif', 'Gaz', 'Thermostat', 'Chaleur', 'Thermostat', 'Chaleur']","['Ozymandias', 'zweiter', 'Pharao', 'Nubia']","['Digel', 'Birthday', 'Cards', 'Bathing', 'formal', 'formal']","['shaped', 'green', 'prickly', 'fruit', 'fruit', 'fruit']","['amber', 'Triceratops', 'Paleontology', 'Fossils', 'Fossilized', 'Island']","['Heure', 'Gousset', 'rolex', 'Trotteuse']","['Polaroid', 'Shot', 'Photo', 'Dark', 'obscura', 'snap']","['Snooker', '9-Ball', 'Halbe', 'Kugeln', 'Queue', 'Sport']","['burning', 'Hazard', 'combustion', 'heart-throb', 'Candle', 'eternal']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Rotini', 'Pasta', 'slurp', 'udon', 'Udon', 'Udon']","['Bacardi', 'spirit', 'drink', 'alcohol', 'Buccaneer', 'Beverage']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['mitts', 'Kitchen', 'microwave', 'Baking', 'Preheat', 'Easy']","['train', 'Cat\\u00e9naire', 'Fr\\u00eat', 'Traverse', 'coke', 'Coke']","['dog', 'boxing', 'wedding', 'diamond', 'Wedding', 'Diamond']","['Snail', 'Gas', 'Oyster', 'Mussel', 'Koopa', 'Turtle']","['longevity', 'Turtle', 'Koopas', 'Galapagos', 'Reptile', 'Reptile']","['Square', 'Ice', ""Rubik's"", 'stock', '3D', '3D']","['lay', 'egg', 'bird', 'Avian', 'house', 'Home']","['Axilla', 'deep', 'Seed', 'Ditch', 'Peach', 'grave']","['Autogire', 'Avion', 'Alouette', 'H\\u00e9lices', 'H\\u00e9lice', 'H\\u00e9lice']","['communication', 'bouche', 'Papilles', 'Idiome', '\\u00e9trang\\u00e8re', '\\u00e9trang\\u00e8re']","['panty', 'Stocking']","['mouse', 'Parmesan', 'Brie', 'platter', 'Quattro', 'Fondu']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Slechtweer', 'Koud', 'Sneeuw', 'Sneeuw']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['lost', 'Explore', 'cube', 'Puzzle']","['pneu', 'secours', 'v\\u00e9lo', 'rayon', 'pette', 'tabaga']","['Equine', 'Seabiscuit', 'Rocking', 'Neigh']","['Edifice', 'Buckingham', 'extravagant', 'castle']","['Canne', 'Poisson', 'Insect', 'Appartenir', 'Poissons', 'Insectes']","['Cir', 'cle', '2pair', 'paid']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['Movie', 'Trio', 'three', 'frenchmen', 'Chocolate', ""D'Artagnan""]","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Caged', 'Cruelty', 'Vadis', 'Mammals', 'Hagenbek', 'Animalshow']","['babylon', 'Eden', 'Vegetables', 'Madison', 'Savage']","['Ausgie\\u00dfung', 'J\\u00fcnger', 'Ferien', 'Ferien', 'Ferien']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Tail', 'Ride', 'Eeor', 'Grandad']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Langue', 'Egout', 'Mange', 'L\\u00e8vres', '\\u00c9gout']","['Rail', 'watch', 'Protect', 'protect']","['P\\u00e9nitencier', 'Chambre', 'Souche', 'Sanguines', 'Piece', 'grise']","['noeud', 'Costume', 'cou', 'Cou']","['Prison', 'Paix', 'But', 'Prot\\u00e8ge']","['light', 'Song', 'edison', 'invention', 'Stephy', 'Stephy']","['Ombilical', 'centre', 'Cordon', 'Ventre', 'ventre', 'Cordon']","['Strike', 'cricket', 'Columbine', 'Muralitharan', 'Lillee', 'Warnie']","['Color', 'Citrus', 'Florida']","['Chocolate', 'Pub', 'Drinks', 'stool']","['prickly', 'shape', 'teardrop', 'yellow', 'fruit', 'fruit']","['Cochran', 'Justice', 'ace', 'Wright', 'Miranda']","['Ketchup', 'Ingr\\u00e9dient', 'Jus', 'Cerise', 'Rouge', 'L\\u00e9gume']"
Mystery Word,Grain,Crescent,Flute,Casserole,Bowling,Mosquito,Tapis,Mermaid,Knife,Pierre,Princess,Zwerg,Tissue,Four,Ramses,Suit,Pear,Dinosaur,Montre,Camera,Billard,Flame,Perle,Noodle,Rum,Tempel,Oven,Rail,Ring,Shell,Tortoise,Cube,Nest,Pit,H\u00e9licopt\u00e8re,Langue,Hose,Cheese,Menu,Winter,Clown,Labyrinth,Roue,Horse,Palace,Thon,Circle,Tube,Musketeer,Cat,Zoo,Garden,Pfingsten,Ange,Musique,Brush,Donkey,Sheep,Bouche,Guard,Cellule,Cravate,Gardien,Bulb,Nombril,Bowling,Orange,Bar,Pear,Attorney,Tomate
Guess,,Cake,flute,Casserole,Bowling,Mosquito,tapis,Mermaid,knife,Pierre,Cindarella,Zwerg,tissue,Hitler,Ramses,,Pickle,Jurassic,Montre,camera,Billard,fire,Perle,Noodle,Rum,,Oven,wagon,,Shell,tortois,Cube,Chicken,pit,H\u00e9licopt\u00e8re,langue,hose,Cheese,Menu,Winter,clown,labyrinth,Crevaison,Horse,Palace,P\u00eache,circle,toothbrush,Musketeers,cat,Zoo,Garden,Taufe,,Musique,,Donkey,sheep,Haleine,,Cellule,Cravate,Gardien,Bulb,cordon,Bowler,Orange,Bar,Pineapple,Lawyer,Tomate
