ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,446054177,445876585,445695774,445612883,445566166,445534312,445338903,445277685,445182989,445174771,445061175,444991194,444988270,444743473,444727685,444431146,444335863,444324494,444242227,444033584,443581825,443497166,443360030,443254519,443073822,442986633,442988521,442941057,442659636,442557084,442523856,442429430,442309455,442094771,441809496,441538900,441142999,441032575,440978972,440932333,440922135,440912825,440225058,440183793,440060482,439675484,435781132,433612231,432865949,430526833,408307697,396307534,393621459,363390977,360247361,357001162,348838927,348302073,336562502,322726720,317609821,314877288
Move,5,6,12,8,14,6,9,27,36,16,5,18,99,21,13,21,18,19,63,60,42,36,38,64,22,64,17,67,60,101,14,38,42,85,57,16,72,14,7,41,74,73,106,92,113,39,11,61,20,18,52,285,745,1112,1451,1698,1338,2036,1315,966,1371,3314
Clues,"['Wodka', 'Korn', 'Hochprozentig', 'reiner']","['Striped', 'Feline', 'Calvin', 'Hobbes', 'Orange', 'Cat']","['Toilet', 'Paper', 'Kleenex', 'Paper', 'Kleenex', 'Paper']","['beef', 'Powder', 'Gas', 'Colonel', 'Colonel']","['Leo', 'Simba', 'Mane', 'Cheetah']","['Aid', 'Pogues', 'Rock', 'Group', 'Metal', 'Metal']","['Bourbon', 'Buzzed', 'Drink', 'sparrow', 'ethanol', 'drunk']","['falaise', 'Mousqueton', 'Grimper', 'Encha\\u00eenement', 'Arkose', 'Prise']","['falling', 'maple', 'Chlorophyll', 'Palm', 'Autumn', 'Autumn']","['Scorching', 'Warmth', 'Furnace', 'Miami', 'Miami']","['Leprechaun', 'Charm', 'Honey', 'and']","['Jamaika', 'Genre', 'Marley', 'Ub40', 'Rastaz\\u00f6pfe', 'Rastamusik']","['soda-crackers', 'Subway', 'snack', 'Magic-Esth\\u00e9tique', 'B', 'beginwithB']","['Harp', 'utopia', 'Lost', 'Nirvana']","['planets', 'big', 'bang', 'milkyway', 'milky', 'way']","['July', 'august', 'season', 'sun']","['instrument', 'ongle', 'k\\u00e9ratine', 'rhinoc\\u00e9ros', 'brume', 'brume']","['Trick', 'Fedora', 'noble', 'Cat', 'cap', 'Bowler']","['pit', 'hole', 'Spelunking', 'Stalagmites']","[""They'll"", 'Need', 'Whooping', 'heron', 'Frasier', 'Bob']","['Wolken', 'Bliksem', 'Thor', 'Zeus', 'Zeus']","['Nil', 'Animal', 'Dundee', 'Lacoste']","['D\\u00e9tartrage', 'Carrie', 'Fraise', 'Bucal', 'Stomatologue', 'Stomatologue']","['Wrapped', 'giving', 'Gift', 'Now', 'Gift', 'now']","['Biggest', 'Mammal', 'Sea', 'Sperm']","['Shortcake', 'snack', 'achenes', 'fields']","['Zee', 'Vis', 'Jaws', 'Vin']","['Respect', 'tie', 'tie', 'NA']","['Photo', 'Afrique', 'Tourisme', 'Folie', 'Savane', 'Savane']","['terre', 'Marelle', 'Paradis', 'Nuages', 'Nuage', 'mon-mardi']","['Conan', 'Biden', 'Square', 'Glory']","['Desert', 'Hallucination', 'oasis', 'illusion', 'Oasis', 'Illusion']","['Fasten', 'Step', 'Hair', 'seal', 'Key', 'key']","['Rouge', 'Chemin\\u00e9e', 'Ondoyante', 'Passion', 'Briquet', 'Br\\u00fblant']","['Gump', 'Run', 'green', 'pine', 'Woodland', 'Jungle']","['Or', 'Argent', 'Pi\\u00e8ces', 'Pi\\u00e8ces', 'Argent']","['Leuchtturm', 'Luftballon', '99', '99']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Ungulate', 'Quadruped', 'Mj', 'Billy', 'Billy']","['Roue', 'bicyclette', 'bourvil', 'cyclo', 'Saumur']","['bird', 'tuxedo', 'waddle', 'Avian', 'Antarctica', 'Publisher']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Obscura', 'Film', 'canon', 'Photo', 'Holga', 'Aperture']","['Peigne', 'Cheval', 'Cheveux', 'Dents', 'Crini\\u00e8re', 'D\\u00e9m\\u00ealant']","['Wager', 'Gamble', 'Gambling', 'You']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Bike', 'Football', 'MIPS', 'Sallet', 'Motorcycle', 'Construction']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['0', 'X', 'browser', 'Browser']","['Package', 'knife', 'Meat', 'Meat']","['Eat', 'thanksgiving', 'supper', 'brunch', 'Dinner', 'dinner']","['Piquet', 'ombrelle', 'Plage', '\\u00e9t\\u00e9', '\\u00e9t\\u00e9']","['Oro', 'Medal', 'Finger', 'treasure', 'Aurous']","['VX', '\\u30d5\\u30b0', '\\u30c6\\u30c8\\u30ed\\u30c9\\u30c8\\u30ad\\u30b7\\u30f3', 'HFaq', '\\u305d\\u308a\\u307e\\u3061\\u305f\\u304b\\u3057', '\\u3068\\u308a\\u304b\\u3076\\u3068']","['leek', 'cry', 'Rings', 'Spring', 'layered', 'stinky']","['Bougie', 'Joyeux', '21', 'gateau', 'Quarante', 'Quarante']","['Glaive', 'Arme', 'Damocles', 'Dague', 'Sabre', 'Sabre']","['Mirabelle', 'Rouge', 'doudou', 'cueillir', 'bigarreau', 'reverchon']","['Mince', 'Leg', 'Baby', 'Sheep', 'Chops', 'Spring']","['beurre', 'Brasserie', 'Westmalle', 'Hopus', 'Pils', 'lupin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Alkohol,Tiger,Tissue,Mustard,Lion,Band,Alcohol,Escalade,Leaf,Heat,Clover,Reggae,Biscuit,Paradise,Galaxy,Summer,Corne,Hat,Cave,Crane,Thunder,Crocodile,Dentiste,Present,Whale,Strawberry,Shark,Bow,Safari,Ciel,Hunter,Mirage,Lock,Flamme,Forest,Monnaie,Nena,Scale,Candle,Goat,V\u00e9lo,Penguin,Napkin,Camera,Brosse,Bet,Poil,Helmet,Lamb,Safari,Butcher,Meal,Parasol,Gold,Poison,Onion,Anniversaire,\u00c9p\u00e9e,Cerise,Lamb,Bi\u00e8re,Circle
Guess,Schnaps,Tiger,Bathroom,,lion,First,Whisky,Escalade,leaf,Heat,Clover,Raggae,butter,,star,Summer,Corne,Hat,Cave,crane,Onweer,Crocodile,dent,gift,Whale,strawberry,Shark,artist,Safari,Ciel,,craving,clip,Feu,forest,Bijou,Nena,,,Deer,V\u00e9lo,Penguin,,Camera,brosse,bet,Poil,Helmet,,,Amazon,dinner,Parasol,Gold,Poison,Onion,Anniversaire,\u00c9p\u00e9e,cerise,Lamb,bi\u00e8re,Circle
