ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,482035856,481815788,481844555,481646333,481279662,481212678,481332731,481143717,480162112,480899997,480638723,480227913,479916058,479267220,480267668,480028057,479750831,479596024,479871236,479740646,479466145,479108774,479430817,478758693,479108112,478747392,478170756,478154857,478118502,478046635,477823291,477676190,477345518,477598990,477431939,476488308,475857014,475769386,474625360,473319518,473890082,470574916,468503119,466086884,466084294,465621249,465661217,465665616,463714023,462438853,461036696,457064795,451463411,423771261,405054016,366888891,348838927,343894377,324381970
Move,['9'],['9'],['8'],['66'],['13'],['6'],['37'],['36'],['6'],['28'],['5'],['43'],['29'],['73'],['19'],['37'],['75'],['46'],['74'],['30'],['53'],['38'],['68'],['92'],['71'],['40'],['37'],['15'],['47'],['65'],['109'],['105'],['101'],['31'],['67'],['25'],['10'],['48'],['81'],['36'],['9'],['110'],['85'],['42'],['38'],['70'],['37'],['39'],['57'],['488'],['68'],['36'],['40'],['1754'],['1491'],['1196'],['1505'],['2355'],['1745']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+
Language,English,Deutsch,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,English,Français,English,English,Français,English,English,English,English,English,English,Français,Deutsch,Deutsch,English,Deutsch,English,English,English,Français,English,English,Français,Français,English,English,English,Deutsch,English,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Luxury', 'Concert', 'Place', 'Event', 'dance', 'Dance']","['Makrele', 'Bonito', 'Flossen', 'Pizzabelag', '\\u00d6lkonserve', 'dose']","['Mountain', 'Bashful', 'Moria', 'Sneezy', 'Sneezy']","['By', 'Polling', 'Vote', 'Tory', 'Committee']","['stephy', 'kary', 'chocolate', 'Biscuits', 'bakery', 'Bakery']","['Stockton', 'Thor', 'Lightning', 'zeus', 'Struck', 'struck']","['Opener', 'USPS', 'Post', 'Write', 'English', 'Twenty-six']","['Draupnir', 'flint', 'Arrowhead', 'sharp', 'Lance', 'Brittney']","['horns', 'mammal', 'Billy', 'Nanny', 'Cheese', 'Milk']","['Ch\\u00eanaie', 'noire', 'Tron\\u00e7ais', 'Appel']","['teenager', 'dni', 'ursa', 'canis']","['Vibrisses', 'Minou', 'Perch\\u00e9', 'Pelote']","['Plug', 'Wall', '110v', 'Hl']","['Gust', 'breeze', 'Zephyr', 'Whirl', 'Fart']","['yeast', 'profession', 'pastry', 'chef', 'Cake', 'Cook']","['F\\u00fcttern', 'Kuckuck', 'Adlerhorst', 'Horst']","['agent', 'Ware', 'Smiley', 'Mission', 'xFamily', 'Family']","['Novel', 'Shounen', 'Anime', 'Not', 'Comics', 'Comic']","['Metallica', 'Rock', 'Ensemble', 'concert', 'arm', 'Garage']","['Sentir', 'Narines', 'Odorat', 'Odorat']","['Fancy', 'Artsy', 'Cannes', 'Theatre']","['Royal', 'Deposit', 'river', 'Robber', 'gringotts', 'safe']","['Sherlok', 'Investigator', 'Private', 'Homicide', 'Investigation', 'Investigation']","['Strawberry', 'Velvet', 'Brownie', 'Candle', 'birthday', 'Mix']","['car', 'It', 'Krusty', 'Krusty']","['Taxi', 'BMW', 'Twingo', 'Modus']","['Hang', 'Bomba', 'Robban\\u00e1s', 'Robban\\u00e1s']","['S\\u00e9curit\\u00e9', 'Verrouillage', 'Code', 'Verrouill\\u00e9']","['Ruby', 'Cutting', 'cabochon', 'Earrings', 'Ring', 'Expensive']","['Farm', 'File', 'Kicked', 'Restaurant', 'Waiter', 'Waiter']","['Petite', 'Langoustine', 'bouquet', 'chips', 'Grise', 'Grise']","['221b', 'Cook', 'cake', 'pies', 'Maker', 'Velastro']","['Thorny', 'prickly', 'Valentine', 'Thorn', 'red', 'Water']","['Fred', 'llit', 'Tapament', 'Sof\\u00e0', 'Tapar', 'tapar']","['behead', 'French', 'Royal', 'Beheading', 'revolution', 'Revolution']","['Meercat', 'enclosure', 'Animals', 'cages', 'Taronga', 'Orana']","['Newton', 'lab', 'biology', 'biology']","['publique', 'psychiatrique', 'general', 'dispensaire', 'Clinique', 'clinique']","['Saiten', 'Anfasshilfe', 'Knauf', 'T\\u00fcr...', 'Klinke']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Balmung', 'Damokles', 'Klinge', 'Waffe', 'Excalibur', 'Excalibur']","['Cards', 'Card', 'arm', 'Jumper', 'Tattoo', 'tattoo']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Histoire', 'Temps', 'Haricots', 'D\\u00e9but', 'Terminus', 'Terminus']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Boxen', 'Headset', 'Durchsage', 'HiFi', 'Senheiser']","['magnets', 'fatal', 'Infatuation', 'Magnetism']","['Pine', 'adam', 'gala', 'fruit', 'Jobs', 'Jobs']","['Marie-Antoinette', '\\u00c9chafaud', 'tranchante', 'Barbier', 'L\\u00e9tale', 'D\\u00e9capitation']","['Rest', 'Cloud', 'Head', 'Head']","['Ouverture', 'App\\u00e9tit', 'Ricard', 'Crakers', 'chips', 'boisson']"
Mystery Word,Ballroom,Thunfisch,Dwarf,Election,Cookie,Thunder,Letter,Spear,Goat,For\u00eat,Minor,Chat,Outlet,Wind,Baker,Nest,Spy,Manga,Band,Nez,Cinema,Bank,Detective,Cake,Clown,Voiture,Bang,Cadenas,Diamond,Server,Crevette,Baker,Rose,Blanket,Guillotine,Zoo,Science,H\u00f4pital,Griff,Puder,Dress,Schwert,Sleeve,Sail,Cake,Patron,Zoo,Defense,Bouclier,Fin,Rock,Fox,Ninja,Lautsprecher,Attraction,Apple,Guillotine,Pillow,Ap\u00e9ritif
Guess,hall,Thunfisch,Dwarf,Election,Cookies,Thunder,Letter,spear,goat,For\u00eat,Furry,Chat,socket,wind,Baker,K\u00fcken,Secret,Manga,Band,Nez,Festival,bank,Detective,Cake,Clown,Voiture,Loud,Cadenas,jewel,Horseshoe,Crevette,Bake,Rose,Manta,Guillotine,zoo,Science,H\u00f4pital,Griff,Russ,,Schwert,greeting,Crew,Cake,Coin,Zoo,Defense,Chevalier,Fin,rock,Fox,,Lautsprecher,Attraction,Apple,Guillotine,Fluffy,ap\u00e9ritif
