ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,464740371,464253893,464041211,463966474,463935918,463812892,463727546,463577596,463522901,463455949,463420531,463133801,463089471,463053389,463059537,462961262,462908870,462572935,462452055,462437977,462214466,461807447,461775365,461697330,461387732,461004079,460820116,460559309,460462030,460148170,460047866,459470730,459423883,459279309,459000971,458993207,458938717,458774327,458716764,457762341,457037078,457019141,456811549,456727197,456700192,456395675,455303315,454586755,453839362,452704150,451721423,449955800,449145581,446155644,443775902,442523856,441488112,431028987,426921218,402108912,393621459,381777020,374138794,357001162,344838144,337138645,328236739,324806575,314360735
Move,['65'],['14'],['21'],['37'],['10'],['5'],['31'],['30'],['30'],['18'],['18'],['56'],['36'],['11'],['6'],['27'],['43'],['45'],['37'],['37'],['67'],['42'],['71'],['65'],['42'],['45'],['22'],['58'],['92'],['72'],['72'],['24'],['52'],['39'],['94'],['85'],['60'],['64'],['19'],['75'],['28'],['84'],['96'],['72'],['75'],['48'],['82'],['11'],['82'],['64'],['259'],['191'],['72'],['36'],['897'],['84'],['102'],['488'],['369'],['871'],['977'],['981'],['1192'],['1799'],['1486'],['798'],['3118'],['1625'],['2868']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,English,English,English,English,English,English,Français,English,English,English,Français,Français,Français,English,English,English,English,Français,Français,Deutsch,English,Français,English,English,Français,English,Français,Français,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['amp', 'Politician', 'bluetooth', 'portable', 'keynote', 'Volume']","['Tambour', 'Croute', 'boulanger', 'Boulangerie']","['Filter', 'door', 'Sieve', 'mosquitoes']","['Fog', 'Cottonball', 'Sky', 'Fluffy', 'rain', 'gray']","['Howling', 'Moon', 'canine', 'wild']","['Wayne', 'cattle', 'cowboy', 'genre']","['Book', 'Amazon', 'George', 'Baloo', 'Mowgli', 'Mowgli']","['grey', 'matter', ""Broca's"", 'cortex', 'cerebral', 'cerebellum']","['protection', 'parasol', 'Rihanna', 'Imperm\\u00e9able', 'Poppins', 'Poppins']","['Chirology', 'coconut', 'Oil', 'Hand', 'tropical', 'Reading']","['shot', 'Magic', 'Treat', 'prestidigitation', 'Illusion', 'illusion']","['Khufu', 'Mayan', 'Pharaoh', 'Egypt', 'ponzi', 'Tomb']","['Tare', 'Roberval', 'Poukave', 'p\\u00e8se', 'Justice', 'justice']","['\\u00e9chalotte', 'soupe', 'Pleurer', 'Rouge']","['MaineCoon', 'minou', 'F\\u00e9lix', 'miaulement', 'Pott\\u00e9', 'Goutti\\u00e8re']","['articles', 'Tribune', 'Tabloid', 'Gazette', 'Tabloid', 'Gazette']","['mane', 'king', 'cowardly', 'share', 'African', 'Roar']","['Book', 'George', 'Gym', 'Amazon', 'Baloo', 'Trees']","['Sharon', 'quartz', 'flamel', 'sedimentry', 'Pebble', 'Pebble']","['Humour', 'Dr\\u00f4le', 'Film', 'Film']","['Hokusai', '\\u00c2me', 'Mer', 'Tsunami', 'Ondulation', 'Onde']","['Lancelot', 'Parzival', 'Arthur', 'Tafelrunde', 'Lanze', 'Mittelalter']","['Marvel', 'Thunder', 'Katrina', 'Cumulonimbus']","['baffe', 'myrtilles', 'P\\u00e2tisserie', 'tatin', 'Gifle', 'Claque']","['em', 'game', 'Leader', ""Who's"", 'Baby', 'Baby']","['Tar', 'Kool', 'inhale', 'Marlboro', 'nicotine', 'nicotine']","['Outil', 'Anctil', 'Feuilles', 'Feuille']","['Honey', 'busy', 'pollinate', ""Gee's"", 'Bumble', 'Queen']","['Grise', 'langouste', 'Epuisette', 'Rose', 'Rose', 'rose']","['Soprano', 'Pitre', 'Nez', 'Zapatta', '\\u00c7a', 'Pierrot']","['Thor', 'Tempesta', 'Tormenta', 'Llamp', 'Renou', 'Renou']","['Vier', 'Plant', 'Field', 'Luck', 'Geluk', 'Lucky']","['Mousse', 'Malt', 'f\\u00fbt', 'bulle', 'artisanale']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Station', 'Stove', 'steam', 'Light', 'Fart', 'fart']","['tool', 'jack', 'MC', 'sledge']","['Tracks', 'Conductor', 'Bullet', 'passenger', 'caboose']","['\\u00d6sterreich', 'Amadeus', 'Sprechgesang', 'Greifvogel', 'Mutter-der-mann-mit-dem-koks', 'Komissar']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Cardamom', 'curry', 'Dune', 'Myrhh', 'paprika', 'Paprika']","['Bridal', 'tub', 'Meteor', 'golden', 'Rinse', 'Clean']","['Jim', 'laser', 'Plank', 'Ray', 'Smile', 'Smile']","['Gianduja', 'hair', 'Brown', 'Color', 'Eyes', 'Eyes']","['sycamore', 'Evergreen', 'christmas', 'Arboreal']","['Petersplatz', 'Johannes-Paul', 'Petrusamt', 'Heiligkeit', 'Pius', 'Ostersegen']","['Check', 'BobbyFischer', 'Checkers', 'rook', 'rook']","['round', 'shape', 'Magic', 'Life', 'Ring', 'Ring']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['Popcorn', 'sea', 'Jumbo', 'tempura', 'decapod', 'Small']","['\\u3046\\u3055\\u304e\\u3068', '\\u308a\\u3085\\u3046\\u3050\\u3046\\u3058\\u3087\\u3046', '\\u3053\\u3046\\u3089', '\\u3053\\u3046\\u3089']","['balls', 'liver', 'swiming', 'Snooker', 'lake', 'Chilling']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Verre', 'Vue', 'Binocle', 'Vision']","['Post', 'alphabet', 'Mail', 'mail']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['beachwear', 'Cossie', 'Lifeguard', 'Bikini']","['amusement', 'park', 'carnival', 'bicycle']","['Donut', ""Frodo's"", ""saturn's"", 'Wedding', 'band', 'pinkie']","['canalisation', 'naus\\u00e9abond', '\\u00e9l\\u00e9couleurs', 'Assainissement', 'assainissement']","['Implant', 'Teeth', 'Fillings', 'Oral']","['Garrick', 'Aldwych', 'Stage', 'curtain']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['putter', 'association', 'Discotheque', 'Golf']","['Moby', 'Dick', 'Film', 'Gruby', 'Pinokio', 'Po\\u0142kn\\u0105\\u0142']","['Cerebellum', 'thinking', 'thoughts', 'Head', 'intellect']","['Charcuterie', 'Plywood', 'Plank', 'Room', 'Trustees', 'Corrugated']","['Seedless', 'Wine', 'bunch', 'fruit', 'Vine', 'Vine']"
Mystery Word,Speaker,Baguette,Screen,Cloud,Wolf,Western,Jungle,Brain,Parapluie,Palm,Trick,Pyramid,Balance,Oignon,Chat,Newspaper,Lion,Jungle,Stone,Com\u00e9die,Vague,Ritter,Storm,Tarte,Boss,Cigarette,R\u00e2teau,Bee,Crevette,Clown,Thunder,Clover,Bi\u00e8re,Bande,Gas,Hammer,Train,Falco,Pearl,Spice,Shower,Beam,Hazel,Tree,Papst,Chess,Circle,Crescent,Museum,Shrimp,Tortoise,Pool,Dungeon,Battery,Lunettes,Letter,Anchor,Swimsuit,Ride,Ring,\u00c9go\u00fbt,Dentist,Theater,Lock,Club,Whale,Brain,Board,Grape
Guess,speaker,,Screen,Clouds,Wolf,Country,Jungle,brain,Parapluie,palm,trick,pyramid,Balance,Oignon,Chat,News,Lion,Forest,stone,com\u00e9die,Vague,Ritter,Hurricane,Tarte,Champion,cigarette,Rateau,Bee,Crevette,Clown,Thunder,Clover,Bi\u00e8re,,Gas,Hammer,Train,Falco,mussel,spice,shower,Beam,,Tree,Pabst,Chess,circle,Crescent,,Shrimp,turtle,Pool,dungeon,Battery,Lunette,letter,,Swim,Ride,ring,Egout,Dental,theatre,Jumpsuit,club,,Brain,Board,Grapes
