ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,537211346,537181363,536847277,537173657,536782973,536849178,536151348,536271177,536104746,536035697,536026307,535829183,535331581,535293267,534961381,534695739,534603395,534498726,534297556,534443894,533395511,533890858,533450537,533297886,533088443,532038796,532003268,531294042,531017180,530819309,530464601,529212406,528744596,528244412,526724821,526405578,523793465,522581498,522043003,521791242,521576994,520391399,517125895,509348231,508762408,508761165,508130373,496712411,493972187,489194416,464921867,431028987,420552674,411382679,312552889
Move,['9'],['6'],['13'],['9'],['18'],['51'],['37'],['28'],['18'],['64'],['38'],['28'],['31'],['27'],['35'],['55'],['36'],['55'],['64'],['35'],['30'],['67'],['45'],['92'],['16'],['111'],['106'],['13'],['28'],['49'],['76'],['65'],['73'],['44'],['82'],['153'],['85'],['97'],['5'],['38'],['11'],['21'],['203'],['688'],['325'],['251'],['861'],['551'],['484'],['735'],['504'],['1443'],['912'],['807'],['2385']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,Français,English,English,English,Français,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['transper\\u00e7ant', 'tonerre', 'Foudre', 'illumine', 'chocolat', 'Chocolat']","['Shatter', 'Window', 'Transparent', 'Mirror', 'Bottom', 'Boat']","['D\\u00e9fense', 'Noyau', 'Juge', 'guacamole', 'juge', 'Guacamole']","['Cloth', 'bedside', '.....tennis', 'Wood', 'Chart', 'Pinball']","['officer', 'uniform', 'Siren', 'Emergency', 'Law', 'Enforcement']","['White', 'Fire', 'Cigarette', 'Fire', 'fire', 'cigarette']","['\\u00e9cole', 'Tenue', 'Homog\\u00e8ne', 'Pareil', 'V\\u00eatement', 'V\\u00eatement']","['Walking', 'Chewing', 'aid', 'Poirot', 'Sugar', 'Sugar']","['Drift', 'Galleon', 'Propulsion', 'wind', 'Catamaran', 'catamaran']","['\\u3072\\u3089\\u3051\\u30b4\\u30de', '\\u306f\\u3063\\u304d\\u3093\\u304b', '\\u306f\\u3053', '\\u30df\\u30df\\u30c3\\u30af', '\\u30cf\\u30f3\\u30bf\\u30fc', 'ONEPIECE']","['boules', 'Jeu', 'Marseille', 'Boule']","['Needle', 'manhole', 'Rats', 'rats']","['Gizeh', 'pharaoh', 'Egypt', 'Pharaoh', 'Egypt', 'Giza']","['egg', 'Poultry', 'KfC', 'Drumstick', 'Zaxby\\u2019s', 'Hen']","['depth', 'Floating', 'Titanic', 'Titanic']","['Brown', 'Squirrel', 'Nutella', 'Iris', 'Nut', 'Color']","['stripes', 'warden', 'Orange', 'New', 'Folsom', 'Blues']","['Keks', 'Pl\\u00e4tzchen', 'Massamaizena', 'Topodebolo']","['Termin', 'Barber', '...salon', 'Schere']","['Pepito', 'Oreo', 'pepitos', 'chocolinas']","['Beard', 'Chaplin', 'Fur', 'Facial']","['poached', 'deviled', 'Scrambled', 'chicken', 'calcium', 'Sunny-side-up']","['Tall', 'jolly', 'Beanstalk', 'MyDick']","['Wood', 'Sweep', 'Paint', 'Canvas', 'Sweeping', 'Hair']","['bendy', 'boba', 'Desiccated', 'bale', 'Rumplestiltskin']","['Passport', 'out', 'Postage', 'Postmark', 'postage', 'Post']","['Baby', 'Jaws', 'hammerhead', 'nado']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Spoed', 'Dokter', 'Dringend', 'Ziekenhuis']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['Frosty', 'Solid', 'Vanilla', 'Vanilla', 'vanilla', 'Vanilla']","['Woven', 'Easter', 'Fruit', 'Fruits']","['Cir', 'cle', '2pair', 'paid']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Ausgie\\u00dfung', 'J\\u00fcnger', 'Ferien', 'Ferien', 'Ferien']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Carolina', 'Chickory', 'Hickory', 'tongs', 'grill']","['Tail', 'Ride', 'Eeor', 'Grandad']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Sea', 'Robber', 'Blackbeard', 'Privateer', 'Ship', 'Somalian']","['Ursula', 'Splash', 'Bailey', 'aquagirl']","['Dart', 'Longbow', 'Fletching', 'Fletcher']","['Prison', 'Paix', 'But', 'Prot\\u00e8ge']","['Shore', 'Michael', 'Tampa', 'Old', 'watch', 'Pigs']","['Jack', 'Supermarket', 'jolly', 'green', 'Beanstalk', 'Bigger']","['Loony', 'loon', 'Macadamia', 'Allergy', 'Pecan', 'almond']","[""s'habille"", 'en-prada', 'Satan', '666']","['affiliates', 'partnered', 'Rebel', 'Name']","['Chocolate', 'Pub', 'Drinks', 'stool']","['prickly', 'shape', 'teardrop', 'yellow', 'fruit', 'fruit']","['Cochran', 'Justice', 'ace', 'Wright', 'Miranda']","['Sweet', 'Maltose', 'Cane', 'Rush', 'Spice']"
Mystery Word,\u00c9clair,Glass,Avocat,Table,Police,Smoke,Uniforme,Cane,Sail,Treasure,P\u00e9tanque,Sewer,Pyramid,Chicken,Iceberg,Hazel,Prison,Biscuit,Friseur,Cookie,Mustache,Egg,Giant,Brush,Straw,Stamp,Shark,Menu,Emergency,Clown,Ice,Basket,Circle,Cat,Pfingsten,Ange,Brush,Barbecue,Donkey,Sheep,Guard,Train,Pirate,Mermaid,Arrow,Gardien,Bay,Giant,Nut,Diable,Alliance,Bar,Pear,Attorney,Sugar
Guess,\u00c9clair,glass,cellule,Table,police,Snow,Uniforme,Detective,Sailboat,treasure,P\u00e9tanque,surgery,,Chicken,Pool,Hazel,Prison,Cookie,Friseur,Cookies,Moustache,Egg,giant,broom,straw,Fly,Shark,Menu,Ziek,clown,Ice,Basket,circle,cat,Taufe,,,BBQ,Donkey,sheep,,train,Pirate,Mermaid,Arrow,Gardien,Bay,Giant,Nut,Diable,League,Bar,Pineapple,Lawyer,Sugar
