ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,573732828,573452033,573301360,573354567,573133241,572632944,572593840,572496359,572367178,572255722,571296745,572006289,571983981,571691396,571302579,571070307,571195661,571565940,571339298,570957594,570734438,569653565,569664890,568877753,569169544,568685695,568237278,568620570,568397159,567247937,567796044,567681562,567157193,567090385,567137024,566677150,567053494,566119944,564729136,564360570,562524435,562133986,561660353,561534650,561457170,559608546,558785511,555376965,551020732,550187728,546837128,528822756,509348231,496712411,484123113,480055062,420552674,356959263,336562502
Move,['5'],['7'],['9'],['15'],['5'],['24'],['24'],['29'],['27'],['41'],['36'],['72'],['37'],['67'],['6'],['23'],['36'],['35'],['75'],['26'],['18'],['49'],['47'],['47'],['63'],['61'],['107'],['84'],['45'],['73'],['97'],['84'],['24'],['37'],['105'],['58'],['55'],['107'],['64'],['42'],['17'],['11'],['58'],['84'],['89'],['128'],['84'],['37'],['56'],['265'],['339'],['334'],['1598'],['992'],['1429'],['922'],['1134'],['2245'],['2238']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,Deutsch,English,English,English,English,English,English,Français,English,Deutsch,Deutsch,English,English,English,Deutsch,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,Français,English,Français,English,English,Français,English,Français,Français,Français,Français,English,English,English,English,Deutsch,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['alarme', 'Alerte', 'arielle', 'Arielle']","['Airport', 'Concords', 'Airplane', 'Wright']","['Blau', 'Hinduismus', 'Neytiri', 'Benutzersymbol', 'Userbildchen', 'Persona']","['Anchor', 'Stern', 'cargo', 'cruise']","['almond', 'pea', 'Cashew', 'Pecan']","['wind', 'Factory', 'Paper', 'Grind', 'grind']","['Mariachi', 'Fiesta', 'Head', 'Hombre', 'Men']","['Sydney', 'soap', 'Pavarotti', 'Singing', 'Turnadot', 'phantom']","['Farm', 'Milk', 'Greatest', 'Mountain', 'ee', 'Capricorn']","['Moulin', 'Tourne', 'G\\u00e9n\\u00e9ratrice', '\\u00e9nergie', 'Energie']","['boogie', 'Hustle', 'pirouette', 'square', 'break', 'Flamenco']","['Halvar', 'Faxe', 'Drachenschiffe', 'Walhalla', 'Seem\\u00e4nner']","['Perfekte...', 'Juli', 'Surfen', 'Dauer', 'Woge', 'Schwall']","['Toe', 'Point', 'gratuity', 'gratuity', 'Gratuity']","['Pillen', 'Doctor', 'Forma\\u00e7\\u00e3o', 'Sa\\u00fade', 'Drugs', 'Krank']","['Trade', 'wine', 'Royal', 'Town']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Pierre', 'm\\u00e9tier', 'marin', 'canne']","['File', 'basket', 'suit', 'cold', 'Brief', 'brief']","['cabernet', 'communion', 'aged', 'grape']","['Boxing', 'Percussion', 'Dinner', 'Toll', 'Church', 'Church']","['frisbee', 'Par', 'Nicklaus', 'Fore']","['Van', 'Gogh', 'Picture', 'Drawing', 'Fresco', 'Portrait']","['Summen', 'Pop', 'Singen', 'Ohrwurm', 'Harmonie', 'Name']","['Cranberry', 'Apple', 'Juice', 'Apple']","['Food', 'restaurant', 'Choices', 'List', 'list', 'List']","['Exhaled', 'Heave', 'Halitosis', 'Aspiration', 'Lungs', 'Lungs']","['Milky', 'LA', 'Quest', 'milkyway', 'Samsung', 'iPhone']","['canvas', 'art', 'Picture', 'pigment']","['Rain', 'Standing', 'Golden', 'shampoo']","['starboard', 'Cruise', 'boat', 'Wine', 'Boats', 'wine']","['Movable', 'Trash', 'pursuer', 'Truck', 'RV', 'Follows']","['single', 'penny', 'eh', '`', 'drawl', 'drawl']","['brain', 'hair', 'kopf', 'Top', 'Yuanling', 'Jinchizhanglao']","['Olympic', 'tree-sheep', 'start-with-R', 'Half-elven', 'Terra-Mystica', 'Compete']","['Prairies', 'Champs', 'Entier', 'Champ', 'Champ']","['goose', ""l'orange"", 'Gregg', 'wife', 'server', 'mod']","['Restrictions', 'Aspartame', 'plan', 'regime', 'coke', 'Vegan']","['teheraut\\u00f3', 'm\\u00f6g\\u00f6ttmen\\u0151kocsi']","['Poste', 'Verte', 'enveloppe', 'coller']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Son', 'Violon', 'Classique', 'Note', 'Note']","['Broadway', 'Tv', 'Peep', 'Exhibit', 'fireworks', 'Stopper']","['Ribs', 'Elote', 'Grill', 'Propane']","['Temps', 'Bulletin', 'anticyclone', 'temperature']","['Bellagio', 'spray', 'youth', 'chocolate', 'Soda', 'Bubbler']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['tulle', 'mari\\u00e9e', 'Bateau', 'Arabe']","['Combat', 'Sport', 'Round', 'Rocky', 'Ring', 'Ring']","['Bague', '\\u00c9quipe', 'militaire', 'coop\\u00e9ration']","['Robin', 'Food', 'wiggly', 'dance']","['Wimbledon', 'Racquet', 'Sampras', 'Federer']","['The', 'Muppet', 'Major', 'League', 'Time', 'Tell']","['Wrist', 'bangle', 'adornment', 'ulna', 'Charm', 'charm']","['Kuvert\\u00fcre', 'Rittersport', 'Nikolaus', 'Osterhase', 'Pralinen\\u00fcberzug', 'Puddinggeschmacksrichtung']","['ball', 'hole', 'birdie', 'mini', 'par', 'par']","['Protecting', 'Cherbourg', 'Rihanna', 'Academy', 'rihanna', 'Academy']","['Aikido', 'Taekwendo', 'Judo', 'Prise', 'Uke', 'Atemu']"
Mystery Word,Sir\u00e8ne,Flight,Avatar,Ship,Nut,Mill,Sombrero,Opera,Goat,\u00c9olienne,Dance,Wikinger,Welle,Tip,Medicine,Port,Rose,P\u00eacheur,Case,Wine,Bell,Golf,Painting,Melodie,Juice,Menu,Breath,Galaxy,Painting,Shower,Port,Trailer,Accent,Head,Race,Bl\u00e9,Duck,Diet,Trailer,Timbre,Pluie,Galaxy,Musique,Show,Barbecue,M\u00e9t\u00e9o,Fountain,Noisette,Voile,Boxe,Alliance,Worm,Tennis,Show,Bracelet,Schokolade,Golf,Umbrella,Karat\u00e9
Guess,R\u00e9veil,Flight,Avatar,Ship,Nut,Mill,,Opera,goat,\u00c9olienne,Dance,wikinger,Welle,Ballet,Medicine,Port,Rose,P\u00eacheur,Jacket,Wine,Bell,Golf,Painting,Melodie,Juice,Appetizer,,Galaxy,Paint,shower,,trailer,Cent,head,religion,,duck,diet,ezcsal\u00e1s,Timbre,pluie,galaxy,Musique,Show,BBQ,M\u00e9t\u00e9o,fountain,Noisette,Voile,Boxe,couple,Worm,tennis,show,bracelet,Schokolade,Golf,Crusade,Karat\u00e9
