ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,465123370,465020709,464980828,464922397,464855305,464731998,464716399,464668875,464556867,464528531,464519577,464501269,464362385,464357388,464319488,464253893,464041211,464033097,464019294,463974258,463812892,463549979,463249084,462892733,462593479,462571609,462214466,462216945,461923204,461862402,461807447,461598154,461525351,461507101,461387732,461373227,461359677,461169772,461078968,460978555,460559309,460435146,460391868,459837226,459717393,459690704,459470730,459279309,459160078,458993207,458716764,458503392,457761732,457752555,457064795,456908720,456810278,456808852,454586755,454120357,453839362,449145581,446155644,445628197,443775902,442523856,441488112,431028987,417255169,402108912,358827793,344838144,323499397,317609821
Move,['6'],['9'],['10'],['16'],['9'],['18'],['18'],['9'],['20'],['18'],['20'],['9'],['22'],['22'],['6'],['56'],['42'],['27'],['19'],['45'],['11'],['22'],['46'],['42'],['78'],['45'],['85'],['55'],['92'],['53'],['48'],['67'],['65'],['40'],['49'],['80'],['55'],['64'],['14'],['66'],['67'],['46'],['73'],['57'],['113'],['48'],['30'],['39'],['52'],['85'],['19'],['93'],['66'],['32'],['18'],['43'],['80'],['66'],['11'],['94'],['82'],['72'],['36'],['50'],['913'],['84'],['102'],['496'],['1048'],['880'],['1675'],['1486'],['4733'],['1534']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,Français,Français,English,Français,Français,English,English,Deutsch,English,English,English,English,English,Français,Français,Deutsch,Français,English,English,Français,Deutsch,Français,Français,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['B\\u00f6sewicht', 'Freikarte', 'Clown', 'DC', 'Batman', 'Batman']","['Toothpaste', 'Hair', 'Jell-0', 'z\\u00e9ro', 'styling', 'Semifluid']","['Savon', 'Z\\u00e9ro', 'Savon', 'Z\\u00e9ro']","['Chip', 'Gigabytes', 'Memoria', 'Memoria', '8GB']","['dissapear', 'Rabbit', 'Illusion', 'illusionist', 'Copperfield', 'Copperfield']","['emergency', 'service', 'Kitten', 'savior', 'Truck', 'Marshall']","['fin', 'bluefin', 'Canned', 'Mornay', 'Can', 'Can']","['Morning', 'Clock', 'HELP', 'false', 'Warning', 'Burglar']","['Polytechnique', 'Lyc\\u00e9e', 'Apprentissage', 'Ferry', 'Pr\\u00e9au', '\\u00c9ducation']","['alloy', 'megadeath', 'Steel', 'iron', 'heavy', 'Heavy']","['Honk', 'siren', 'Unicorn', 'Claxon', 'ram', 'Ram']","['Restaurant', 'Options', 'Dinner', 'lunch', 'list', 'List']","['Monarch', 'Wings', 'Knife', 'Swallowtail']","['Car', 'Ride', 'Vehicle', 'Airport']","['bread', 'Cloves', 'clove', 'vampire', 'clove', 'Vampire']","['P\\u00e9trin', 'Coup', 'Mie', 'Levain']","['desert', 'peyote', 'Night-blooming', 'Saguaro']","['Scales', 'tuna', 'Gills', 'Pezzogna', 'Trout', 'Betta']","['Barbie', 'jumbo', 'cocktail', 'Seafood', 'Scampi', 'Scampi']","['Titanic', 'Bluenose', 'cargo', 'UPS', 'vessel', 'barquentine']","['Romantic', 'Petal', 'briar', 'pink']","['ComeOut', 'OfYour', 'Cockle', 'Conch']","['parasite', 'march\\u00e9', 'insecte', 'Chien', 'Oreille', 'Poux']","['Franklin', 'g\\u00e9niale', 'Kawabunga', 'ninja']","['quai', 'Conteneurs', 'Amsterdam', 'Amsterdam']","['goomba', 'duxelles', 'omelet', 'Amongus', 'trip', 'cloud']","['Basket', 'Anse', 'Corbeille', 'Osier', 'Osier', 'osier']","['Epi', 'Champ', 'flouze', 'blond', 'C\\u00e9r\\u00e9ale', 'Orge']","['glacier', 'Icechunk', 'North', 'tyrannosaurus', 'Titanic', 'titanic']","['metal', 'Thread', 'sew', 'Sew']","['K\\u00f6penik', 'Harburg', 'Cityachtel', 'Bezirk', 'Chelsea', 'Chinatown']","['activity', 'putter', 'Neanderthal', 'Spade', 'Golf', 'Golf']","['Destiny', 'atlatl', 'mammoth', 'Javelin', 'weapon', 'Weapon']","['Captain', 'Harlock', 'Evil', 'Sailor', 'Ship', 'Hijack']","['Powder', 'Shower', 'Newborn', 'Infant', 'Dinosaurs', 'Beluga']","['cheque', 'Cosby', 'money', 'Invoice', 'Nye', 'Senate']","['Tue', 'app\\u00e2t', 'P\\u00eache', 'Insecte', 'Ts\\u00e9-ts\\u00e9', 'Ts\\u00e9-ts\\u00e9']","['Jarod', 'M6', 'Iguane', 'Arc-en-ciel', 'Couleur', 'Changement']","['ThomasGottschalk', 'Gl\\u00fccksspiel', 'TimmThaler', 'Gewinn']","['Hegel', 'Hobby', 'exotique', 'Collectionner', 'amour', 'Amour']","['store', 'super', 'Bazaar', 'purchase', ""Farmer's"", 'Flea']","['Axl', 'flower', 'Poison', 'Nylund', 'Yellow', 'thorns']","['r\\u00e9alisateur', 'pelicule', 'Bollywood', 'Drame', 'Fiction', 'Cin\\u00e9']","['Stallone', 'Silvester', 'Actionheld', 'Actionfilm']","['Cirque', 'Dr\\u00f4le', 'Ca', 'Triste', 'Bozo', 'Bozo']","['D\\u00e9salt\\u00e8re', 'Environnement', ""je'ne"", ""Sais'pas""]","['Fiets', 'Painting', 'Bezel', 'Houten', 'Foto', 'Foto']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Music', 'Dragon', 'LAdder', 'Step', 'Lizard', 'Reptile']","['tool', 'jack', 'MC', 'sledge']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['dark', 'Nestle', ""See's"", 'Wonka', 'Cacao', 'Cacao']","['just', 'Bill', 'Gratification', 'Cash', 'hint', 'hint']","['Pirouette', 'Grill\\u00e9e', '\\u00c9l\\u00e9phant', 'Ap\\u00e9ro', 'Ap\\u00e9ro']","['Plug', 'wall', 'Tanger', 'sevierville', 'grounded', 'Grounded']","['throwing', 'hand-held', 'pull', 'pin', 'bomb', 'bomb']","[""Queen's"", 'Daughter', 'Aurora', 'Tiana', 'Frog', 'Kisser']","['Stroganoff', 'Magic', 'Shitake', 'Fungi', 'Enoki', 'Chanterelle']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Pikachu', 'powerline', 'Power', 'Static', 'Zap', 'zap']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Musik', 'Kassette', 'Aufnahmeger\\u00e4t', 'video', 'Aufnahme', 'Aufnahme']","['sigean', 'm\\u00e9riel', 'Parc', 'Animalier']","['Post', 'alphabet', 'Mail', 'mail']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Festive', 'Dickeyville', 'Cave', 'Cavern']","['seabiscuit', 'Jockey', 'Shadowfax', 'Power', 'Equestrian', 'Shoes']","['Jumeira', 'Icean', 'seaweed', 'Waik\\u012bk\\u012b', 'Miami', 'Surf']","['Organe', 'Auditif', 'pointues', 'elfes']","['putter', 'association', 'Discotheque', 'Golf']","['Terras', 'Shade', 'shade', 'shade', 'Shade', 'Shade']","['D\\u00e9chu', 'Michel', 'Gabriel', 'Jos\\u00e9phine', 'Val\\u00e9rie', 'gardien']"
Mystery Word,Joker,Gel,Bulle,Ram,Magician,Firefighter,Tuna,Alarm,\u00c9cole,Metal,Horn,Menu,Butterfly,Taxi,Garlic,Pain,Cactus,Fish,Shrimp,Ship,Rose,Shell,Puce,Tortue,Port,Mushroom,Panier,Bl\u00e9,Iceberg,Needle,Stadtviertel,Club,Spear,Pirate,Baby,Bill,Mouche,Cam\u00e9l\u00e9on,Wette,Passion,Market,Rose,Film,Rambo,Clown,Gourde,Frame,Bande,Scale,Hammer,Pearl,Chocolate,Tip,Cacahu\u00e8te,Outlet,Grenade,Princess,Mushroom,Crescent,Electricity,Museum,Dungeon,Battery,Rekorder,Zoo,Letter,Anchor,Grotto,Horse,Beach,Oreille,Club,Parasol,Ange
Guess,Joker,Gel,,Computer,magician,Firefighter,Tuna,Alarm,Ecole,metal,Horn,Menu,Butterfly,Transportation,Baking,Pain,Cactus,fish,shrimp,Ship,rose,shell,Puce,tortue,Port,Mushroom,Panier,Ble,Iceberg,Screw,Stadtviertel,Golf,spear,Pirate,baby,bill,Mouche,cam\u00e9l\u00e9on,Wette,Passion,Market,Rose,Film,rambo,Clown,Eau,Frame,,Komodo,Hammer,mussel,chocolate,Tip,Cacahu\u00e8te,Outlet,bowling,Princess,mushroom,Crescent,Electricity,,dungeon,Battery,Rekorder,Zoo,letter,,Folk,Horse,Beach,Oreilles,club,Ground,Ange
