ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,519670361,519687440,519010519,519817267,519594681,519556051,519085979,519179488,518556113,518635453,518358653,518381313,518064487,518061538,517125895,517973951,517807134,517641446,517611005,517355094,516807797,517039024,515856103,516271587,515518017,515538478,515417691,515531482,515080852,514892775,514995931,514749563,513603313,512998864,511221983,510539771,510269410,509897088,508762408,508151957,508116165,507832390,507514787,504783443,505196983,504721368,503370597,498936864,495208466,493769667,489266717,489194416,480055062,470247957,465728930,423771261,366888891,348838927,343894377,314360735
Move,['6'],['11'],['18'],['9'],['26'],['12'],['9'],['27'],['38'],['35'],['86'],['33'],['82'],['49'],['24'],['16'],['44'],['54'],['62'],['57'],['28'],['35'],['56'],['72'],['30'],['81'],['15'],['5'],['106'],['86'],['57'],['30'],['62'],['57'],['555'],['93'],['33'],['73'],['165'],['46'],['75'],['53'],['18'],['31'],['83'],['67'],['82'],['48'],['75'],['57'],['30'],['518'],['481'],['1389'],['540'],['2850'],['1317'],['1921'],['2811'],['3342']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Deutsch,Français,English,Deutsch,Français,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,Français,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,English,Français,Deutsch,English,English,Deutsch,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Artic', 'Brush', 'Vixen', 'Glove', 'Vulpine', 'Orange']","['Loaf', 'fermentation', 'Garlic', 'sourdough', 'sourdough', 'Sourdough']","['Stewardess', 'Boing', 'Economy', 'Luftreise', 'Reise', 'Reiseart']","['fillet', 'Federer', 'Basket', 'revers', 'Wimbledon', 'Badminton']","['snow', 'Tool', 'spade', 'Spade']","['Camembert', 'Normandie', 'Tricolore', 'Staat', 'Baguette', 'Land']","['selle', 'Gravel', 'P\\u00e9daler', 'Raptor', 'bicyclette', 'bicycle']","['Rush', 'Electricity', 'Battery', 'Battery']","['tempo', 'White', 'virjoy', 'Lung', 'wipe', 'temperament']","['Python', 'Anthrax', 'Nobility', 'Building']","['double', 'telepathy', 'Mary-Kate', 'Devito', 'conjoined', 'conjoined']","['Molotov', 'Melange', 'Shaker', 'Mojito']","['Indian', 'Atlantic', 'Eleven', 'Pacific', 'Expanse', 'Blue']","['Restaurant', 'Waiter', 'Client', 'Internet', 'Waitress', 'Waitress']","['Boobs', 'Plate', 'Pecs', 'Mimic', 'Hope', 'Nut']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Hotdog', 'Weiner', 'Pork', 'Chorizo']","['Repeats', 'Tudor', 'Archeology', 'Archeology', 'Past', 'past']","['Quartier', 'Kiez', 'Dorf', 'Achtel', 'Spandau', 'Berlin']","['Time', 'Ovary', 'Menstration', 'cycle', 'comma', 'Setting']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Pitch', 'Food', 'tune', 'Inroads', 'tines', 'tines']","['farming', 'ride', 'Reap', 'Hauler', 'Plower', 'cultivating']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['One', 'Pisces', 'bluegill', 'Freshwater', 'Halibut', 'Carp']","['bleu', 'curds', 'gouda', 'gouda']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Nucleus', 'prison', 'Excel', 'Mitochondria', 'Mitochondria']","['waddle', 'Crested', 'Linux', 'Antarctica', 'Tuxedo', 'Tuxedo']","['eden', 'ext\\u00e9rieur', 'Mara\\u00eecher', 'Parcelle']","['Athen', 'K\\u00e4mpfer', 'Kampfarena', 'Film']","['Clinique', 'Urgence', 'Publique', 'Etablissement', 'soins', 'endroit']","['herbivore', 'slow', 'turtle', 'ish', 'terrestial', 'pet']","['motherboard', 'Personal', 'ACER', 'Keyboard', 'Mainframe']","['agr\\u00edcola', 'cavern\\u00edcola', 'Oscuro', 'Cueva', 'Lourdes', 'Eco']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Wave', 'Wireless', 'GaGa', 'Fm']","['Paleis', 'Paard', 'Engeland', 'poort']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Mallet', 'Chisel', 'air', 'brush']","['Bluetooth', 'listen', 'JBL', 'seminar', 'amp', 'microphone']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['int\\u00e9r\\u00eats', 'pompiers', 'Graduation', 'Richter', 'Schofield']","['Armure', 'Ecu', 'Protection', 'Protection']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Cat', 'pen', 'Water', 'Chocolate']","['Arakis', 'Ressource', 'curcuma', 'piment']","['Schneidereigegenstand', 'Jersey', 'geschultes', 'gerauchtes', 'Gewebe', 'Chemikalie']","['Bathers', 'Smugglers', 'speedo', 'Congeniality', 'Boardies', 'Boardies']","['Margherita', 'Pepperoni', 'TMNT']","['Raphael', 'LA', 'Castiel', 'NichtDu', 'Seraphim']","['fire', 'Miami', 'Thermal', 'geothermal', 'Winter', 'oven']","['Voilier', 'DFDS', 'Mouche', 'Navire', 'p\\u00e9niche', '\\u00c9pave']","['drugs', 'doctor', 'Ibuprofen', 'Draxxin']","['Dead', 'Walking', 'infection', 'undead', 'Apocalypse', 'Resurrected']"
Mystery Word,Fox,Bread,Flug,Tennis,Shovel,Frankreich,V\u00e9lo,Charge,Tissue,Castle,Twins,Cocktail,Ocean,Server,Chest,Sail,Sausage,History,Stadtviertel,Period,Punch,Cake,Fork,Tractor,Poup\u00e9e,Fish,Cheese,Glasses,Cell,Penguin,Jardin,Gladiator,H\u00f4pital,Tortoise,Computer,Grotto,Hunter,Coffee,Radio,Guard,Spice,Tool,Speaker,Oven,Pilot,Vache,\u00c9chelle,Bouclier,Coin,Spider,Fountain,\u00c9pice,Stoff,Swimsuit,Pizza,Engel,Heat,Bateau,Medicine,Zombie
Guess,fox,,Flugzeug,Tennis,shovel,Frankreich,v\u00e9lo,Energy,tissue,mansion,Twins,cocktail,Ocean,Caf\u00e9,Chest,sail,Sausage,Stopwatch,Ortsteil,pregnancy,Punch,cake,baseball,Tractor,Poup\u00e9e,Fish,Cheese,glasses,Cell,Server,Jardin,Olompia,Hopital,Tortise,Computer,caverna,,coffee,Radio,Koets,Spice,art,speaker,fry,Pilot,Vache,Echelle,Bouclier,coin,Spider,Fountain,Epice,Nylon,Swimsuit,Pizza,Engel,heat,Bateau,Medication,Zombie
