ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,459737750,459532429,459341737,459279309,458894035,458716764,458711453,458478243,458328616,458310990,458150207,457962610,457762341,457749670,457589195,457434713,457180704,457036000,457021344,456810278,456808852,456729797,456558968,456349555,456344312,456222316,456182678,455970678,455847032,455330446,455168949,455143990,455042660,455034556,454971280,454932477,454586755,454496610,454408567,453839362,452785813,452674296,451345518,451217602,448202573,446514318,446155644,445297184,443775902,443403998,441488112,420552674,405054016,393621459,358827793,357001162,350481361,348302073,338553253,336562502,330741642,314877288,312552889
Move,['7'],['9'],['7'],['9'],['30'],['18'],['15'],['6'],['8'],['75'],['19'],['19'],['18'],['18'],['15'],['46'],['40'],['10'],['82'],['31'],['18'],['27'],['64'],['102'],['65'],['55'],['76'],['44'],['50'],['46'],['66'],['45'],['56'],['74'],['40'],['83'],['11'],['91'],['74'],['82'],['102'],['52'],['98'],['66'],['40'],['20'],['36'],['15'],['727'],['76'],['102'],['347'],['1085'],['912'],['1639'],['1799'],['3927'],['2198'],['1548'],['1424'],['2582'],['3314'],['2023']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,Deutsch,Français,Français,Deutsch,English,Français,English,English,English,English,English,Français,English,Deutsch,Deutsch,Deutsch,English,English,Français,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,Français,English,English,English,English,Français,Français,English,English,Français,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['gros', 'enrhume', 'milieu', 'figure', 'Bouch\\u00e9', 'Voldemort']","['watch', 'jewelry', 'anklet', 'charm', 'SHINY', 'Pandora']","['Oil', 'Fart', 'Fart', 'Fart']","['Sanctuaire', 'Culte', 'Parth\\u00e9non', 'Palais', 'run', 'run']","['Vide', 'Tartes', 'b\\u00fbche', 'gobi']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Azul', 'Video', 'Board', 'Board']","['Sheet', 'Pirates', 'FlagShip', 'Yacht', 'Yacht', 'Engine']","['cry', 'Teen', 'were', 'whistle', 'Wild', 'Dog']","['bridle', 'Clydesdale', 'neighhhhh', 'Carriage', 'Cowboy']","['snooze', 'Morning', 'Clock', 'monoxide', 'Siren', 'siren']","['Bright', 'Scraper', 'Blue', 'Heaven', 'Blue', 'Heaven']","['Sandwich', 'Yellowfin', 'Fish', 'Oniguiri', 'canned', 'fishing']","['Watscheln', 'Mumble', 'Frack', 'S\\u00fcdpol', 'K\\u00f6niglich', 'K\\u00f6nigskobra']","['Egout', 'Moche', 'Souris', 'Souris']","['Id\\u00e9e', 'civil', 'Prodige', 'Sapeur', 'lampe', 'lampe']","['Wunsch', 'Bohrung', 'Wasser', 'Trevi', 'Eimer', 'Eimer']","['satyr', 'flute', 'Gold', 'Peter', 'Peter', 'Peter']","['Aie', 'Texas', '\\u00c9pine', 'Dutronc', 'Dutronc', 'Dutronc']","['Arthur', 'Pen', ""Pete's"", 'Magic', 'Smaug', 'Draco']","['Invoice', 'Dollar', 'Buffalo', 'Note', 'of', 'Rights']","['pupae', 'Wrapping', 'moth', 'metapod', 'Metapod', 'Metapod']","['wrench', 'DIY', 'chisel', 'Screwdriver', 'gadget', 'drill']","['monthly', 'era', 'Comma', 'semicolon', 'Age', 'amplitude']","['Pacifique', 'Eau', 'Arctic', 'indien']","['Explosion', 'Lover', 'lighter', 'Firee', 'Olympic', 'Olympic']","['Song', 'Liedtitel', 'Fischer', 'Luftleer']","['irgendwie', 'irgendwann', 'Luftballon', 'S\\u00e4ngerin']","['Karies', 'Kisseninhalt', 'Inlay', 'Inhalt']","['holstein', 'Milk', 'Beef', 'Boy', 'moooo', 'Moooo']","['jeweled', 'Tiara', 'Royal', 'Royalty', 'Royal', 'royalty']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Edison', 'Leuchtmittel', 'elektrisch', 'erhellend', 'Hei\\u00dfesObst', 'Licht']","['Genie', 'Dimmable', 'Bulb', 'Luminous', 'Lantern']","['DiCaprio', 'glacial', 'Titanic', 'Floating', 'Titanic', 'floating']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Drink', 'Trevi', 'Tivoli', 'Water', 'Bellagio', 'Bellagio']","['fraternal', 'pair', 'quadruplets', 'double', 'gemini', 'Gemini']","['Relics', 'building', 'Artifacts']","['Peep', 'Display', 'Broadway', 'reveal', 'Tell', 'Performance']","['glacier', 'sinking', 'Titanic', 'Crash', 'Flake', 'Icecap']","['tut', 'Stack', 'Khufu', 'D4', 'Egypt', 'Pharaoh']","['oink', 'Wilbur', 'trotter', 'Guinea', 'Peppa', 'pork']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Fels', 'klein', 'Autonome', 'werfen']","['X', 'auteur', 'm\\u00e9trage', 'long']","['Filter', 'Snu', 'baseball', 'Chewing', 'Pipe', 'nicotine']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['expensive', 'eggs', 'costly', 'seafood', 'Salted', 'Roe']","['pomegranate', 'explosion', 'bomb', 'pin']","['sucer', 'sacre', 'Hyperglyc\\u00e9mie', 'caf\\u00e9', 'Chocolat']","['Galerie', 'Souterraine', 'Autoroute', 'soutterraine']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Glacier', 'Unsinkable', 'Antarctica', 'titanic']","['Forme', 'Seins', 'activit\\u00e9', 'chalutier', 'Nectarine', 'Poisson']","['Pac-Man', 'Haunting', 'Ignore', 'Apparition', 'bOO', 'Spectre']","['cocktail', 'ombrelle', 'parapluie', 'soleil', 'plage', 'plage']","['Unifamiliale', 'Domicile', 'Bungalow', 'Bungalow']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Beading', 'spool', 'Needle', 'discussion', 'discussion']"
Mystery Word,Nez,Bracelet,Gas,Temple,D\u00e9sert,Pearl,Game,Sail,Wolf,Horse,Alarm,Sky,Tuna,Kaiserpinguin,Rat,G\u00e9nie,Brunnen,Pan,Cactus,Dragon,Bill,Cocoon,Tool,Period,Oc\u00e9an,Flame,Atemlos,Nena,F\u00fcllung,Cow,Crown,Grotte,Moutarde,Gl\u00fchbirne,Lamp,Iceberg,Crescent,Fountain,Twins,Museum,Show,Iceberg,Pyramid,Pig,Grape,Meerjungfrau,Battery,Stein,Film,Tobacco,Anchor,Caviar,Grenade,Sucre,Tunnel,Lock,Iceberg,P\u00eache,Ghost,Parasol,Maison,Circle,Thread
Guess,nez,Bracelet,,Eglise,D\u00e9sert,mussel,Game,Flag,Wolf,Horse,Alarm,,tuna,Pinguin,rat,G\u00e9nie,Brunnen,pan,Cactus,Dragon,bill,caterpillar,Instrument,period,Oc\u00e9an,flame,Atemlos,Nena,F\u00fcllung,bull,crown,Grotte,Moutarde,Birne,Lamp,iceberg,Crescent,fountain,Twins,,Show,iceberg,Mummy,pig,,Meerjungfrau,Battery,Stein,Film,Tobacco,,caviar,Grenade,sucre,tunnel,Jumpsuit,Iceberg,P\u00eache,ghost,Parasol,Maison,Circle,Thread
