ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,593461866,593222093,593037445,592935423,592695905,592616952,592341856,592392007,592361137,592108923,591905945,591616850,591592949,591517637,590894606,591374122,591140058,590824725,590873739,590382237,590215352,590226956,590062238,589664090,589322801,589841119,589780936,589124475,589275120,588560837,587882766,587236744,587210249,587159615,586514631,585264762,581767722,581442718,577852826,576920182,577180892,576762350,576415268,575798268,574192970,571815545,570734438,567406997,557334313,546837128,539412516,536949914,528822756,528022855,484123113,422619886,312552889
Move,['12'],['11'],['8'],['5'],['12'],['59'],['27'],['12'],['32'],['9'],['21'],['13'],['40'],['48'],['9'],['30'],['109'],['18'],['67'],['53'],['37'],['47'],['54'],['75'],['46'],['22'],['47'],['58'],['57'],['80'],['73'],['33'],['37'],['94'],['93'],['55'],['9'],['188'],['50'],['10'],['91'],['26'],['83'],['65'],['65'],['90'],['38'],['387'],['836'],['513'],['286'],['202'],['438'],['368'],['1669'],['999'],['2590']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,English,Français,Français,English,English,English,English,English,Français,Deutsch,English,English,Français,English,English,English,English,Français,English,English,English,Français,English,English,Français,English,Français,English,English,English,Français,English,English,Français,English,Français,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Wheeled', 'Boot', 'blades', 'roller', 'Couples', 'Figure']","['Hail', 'Cab', 'Uber', 'Lyft', 'yellow', 'vehicle']","['CHOPPED', 'wedge', 'tossed', 'Dressing', 'Dressing']","['total', 'ordinateur', 'Tactile', 'T\\u00e9l\\u00e9viseur']","['Tintenfisch', 'Kalamaris', 'achtarmig', 'Saugn\\u00e4pfe', 'Tentakel', 'Seeungeheuer']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Biz', 'Broadway', 'Spectacle', 'Movie', 'Display', 'Theater']","['Shepards', 'American', 'tart', 'cream', 'Contest', 'Cherry']","['Glasses', 'Squirtle', 'Reptile', 'Shell', 'shell']","['thousand', 'Crete', 'Lonely', 'Fiji', 'Isolated', 'Greenland']","['Wing', 'Fur', 'quill', 'Quill']","['Matin', 'Travail', 'Incendie', 'Sir\\u00e8ne', 'Bip', 'Sonore']","['champagne', 'Blow', 'Instrument', 'Pan', 'woodwind']","['Animation', 'Japan', 'Comic', 'Animated', 'Japanese', 'Japanese']","['Brewing-vat', 'frog', 'warlock', 'Agatha', 'Hermione', 'Hermione']","['Surveillant', 'gant', 'Ange', 'ange']","['Diplodocus', 'Brachiosaure', 'Cr\\u00e9tac\\u00e9', 'Pr\\u00e9histoire', 'velociraptor', 'Disparus']","['Oggy', 'Indestructible', 'Raid', 'pest', 'Pest', 'pest']","['siren', 'Chorus', 'Sing', 'Brenda', 'Brenda']","['Pizza', 'kiln', 'roast', 'stove', 'Stove']","['3D', 'shades', 'spectacles', 'library', 'lens', 'Cups']","['Color', 'Amber', 'Brownish', 'Eyes', 'Nut', 'Nut']","['d\\u00e9samorcer', 'alarme', 'Belle', 'Casque', 'nagasaki', 'nucl\\u00e9aire']","['Auftritt', 'Karaoke', 'Aufnahmeger\\u00e4t', 'Singen', 'S\\u00e4ngerin']","['Cow', 'Rhinoceros', 'bugle', 'ram', 'Beep', 'Blow']","['African', 'trip', 'Tata', 'Chocolate']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['doc', 'cultivar', 'Gimli', 'Short', 'Short']","['24601', 'Gaol', 'Break', 'Orange']",['Crisp'],"['Buddhist', 'angkor', 'facility', 'Building', 'Eyes', 'cathedral']","['Alep', 'Propre', 'Marseille', 'Marseille', 'Marseille']","['Canyon', 'Travis', 'Pond', 'Great', 'Titicaca', 'Tittycaca']","['Thoroughbred', 'Lipizzanner', 'Ride', 'Neigh', 'War', 'cavalry']","['Dopey', 'Oakenshield', 'Shortman', 'Gimli', 'Hobbit', 'Hobbit']","['pyramide', 'bandelettes', 'Pharaon', 'Sarcophage']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Nose', 'Joker', 'Pennywise', 'It']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Beans', 'green', 'Huge', 'bfg', 'Peach', 'cyclops']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Radar', 'Pikachu', 'Buzz', 'Buzz']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Drogue', 'Canne', 'Glace', 'Bonbon']","['Strike', 'Spare', 'For', 'Columbine', 'Big', 'Lebowski']","['Bob', 'Vaisselle', 'Aspire', 'Eau']","['Wanna', 'card', 'Play', 'Play']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Speaker', 'Of', 'living', 'roof']","['inverse', 'd\\u00e9mon', 'potes', 'dieu']","['trip', 'Africa', 'Serengeti', 'tour', 'wildlife', 'viewing']","['let', 'them', 'Dad', 'Make']","['Dry', 'frost', 'crushed', 'Flow', 'Freezer']"
Mystery Word,Skate,Taxi,Salad,\u00c9cran,Krake,Grape,Show,Pie,Tortoise,Island,Feather,Alarme,Flute,Manga,Witch,Gardien,Dinosaure,Cockroach,Song,Oven,Glasses,Hazel,Bombe,Mikrofon,Horn,Safari,Carrefour,Dwarf,Prison,Coffee,Temple,Savon,Lake,Horse,Dwarf,Momie,Medal,Clown,Port,Cup,Jungle,Tissue,Giant,Fairy,\u00c9clair,Sting,Couch,Sucre,Bowling,\u00c9ponge,Game,Crane,House,Ange,Safari,Cake,Ice
Guess,Skate,Taxi,salad,,Kraken,wine,Show,pie,Turtle,Island,Penguin,Alarme,Flute,anime,witch,Gardien,Dinosaure,Cockroache,,Oven,glasses,Iris,bombe,Mikrofon,horn,safari,Carrefou,Plant,Prison,Potato,temple,Savon,Lake,Horse,dwarf,Momie,medal,Clown,cabane,,Jungle,Tissue,Giant,fairy,Flash,Sting,Couch,Sucre,bowling,\u00e9ponge,,Crane,House,Ange,Safari,Cake,ice
