ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,587948608,587692981,587756766,587558282,587644650,587259086,586502227,587182045,586965630,587015545,586854758,586310211,586053336,585875472,585700541,585040326,585264762,584714078,584917326,584841578,584135448,584922886,584391231,584030440,584037461,583995369,583814994,583657818,583153790,582850705,582865844,582772237,582631433,582097141,581946877,581767722,581485531,580724914,576920182,577180892,576762350,576413622,571815545,571195661,570734438,562577325,543879156,539412516,534335856,521199099,508130373,420552674,417255169,374138794,312552889
Move,['6'],['9'],['5'],['21'],['13'],['19'],['9'],['20'],['12'],['46'],['37'],['24'],['46'],['101'],['64'],['67'],['25'],['64'],['87'],['37'],['50'],['80'],['101'],['36'],['67'],['93'],['80'],['86'],['72'],['110'],['38'],['58'],['72'],['61'],['97'],['9'],['101'],['93'],['10'],['91'],['26'],['19'],['89'],['37'],['38'],['435'],['267'],['261'],['1709'],['1038'],['2180'],['1259'],['3141'],['2409'],['2565']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Français,English,Français,English,English,Français,English,Français,English,Français,English,English,Français,English,Français,Deutsch,Français,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,Deutsch,English,English,Français,English,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Lexus', 'Audi', 'horn', 'brake', 'Brum', 'Vehicle']","['Papier', 'Hygi\\u00e9nique', 'cartable', 'Toilette', 'Hygienique', 'chicken']","['Opinel', 'Coupe', 'Coquillage', 'Poisson']","['Winter', 'grotto', 'Hibernate', 'Spelunking', 'bat', 'Bear']","['bonheur', 'point', 'voiture', 'animal', 'Prada', 'Italia']","['Chemistry', 'fiction', 'Invention', 'Weird', 'Ology', 'space']","['rabbit', 'empty', 'Dig', 'Bore', 'Corn', 'Patch']","['Machine', 'Expresso', 'Grain', 'Grain']","['truffle', 'Topping', 'Fungi', 'Cloud', 'fungus', 'Fungus']","['Gecko', 'iguane', 'jarod', 'Jarod', 'reptile', 'Reptile']","['water', 'Sprinkler', 'Drink', 'Penny', 'Trevy', 'Trevi']","['Caf\\u00e9', 'Bon', 'R\\u00e9veille', 'Lev\\u00e9e', 'martin']","['virginia', 'Leaf', 'chewing', 'Nicotine', 'Pipe', 'Pipe']","['Sorrycantplay', 'Love', 'pyramid', 'Equilateral', 'Bermuda', 'Bermuda']","['Toorh', 'gencives', 'soins', 'fauteuil', 'arracheur', 'Dentistry']","['antihistamine', 'pill', 'Penicillin', 'Atenelol', 'Prescription', 'Prescription']","['Papillon', 'Transformation', 'Larve', 'Insecte']","['Nager', 'Mickey', 'W\\u00fchl', 'K\\u00e4se', 'Feivel', 'Feivel']","['Crabe', 'Percussions', 'Baguettes', 'Beat', 'Bronx', 'Lave-linge']","['Pr\\u00e9histoire', 'Stalactites', 'Cave', 'Caverne', 'Lascaux', 'Lascaux']","['Ramsay', 'Top', 'kitchen', 'Yes']","['Plum', 'Open', 'Arm', 'bottomless']","['Officer', 'Woop-woop', 'N.W.A', 'Force', 'Roxanne', 'Gendarmerie']","['Girl', 'Scottish', 'ladylike', 'sexy']","['Gew\\u00e4sser', 'Amazonas', 'Elbe', 'Elbe', 'Rhein', 'Rhein']","['facial', 'wet', 'Stuff', 'disposable', 'achoo', 'Sneeze']","['Selleck', 'Skerritt', ""Nose's"", 'Beard', 'walrus', 'lips']","['Bozo', 'Jester', 'comedian.', 'makeup', 'Circus', 'Circus']","['Halloween', 'Broomstick', 'Wicked', 'stake', 'bitch', 'hat']","['Stand', 'Grab', 'driver', 'cab', 'Cab', 'driver']","['Passage', 'Path', 'Tube', 'Slide', 'Underground', 'Underground']","['Palm', 'Maui', 'Dolphin', 'Archipelago']","['circumference', 'Jerk', 'Round', 'round']","['Ginger', 'Feline', 'Garfield', 'Tabby', 'Siamese', 'Pet']","['Hell', 'Lucifer', 'incarnate', 'pitchfork', 'Dare']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Boom', 'Rumbling', 'Thor', 'Storm', 'Cloud', 'Cloud']","['Almost', 'Leafy', 'Baby', 'Germinate', 'Grow', 'Growth']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['bolt', 'Inch', '\\u30c8\\u30eb\\u30af\\u30ec\\u30f3\\u30c1', '\\u30d5\\u30af\\u30ed']","['coron', 'grisou', 'Mines', 'Charbon', 'Majeur', 'Majeur']","['Bird', 'Superman', 'airCRAFT', 'fly']","['Payday', 'River', 'Deposit', 'piggy', 'Savings', 'Atm']","['M\\u00e9di\\u00e9val', 'Tour']","['Solicitor', 'Ace', 'Suits', 'Law', 'General', 'Lawyer']","['of', 'contents', 'Time', 'Chair', 'fourlegged', 'center']","['game', 'Work', 'Covert', 'Ivy', 'Lobotomy', 'Surgery']","['Aviator', 'Plane', 'harbour', 'boat']","['comb', 'Sticky', 'Badger', 'sweetie', 'Sweet']"
Mystery Word,Car,Serviette,Couteau,Cave,Coccinelle,Science,Hole,Caf\u00e9,Mushroom,Cam\u00e9l\u00e9on,Fountain,Matin,Tobacco,Triangle,Dentiste,Medicine,Chenille,Maus,Tambour,Grotte,Chef,Pit,Police,Dress,Fluss,Tissue,Mustache,Clown,Witch,Taxi,Tunnel,Island,Circle,Cat,Devil,Medal,Thunder,Sprout,Cup,Jungle,Tissue,Frankreich,Sting,Rose,Couch,Nut,Mineur,Plane,Bank,Donjon,Attorney,Table,Operation,Pilot,Honey
Guess,Car,Serviette,Couteau,Bear,,Fade,Hole,Cafeti\u00e8re,Mushroom,Reptile,soda,Matin,Tobacco,triangle,dentiste,medicine,Chenille,Maus,Tambour,Grotte,Chef,Pit,office,Woman,Fluss,wipe,Tom,Clown,Witch,Tool,Tunnel,Hawaii,Circle,Cat,devil,medal,Thunder,sprout,,Jungle,Tissue,Frankreich,Sting,Rose,Couch,nut,Nord,Plane,Bank,Ch\u00e2teau,Case,Table,Operation,pilot,Honey
