ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,515657052,515475124,515499504,515105737,514630385,514892775,514998558,514964104,514995931,514174997,514749563,514170000,514565841,514401272,514488299,514127942,513520547,513973547,513897638,513706526,513582527,513156747,513169750,513106138,512566523,512197315,512212397,511199752,511792637,511221983,511070791,510746861,511207545,510734812,510824818,510539771,510643525,510466742,510269410,509085593,508762408,508761165,508619100,508116165,507221262,506453655,506723751,505741993,506287422,505623552,504783443,505681893,505196983,504721368,504876059,503273217,493769667,488379380,480055062,478416865,464921867,431028877,405054016,363390977,348302073,338553253,336562502,317609821
Move,['6'],['19'],['16'],['16'],['16'],['18'],['24'],['29'],['16'],['12'],['7'],['37'],['39'],['31'],['41'],['26'],['50'],['36'],['38'],['18'],['55'],['20'],['43'],['36'],['91'],['24'],['83'],['66'],['94'],['310'],['20'],['36'],['66'],['147'],['90'],['53'],['114'],['58'],['33'],['56'],['129'],['111'],['59'],['66'],['36'],['92'],['95'],['65'],['59'],['78'],['31'],['93'],['83'],['67'],['24'],['43'],['57'],['79'],['437'],['648'],['114'],['1152'],['2254'],['1882'],['2909'],['1945'],['1874'],['1936']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Deutsch,English,English,English,Français,Français,Français,English,Deutsch,English,Français,Français,Français,Français,Français,English,Français,English,English,Français,Français,English,Français,Français,English,English,English,English,English,English,English,Français,Français,English,English,Français,English,English,English,Français,English,English,Français,Français,English,English,English,English,English,English,English,Français,English,Français,English,Français,Deutsch,Français,English,English,English,English,Français,English,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['mary', 'Fleece', 'Mint', 'Sauce', 'mutton', 'Mutton']","['Bundt', 'Izzard', 'Genoise', 'Bake', 'pat-a']","['Fenster', 'Karaffe', 'Klar', 'Trinken']","['Play', 'musical', 'Stage', 'Movie', 'Broadway']","['Travel', 'Claim', 'trauma', 'Emotional', 'Emotional']","['order', 'Bronze', 'Olympic', 'award', 'Award', 'Award']","['Abandonn\\u00e9', 'Lieutenant', 'Haddock', 'Brassard', 'Marleau']","['Citronnelle', 'bouton', 'Dengue', 'Jules-Edouard', 'Vanessa', 'Ts\\u00e9-ts\\u00e9']","[""D'or"", 'Tuba', 'Plong\\u00e9e', 'Pied']","['Feld', 'Fr\\u00fchling', 'Yellow', 'field', 'Vogelfutter', 'Pflanze']","['Gefroren', 'Eis', 'Kalt', 'Elsa']","['Iguanodon', 'Extinct', 'Suzhousaurus', 'Allosaurus', 'Fossil', 'Paleontology']","['Coup\\u00e9', 'tradition', 'Baguette', 'baguette']","['Visqueux', 'Encre', 'Poulpe', 'Poulpe']","['peach', 'zelda', 'Compte', 'F\\u00e9erique']","['Cicatrice', 'Ventre', 'Cordon', 'Ombilical']","['Ferroviaire', 'St-Lazare', 'Matabiau', 'Montparnasse', 'Austerlitz']","['Plant', 'Addictive', 'Marlboro', 'Pipe', 'chew', 'spit']","['Fil', 'D\\u00e9dale', 'Chemins', 'Puzzle', 'Minotaure', 'Minotaure']","['Felines', 'americas', 'Puma', 'America', 'puma', 'PUMA']","['Shopping', 'vent', 'wall', 'mall', 'Showroom', 'Electrical']","['Autoroute', 'Bouteille', 'Champagne', 'Cire']","['Abri', 'Barreaux', 'Nicolas', 'Nicolas']","['Bun', '375', 'Double', 'Convection', 'furnace', 'cake']","['Magazine', 'Poisson', 'Avion', 'Cockpit', 'Ligne', 'Peterhensel']","['Givre', 'Hydroalcoolique', 'fixant', 'Coiffant', 'Coiffant', 'coiffant']","['burn', 'screen', 'Yellow', 'stroke', 'Solar', 'Solar']","['Fraser', 'Egyptian', 'Wrapped', 'Dead', 'TP', 'Costume']","['twister', 'Destructive', 'disaster', 'spout', 'Storm', 'Alley']","['Flu', 'Wire', 'Flock', 'BlueJay', 'stork']","['opposite', 'numbers', 'communication', 'mailbox']","['Soldier', 'Christmas', 'Snowy', 'Season', 'wonderland', 'Wonderland']","['dig', 'snow', 'Vlad', 'spade', 'dirt', 'Gravedigger']","['Ba\\u00efkal', 'Ontario', 'L\\u00e9man', 'Mare', 'Fleuve', 'Etang']","['bracelet', 'Caillou', 'De-famille', 'Alliance', 'Cartier', 'Madeleines']","['palmeras', 'avion', 'Oasis', 'ilusion', 'Alucinaci\\u00f3n', 'Alucinaci\\u00f3n']","['Edison', 'halogen', 'tulip', 'Tulip', 'tulip', 'tulip']","['Arc', 'Ville', 'Plusieurs', 'Ciel', 'sur', 'ciel']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['soak', 'Clawfoot', 'Turkish', 'Bubbles', 'Sponge']","['Opal', 'Emerald', 'Sapphire', 'Sapphire']","['P\\u00e9rip\\u00e9tie', 'L\\u00e9gende', 'G\\u00e9ographie', 'Pr\\u00e9sidentielle']","['Howard\\u2019s', 'Lands', 'rear', 'rear']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Escargot', 'Crabe', 'boulette', 'oeuf']","['Bas', 'M\\u00e9rinos', 'Dobby', 'perdue', 'Mamadou', 'laine']","['Arid', 'Torte', 'Sweet', 'Food', 'Flan', 'pudding']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['silver', 'conceal', 'mesh', 'Monitor', 'mesh', 'monitor']","['noose', 'tug', 'cinch', 'knotted', 'twine', 'thick']","['Cooker', 'Fan', 'Hot', 'Cooking']","['sun-', 'frames', 'Nerd', 'Corrective']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Collection', 'Louvre', 'Peintures', 'Alarme']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['qualmt', 'schie\\u00dft', 'Heldenpistole', 'Western', 'Kurzwaffe', 'Kurzwaffe']","['Mosque', 'Sacr\\u00e9', 'Renomm\\u00e9e', 'Bouddhiste', 'Lieu', 'Culte']","['Gun', 'noise', 'Chitty', 'Energy']","['Gun', 'Spear', 'Lethal', 'Ammo', 'attack', 'deadly']","['Diplodocus', 'Micropachychephalosaurus', 'brachiasaurus', 'jurassic']","['Astronomy', 'Planets', 'Samsung', 'Andromeda', 'Andromeda']","['sichuan', 'noir', 'Cheveux', 'Gris', 'Epice', 'Sel']","['Beacon', 'Photon', 'illuminate', 'Sun', 'Sun']","['atchoum', 'Cyrano', 'appendice', 'camard', 'Trompette', 'Trompe']","['casper', 'drap', 'Poltergeist', 'Op\\u00e9ra', 'Op\\u00e9ra', 'OP\\u00e9ra']"
Mystery Word,Lamb,Cake,Glas,Theater,Baggage,Medal,Capitaine,Moustique,Palme,Sunflower,Schnee,Dinosaur,Pain,Pieuvre,Princesse,Nombril,Gare,Tobacco,Labyrinthe,Cougar,Outlet,Bouchon,Cage,Oven,Pilote,Gel,Sun,Mummy,Tornado,Bird,Letter,Winter,Shovel,Lac,Bijou,Mirage,Bulb,Corde,Hunter,Bath,Jewel,Histoire,End,Fox,Coquille,Chaussette,Dessert,Mushroom,Screen,Rope,Oven,Glasses,Pilot,Vache,River,Mus\u00e9e,Spider,Poup\u00e9e,Revolver,Temple,Bang,Weapon,Dinosaur,Galaxy,Poivre,Light,Nez,Fant\u00f4me
Guess,Lamb,Cake,Glas,,Insurance,Medal,Capitaine,moustique,Palme,Raps,Wasser,Dinosaur,pain,S\u00e8che,Princesse,Cesarienne,gare,Tobacco,Labyrinthe,cheetah,Window,Bouchon,Cage,Oven,A\u00e9roport,gel,sun,Mummy,tornado,Bird,,winter,shovel,Lac,Bijou,Desert,bulb,Monument,,bathtub,Gem,Voyage,end,immigrant,,Chaussette,pastry,Mushroom,Treasure,rope,fry,Glasses,Pilot,Vache,river,tableau,Spider,Poup\u00e9e,Cowboy,Temple,Bang,weapon,Dinosaur,Galaxy,Poivre,Light,Nez,Fant\u00f4me
