ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,514565841,514401272,514438929,514377397,514381694,514339808,514190233,513492249,513607109,513897638,513639422,513706526,513582527,513156747,512758549,513073439,513106138,512998864,512980717,512593105,512433163,512695517,512598970,512084356,512208215,512142272,511757036,511546171,511792637,511733177,511359376,511070791,511194442,510824818,510466742,509900139,510269410,509411011,508497451,508762408,508116165,507864886,507064247,507278971,507298592,505741993,505623552,504783443,505196983,504721368,504876059,503454797,499939612,496712411,494478774,493769667,488379380,478910455,473773078,381777020,374138794,356959263,341401520,338553253
Move,['22'],['20'],['7'],['6'],['36'],['21'],['12'],['33'],['43'],['19'],['24'],['9'],['27'],['10'],['27'],['60'],['30'],['26'],['19'],['22'],['48'],['57'],['47'],['25'],['78'],['40'],['18'],['44'],['75'],['86'],['64'],['15'],['44'],['81'],['58'],['54'],['33'],['100'],['105'],['114'],['66'],['39'],['99'],['68'],['66'],['65'],['72'],['31'],['83'],['67'],['24'],['71'],['72'],['271'],['749'],['57'],['79'],['235'],['703'],['1455'],['1667'],['1637'],['3361'],['1937']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+
Language,Français,Français,Français,English,Français,Deutsch,English,Deutsch,Deutsch,Français,English,English,English,Français,English,English,English,English,Français,Français,Deutsch,English,English,Français,English,Français,English,English,English,Français,English,English,English,Français,Français,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['De', 'couper', 'Cuisine', 'cuisine']","['Venimeux', 'Desert', 'D\\u00e9sert', 'Araign\\u00e9e']","['Services', 'Chaussure', 'Nadal', 'Raquette', 'Sport', 'Sport']","['Konklawe', 'jp2', 'Jan', 'Pawe\\u0142', 'Watykan', 'watykan']","['Barbecue', 'Jambon', 'Air', 'Br\\u00fbl\\u00e9es']","['Bart', 'Gemeinsam', ""D'Artagnan"", 'Franzosen']","['Committee', 'Snow', 'Surf', 'Game', 'Game', 'Surf']","['Shaun', 'Lamm', 'Wollelieferant', 'Wolle', 'Wolle']","['Fadenkreuz', 'Urmel', 'PUPPENKISTE', 'Puppentheater']","['C\\u00e9r\\u00e9ale', 'Entier', 'baguette', 'pain', 'Moissons', '\\u00c9peautre']","['Butterfly', 'Crysalida', 'Metapod', 'Metamorphosis', 'Kakuna', 'Kakuna']","['propeller', 'wildfire', 'Fufufu', 'X', 'aviation', 'H']","['Hat', 'wide-brimmed', 'Mexican', 'Straw', 'Mariachi', 'Mariachi']","['Donjon', '\\u00c9checs', 'Guet', 'Ch\\u00e2teau']","['Pool', 'rubber', 'sea', 'donut', 'Water', 'water']","['sensei', 'Kid', 'Wax-on', 'Daniel-san', 'Taekwondo']","['Girl', 'cologne', 'Women', 'Chanel', 'Scent', 'scent']","['twilight', 'edward', 'Lestat', 'Salvatore', 'Muppet', 'Count']","['Silicone', 'G\\u00e2teau', 'Bouchot', 'Chatte', 'frite', 'coquillage']","['marais', 'Dundee', 'Reptile', 'Ca\\u00efman']","['Dreieck', 'Stimmgabelinstrument', 'Musikunterricht', 'Klang']","['pilot', 'Apache', 'Chopper', 'Huey', 'whirly', 'aircraft']","['emphasis', 'strong', 'dialect', 'Twang', 'Inflection', 'Scouse']","['Dressing', 'Garde', 'Bal', 'Tenue', 'Mari\\u00e9e', 'Mari\\u00e9e']","['Blitz', 'Dancing', 'tango', 'Cinderella', 'cinderella']","['Bulle', 'Lait', 'Dessert', 'Chocolat', 'Matelot', 'Matelot']","['Head', 'Bathe', 'Waterfall', 'Indoors', 'april', 'baby']","['Rane', 'Acqua', 'Formica', 'Cicala', 'Trevi', 'Trevi']","['Harmony', 'theory', 'beans', 'Earworm', 'Reggae', 'Melody']","['Escargot', 'Enveloppe', 'Oeuf', 'Oeuf']","['swim', 'freshwater', 'Titicaca', 'Michigan', 'Huron', 'Erie']","['Ancient', 'Execute', 'behead', 'Behead']","['Stardust', 'Belagio', 'Vegs', 'Vegas']","['R\\u00e9compence', 'Cannes', ""D'or"", 'Laurier', 'Plong\\u00e9e', 'Huile']","['Arc', 'Ville', 'Plusieurs', 'Ciel', 'sur', 'ciel']","['Jesus', 'Iwankofu', 'lengthen', 'L']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['M\\u00e9tier', 'Pain', 'P\\u00e9trir', 'Darty', 'Darty', 'Darty']","['Hand', 'sugar', 'Sunday', 'Frond', 'Beach', 'Oil']","['Horseback', 'Horse', 'Rollercoaster', 'Cowgirl']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Mankind', 'pollypocket', 'Living', 'Barbie', 'Pussycat', 'Bratz']","['Blow', 'Unicorn', 'French', 'french', 'Unicorn', 'French']","['Snowman', 'Nose', 'Rabbit', 'Food', 'Rabbit', 'Food']","['Rubber', 'Band', 'briefs', 'Stretch', 'Stretching', 'stretchy']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['flesh', 'blob', 'duckling', 'fawn', 'infant', 'endearment']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Lion', 'Lash', 'Flogger']","['Swine', 'Wilbur', 'oink', 'oink']","['Gym', 'Amazon', 'Fever', 'Bungle', 'Lion', 'Sleeps']","['animal', 'Mary', 'God', 'Shawarma', 'Shawarma']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Red', 'ant', 'spots', 'beetle', 'aphid', 'eater']","['oink', 'Pepa', 'Fat', 'Hentai', 'Babe', 'Babe']","['Mermaid', 'Playboy', 'Cavern', 'Lotto']","['$', '\\u00a3', 'euro', 'money']","['Catholic', 'Vatican', 'urbietorbi', 'Mitre', 'Roman', '266']","['Spicy', 'Sushi', 'Starkist', 'Melt', 'Toro', 'Toro']","['manager', 'Hugo', 'Leader', 'Baby', 'Employer']"
Mystery Word,Couteau,Scorpion,Tennis,Pope,Fum\u00e9e,Musketier,Board,Schaf,Marionette,Bl\u00e9,Cocoon,Helicopter,Sombrero,Tour,Tube,Karate,Perfume,Vampire,Moule,Crocodile,Triangel,Helicopter,Accent,Robe,Ballroom,Mousse,Shower,Fountain,Music,Coquille,Lake,Guillotine,Casino,Palme,Corde,Nail,Hunter,Boulanger,Palm,Ride,Fox,Doll,Horn,Carrot,Elastic,Mushroom,Baby,Oven,Pilot,Vache,River,Whip,Pig,Jungle,Lamb,Spider,Poup\u00e9e,Ladybug,Pig,Grotto,Currency,Pope,Tuna,Boss
Guess,Cheveux,Mygale,Tennis,Papiez,Fum\u00e9e,Musketiere,,Schaf,,Bl\u00e9,Moth,helicopter,sombrero,Tour,tube,Karate,Perfume,Vampire,moule,Crocodile,Triangel,Helicopter,Accent,Robe,Waltz,mousse,Shower,Fontana,music,Coquille,lake,guillotine,casino,palme,Monument,comic,,Boulanger,palm,Riding,immigrant,toys,Wind,frosty,,Mushroom,baby,fry,Pilot,Vache,river,Whip,prg,jungle,Sheep,Spider,Poup\u00e9e,ladybug,pig,Grotto,currency,church,Candy,Boss
