ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,504945504,504904627,504615502,504422361,504063438,503981234,503767286,503841044,503702311,503691874,503698366,503296621,503321246,503472143,503562666,503378168,503378122,503220930,503273217,503063996,502946233,502247234,502890407,502831991,502461452,502053926,501541253,501796472,500493250,500352659,500247091,500112182,499400159,499434834,497964824,497091178,496474207,493769667,493675456,491092635,491305856,490280100,489547867,488379380,484682575,481212678,466793699,466084384,465665365,465666075,426921218,422619886,396307534,348302073,336562502,322726720
Move,['6'],['18'],['7'],['51'],['72'],['18'],['30'],['6'],['50'],['36'],['51'],['43'],['29'],['32'],['38'],['74'],['76'],['55'],['5'],['16'],['30'],['46'],['68'],['68'],['55'],['34'],['58'],['90'],['109'],['104'],['70'],['54'],['49'],['97'],['37'],['86'],['94'],['57'],['7'],['81'],['39'],['37'],['59'],['79'],['98'],['98'],['324'],['66'],['63'],['63'],['707'],['662'],['515'],['2699'],['1759'],['1233']
Mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,English,English,Deutsch,Français,English,Deutsch,English,Français,Deutsch,English,English,Français,English,Français,English,Français,Français,English,English,Deutsch,English,Français,Français,English,English,English,Français,English,Français,English,English,English,English,Français,English,English,Deutsch,Français,Français,Deutsch,Français,English,English,English,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Ermine', 'Stole', 'faux', 'plush', 'kitty', 'covering']","['Mountain', 'Geodude', 'Ayers', 'Pebble', 'Music', 'music']","['T', 'Chemin', 'JESUS', 'Gammer', 'Gamm\\u00e9e', 'Crucifi\\u00e9']","['Axl', 'Red', 'Jack', 'Bud', 'bud']","['Equestrian', 'neigh', 'whinny', 'Pinto', 'Pony', 'Pony']","['Nachtschattengew\\u00e4chs', 'rund', 'Paradeiser', 'Strauchfrucht', 'Miracoli', 'So\\u00dfe']","['enqu\\u00eateur', 'Gadget', 'sherlock', 'Sherlock']","['Woods', 'jungle', 'The', 'Black', 'Sherwood', 'sherwood']","['Sportmarke', 'Katze', 'Bergl\\u00f6we', 'adidas']","['medium', 'gesso', 'paper', 'Blank', ""painter's"", 'Painting']","['\\u00c9tag\\u00e8re', 'Bouquin', 'Salle', 'Livre']","['Geschirr', '-Duschen', 'Sauna', 'Strand', '-halter', 'Badeutensil']","['Emo', 'Part', 'Sketch', 'Crime', 'Act', 'Act']","['Pebble', 'Rosetta', 'Emma', 'Hard']","['Ciel', 'Course', 'Conducteur', 'Conducteur']","['Feathered', 'Daffy', 'grapes', 'Teal', 'Mallard', 'Pekin']","['Italienne', 'laver', 'Bain', 'jet']","['Storm', 'Fast', 'DC', 'Blink', 'Camera', 'Camera']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Pierre', 'Pr\\u00e9cieuse', 'Carat', 'Crapaud']","['glacier', 'titanic', 'Titanic', 'Lettuce', 'Lettuce', 'Titanic']","['security', 'Snuggle', 'Snow', 'Cold', 'Bed', 'covering']","['Kuhweide', 'Cannabis', 'Rasen', 'Garten', 'Halm', 'Gr\\u00fcn']","['Container', 'Schr\\u00f6dinger', 'Cats', 'Cutter', 'Package', 'Package']","[""S'\\u00e9garer"", 'Issue', 'D\\u00e9dale', 'Enigme', 'Minotaure', 'Minotaure']","['Nez', 'Morve', 'Kleenex', 'Kleenex']","['hartstocht', 'liefde', 'Abstract', 'Intens', 'Heet', 'tongkussen']","['Cooked', 'value', 'Brunch', 'happy', 'Snack', 'snack']","['toothless', 'viserion', 'Smaug', 'Eragon', 'wyvern', 'Wyvern']","['FM', 'Gaga', 'antenne', 'Fracture', 'Skyrock', 'R\\u00e9veil']","['Naan', 'Kingsmill', 'mustache', 'sourdough', 'sourdough']",['Juriste'],"['mayan', 'Triangle', 'Ancient', 'Giza', 'Pharoah']","['Carton', 'Soap', 'Cutter', 'Ali', 'cardboard', 'cardboard']","['Observe', 'Neighbourhood', 'Lookout', 'Time', 'look', 'arm']","['DeLorean', 'Electric', 'Ball', 'Bolt', 'Strike', 'Strike']","['Toubib', 'H\\u00f4pital', 'Jekyl', 'Sant\\u00e9', 'Th\\u00e8se', 'Medecin']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Armabdreher', 'Flu\\u00dfschnapper', 'Laaang', 'Todesrolle']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Glitzer', 'Teuer', 'K\\u00e4stchen', 'Armband', 'Pirat', 'Prinsesin']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Bacardi', 'Alcohol', 'Captain', 'Morgan', 'bottle', 'colada']","['Suit', 'Field', 'Luck', 'Irish', 'Irish', 'Irish']","['Cowboy', 'Film', 'Great', 'Trail']","['Ankh', 'Expansion', 'People', 'Go']","['Christmas', 'Month', 'Calendar', 'End']","['food', 'Grill', 'outdoor', 'Outdoor']","['African', 'Lion', 'Dubai', 'Desert']","['Alcohol', 'Corona', 'Coors', 'Heineken', 'Budweiser', 'Bud']","['bill', 'Sphere', 'Metal', 'Bowling', 'p\\u00e9tanque', 'Petanque']","['allumer', 'vert', 'Braise', 'Incendie', 'Brasier', '\\u00c9tincelle']","['Kg', 'Bathroom', 'Richter', 'Weigh', 'Fish', 'Fish']"
Mystery Word,Fur,Rock,Croix,Rose,Horse,Tomate,D\u00e9tective,Forest,Puma,Canvas,Biblioth\u00e8que,Handtuch,Scene,Stone,Pilote,Duck,Douche,Flash,Jungle,Diamant,Iceberg,Blanket,Gras,Box,Labyrinthe,Mouchoir,Passion,Meal,Dragon,Radio,Bread,Avocat,Pyramid,Box,Watch,Lightning,Docteur,Spider,Heat,Krokodil,Baleine,Valise,Schmuck,Poup\u00e9e,Quarter,Rum,Clover,Western,Pharaoh,December,Barbecue,Safari,Beer,Boule,Feu,Scale
Guess,Fur,Rock,Croix,Rose,horse,Tomate,Inspecteur,Forest,Puma,canvas,Biblioth\u00e8que,Handtuch,Punk,stone,,duck,Douche,flash,Jungle,Diamant,Titanic,Protect,Pflanze,Box,labyrinthe,Rume,attraction,Meal,dragon,Radio,Flour,Notaire,Pyramid,Box,Watch,Lightning,Professeur,Spider,,Krokodil,Baleine,valise,Schatz,Poup\u00e9e,,Rum,Clover,Western,Pharaoh,December,bbq,Safari,beer,Boule,Feu,Scale
