ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,534809696,534504287,534502597,534470434,534087252,534297556,534298279,533771081,533395511,533587121,533671511,533568876,533377679,533153224,533180630,532934607,532353871,532439120,532038796,532098003,532154804,532222138,531950872,530863938,530604556,531052538,530603148,530464601,530021729,529524078,529815684,529393591,528362447,528436597,528976915,528761965,528744596,528624330,528244412,528415366,528056949,527427772,527332068,525482946,524212235,523793465,522043003,521791242,521576994,520391399,520958200,517125895,517973951,513638397,509758557,508761165,507812897,506189713,489266717,481212678,478910455,431028877,396307534,381826421,381777020,317609821,313533300
Move,['6'],['9'],['9'],['9'],['7'],['15'],['18'],['7'],['7'],['15'],['32'],['46'],['37'],['55'],['36'],['36'],['37'],['42'],['57'],['31'],['65'],['54'],['45'],['65'],['73'],['89'],['15'],['30'],['103'],['109'],['54'],['27'],['49'],['43'],['94'],['94'],['73'],['38'],['44'],['16'],['111'],['49'],['96'],['59'],['37'],['85'],['5'],['37'],['11'],['21'],['86'],['177'],['17'],['91'],['83'],['250'],['109'],['652'],['37'],['229'],['298'],['1340'],['613'],['972'],['1631'],['2156'],['4381']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,Deutsch,Français,Français,English,Français,English,Français,Français,Français,Français,English,Français,English,English,English,English,English,Français,English,English,English,Français,English,Français,English,English,English,Français,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['garment', 'arm', 'Protective', 'Cover', 'card', 'wizard']","['expansion', 'department', 'Trolls', 'Limb', 'Olive', 'Olive']","['photo', 'superhero', 'Bang', 'Blinding', 'bright', 'Bright']","['coude', 'ciel', 'Zeus', 'raikou', 'coup', 'S\\u00e9rie']","['Halitosis', 'Respiration', 'Bad', 'Deep']","['Boing', '-begleiter', '.....hafen', 'charter...']","['Turbo', 'Lenteur', 'cirrus', 'Lima\\u00e7on', 'Bourgogne', 'Bourgogne']","['Fruits', 'Laitue', 'Vert', 'Mytho']","['Pearls', 'Chain', 'Choker', 'Choker']","['Protection', 'Plat', 'Cin\\u00e9ma', 'Cathodique']","['Boardgame', 'White', 'Art', 'painting', 'painting']","['Kaguya', 'Raiponce', 'Blanche-neige', 'Royale', 'Cendrillon', 'Peech']","['Pomme', 'Abricot', 'Williams', 'Bosc', 'Belle', 'Helene']","['f\\u00eate', 'Robe', 'Masqu\\u00e9', 'guinguette', 'cendrillon', 'musette']","['Lugdunum', 'Rugit', 'f\\u00e9lin', 'Pumba', 'Scar', 'criniere']","['absorbant', 'cleaning', 'Porifera', 'Porous', 'squarepants', 'gulible']","['Torchon', 'Sanitaire', 'tissu-\\u00e9ponge', 'Plier', 'Tissu', 'Pliage']","['movie', 'Maze', 'minotaur', 'singer', 'Pan\\u2019s', ""Pan's""]","['Turbo', 'Mail', 'mollusk', 'gastrapod', 'gastropod', 'Gastropod']","['Fighter', 'Vader', 'knot', 'attire', 'Dye', 'Black']","['Cold', 'Dwarfs', 'Crystals', 'Winter', 'Flake']","['Tummy', 'bellybutton', 'Orange', 'Umbilical', 'Umbilical']","['Ou\\u00efe', 'Audition', 'Tympan', 'd\\u00e9cibel', 'Sens', 'Lobe']","['Flatulence', 'Gale', 'Gust', 'Blow', 'Rustle', 'Speed']","['DC', 'T', 'Subway', 'Subway']","['Surfing', 'Bye', 'Gesture', 'Ocean', 'ocean']","['Cacao', 'Tablette', 'Marmotte', 'Noir']","['nursing', 'Detention', 'Chalkboard', 'Educational', 'Oxford', 'education']","['Ambulance', 'Ariel', 'Princesse', 'Envo\\u00fbteuse', 'Chant', 'Chant']","['Salmon', 'Sardine', 'cod', 'halibut', 'Haddock', 'sauce']","['Boardgame', 'Map', 'mosaic', 'piece', 'Grout', 'Azul']","['Selleck', 'Freddie', 'beard', 'walrus', 'handlebar', 'mario']","['Bille', 'Estomac', 'Roule', 'Sapin', 'Bowling', 'Bowling']","['Thyme', 'flavor', 'Basil', 'BASIL']","['blanket', 'letter', 'Comforter', 'shelter', 'Girl', 'Girl']","['Pugwash', 'Galleon', 'Blackbeard', 'Eyepatch', 'Stealing', 'corsair']","['Cir', 'cle', '2pair', 'paid']","['water', 'stability', 'tree', 'plants', 'I', 'am']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Fouett\\u00e9e', 'Hydratante', 'Hydratante']","['Way', 'banister', 'train', 'Tracks', 'Train', 'Tracks']","['Asaisonner', 'Iod\\u00e9', 'sodium', 'poivre', 'Bain']","['camera', 'Pirate', 'artillery', 'ball', 'Pachelbel', 'Arm']","['BruceLee', 'Blackbelt', 'Kick', 'Chop']","['sky', 'pillows', 'Airborne', 'Droplets']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Tail', 'Ride', 'Eeor', 'Grandad']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Plane', 'Aeroplane', 'atmosphere', 'Flying', 'airplane', 'Aboveground']","['King', ""Howl's"", 'Panic', 'Moat', 'Rook', 'Rook']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Half-breed', 'Fishtail', 'Scuttle', 'Siren', 'Aquamarine', 'Aquatic']","['Mars', 'Apocalypse', 'ares', 'Battle', 'Combat', 'Tanks']","['Prison', 'Paix', 'But', 'Prot\\u00e8ge']","['Orym', 'rhubarb', 'Cutie', 'cherry', 'Pizza', 'pizza']","['Lovin', 'Now', 'vacation', 'Rain', 'holiday', 'holiday']","['crossword', 'Printed', 'Headline', 'Journalist']","['Buzz', 'Lance', 'Glen', 'Ride', 'Mars', 'Traveler']","['liquid', 'alcohol', 'French', 'bubbly', 'Question', 'Bubbly']","['Biscuit', 'Monster', 'and', 'cream', 'ginger', 'snaps']","['hammer', 'Screwdriver', 'Hammer', 'Saw', 'saw', 'screwdriver']","['Penguin', 'birthday', 'smart', 'Case']","['Dwarven', 'Lumberjack', 'Battle', 'Chop']","['Grecque', 'Marbre', 'Quo', 'Socle', 'Penseur', 'Penseur']","['penny', 'Protection', 'Bishop', 'cuffs', 'arm', 'armies']"
Mystery Word,Sleeve,Branch,Flash,Foudre,Breath,Flug,Escargot,Salade,Necklace,\u00c9cran,Canvas,Princesse,Poire,Bal,Lion,Sponge,Serviette,Labyrinth,Snail,Tie,Snow,Navel,Oreille,Wind,Metro,Wave,Chocolat,School,Sir\u00e8ne,Fish,Tile,Mustache,Boule,Herb,Cover,Pirate,Circle,Root,Cat,Cr\u00e8me,Rail,Sel,Cannon,Karate,Cloud,Brush,Donkey,Sheep,Guard,Train,Sky,Castle,Sail,Mermaid,War,Gardien,Pie,Summer,Newspaper,Astronaut,Champagne,Cookie,Tool,Suit,Axe,Statue,Sleeve
Guess,Sleeve,branch,flash,Tonnerre,Breath,Flug,Escargot,Salade,Necklace,ecran,,Princesse,Poire,bal,Lion,Sponge,Toilette,Labyrinth,snail,Cape,snow,Buddha,Oreille,whistle,washington,Wave,chocolat,lecture,Sir\u00e8ne,fish,tile,mustache,Boule,Spice,cover,Pirate,circle,organic,cat,Cr\u00e8me,Staircas,Sel,Cannon,Karate,Raincloud,,Donkey,sheep,,train,Helicopter,Castle,sail,Mermaid,war,Gardien,Pie,Time,Newspaper,Astronaut,champagne,cookie,vacation,cake,Axe,Statue,sleeve
