ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,483949387,483617867,482483363,482880706,482955686,482929335,482835771,482686694,482446068,482219118,481485128,481827880,481882013,481143717,480442221,480225123,480394644,480040461,479921914,479243968,479311682,479166730,479277280,478633691,478362907,477647938,478269717,478232420,477598990,477041660,476488308,476681990,476415351,475857014,475763612,474780042,474303583,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465728930,465664137,465664095,465664206,465664286,465668656,465435499,463714023,461036696,457064795,451463411,420552674,417255169,405054016,381826421,346689693,341401520,338553253,337346134,328236739,322628136,321888448,317609821
Move,['29'],['25'],['27'],['28'],['10'],['38'],['65'],['43'],['31'],['58'],['72'],['64'],['46'],['86'],['29'],['85'],['43'],['81'],['19'],['98'],['66'],['72'],['85'],['38'],['36'],['88'],['32'],['87'],['44'],['55'],['43'],['102'],['52'],['10'],['52'],['84'],['91'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['379'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['68'],['36'],['40'],['564'],['1454'],['1544'],['730'],['2730'],['2646'],['1725'],['3818'],['3386'],['4500'],['3245'],['1683']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Français,Français,English,Français,Français,English,English,English,English,Deutsch,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,English,English,Français,Deutsch,Français,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Rink', 'Browning', 'Kerrigan', 'Stojko', 'Boitano', 'Boitano']","['Meunier', 'Sarrasin', 'G\\u00e2teau', 'P\\u00e2te']","['Deux', 'Gagne', 'Duo', 'Jumelles', 'Jumelles', 'Duo']","['Vegetable', 'Snowman', 'Orange', 'Food', 'Chantenay', 'Kevin']","['AAA', 'Plate', 'Face', 'Batterie']","['Chas', 'ourlet', 'Haute', 'haute']","['Pecan', 'Crust', 'cinammon', 'pastry', 'Irrational', 'Number']","['Small', 'Topping', 'Can', 'Seafood', 'Sea']","['Winter', 'Bitter', 'grown', 'fruit']","['Godiva', 'cocoa', 'Hersheys', 'Hersheys', 'Sweet', 'Sweet']","['Diabetes', 'Geschmackstr\\u00e4ger', 'W\\u00fcrfel', 'Salz', 'S\\u00fc\\u00df', 'S\\u00fc\\u00df']","['Nightcrawler', 'Tubelike', 'segmented', 'wriggle', 'Bate', 'Squirmy']","['Chive', 'Satire', 'Layers', 'bow', 'Shallot', 'shallot']","['Swallows', 'Cuckoo', 'Eagles', 'Twigs', 'bird', 'Cookoo\\u2019s']","['verdichtet', 'Baustellenheber', 'Hafenhebevorrichtung', 'Hebehilfe']","['Patrick', 'Kampot', '\\u00c9pic\\u00e9', 'Condiment']","['Crabs', 'Daughter', 'Clam', 'Jam', 'Clutch', 'Clutching']","['Skirted', 'Speedo', 'Trunks', 'tankini', 'Competition']","['ballet', 'jabbawockeez', 'activity', 'Tango', 'waltz', 'Waltz']","['\\u30a4\\u30cc', '\\u308f\\u3049\\u30fc\\u3093', '\\u3061\\u3088\\u306e\\u3075\\u3058', '\\u3058\\u3093', '\\u3064\\u304d\\u3088']","['Peele', 'C#', 'Hole', 'Fob', 'Piano', 'secure']","['river', 'Ontario', 'Encircled', 'Tahoe']","['Roller', 'Kickflip', 'Glide', 'Wheels', 'Board', 'Board']","['serrure', 'Passe-Partout']","['Inay', 'Macy', 'Salutation', 'Bar', 'lawyer', 'title']","['candles', 'Joyous', 'Cake', 'older', 'Happy', 'Aging']","['Drinking', 'Last', 'Drink', 'Tube', 'Bucatini']","['Shelter', 'Outside', 'Outdoors', 'Glamping', 'Pitch', 'tepee']","['Peix', 'Conserva', 'Vermella', 'Claro', 'Serenates', 'Grup']","['Salinger', 'Shell', 'Crab', 'Crab', 'Alone', 'Alone']","['fry', 'outdoor', 'Shrimp', 'Grill', 'Webber', 'Steak']","['Fantasy', 'Noldor', 'Spitzohr', 'Zw\\u00f6lf', 'Fee', 'Tolkien']","['trot', 'Mulder', 'Fantastic', 'Sly']","['Newton', 'lab', 'biology', 'biology']","['Vapeur', 'Cigarette', 'Signaux', 'Flamme']","['Schreier', 'Umschlagplatz', 'Samstag', 'Platz', 'Supet']","['osier', 'Supermarch\\u00e9', 'Epicerie', 'Corbeille', 'rangement']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Desert', 'Hallucination', 'illusion', 'hallucination', 'Illusion']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['wall-e', 'pet', 'crawly', 'filthy', 'vermin', 'kitchen']","['Schultz', 'Brittle', 'Allergy', 'Wings', 'Reeses', 'Legume']","['Hourglass', 'Coarse', 'Beach', 'Grains']","['alley', 'columbine', 'pins', 'Pins']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Alice', 'Saw', 'Hair', 'Fashion', 'Haircutter', 'Beautician']","['Niles', 'Whooping', 'origami', 'Stretch', 'Sandhill', 'Sandhill']","['truth', 'beam', 'Ball', 'boom', 'Pachebel']","['Vivaldi', 'Flavouring', 'fall', 'autumn', 'quarter']","['Arpeggio', 'Weigh', 'harmonic', 'Dragon', 'Dragon']","['Camilla', 'Spouse', 'Bed', 'Monarch', 'In', 'Charge']","['Puer', 'Ours', 'Paslamoustache', 'Vampire', 'vampire', 'vampire']"
Mystery Word,Skate,Farine,Paire,Carrot,Pile,Couture,Pie,Sardine,Melon,Chocolate,Zucker,Worm,Onion,Nest,Kran,Poivre,Pearl,Swimsuit,Dance,Wolf,Key,Lake,Skate,Cl\u00e9,Attorney,Birthday,Straw,Tent,Tuna,Hermit,Barbecue,Elfe,Fox,Science,Fum\u00e9e,Markt,Panier,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Mirage,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Rock,Fox,Ninja,Cockroach,Peanut,Sand,Bowling,Mineur,Stylist,Crane,Cannon,Season,Scale,King,Ail
Guess,Skater,farine,Loto,carrot,pile,Aiguille,Pie,,Melon,Chocolate,Zucker,Worm,Onion,nest,Kran,Poivre,,swimsuit,Dance,wolf,key,Lake,Skate,Clef,Attorney,Birthday,Straw,Tent,Atun,Language,BBQ,Elben,Fox,Science,Fum\u00e9e,Markt,panier,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Sand,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,rock,Fox,,Cockroach,Peanut,Sand,back,Mineur,Stylist,Crane,Cannon,season,chord,king,Ail
