ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,513212379,513195888,513171372,513077559,513078720,512877197,512911490,512566523,512598970,512035573,512212397,511973610,511893148,511757036,511280628,511359376,511071992,510734812,510811961,510858611,510522677,510466742,510218293,509900139,510187912,509979754,509853535,509085593,508912001,508273744,508600105,508478814,508116165,508053280,507982780,507789430,507830160,507221262,505741993,506287422,505178592,505196983,504721368,504876059,503841044,503454797,500879536,496712411,496076742,494478774,493769667,493662581,489194416,488379380,480055062,465728930,431028987,422619886,420552674,363390977,338553253,337346134,324381970,314360735,312552889
Move,['6'],['10'],['9'],['8'],['9'],['9'],['27'],['18'],['18'],['27'],['19'],['39'],['19'],['12'],['36'],['31'],['18'],['83'],['41'],['73'],['16'],['38'],['42'],['38'],['94'],['38'],['81'],['32'],['46'],['41'],['109'],['85'],['66'],['60'],['44'],['62'],['57'],['26'],['65'],['47'],['53'],['82'],['67'],['24'],['56'],['46'],['74'],['265'],['46'],['666'],['57'],['49'],['420'],['79'],['413'],['527'],['1139'],['687'],['763'],['1841'],['1921'],['4494'],['1845'],['3299'],['2304']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,English,Français,English,Français,English,English,Français,English,English,English,English,Français,Français,English,English,Français,Français,English,Deutsch,Deutsch,English,English,Français,Deutsch,Français,English,English,Deutsch,English,English,English,Français,English,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,Français,Français,Deutsch,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['overnight', 'spell', 'Snooze', 'Button', 'security', 'system']","['Chique', 'Cigare', 'Tabou', 'Macher']","['Barbie', 'Rag', 'Rag', 'Barbie']","['Larynx', 'Strep', 'ENT', 'Swallow', 'clear']","['Kuzko', 'Augusta', 'King', 'Groove', 'Caesar', 'Napoleon']","['Vinyard', 'alcohol', 'Napa', 'Napa']","['duo', 'Twins', 'tuple', 'bluetooth', 'revolutionary', 'Couple']","['Tapioca', 'Pluie', 'Rare', 'Huitre', 'Huitre', 'Huitre']","['Pirate', 'Crochet', 'curved', 'turn', 'captain', 'Captain']","['Plage', 'mouvants', 'Bitumineux', 'Grains', 'Touareg', 'grain']","['Breeze', 'break', 'Blow', 'fart', 'dust', 'Gusts']","['pontiagudo', 'Arco', 'Alvo', 'Alvo']","['Cheveux', 'Warner', 'Chiottes', 'Peigne', 'lustrer', 'balai']","['Drawn', 'Straight', 'Conga', 'Segment', 'Chorus', 'Graph']","['Glazed', 'macaron', 'Pavlova', 'Sweetie', 'Pudding', 'pudding']","['Swedish', 'Hibachi', 'compliments', 'restaurant', 'Wolfgang', 'Puck']","['london', 'dig', 'Subway', 'throughway', 'burrow']","['ramification', 'Vieille', 'G\\u00e9n\\u00e9alogie', 'Rameau', 'Bois', 'arbre']","['blanche', 'Revolver', 'couteau', 'Couteau']","['Bang', 'Loud', 'CLAP', 'Shower', 'Rolling', 'roar']","['Range', 'Jumbo', 'Denali', 'Thunder', 'goat']","['Deux', 'Fr\\u00e8res', 'moustique', 'sib\\u00e9rie', 'Fauve', 'Bengale']","['Fruit', 'Amour', 'Fruit', 'Amour', 'Fruit', 'Amour']","['auto', 'Gear', 'robot', 'Power']","['H\\u00f6lzel', 'Unfalltod', 'K\\u00fcnstlername', 'Amadeus', 'Jeanny', 'Drahdinetum']","['Floh...', 'Wiener', 'Ball', 'F\\u00fcnfundsiebzigprozentschwof']","['Ramen', 'Cup', 'Pool', 'Udon', 'Gorillaz']","['bulb', 'Speedster', 'Camera', 'Gordon', 'Boobs']","['Shuriken', 'Tortue', 'Nunchaku', 'Tortues', 'Tortues', 'Nunchaku']","['Inspiration', 'Picasso', 'Drones', 'Rockstar', 'Ansporner']","['verre', 'Alcool', 'Estaminet', 'Poisson', 'Estaminet', 'Poisson']","['Shower', 'Mahjong', 'square', 'Kitchen', 'Floor', 'Flooring']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Ausgehen', 'Party']","['Empty', 'Oasis', 'Gobi', 'Kalahari', 'camel', 'Dunes']","['lower', 'Storage', 'Brief', 'enclosure', 'Sherlock', 'Attach\\u00e9']","['quarter', 'circle', 'Avenue', 'Street', 'moon', 'shifter']","['Coca\\u00efne', 'canon', 'Cafe', 'Laver']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['proboscis', 'Schnoz', 'Ear', 'and', 'smeller', 'Smeller']","['water', 'splash', 'tide', 'Kanagawa']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Paperboy', 'TheAtlantic', 'Zeit', 'Circular', 'Daily', 'Daily']","['Bumble', 'Honey', 'Honey']","['Affen', 'Obst', 'Minions', 'Gelee']","['Beluga', 'Pilot', 'humpback', 'killer', 'Brendan', 'Fraser']","['Life', 'Lionking', 'Pi', 'Compass', 'Round', 'Shape']","['Dummy', 'pinocchio', 'String', 'strings', 'Elmo']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Computer', 'LCD', 'Fly', 'Genetic', 'Oled', 'Spf50']","['anneau', 'epouse', 'alliance', 'chevali\\u00e8re']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['T-Rex', 'Vor245mill.jahren', 'NICHTDIEMAMA', 'Ausgestorben', 'ausgerottet', 'Unget\\u00fcm']","['Trauma', 'Suitcase', 'Suitcase']","['Hydro', 'Flight', 'aviation', 'Flood']","['Magic', 'Stick', 'hat', 'Hand']","['bikini', 'beach', 'burkini', 'clothing', 'fastskin', 'outfit']","['Blood', 'Bloodsucker', 'Garlic', 'Jacob', 'Twilight']","['Hogwarts', 'Moat', 'Neuschwanstein', 'palace', 'Fortress']","['U.dont.dress.like.this', 'wing', 'buzz', 'soar', 'Flying']","['Bleu', 'peto', 'appointe', 'Allemand', 'Moto', 'moto']","['Hair', 'Designer', 'Hairdresser', 'Beautician', 'fashion', 'clothing']","['Lethal', 'phaser', 'Dagger', 'concealed', 'Flail']"
Mystery Word,Alarm,Tabac,Doll,Throat,Emperor,Wine,Pair,Perle,Hook,Sable,Wind,Arrow,Brosse,Line,Dessert,Chef,Tunnel,Branche,Arme,Thunder,Mountain,Tigre,Passion,Machine,Falco,Walzer,Noodle,Flash,Ninja,Muse,Bar,Tile,Fox,Disco,Desert,Case,Crescent,Poudre,Mushroom,Nose,Wave,Pilot,Vache,River,Newspaper,Bee,Banane,Whale,Circle,Puppet,Spider,Screen,Bague,Poup\u00e9e,Dinosaurier,Baggage,Plane,Wand,Swimsuit,Vampire,Castle,Fly,Casque,Stylist,Weapon
Guess,alarm,Tabac,Mystery,Throat,emperor,Wine,Pair,Perle,hook,Sable,wind,Flecha,Brosse,Line,cake,Chef,Tunnel,Branche,Arme,,mountain,Tigre,Catastrophe,engine,Falco,Walzer,Noodle,Flash,Ninja,Idol,Vin,Tile,immigrant,,Desert,Case,crescent,Poudre,Mushroom,nose,Sea,Pilot,Vache,river,bicycle,,Banane,Whale,Circle,Puppet,Spider,Screen,Bague,Poup\u00e9e,Dinosaurier,Injury,Plane,Wand,Swimsuit,Vampire,Castle,fly,stylo,Style,weapon
