ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,517672607,517649014,517653672,517595237,517579370,517403894,517292681,517289908,517095134,517008066,517039024,516618897,516570228,516681041,516715554,516477404,515856103,516271587,515558776,515518017,515846900,515693674,515417691,515428104,515176359,515102837,514977529,514964104,514707951,514643573,514438929,514339808,514167474,513492249,513879745,513543835,512715448,513180908,513171788,513189022,512998864,511893148,511077102,511071992,511129871,510943938,510269410,509897088,508853595,509085681,508116165,507832390,504783443,505196983,504721368,493769667,488379380,484123113,478416865,465728930,464921867,431028987,422619886,405054016,374138794
Move,['8'],['9'],['28'],['56'],['19'],['18'],['13'],['64'],['15'],['10'],['35'],['13'],['46'],['16'],['25'],['28'],['29'],['27'],['42'],['30'],['42'],['46'],['7'],['28'],['31'],['41'],['73'],['112'],['21'],['48'],['26'],['38'],['63'],['83'],['24'],['102'],['32'],['55'],['87'],['68'],['45'],['77'],['82'],['50'],['41'],['68'],['33'],['73'],['52'],['85'],['75'],['43'],['31'],['83'],['67'],['57'],['79'],['495'],['694'],['534'],['114'],['1196'],['703'],['2289'],['1707']
Mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 8 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,Deutsch,English,Français,Français,English,English,English,English,Français,English,English,English,Français,Français,English,Français,English,English,English,English,English,Français,Français,Français,Français,Deutsch,English,Deutsch,English,English,English,Deutsch,English,English,English,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Night', 'Crescent', 'Deathstar', 'Lunar', 'Lunar']","['pistes', 'bronz\\u00e9s', 'Biathlon', 'Slalom', 'Snowbled', 'hiver']","['TaoBao', 'milk', 'Juice', 'box', 'BOX', 'box']","['Scarecrow', 'hay', 'suck', 'Plastic']","['Pickup', 'Dump', 'Pick-up', 'Dodge', 'Driver', 'DRIVER']","['Lychee', 'Rock', 'mat', 'Green', 'Kate', 'Kate']","['nsp', 'inconnu', 'Schatzkiste', 'Holz', 'Schatz', 'Piraten']","['Insect', 'Hole', 'crawl', 'Bird', 'bug', 'fishing']","['Echalotte', '\\u00c9chalote', 'Ail', 'Ail']","['Dessin\\u00e9e', 'Filmique', 'Groupe', 'voyous']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['nord', 'est', 'earring', 'horses', 'Gudgeon', 'Dowel']","['nsp', 'trapper', 'Tracking', 'game', 'Sneaky', 'Wild']","['projectile', 'Bourbon', 'Slug', 'train', 'train']","['Course', 'p.m.u', 'Argent', 'argent']","['Cabbagehead', 'Hongkong', 'Chucky', 'Chucky', 'Bratz', 'Bratz']","['wine', 'Dinner', 'choices', 'food', 'food', 'food']","['Linus', 'Jackson', 'security', 'shroud', 'electric', 'duvet']","['Styl\\u00e9', 'Ramification', 'G\\u00e9ographie', 'tronc']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Tom', 'Collins', 'Parrotesque', 'Napkin', 'rooster', 'behind']","['Mondaine', 'Potes', 'Mousse', 'alcool', 'Nuit', 'nuit\\u00e9e']","['cow', 'china', 'bamboo', 'bamboo']","['Angle', 'Handed', 'correct', 'Wrong', 'Obligation', 'Republicans']","['uppercut', 'Hobbes', 'Shere', 'Khan', 'Woods', 'Golf']","['Rock', 'stalagmite', 'bats', 'Spelunking', 'Stalagmites']","['Camping', 'Olympics', 'heat', 'Vacation']","['oiseau', 'Nicolas', 'Boite', 'Grillag\\u00e9e', 'Enferm\\u00e9', 'Enclos']","['Traversin', 'dormir', 'coussin', 'Coussin']","['Postale', 'Menu', 'Joker', 'Pouilleux', 'Routi\\u00e8re', 'route']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['Mix', 'prawn', 'Negroni', 'Dresses', 'Mojito', 'burd']","['Schuhe', 'Liebes-', 'Zwei', 'Zwei', 'Zwei']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['gazing', 'Battleships', 'Umbilical', 'indention', 'chakra', 'outie']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Winterschlaf', 'Versteck', 'Helm', 'Erkundung', 'Berg', 'Gebirge']","['Vision', 'night', 'Minerva', 'Parliament', 'hoot', 'Hoot']","['Cortisone', 'Sour', 'Crop', 'Mochoman', 'Ice', 'Pie']","['Paris', 'tube', 'Transit', 'City', 'Tokio', 'London']","['anniversaire', 'Cand\\u00e9labre', 'chandelle', 'lanterne', 'Cierge', 'Cierge']","['Male', 'Morning', 'Sunrise', 'barnyard', 'Crow', 'crow']","['Shortcake', 'fruit', 'picking', 'smoothie', 'cream']","['nettoyage', 'fenetres', 'Effaceur', 'Tableau']","['Quais', 'Plaisance', 'Cochon', 'Amarage', 'Amsterdam']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['\\u306b\\u3093\\u3052\\u3093', '\\u30c9\\u30e9\\u30af\\u30a8\\u3066\\u304d', '\\u30d4\\u30e9\\u30df\\u30c3\\u30c9', '\\u307b\\u3046\\u305f\\u3044', '\\u30db\\u30a6\\u30bf\\u30a4']","['Johnsonville', 'Breakfast', 'Bratwurst', 'Andouille']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['hail', 'shine', 'From', 'Sky']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['poultry', 'fried', 'henhouse', 'free-range', 'Sqawk', 'Hen']","['M\\u00e9decin', 'Dents', 'M\\u00e9tier', 'Hygi\\u00e9niste', 'D\\u00e9tartrage', 'Profession']","['Lactose', 'Dairy', 'Cow']","['Gun', 'noise', 'Chitty', 'Energy']","['Clubs', 'Luck', 'Lucky', 'Lucky']","['Nutty', 'Putty', 'bear', 'House']","['star', 'day', 'Flares', 'Heliocentric']","['dandelion', 'face', 'Grandfather', 'water']"
Mystery Word,Moon,Ski,Carton,Straw,Truck,Moss,Truhe,Worm,Oignon,Bande,Cake,Stud,Hunter,Bullet,Pari,Doll,Menu,Blanket,Branche,Poup\u00e9e,Cocktail,Soir\u00e9e,Panda,Right,Tiger,Cave,Summer,Cage,Oreiller,Carte,Boucle,Hengst,Cocktail,Paar,Feather,Navel,Island,H\u00f6hle,Owl,Cream,Metro,Bougie,Rooster,Strawberry,\u00c9ponge,Port,Hunter,Coffee,Mummy,Sausage,Spice,Rain,Oven,Pilot,Vache,Spider,Poup\u00e9e,Chicken,Dentiste,Milk,Bang,Clover,Cave,Sun,Clock
Guess,Moon,Ski,grocery,straw,Truck,moss,Truhe,caterpillar,oignon,Bande,cake,Stud,Hunting,Bullet,pari,Comics,Menu,Blanket,Branche,Poup\u00e9e,cocktail,Soir\u00e9e,clone,Right,Tiger,Cave,Flame,cage,,Carte,Boucle,Hengst,cocktail,Paar,Feather,,Island,H\u00f6hle,Owl,Cream,metro,Bougie,Rooster,Strawberry,\u00e9ponge,Port,,coffee,hensin,sausage,Spice,,fry,Pilot,Vache,Spider,Poup\u00e9e,Chicken,Dentiste,Milk,Bang,poker,Cave,Sun,clock
