ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,598014892,598034710,597465914,597716069,597600027,597555899,596899209,597379152,597379103,597364425,597333201,597133448,597176906,596369943,596649218,596505401,596511330,596428838,596421605,596199709,595826607,595499685,594316217,595300283,594600510,594727603,594379119,594336293,594450966,594231413,593978641,593557348,593510640,593287084,592616952,591703169,591191201,591062393,589780936,588872448,585953739,585897434,585819367,581508232,581767722,577852826,577180892,576762350,571815545,563368518,561440098,546728758,536949914,517095134,484123113,478416865,396307534,387173467,356959263,319065151
Move,['9'],['6'],['12'],['9'],['6'],['9'],['12'],['21'],['37'],['24'],['26'],['6'],['36'],['42'],['16'],['32'],['5'],['26'],['37'],['55'],['46'],['36'],['37'],['22'],['66'],['43'],['65'],['33'],['48'],['58'],['44'],['50'],['77'],['105'],['59'],['45'],['30'],['57'],['47'],['40'],['51'],['193'],['43'],['70'],['9'],['50'],['91'],['26'],['90'],['187'],['767'],['650'],['202'],['918'],['1712'],['1843'],['843'],['2827'],['2413'],['781']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Deutsch,English,English,English,English,Français,Français,English,English,English,English,English,Français,English,English,Français,English,Deutsch,English,Français,English,English,Deutsch,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,Deutsch,English,English,English,English,Français,Français,English,English,Français,English,English,English,Français,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['chef', 'occupation', 'Pastry', 'Bread', 'bread', 'bread']","['enclosure', 'prison', 'Nicolas', 'trapped', 'bird', 'bird']","['Hobby', 'H\\u00f6rner', 'Haitabu', 'Seefahrer', 'Haithabu', 'Seefahrer']","['Springy', 'bungee', 'flexible', 'Stretchy', 'band', 'band']","['Elementary', 'Bus', 'Montessori', 'college', 'Homework', 'Recess']","['Queen', 'Lane', 'Handlebars', 'velocipede', 'Velodrome', 'Pedals']","['Scales', 'Canned', 'Fish', 'Canned', 'Canned', 'Fish']","['Kale', 'Fris\\u00e9', 'Bruxelles', 'Bruxelle']","['Aiguille', 'Rouge', 'Plomb', 'Funambule']","['werewolves', 'vs', 'Anne', 'Rice', 'sun', 'averse']","['lyrics', 'compose', 'Music', 'Album', '...bird', 'swan']","['ATFCU', ""isn't"", 'Heist', 'Loan', 'Withdrawals', 'Deposits']","['Server', 'Bonus', 'just', 'the']","['strep', 'larynx', 'Sore', 'Esophagus']","['Pustule', 'gratter', 'poussoir', 'Pression', 'pression']","['Emergency', 'Hero', 'dangerous', '911', 'Job', 'Burning']","['Soft', 'supporting', 'Buttery', 'Mints']","['goupillon', 'frottoir', 'nettoyeur', 'poilu']","['sugar', 'bear', 'Beehive', 'Grahams', 'Pooh', 'Hive']","['Aschenbr\\u00f6del', 'Baumfrucht', 'Strauchfrucht', 'Schwarzbraun', 'knacken', 'knacken']","['Gary', 'Slow', 'Trail', 'Slimy', 'Slime', 'slime']","['Cherissant', 'P\\u00f4le', 'Appr\\u00e9ciant', 'attraction', 'Attachant', 'kluster']","['Climbing', 'Extension', 'Up', 'Fireman', 'Climb', 'Climb']","['screwdriver', 'Turn', 'twist', 'Wood']","['Maschine', 'Nestle', 'Markenname', 'Nestl\\u00e9', 'Clooney', 'Clooney']","['palmyre', 'M\\u00e9nagerie', 'Sortie', 'St-felicien', 'Granby']","['Evergreen', 'Family', 'Willow', 'Rings', 'Ent', 'Ginkobaloba']","['leave', 'overseas', ""Go-Go's"", 'Holiday', 'home']","['Fish', 'Potato', ""dog's"", 'set', 'Walkers', 'Piece']","['reinvent', 'Drive', 'barrow', 'fortune', 'Wagon', 'Wagon']","['ripstop', 'accommodations', 'Pitch', 'a', 'Pants', 'Boner']","['Darbietung', 'Folge', 'Ziffer', 'index', 'Anrufadresse', 'Kennzeichnen']","['Battle', 'cavalry', 'tablet', 'Fine', 'electric', 'Electric']","['trapper', 'Killua', 'Tracking', 'Gatherer']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['siegfried', 'camilo', 'prestidigitator', 'Prestadigitator', 'Houdini', 'Houdin']","['Jam', 'Oyster', 'Spherical', 'necklace', 'iridescent', 'Wisdom']","['bright', 'Kerosene', 'Lava', 'flashlight', 'light', 'light']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Arthur', 'Claymore', 'Bible', 'Long', 'scimitar']","['Praxis', 'Krank', 'Arzt', 'Krankenhaus', 'Dolitlle', 'Fisch']","['Panavia', 'Oz', 'toto', 'shark', 'ajax', 'Fujita-Scale']","['thunder', 'zeus', 'moonshine', 'white-']","['Colmeia', 'Voc\\u00ea', 'Mel', 'Mel']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Prick', 'Wasp', 'bee', 'Mosquito']","['biblio', 'grimoire', '16', 'onces']","['cap', 'Protection', 'Cycling', 'Motorcycle', 'Wear']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Tigre', 'Insecte', 'piq\\u00fbre', 'cousin']","['Hershey', ""See's"", 'Dark', 'Milk', 'Godiva', 'Godiva']","['Ventolin', 'Huile', 'Gonfler', 'Objet', 'Asthme', 'Asthme']","['cardigan', 'Clothes', 'baaa', 'fur', 'lamb', 'Lamb']","['Chest', 'Pirate', 'Indiana.jones', 'Hidden', 'X', 'X']","['captivity', 'Loretto', 'menagerie', 'animals', 'Menagerie', 'animal']","['Sand', 'sea', 'Miami', 'Bondi']"
Mystery Word,Baker,Cage,Wikinger,Elastic,School,Bicycle,Sardine,Chou,Fil,Vampire,Song,Bank,Tip,Throat,Bouton,Firefighter,Pillow,Brosse,Honey,Haselnuss,Snail,Aimant,Ladder,Screw,Nespresso,Zoo,Tree,Vacation,Chip,Wheel,Tent,Nummer,Charge,Hunter,Grape,Magician,Pearl,Lamp,Carrefour,Sword,Doktor,Tornado,Lightning,Bee,Medal,Port,Jungle,Tissue,Sting,Livre,Helmet,Summer,Crane,Moustique,Chocolate,Pompe,Wool,Treasure,Zoo,Beach
Guess,Baker,Jail,,Elastic,school,Cycle,Snake,Chou,fil,Vampire,Song,Bank,Tip,Throat,Bouton,firefighter,pillow,balai,Honey,Haselnuss,Snail,Aimant,ladder,screw,Nespresso,Zoo,Tree,Vacation,Chips,,tent,Nummer,Charge,Hunter,wine,tiger,Pearl,flame,Carrefou,sword,Doktor,tornado,lightning,,medal,cabane,Jungle,Tissue,Sting,Livre,Helmet,Summer,Crane,Moustique,chocolate,Pompe,wool,Treasure,,beach
