ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,509220500,508722739,509019413,508740938,508647626,508634717,508240050,508319545,508151957,508130373,508116165,508053280,507868021,507789430,507830160,507064247,507662998,507334076,507144553,507417735,506579686,507344519,507052086,506128485,506435502,506287422,506189713,506133386,506014456,505803319,505356470,505313146,505172808,504721368,504486514,503953488,503906863,503888108,503849753,503753424,503835783,503841044,503521596,502794447,503063996,501956544,501902196,500334503,500762018,500686195,499939612,499553464,498240290,493769667,493675456,491305856,488379380,484123113,484682575,481212678,480055062,464921867,423771261,405054016,381777020,343894377,341401520,336562502,319065151,314360735,313533300,312552889
Move,['24'],['5'],['6'],['6'],['9'],['16'],['14'],['26'],['5'],['18'],['65'],['12'],['23'],['9'],['12'],['18'],['40'],['18'],['47'],['50'],['59'],['67'],['32'],['12'],['21'],['26'],['73'],['43'],['84'],['48'],['27'],['37'],['53'],['67'],['85'],['73'],['73'],['90'],['84'],['56'],['92'],['24'],['153'],['67'],['53'],['113'],['74'],['57'],['43'],['81'],['50'],['59'],['54'],['57'],['7'],['39'],['79'],['388'],['98'],['130'],['354'],['82'],['2456'],['2113'],['1360'],['2669'],['3189'],['1804'],['435'],['3253'],['4006'],['2277']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,Deutsch,Français,English,English,English,Deutsch,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,Français,Français,English,Deutsch,English,English,English,Français,English,English,English,English,Français,English,English,Deutsch,English,Français,English,English,English,English,English,Français,Français,English,English,English,Deutsch,English,Deutsch,English,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['\\u3080\\u3057', '\\u3057\\u3063\\u307d', '\\u3069\\u304f', '\\u3069\\u304f']","['Moto', 'Protection', 'V\\u00e9lo', 'Bleu']","['Nimbus', 'Cumulus', 'Nine', 'Pareidolia', 'Fluffy', 'Sky']","['Cosmonaut', 'explorer', 'Interstellar', 'Hadfield', 'Space', 'Job']","['moon', 'Newmoon', 'Curved', 'Fertile', 'sickle', 'Sickle']","['Carpet', 'Floor', 'beater', 'Persia']","['Jeck', 'Depp', 'Clown', 'Clown']","['Savon', 'Mousse', 'Rond', 'Rond']","['Kaars', 'Sigaret', 'Voorwerp', 'Licht']","['permanent', 'Inked', 'Loreen', 'prison', 'Skin', 'skin']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Fischrippen', 'Bergk\\u00e4mme', 'Fischknochen', 'Schluckbeschwerden', 'me', 'you']","['movie', 'green', 'Bruce', 'Banner']","['city', 'Transportation', 'Underground', 'stop', 'sexual', 'Sexual']","['Help', 'medical', 'ER', 'ED', 'Evacuation', 'evacuation']","['Salt', 'Tis', 'Football', 'Autumn', 'Spring', 'spring']","['granulated', 'Glucose', 'cube', 'Cube', 'Sweetener', 'Sweet']","['Rigging', 'bondage', 'Jute', 'lassoo', 'lasso', 'Lasso']","['papillon', 'limace', 'processionnaire', 'Processionnaire', 'Insecte', 'insecte']","['retired', 'racehorse', 'breeding', 'bull', 'throughout', 'walls']","['Disney', 'DECORUM', 'Sleep', 'SigmundFreud']","['Riders', 'McCaffrey', 'Honah', 'Lee', 'Exhausted', 'ass']","['birthstone', 'Gem', 'Buck', 'Oyster', 'Oyster']","['Provolone', 'Swiss', 'Cottage', 'Feta', 'American', 'Goat']","['Hidden', 'Reptile', 'Camoflager']","['Sewing', 'Screw', 'Needle', 'Red', 'Bobbin', 'Filament']","['grub', 'slimy', 'inch', 'Wiggly', 'humus', 'Pink']","['Out', 'Hippies', 'Not', 'War', 'Dueces', 'Love']","['Charlemagne', 'Diad\\u00e8me', 'roi', 'Reine']","['M\\u00e8tre', 'Cheval', 'Reproduction', 'Ins\\u00e9mination', 'Reproducteur', 'Reproducteur']","['Parking', 'Metro', 'billet', 'amoureux']","['Loops', 'Championship', 'hit', 'cummerbund', 'Buckle', 'suspenders']","['Italienne', 'Sicilienne', 'Palerme', 'Parrain']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['rental', 'Quiet', 'Branch', 'card', 'hush', 'silence']","['Herz', 'Brunnen', 'Luft', 'aufpusten', 'Ball', 'Aufblasemaschine']","['Cake', 'Orange', 'Veggie', 'Crop', 'Vegetable', 'vegetable']","['Lacoste', 'Warlord', 'Austrailia', 'Rock', 'reptile']","['what', 'wingardium', 'Spell', 'Magicians', 'baton', 'error']","['illuminatis', 'maslow', 'Kheops', 'Khephren', 'Construction', 'Triangle']","['Books', 'University', 'silence', 'Shelf', 'Quiet', 'Borrow']","['Maze', 'Bowie', 'Pans', 'Lost', 'Minotaur', ""Minotaur's""]","['chop', 'martial-arts', 'Martialarts']","['Saber', 'incisor', 'Enamel', 'Dental', 'Cavity']","['saloon', 'duel', 'Union', 'Am\\u00e9rique']","['table', 'Branch', 'Tree', 'Forest', 'Petal', 'Tea']","['Kitchen', 'Dark', 'Space', 'Space']","['Plus', 'luzern', 'schokolade', 'Land', 'Heidi']","['Jonestown', 'Jab', 'swing', 'fruit']","['Cosplay', 'Veston', 'Carnaval', 'Cravate', 'D\\u00e9guisement', 'd\\u00e9guisement']","['rosemary', 'weed', 'cilantro', 'basil']","['Pillow', 'Peacock', 'Down', 'Down']","['Radio', 'public', 'Subway', 'Grosvenor', 'MCPD', 'Location']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['noose', 'Rodeo', 'jump', 'Lasso', 'lasso', 'jump']","['pizza', 'half', '15', '15minutes']","['baseball', 'Yellow', 'Snack', 'seeds', 'Seeds', 'Seed']","['Symbol', 'Wesen', 'Stellvertreter', 'Pandora', 'Gestalt', 'Hinduismus']","['Gobi', 'Sahara', 'dry', 'sandy']","['Mathe-', 'Triathlon', 'Veranstaltung', 'Schlager', 'Sommerspiele']","['Lethal', 'Armaments', 'sword', 'Sword']","['Sunscreen', 'Sunshade', 'Umbrella', 'Shade']","['Aluminum', 'Nickel', 'Iron', 'Zinc']","['Fighter', 'Windsor', 'Bolo', 'Secure', 'Bow', 'Down']","['Affaires', 'Soute', 'Avion', 'Vacances', 'Voyage', 'Bagage']","['Sinatra', 'La', 'Hugo', 'Hurley']","['Grenadilla', 'Intensity', 'Enthusiasm', 'Emotion', 'Fruit', 'Fruit']","['Bottlenose', 'Ecco', 'non-tuna', 'Tucuxi', 'Flipper', 'flipper']","['Watercolor', 'Finger', ""Rembrandt's"", 'Miniatures', 'Decorating']"
Mystery Word,Scorpion,Casque,Cloud,Astronaut,Crescent,Rug,Narr,Bulle,Lighter,Tattoo,Fox,Gr\u00e4te,Hulk,Metro,Emergency,Season,Sugar,Rope,Chenille,Stud,Dream,Dragon,Pearl,Cheese,Chameleon,Thread,Worm,Peace,Couronne,\u00c9talon,Ticket,Belt,Mafia,Vache,Library,Pumpe,Carrot,Crocodile,Wand,Pyramide,Library,Labyrinth,Karate,Tooth,Western,Leaf,Room,Schweiz,Punch,Costume,Herb,Feather,Station,Spider,Heat,Baleine,Poup\u00e9e,Rope,Quarter,Sunflower,Avatar,Desert,Olympiade,Weapon,Parasol,Metal,Tie,Valise,Boss,Passion,Dolphin,Painting
Guess,bee,casque,Cotton,Astronaut,Phase,Rug,Pirat,Bain,Aansteker,Tattoo,immigrant,Knorpel,Meile,Subway,Hospital,,Sugar,Rope,Insecte,Stud,Dream,Dragon,Emerald,Cheese,Chameleon,thread,Worm,Peace,Couronne,queue,Ticket,Belt,Mafia,Vache,Library,Pumpe,Carrot,crocodile,Wand,pyramide,Library,Labyrinth,karate,tooth,Western,Leaf,Pantry,Schweiz,punch,Costume,herb,Feather,Station,Spider,,Baleine,Poup\u00e9e,lasso,,Nachos,Budda,Desert,Olympiade,Ammo,Canopy,Metal,Tie,Valise,Voice,happiness,Dolphin,Painting
