ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,460522663,460469609,460224298,460149033,460148170,459932702,459894566,459870654,459737750,459645657,459471977,459349513,459311164,459300493,459279309,458933644,458928790,458856141,458846038,458835837,458716764,458711453,458603611,458591052,458378974,458328616,458169776,458123809,458101851,458082230,458063347,457961218,457731333,457706938,457564681,457272728,457134947,457105347,457064795,456908720,456808852,456727197,456487286,456395238,456261598,456191515,455847032,455330446,455303315,455166323,455143990,455042660,454757031,454586755,454552328,454507210,454408567,453839362,452201275,451217602,450449579,449716212,448202573,446514318,446155644,441488112,431028877,422619886,417255169,405054016,381826421,366888891,363390977,357001162,348838927,336562502,322726720,314877288
Move,['6'],['7'],['5'],['37'],['9'],['19'],['18'],['17'],['13'],['16'],['18'],['12'],['12'],['14'],['28'],['82'],['36'],['32'],['56'],['64'],['18'],['30'],['10'],['61'],['27'],['14'],['66'],['53'],['66'],['50'],['14'],['45'],['49'],['117'],['54'],['49'],['37'],['46'],['9'],['18'],['30'],['36'],['66'],['77'],['38'],['36'],['57'],['56'],['56'],['73'],['45'],['56'],['52'],['11'],['91'],['43'],['83'],['82'],['92'],['66'],['60'],['27'],['40'],['20'],['36'],['102'],['429'],['378'],['964'],['1106'],['594'],['1132'],['1339'],['1799'],['1403'],['1430'],['1063'],['3314']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,Français,Français,English,Français,Français,Deutsch,Français,English,Deutsch,English,Français,English,English,English,Français,English,English,English,English,Français,English,English,English,English,Français,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,Français,Français,Français,Français,English,English,English,English,English,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['heavenward', 'atmosphere', 'blue', 'cloudy', 'Above', 'only']","['Crimson', 'Trefoil', 'Lucky', 'Lucky']","['Female', 'bovine', 't-bone', 'milk']","['Absorbent', 'Dishwashing', 'Invertebrate', 'Cake', 'Squish', 'Yellow']","['Torchon', 'Plage', 'Bouche', 'H\\u00f4tel', 'Hygi\\u00e9nique', 'Bain']","['Moisson', 'cash', 'semoule', 'Farine', 'C\\u00e9r\\u00e9ale', 'Ebly']","['dog', 'sheba', 'Ragdoll', 'shorthair', 'Meow', 'Miau']","['Dentaire', 'Rouge', 'Ariane', 'Couture', 'Couture']","['Coca', 'Cola', 'Ami', 'Scofield', 'carie', 'bonbon']","['1986', 'Fu\\u00dfball', 'Dealer', 'Sombrero']","['Mar\\u00e9e', 'Meunier', 'Vent', 'R\\u00e9sistant', 'Lettres', 'Rouge']","['Leo', 'Mufasa', 'africa', 'cat', 'Witch', 'Wardrobe']","['Strom', 'Maus', 'Blitz', 'kuschelig', 'elektrisch', 'anime']","['Glide', 'roller', 'Rollerblade', 'Board']","['bandelettes', 'Imhotep', 'sarcophage', 'Sarcophage', 'Sarcophage', 'Sarcophage']","['Thicket', 'Redwood', 'Trees', 'gump', 'Gump', 'Trees']","['Nutella', 'Nutt', 'Witch', 'Greenish', 'Nut', 'Nut']","['Cod', 'Fish', 'charlie', 'skipjack']","['Jivago', 'Omnipraticien', 'Malade', 'Maboul', 'Maladie', 'Maboule']","['Gum', 'pop', 'support', 'soap', 'Effervescent']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Dice', 'Cheese', 'Ice', 'Rubix']","['Hurricane', 'Storm', 'Drops', 'Clouds']","['Nicotine', 'M\\u00e9got', 'Interdite', 'Poumons', 'Cendrier', 'Cendrier']","['bond', 'Bar', 'cosmopolitan', 'Cruise', 'negroni', 'Screwdriver']","['Pounce', 'Orange', 'Tony', 'Bengal', 'Stripes', 'Cat']","['motorcycle', 'themepark', 'Fairground', 'Valkyries', 'Horse', 'Horse']","['CAstle', 'Dune', 'silica', 'hourglass']","['Jarret', 'doux', 'Viande', 'b\\u00e9b\\u00e9', 'B\\u00e9b\\u00e9', 'B\\u00e9b\\u00e9']","['parade', 'baguette', 'Taper', 'Musique', 'Percussion', 'Instrument']","['Coppertop', 'Energetic', 'Rechargeable', 'Duracell']","['Heiligergeist', 'Kirchenfest', 'Feiertag', 'Montag', 'Apostelgeschichte', 'f\\u00fcnfzigster']","['Bentley', 'sharing', 'Sedan', 'Quadracycle', 'Vehicle', 'Vehicle']","['Garden', 'Pinking', 'blades', 'Haircut', 'Metal', 'Scissors']","['wind', 'popeye', 'Boat', 'away', 'Awolnation', 'AWOLnation']","['Grind', 'grinding', 'stone', 'Puppy', 'Powder']","['attack', 'Mace', 'Sidearm', 'Armed', 'Nunchucks', 'saber']","['Eight', 'Octavius', 'suction', 'Seafood', 'Inks', 'Squid']","['Horns', 'Jersey', 'Beelzebub', 'lived', 'Dirt', 'Mephistopheles']","['monocle', 'eyewear', 'tumblers', 'spectacles', 'spectacles', 'spectacles']","['Oyster', 'Wisdom', 'Krabs', 'Daughter', ""Diver's"", 'treasure']","['Filming', ""Photographer's"", 'Nikon', 'shoot']","['wingless', 'Pegasus', 'apocalypse', 'animal', 'Seabiscuit', 'Silver']","['Rocketeer', 'Armstrong', 'Helmet', 'Gagarin', 'NASA', 'Tereshkova']","['clinique', 'CHU', 'Urgences', 'consultations', 'soignants', 'psychiatrique']","['largesse', 'advice', 'toe', 'pointer', '20%', 'just']","['Cockpitpersonal', 'Flugzeugkapit\\u00e4n', 'Landung', 'Quax']","['Swatter', 'Plane', 'teetse', 'gnat', 'Soar', 'Pegasus']","['Rabbit', 'DBD', 'Train', 'Euro', 'Vision', 'Vision']","['Manche', 'Montparnasse', 'Echec', 'Raiponce', 'Echecs', 'Echecs']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['robusta', 'creme', 'infusion', 'noire', 'MATIN', 'REVEIL']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Amex', 'Onwards', 'Fee', 'accusation', 'Battery', 'Battery']","['Sigaretten', 'Roken', 'Pruim', 'Pijp']","['Encloses', 'address', 'yellow', 'Deliver', 'sealed', 'sealed']","['Relics', 'building', 'Artifacts']","['Tente', 'Huile', 'poisson', 'Serr\\u00e9e', 'poisson', 'serr\\u00e9']","['oink', 'Wilbur', 'trotter', 'Guinea', 'Peppa', 'pork']","['Ginuwine', 'racehorse', 'horse', 'Little']","['Defense', 'esquire', 'Woo', 'General', 'Ace', 'Legal']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['violent', 'atmosphere', 'Thunder', 'Lightening', 'Sand', 'Rain']","['energy', 'Power', 'Tesla', 'Edison']","['Yahtzee', 'scrabble', 'Thrones', 'Activity', 'Time', 'Board']","['Soda', 'nutrition', 'Atkins', 'Atkins']","['insect', 'flutter', 'effect', 'Caterpillar']","['Linux', 'internet', 'Database', 'Client', 'datacenter', 'cloud']","['Lilliputian', 'Sneezy', 'Midget', 'Dopey', 'Star']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Porte', 'Abba', '\\u00c9change', 'Deutschemark', 'Pi\\u00e9cettes', 'Funny']","['Navire', 'sanguin', 'Navette', 'Spatial', 'spatial', 'Spatial']","['Material', 'Straw', 'Fake', 'Recyclable', 'Pipe', 'Bag']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Sky,Clover,Cow,Sponge,Serviette,Bl\u00e9,Cat,Fil,Sucre,Mexiko,Moulin,Lion,Pikachu,Skate,Momie,Forest,Hazel,Tuna,Docteur,Bubble,Pearl,Cube,Rain,Cigarette,Cocktail,Tiger,Ride,Sand,Agneau,Tambour,Battery,Pfingsten,Car,Shears,Sail,Mill,Weapon,Octopus,Devil,Glasses,Pearl,Camera,Horse,Astronaut,H\u00f4pital,Tip,Pilot,Fly,Tunnel,Tour,Grotte,Moutarde,Caf\u00e9,Crescent,Charge,Tobacco,Envelope,Museum,Sardine,Pig,Pony,Attorney,Grape,Meerjungfrau,Battery,Anchor,Storm,Electricity,Game,Diet,Butterfly,Server,Dwarf,Lock,Monnaie,Vaisseau,Plastic,Circle
Guess,Sky,Cross,Cow,Sponge,Serviette,Bl\u00e9,cat,Fil,sucre,,moulin,lion,,Skate,Momie,forest,HAZEL,Tuna,Docteur,Bubble,mussel,Cube,Rain,Cigarette,Cocktail,Tiger,Rides,Sand,Agneau,Tambour,battery,Pfingsten,Car,Shears,Sail,Mill,Weapon,octopus,Devil,glasses,Pearl,Camera,Horse,astronaut,H\u00f4pital,Right,Pilot,Fly,tunnel,tour,Grotte,Moutarde,Caf\u00e9,Crescent,Charge,Tabak,envelope,,,pig,Thoroughbred,attorney,,Meerjungfrau,Battery,,storm,Electricity,Game,Mineral,butterfly,Server,Dwarf,Jumpsuit,Money,Vaisseau,Paper,Circle
