ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,528367123,528303813,528001631,527469878,528040849,527775627,527848625,527464647,527522813,527275881,527029597,526959951,526859082,526594990,526519778,526396033,526510288,526375460,526272417,526250626,525733903,524976643,525751531,525353801,525524355,525366950,524416990,524205674,523904835,523897736,523793465,523853462,523631019,523720593,523395476,523388276,522534931,522857720,522168663,522043003,520973737,521576994,521075789,520391399,520664076,517973951,517039024,515518017,509897088,507812897,508116165,504783443,489469138,489266717,480162112,420552674,348302073,343894377,322726720
Move,['6'],['38'],['18'],['8'],['27'],['8'],['6'],['18'],['16'],['19'],['5'],['55'],['45'],['38'],['64'],['40'],['57'],['18'],['6'],['24'],['28'],['36'],['79'],['73'],['54'],['92'],['51'],['83'],['74'],['100'],['85'],['74'],['52'],['49'],['57'],['19'],['18'],['6'],['110'],['5'],['65'],['11'],['54'],['21'],['94'],['17'],['35'],['31'],['73'],['82'],['75'],['31'],['729'],['37'],['45'],['861'],['3099'],['2885'],['1311']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,English,English,English,English,English,Français,English,English,Français,English,Français,English,Français,English,Français,English,Français,English,Deutsch,English,Français,English,Français,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,English,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Pixar', 'floor', 'Magma', 'lamp', 'Magma', 'Lamp']","['b\\u0159\\u00edza', 'o\\u0159\\u00ed\\u0161ek', 'Ke\\u0159', 'Sko\\u0159\\u00e1pka', 'Hn\\u011bd\\u00e9', 'K\\u0159upav\\u00e9']","['bill', 'Dynasty', 'Goose', 'quack', 'Mallard', 'Surface']","['Orange', 'gourd', 'Orange', 'halloween', 'Halloween']","['ear', 'Bongo', 'Rythm', 'snare', 'snare', 'snare']","['piece', 'tits', 'breast', 'mimic', 'pecs']","['swing', 'course', 'Tiger', 'Woods', 'tiger', 'woods']","['Cuckoo', 'wind-up', 'watch', 'analog', 'Grandfather', 'Grandfather']","['cinema', 'dvd', 'movie', 'sheet']","['Coule', 'Coll\\u00e8ge', 'Fables', 'Fables', 'Coll\\u00e8ge', 'Fable']","['spare', 'reaps', 'weapon', 'fish']","['Ninetails', 'It', 'smart', 'horse', 'Indiana', 'Jones']","['Chemin\\u00e9e', 'Ecran', 'Signaux', 'Saumon', 'signaux', 'Saumon']","['Andromeda', 'Guardians', 'nebula', 'Theatre', 'theater', 'Theater']","['T\\u00eate', 'Einstein', 'C\\u00e9r\\u00e9bral', 'Neurone', 'Organe', 'Organe']","['Flash', 'Raiden', 'Storming', 'bolt', 'weather', 'Rod']","['Aorte', 'Myocarde', 'r\\u00e9v\\u00e9lateur', 'Poe', 'Ventricule', 'Ventricule']","['Salad', 'Saltwater', 'Fish', 'Ahi', 'Starkist', 'Starkist']","['Lumi\\u00e8re', 'Id\\u00e9e', 'Pus', 'Lampe']","['Paperback', 'Fantasy', 'Novel', 'Story', 'club', 'signing']","['V-Baton', 'crucifix', 'j\\u00e9sus', 'calvaire']","['Pound', 'M.C.', 'carpenter', 'Head', 'Nail', 'Nail']","['lisboa', 'paxpamir', 'Dominion', 'Kutnahora']","['coward', 'poultry', 'McNugget', 'Wings', 'Farm', 'afraid']","['M\\u00e9lodie', 'Comptine', 'Op\\u00e9ra', 'Hyme', 'Paroles', 'Paroles']","['Breakfast', 'time', 'brunch', 'Daily', 'Dinner', 'dinner']","['tr\\u00e9sor', 'cl\\u00e9', 'Banque', 'Emprisonne']","['Repos', 'Jour', 'Messe', 'Jour', 'Messe', 'Messe']","['Fraction', '0.25', 'Back', 'Fourth', 'Fourth', 'Fourth']","['Tonton', 'all-in', 'Rouge', 'Carpette', 'volant', 'Aladin']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['snack', 'Chips', 'McCain', 'curly', 'Strips', 'Fried']","['Aquatic', 'Predator', 'Hammerhead', 'Fin', 'Ocean', 'Beast']","['Collection', 'Place', 'Menagerie', 'Menagerie']","['armour', 'human', 'Defend', 'Block', 'protect', 'guard']","['wasps', 'Ray', 'Bee', 'Bee', 'Ray', 'Bee']","['Yam-tat-wah', 'Popcorn', 'AllAroundYou', 'Film', 'boardway', 'Boardway']","['snow', 'Freezing', 'Olympics', 'Icicles', 'season', 'Season']","['Flowing', 'Mississippi', 'Water', 'Stream', '-dance', 'bend']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Ketchup', 'vine', 'Sauce', 'Beefsteak', 'heinz', 'cherry']","['Rail', 'watch', 'Protect', 'protect']","['eye', 'statue', 'Petrify', 'Petrificus']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['schwarz', 'Strauchfrucht', 'Strauchfrucht']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['yearn', 'Scented', 'needle', 'fresh', 'Coniferous', 'Norwegian']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Ford', 'renault', 'Auto', '206', 'Bagnole', 'V\\u00e9hicule']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['device', 'earphone', 'soundbar', 'talker', 'talker', 'talker']","['Bras', 'Chemise', 'Set', 'Gagn\\u00e9', 'mer', 'nord']","['AM', 'Good', 'Early', 'Day']","['Grinder', 'Corn', 'Flakes', 'Spicy', 'Sneeze', 'Black']"
Mystery Word,Lava,Hazel,Duck,Pumpkin,Drum,Chest,Golf,Clock,Film,Fontaine,Spear,Whip,Fum\u00e9e,Galaxy,Cerveau,Lightning,C\u0153ur,Tuna,Ampoule,Book,Croix,Hammer,Markt,Chicken,Chanson,Meal,Coffre,Dimanche,Quarter,Tapis,Brush,Fries,Shark,Zoo,Shield,Sting,Cinema,Winter,River,Donkey,Tomato,Guard,Medusa,Train,Brombeere,Sail,Cake,Poup\u00e9e,Coffee,Pine,Spice,Oven,Voiture,Newspaper,Whale,Speaker,Manche,Morning,Pepper
Guess,up,,duck,Guess,drum,Chest,Golf,Clock,Film,noyade,fishing,Whip,Foyer,Galaxy,QI,Lightning,Coeur,Tuna,Ampoule,Book,croix,Hammer,Silber,Chicken,Musique,Morning,Coffre,Sommeil,Quarter,tapis,,fries,Shark,Box,soldier,Swarm,Movie,winter,River,Donkey,tomato,,glass,train,,sail,cake,Poup\u00e9e,coffee,Pine,Spice,fry,voiture,Newspaper,whale,Speaker,Manche,Morning,Pepper
