ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,596116406,595971493,596058545,595693626,595902710,595639777,595755303,595018694,594316217,594753401,594600510,594709668,594812396,593505125,594552566,594532216,594456573,594173814,593854001,594056750,594046268,593886265,593950086,593896549,594036515,593557348,593509888,593502548,593259858,593053340,592252001,592487382,592346856,592616952,592236176,591616850,591654493,590894606,590604519,589741275,589377842,589780936,588554150,588839701,588191479,582545566,581767722,581442718,577852826,576920182,577180892,576762350,575798268,574192970,571815545,569765107,567406997,563368518,557334313,555552287,548181663,546728758,542849457,536949914,517095134,363390977
Move,['5'],['7'],['9'],['22'],['9'],['6'],['15'],['28'],['19'],['6'],['28'],['43'],['12'],['19'],['25'],['55'],['66'],['15'],['19'],['82'],['45'],['54'],['25'],['24'],['49'],['37'],['37'],['73'],['36'],['68'],['75'],['36'],['68'],['59'],['37'],['25'],['82'],['31'],['17'],['50'],['82'],['47'],['37'],['101'],['67'],['90'],['9'],['244'],['50'],['10'],['91'],['26'],['65'],['73'],['90'],['290'],['401'],['187'],['890'],['261'],['51'],['650'],['1352'],['202'],['907'],['2742']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+
Language,English,Français,English,English,English,English,Français,Français,English,English,Deutsch,Français,English,English,English,English,English,English,Français,Français,Français,English,English,English,English,Deutsch,English,English,English,English,Français,Français,Français,English,English,Français,English,English,Français,English,English,Français,English,English,English,Deutsch,English,English,Français,English,Français,English,English,Français,English,Français,Français,Français,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Snotty', 'Paper', 'paper', 'snot']","['prise', 'Mont\\u00e9e', 'Baudrier', 'Incrementation']","['Drawings', 'dungeon', 'Ajanta', 'Man', 'bats', 'Stalagmite']","['Chinese', 'Udon', 'Swimming', 'Pot']","['Dark', 'Rocky', 'CAve', 'Cave', 'Cave', 'Cave']","['parmalat', 'ketchup', 'You', 'Say', 'Vegetable', 'Fruit']","['putt', 'caddie', '18', 'trous']","['volt', 'lux', 'statique', 'Facture', 'foudre', 'douille']","['Tavern', 'Candy', 'prohibit', 'ban', 'Exam', 'Lawyer']","['carribean', 'sweet', 'cake', 'drunk', 'runner', 'raisin']","['Spandexanzug', 'Sheldon', 'Superheld', 'Blitz', 'Blitz', 'Blitz']","['Feu', 'vaiselle', 'R\\u00e9cure', 'Magma', 'Magma']","['ceremony', 'nuptials', 'Rings', 'Flowers', 'ball', 'chain']","['weeds', 'Irish', 'Crimson', 'Bee', 'Clamp', 'groundcover']","['Fast-casual', 'Food', 'KFC', 'McDonald']","['Hart', 'Safe', 'pad', 'Ness', 'Smith', 'Deadbolt']","['biathlon', 'Sport', 'Slope', 'Slope']","['gollum', 'Cock', 'Wraith', 'Sauron']","['\\u00c9trier', 'Faucille', 'Maillet', 'Thor', 'clou', 'botteur']","['Cocotte', 'Volaille', 'froussard', 'M\\u00e8re', 'mouill\\u00e9e', 'Oeuf']","['Cour', 'Verte', 'Legumes', 'Cultiv\\u00e9', 'Maison', 'Ext\\u00e9rieur']","['NPR', 'Frequency', 'iHeart', 'Wave', 'Stereo', 'Stereo']","['serviette', 'cloth', 'Dab', 'Mouth', 'lap', 'paper']","['Zurg', 'Augustus', 'Napoleon', 'Japan', 'Penguin']","['Jelly', 'Hiss', 'Nokia', 'Game', 'Skin', 'Oil']","['r\\u00f6mischen', 'Sklave', ""Curtis's"", 'Gladiatorin', 'Thraker', 'Antike']","['Sweet', 'milkshake', 'red', 'shortcake', 'Shortcake', 'shortcake']","['add', 'spices', 'Solstice', 'Equinox', 'four', 'two']","['Cardboardeaux', 'complain', 'Port', 'cork', 'Merlot', 'Beaujolais']","['Rage', 'Against', 'Gatling', 'Gun', 'sewing', 'learning']","['Menstruation', 'D\\u00e9cim\\u00e8tre', 'Loi', 'Lois', '\\u00c9querre', '\\u00c9querre']","['R\\u00e9cipient', 'Gobelet', 'Vitre', 'Liquide', 'Boire', 'Boire']","['Pr\\u00e9sent', 'offrir', 'Anniversaire', 'anniversaire', 'No\\u00ebl', 'noel']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['sensory', 'boogers', 'Face', 'Curve']","['Agricole', 'Animaux', 'Maison', 'Paysan', 'Travail', 'Agriculteur']","['snapple', 'Orange', 'liquid', 'Cleanse', 'Squeeze', 'Squeeze']","['Table', 'Edison', 'Light', 'Disco', 'Pixar', 'IKEA']","['Prison', 'Animal', 'Oiseau', 'Oiseau']","['Coffee', 'Cocoa', 'Ceramic', 'Ceramic']","['Food', 'Anchovy', 'Pepperoni', 'Pineapple', 'slice']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Master', 'Washington', 'Fourth', '25', 'Forth', 'twenty-five']","['Cold', 'Cube', 'Antarctic', 'titanic', 'T', 'Frozen']","['Circus', 'tragic', 'Bozo.', 'makeup', 'harliquin', 'Balloons']","['Noten', 'Tonfolge', 'Singsang', 'Tonfolge', 'Gesang']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Atlatl', 'Lance', 'Pickle', 'pickle']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Botte', 'Cocktails', 'Fourche', 'Tige']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Canaries', 'R\\u00e9', 'Paradisiaque', 'Flottante', 'Flottante']","['Calzone', 'Regina', 'Ananas', 'Ananas']","['biblio', 'grimoire', '16', 'onces']","['jeans', 'Underwear', 'Grow', 'A', 'socks', 'Socks']","['Snack', 'Almond', 'Snoopy', 'publisher', 'Oil', 'Spy']","['Socialism', 'Oodi', 'Alexandria', 'Games', 'Free', 'Bookshop']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Dead', 'Egypt', 'Movie', 'Bandages', 'Tut', 'Monster']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Nuisible', 'tristesse', 'Insecte', 'insecte']","['Matahari', 'secret', 'Covert', 'Kids', 'I']"
Mystery Word,Tissue,Escalade,Cave,Noodle,Grotto,Tomato,Golf,\u00c9lectricit\u00e9,Bar,Rum,Flash,Lave,Marriage,Clover,Restaurant,Lock,Ski,Ring,Marteau,Poule,Jardin,Radio,Napkin,Emperor,Snake,Spartacus,Strawberry,Season,Wine,Machine,R\u00e8gle,Verre,Cadeau,Grape,Nose,Ferme,Juice,Lamp,Cage,Mug,Pizza,Carrefour,Quarter,Ice,Clown,Melodie,Medal,Spear,Port,Cup,Jungle,Tissue,Fairy,Paille,Sting,\u00cele,Pizza,Livre,Pair,Peanut,Library,Summer,Mummy,Crane,Cafard,Spy
Guess,,escalade,Cave,Noodle,,Food,Golf,\u00c9lectricit\u00e9,Bar,Rum,Superman,Lave,Wedding,Clover,chaine,Lock,Swimming,Ring,Marteau,Poule,Jardin,Radio,Tissue,Emperor,snake,Kolosseum,Strawberry,Season,Wine,weapon,R\u00e8gle,verre,cadeau,wine,Nose,Ferme,Juice,lamp,cage,Drink,Pizza,Carrefou,President,Ice,Clown,Schule,medal,Spear,cabane,,Jungle,Tissue,fairy,paille,Sting,Ile,Pizza,Livre,Pair,Peanuts,Library,Summer,Mummy,Crane,Emotion,Spy
