ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,595482884,594867434,594519233,594379119,594700609,594657573,594231413,594336165,594056750,594246074,594036940,593978641,593881369,593868255,593105249,592989547,592935423,592771394,592705908,592371909,592616952,592554234,592290297,592392007,592108923,592179715,591616850,591592949,591654493,591111535,590706170,589818591,589780936,588906643,588639679,586324912,586331830,585819657,583603715,582405413,581767722,579557069,577852826,576920182,577180892,576762350,575798268,571815545,569765107,557334313,551312356,548181663,539412516,536949914,511221983,489194416,481212678,478416865,396307534
Move,['6'],['19'],['16'],['18'],['18'],['26'],['19'],['18'],['37'],['52'],['53'],['12'],['38'],['27'],['12'],['90'],['25'],['47'],['38'],['83'],['59'],['25'],['37'],['36'],['36'],['67'],['25'],['89'],['64'],['58'],['25'],['50'],['47'],['82'],['45'],['31'],['42'],['32'],['22'],['36'],['9'],['240'],['50'],['10'],['91'],['26'],['65'],['90'],['274'],['872'],['660'],['51'],['291'],['202'],['2575'],['1442'],['407'],['1824'],['822']
Mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,Français,Français,English,English,Français,English,English,Français,Français,English,English,Français,English,English,English,Français,Français,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,Deutsch,English,Français,English,English,Français,Français,English,English,English,English,English,Français,English,Français,English,English,English,Français,English,Français,English,English,English,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Web', 'Scary', 'Keyboard', 'Nope', 'Eight', 'Spooky']","['Argenterie', 'Prix', 'Cuill\\u00e8re', 'couverts', 'Couteau', 'couteau']","['Maison', 'Or', 'Puzzle', 'Monnaie', 'monnaie']","['Yuck', 'Oak', 'Cianide', ""Kuzco's"", 'Die', 'Ivy']","['Irish', 'Oxalis', 'Milk', 'Plant', 'Lucky', 'Lucky']","['Cuisson', '\\u00c9lectrique', 'pizza', 'chaleur']","['sheeran', 'Musicians', 'Vibes', 'show', 'performance', 'Performance']","['antarctic', 'flightless', 'Skipper', 'Rico', 'gentoo', 'rockhopper']","['Pipeau', 'canneler', 'Traversi\\u00e8re', 'Zut', 'Hamelin', 'Pan']","['Salle', 'Com\\u00e9die', 'Pi\\u00e8ce', 'Sc\\u00e8ne']","['Gas', 'Volume', 'Bilge', 'Siphon']","['MSG', 'Brand', 'painted', 'wall', 'regional', 'voice']","['Ecrire', 'Canari', 'Coq', 'Doux', 'Indien', 'Oiseau']","['Gunpowder', 'Shinkansen', 'silver', 'Hole', 'train', 'Train']","['puppet', 'Lost', 'Cotton', 'Footwear', 'stinky', 'Stinky']","['Spice', 'Summer', 'Winter', 'Four', 'Autumn']","['Api', 'reinette', 'Granny', 'granny']","['mesures', 'dirigeants', 'tracer', 'trait']","['Shell', 'cracker', 'brazil', 'Hex', 'chest', 'pLANTERS']","['laut', 'Notruf', 'Sirene', 'Sirene', 'Sirene']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Conflicts', 'Battles', 'Russia', 'Ukraine', 'Vietnam', 'civil']","['Macarena', 'Tango', 'Samba', 'Salsa']","['hulu', 'episode', 'Television', 'Tell', 'Talent', 'Peep']","['Ceramic', 'bathroom', 'Azul', 'Floor', 'Azul', 'Flooring']","['Pickup', 'Ram', 'load', 'Flatbed', 'Dump']","['Agricole', 'Animaux', 'Maison', 'Paysan', 'Travail', 'Agriculteur']","['gold', 'friendship', 'slap', 'Jewelry', 'jewelry']","['Heist', 'ABN-AMRO', 'Loan', 'borrowing', 'financy', 'financier']","['Treasure', 'shine', 'ice', 'Ring', 'stone', 'Forever']","['Cubalibre', 'Caipirinha', 'spritzz', '...kleid', 'Mojito']","['wall', 'wiertarka', 'Flathead', 'metal', 'Bolt']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Evaporated', 'Can', 'texaco', 'Stars', 'Fuel', '...station']","['Holiday', 'Inn', 'Elvis', 'Heartbreak']","['cin\\u00e9ma', 'spaghetti', 'Film', 'Sh\\u00e9rif', 'Cowboy', 'Cowboy']","['Eurostar', 'Orient-Express', 'marchandise', 'retard', 'Bullet', 'Diesel']","['cactus', 'dry', 'special', 'book']","['prick', 'green', 'saguaro', 'desert']","['erie', 'Crystal', 'eerie', 'pond', 'michigan', 'great']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cemetery', 'Zombie', 'Tomb', 'Serious', 'Serious']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Fleur', 'Tr\\u00e9mi\\u00e8re', 'Jack', 'Aiguillons', 'Couleur']","['Brings', 'Food', 'network', 'volleyball', 'Waitress', 'Synonym']","['Rythme', 'Chanson', 'Radio', 'Son', 'Sons', 'Radio']","['Socialism', 'Oodi', 'Alexandria', 'Games', 'Free', 'Bookshop']","[""man's"", 'breast', 'Clash', 'Treasure']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Pins', 'Haystack', 'thread', 'thread', 'Thread']","['trevi', 'fable', 'Femme', 'Qui-coule']","['Driver', 'Sex', 'Phillips', 'Flathead', 'threaded', 'helical']","['Spotify', 'Harmonie', 'Classique', 'M\\u00e9lodie', 'Note', 'Art']","['fall', 'vivaldi', 'one', 'sumer', 'winter', 'winter']"
Mystery Word,Spider,Fourchette,Pi\u00e8ce,Poison,Clover,Four,Concert,Penguin,Fl\u00fbte,Th\u00e9\u00e2tre,Pump,Accent,Plume,Bullet,Sock,Season,Pomme,R\u00e8gle,Nut,Alarm,Grape,War,Dance,Show,Tile,Truck,Ferme,Bracelet,Bank,Diamond,Cocktail,Screw,Carrefour,Gas,Hotel,Western,Train,Desert,Cactus,Lake,Medal,Grave,Port,Cup,Jungle,Tissue,Fairy,Sting,Rose,Server,Musique,Library,Chest,Crane,Needle,Fontaine,Screw,Musique,Season
Guess,Spider,,Pi\u00e8ce,Poison,Clover,four,concert,Penguin,Fl\u00fbte,Th\u00e9\u00e2tre,Valve,accent,Plume,Bullet,Sock,Season,Culture,R\u00e8gle,Nut,Sirene,wine,War,dance,SHOW,Toilet,Truck,Ferme,Bracelete,bank,Diamond,Cocktail,nail,Carrefou,Gas,Hotel,Western,train,desert,,lake,medal,Grave,cabane,,Jungle,Tissue,fairy,Sting,Rose,Server,Melodie,Library,Chest,Crane,Needle,Fontaine,Screw,Musique,season
