ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,447655791,447514538,447438212,447368374,447321355,447307685,447297035,447268822,447197952,446640850,446539469,446537216,446514318,446382635,446384335,446331808,446336606,446260069,446191032,446040420,446016670,445975209,445647568,445534312,445278939,445277685,445005527,444954361,444241501,444153920,443958521,443864592,443752735,443457941,443403998,443085305,443024071,442941057,442288819,442259612,442217871,442066014,442007968,441032575,441001083,440978972,440676504,440451879,440225058,439839200,438944087,438717097,438053636,437000024,436156147,435781132,432865949,431028987,430526833,420552674,405054016,366888891,358827793,356959263,344838144,321888448,319065151,318929216,314877288
Move,9,37,7,9,53,9,5,6,24,16,13,52,19,54,40,94,67,15,46,93,48,9,28,6,33,65,93,61,55,37,49,100,55,93,9,45,62,67,62,92,84,81,16,15,94,7,54,85,106,80,74,62,60,36,99,11,20,265,18,266,930,1068,1510,1120,1356,2671,277,2485,3314
Clues,"['Baguette', 'Pipeau', 'Pan', 'Souffle', 'Zut', 'Zut']","[""Rubik's"", 'hexahedron', 'Ice', 'ice']","['Painting', 'blank', 'blank', 'blank']","['Ascend', 'career', 'Rungs', 'Rung', 'A-frame', 'A-frame']","['XmasStory', 'Christmas', 'leg', 'Leg']","['jet', 'Generate', 'engine', 'exchanger', 'nucleum', 'Speed']","['Marin', 'beluga', 'Mammif\\u00e8res', 'mammif\\u00e8re']","['Fungus', 'Magic', 'Fungi', 'Enoki', 'Toadstool', 'Toadstool']","['terrestrial', 'Galapagos', 'Slow', 'Shell', 'Shell']","['pants', 'yell', 'Waist', 'loop']","['Washer', 'Glass', 'NT', 'Skylight', 'Pane', 'Pane']","['Salzmarsch', 'Anwalt', 'Morallehrer', 'Indien', 'Hungerstreik', 'Hungerstreik']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Mayan', 'Scheme', '25000', 'Pharaoh', 'Egypt', 'Egyptian']","['Shelter', 'Bower', 'Cover', 'Pitch', 'Camping', 'Camping']","['10-dollars', 'JenniferRopez', 'Wishingwell', 'penny', 'nickel', 'Tom\\u2019s-bear']","['scoop', 'snow', 'Land', 'grave', 'digger', 'Digger']","['Reflet', 'Beaute', 'Reflection', 'Blanche-neige']","['Feather', 'soup', 'mallard', 'Mallard', 'mallard', 'Mallard']","['okinawa', 'Chan', 'Atemi', 'Judo', 'Myagi', 'Miyagi']","['Schiffshaltevorrichtung', 'Meeresboden', 'werfen', 'lichten', 'werfen', 'lichten']","['fart', 'AC', 'Inlet', 'Electrical', 'plug', 'Plug']","['oeuvre', 'gare', 'Leader', 'Cuisinier']","['Aid', 'Pogues', 'Rock', 'Group', 'Metal', 'Metal']","['Railroad', 'Pedestrian', 'Jesus', 'Criss', 'Catholic']","['Halitose', 'F\\u00e9tide', 'phoque', 'Souffle', 'Bouche', 'Bouche']","['Ocb', 'Automne', 'Mille', 'A4', 'Erable', 'page']","['Flicker', 'Melt', 'Blow', 'Wax', 'Wind', 'InThe']","['noise', 'Big', 'Buck', 'Onomatopoeia', 'Sound', 'sound']","['Burial', 'Grounds', 'Crypt', 'Mausoleum']","['Schloss', 'Dogen', 'Schlo\\u00df', 'Prunkvoll', 'Ceasars', 'K\\u00f6nigtum']","['Douglas', 'Chanel', 'S\\u00fc\\u00dfkind', 'S\\u00fcskind', 'MYSLF', 'CKone']","['Loriot', 'Schwarzer', 'witz', 'Comedian', 'Comedy', 'Comedy']","['Weave', 'Pail', 'Picnic', 'Bin', 'wicker', 'wicker']","['Magic', 'Genie', 'Love', 'treasure', 'post', 'Moth']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['achilles', 'mean', 'Kick', 'stiletto']","['Respect', 'tie', 'tie', 'NA']","['Factory', 'Pipeline', 'Powered', 'Object', 'Lawnmower', 'Robot']","['Diplodocus', 'apatosaurus', 'Barney', 'jurassic', 'Triassic', 'Reptar']","['Peach', 'toadstool', 'Diana', 'zelda', 'Bride', 'bed']","['water', 'Container', 'Tanzan', 'beverage', 'Coke']","['Tie', 'Stage', 'Gift', 'Decoration']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Libre', 'moyeu', 'secours', 'secours', 'pneu', 'Pneu']","['Melted', 'Burn', 'Wax', 'Wax']","['Celebration', 'celebrated', 'onomastic', 'Yearly', 'annual', 'annual']","['Thursday', 'Weekday', 'Freaky', 'Weekend']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Carat', 'Saphir', 'pierre', 'Pierre']","['medizinischer...', '-Sprechstunde', 'Retter', 'Ernstfall', 'Ungl\\u00fcck', '-ambulanz']","['Lonely', 'Meditation', 'Secluded', 'Loner', 'remote', 'Living']","['tanlines', 'Skivvy', 'Speedo', 'Bikini']","['Harkonnen', 'Roxanne', 'Musician', 'Prick', 'Ouch', 'Ray']","['Gabelung', 'Ampeln', 'Abzweigung', 'Ampel', 'Ampel', 'Ampel']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Shield', 'Fortress', 'offense', 'Offense']","['0', 'X', 'browser', 'Browser']","['healing', 'drug', 'doctor', 'hospital', 'cure', 'paliative']","['Ventricle', 'Cardiovascular', 'Valentine', 'pump']","['Website', 'Browser', 'Gingerman', 'jar', 'monster', 'Monster']","['maison', 'oiseau', 'Habitat', 'Volatile']","['Morning', 'Cockerel', 'Red', 'Insult-Women', 'cockadoodledoo', 'Leghorn']","['stacks', 'Dewey', 'storytime', 'overdue']","['Marquee', 'tipi', 'Canvas', 'House', 'Portable', 'Abode']","['Garrotxa', 'Pompeii', 'Peak', ""Dante's""]","['Kitchen', 'Mann', 'Boil', 'Miami', 'Radiant']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Fl\u00fbte,Cube,Canvas,Ladder,Lamp,Turbine,Dauphin,Mushroom,Tortoise,Belt,Window,Gandhi,Meerjungfrau,Pyramid,Tent,Coin,Shovel,Miroir,Duck,Karate,Anker,Outlet,Chef,Band,Cross,Haleine,Feuille,Candle,Bang,Cemetery,Palast,Parfum,Humor,Basket,Lamp,Pinguin,Heel,Bow,Machine,Dinosaur,Princess,Bottle,Bow,Scale,Roue,Candle,Birthday,Friday,Napkin,Diamant,Notfall,Hermit,Swimsuit,Sting,Kreuzung,Poil,Lamb,Defense,Safari,Medicine,Heart,Cookie,Nid,Rooster,Library,Tent,Volcano,Heat,Circle
Guess,Fl\u00fbte,Cube,Brush,promotion,tree,car,Dauphin,Mushroom,Evolution,Belt,Window,Ghandi,Meerjungfrau,pyramid,Canopy,Coin,Digger,Miroir,stone,fighting,Anker,outlet,Chef,First,Cross,Haleine,feuille,Surf,Bang,Cemetery,,Parf\u00fcm,Humor,Basket,Lamp,,Heel,artist,Machine,Dinosaur,Princess,bottle,Bow,,roue,,birthday,Friday,,,Notfall,Alone,,Sting,Kreuzung,Poil,,,,Medicine,heart,honey,Nid,rooster,Book,Tent,Volcano,Heat,Circle
