ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79
Table Number,486453495,486048428,485206219,485960603,485571771,485827335,485856419,485705886,485536550,485476101,485387226,485439810,485174836,484937198,484141066,485049330,484814911,484861209,484748420,484660327,484774766,484679550,484682575,484435490,484524962,484206945,484532470,484426235,484340535,483994780,484113949,484249693,483888132,484078046,484101197,483774430,483642390,482880706,482501943,481844555,480162112,480959759,480770866,480611246,480394644,479106712,479553934,479677325,478633691,478910455,478362907,478694363,478118502,476741983,475857014,474111019,473319518,473890082,471179574,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,462438853,451463411,426921218,374138794,343894377,321888448,313533300
Move,['37'],['9'],['7'],['9'],['31'],['15'],['13'],['12'],['18'],['88'],['18'],['11'],['20'],['23'],['29'],['42'],['28'],['19'],['19'],['65'],['22'],['56'],['96'],['55'],['29'],['29'],['100'],['27'],['68'],['16'],['40'],['48'],['56'],['44'],['30'],['66'],['49'],['55'],['32'],['49'],['13'],['90'],['63'],['62'],['62'],['58'],['78'],['82'],['59'],['48'],['48'],['327'],['94'],['56'],['10'],['38'],['36'],['9'],['75'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['497'],['40'],['541'],['1362'],['2413'],['3270'],['3690']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,Deutsch,English,Français,English,English,Français,Français,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['beer', 'packaging', 'eyeglasses', 'files', 'Justin', 'Basket']","['iocaine', 'waitress', 'Dust', 'Blasting', 'Gun', 'Flour']","['Jewelry', 'Diamond', 'circus', 'Saturn']","['shock', 'static', 'zap', 'Tesla', 'voltage', 'Voltage']","['Bruch', 'Piercing', 'Schnurr', 'Geburtsr\\u00fcckstand', 'Plazenta', 'Schnurk']","['skid', 'Slope', 'slip', 'Slippery']","['lourde', 'port', 'Popeye', 'Marine', 'Amarre', 'Bateau']","['Nose', 'Benjamin', 'Mushroom', 'Gumdrop', 'Fastener', 'Fastener']","['Sunshield', 'Sunprotection', 'Shade', 'Summer', 'Sunshade', 'Victorian']","['champ', 'tripale', 'Transformation', 'a\\u00e9rog\\u00e9n\\u00e9rateur', 'ventilateur', 'Helice']","['Captivit\\u00e9', 'Peaugres', 'Nova', 'Beauval', 'Thoiry', 'Singe']","['Mallard', 'Pond', 'flippers', 'animal']","['Bum', 'Odor', 'Smell', 'Flatulence', 'Fart', 'Esso']","['royalty', 'Diana', 'Royal', 'Cinderella']","['ago', 'Museum', 'subject', 'Past', 'Past', 'Past']","['Oster-', 'Brand', 'Flammen', 'Zeug', '-wehr', 'Wehr']","['Poste', 'Emballe', 'courrier', 'corporelle', 'Timbr\\u00e9e', 'Kraft']","['frond', 'Green', 'Autumn', 'Fall', 'Autumn', 'Fall']","['stiletto', 'wrestler', 'Hospital', 'shoe', 'Achilles', 'Achilles\\u2018']","['Necklace', 'choker', 'Link', 'Links']","['Flash', 'Digital', 'Nikon', 'Lense']","['ribs', 'oink', 'Babe', 'Peppa', 'swine', 'Swine']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Sea', 'Himalayan', 'himalaya', 'crystal', 'Seasoning', 'Seasoning']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Department', 'Ambulance', 'Chain', 'Vehicle', 'Siren']","['couper', 'Aiguiser', 'Laguiole', 'Lame', 'Hu\\u00eetres', 'opinel']","['Hippie', 'World', 'Tolstoy', 'War', 'No', 'Conflict']","['Kem\\u00e9ny', 'Feh\\u00e9r', 'Halott', 'Sirhely']","['Parasol', 'Rainy', 'Situational', 'Rhianna', 'Cover']","['Aller', 'Au', 'angle', 'canard', 'puni', 'Lebon']","['Maternit\\u00e9', 'Charit\\u00e9', 'Quinze-Vingts', 'SMUR', 'Clinique', 'clinique']","['Mayfield', 'dozen', 'Sweets', 'Breadmaker', 'pastries', 'pastries']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['processed', 'Valentine', 'dessert', '214', 'cacao', 'cacao']","['security', 'bartender', 'birthday', 'credit']","['Premiere', 'Aviator', 'Airplane', 'Maverick', 'plane', 'plane']","['Spezialpizza', 'Katze', 'Idefix', 'Nordsee', 'Dosenfisch', 'Fisch']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Articles', 'Headlines', 'Print', 'Times', 'Constitution', 'Ajc']","['Offspring', 'Brussel', 'seedling', 'salmonella', 'Germination', 'Germinate']","['Silence', 'Encyclopedy', 'Presidential', 'Card-catalog', 'Tensorflow', 'Membership']","['rapapapampam', 'Snare', 'Banging', 'percussion', 'Percussion', 'Percussion']","['Hump', 'Toe', 'Desert', 'Humps', 'Desert', 'Humps']","['Topographic', 'lagoon', 'cavern', 'Cavern']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Chantons', 'Averse']","['IO', 'cute', 'Mema', 'Knitted', 'slither', 'slither']","['Beatles', 'Garden', 'sea', 'animal', 'Aquatic', 'Eight']","['Shell', 'Snot', 'Slow', 'Gastropod']","['Shampoo', 'Musical', 'Brush', 'grease', 'spray', 'Curly']","['Steve', 'Mad', 'Bunson', 'Burner']","['Newton', 'lab', 'biology', 'biology']","['Church', 'Doom', 'Worship', 'Building']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['viral', 'Forehead', 'Chills', 'Pitch', 'baby']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['\\u00c9piphanie', 'R\\u00e9gent', 'Prince', 'Soleil', 'Renne', 'Arthur']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Recluse', 'crab', 'Loner', 'loner']","['scoundral', 'Comb', 'leaves', 'Leaves']","['Everest', 'Matterhorn', 'Climb', 'Every']","['pizza', 'paste', 'Gazpacho', 'Ketchup', 'Fruit', 'Vegetable']","['Pasta', 'Udon', 'tagliatelle', 'brain', 'soba', 'pool']"
Mystery Word,Case,Powder,Ring,Electricity,Nabel,Slide,Ancre,Button,Parasol,\u00c9olienne,Zoo,Duck,Gas,Princess,History,Feuer,Enveloppe,Leaf,Heel,Chain,Camera,Pig,Quarter,Root,Salt,Clover,Emergency,Couteau,Peace,Bone,Umbrella,Coin,H\u00f4pital,Baker,Boss,Chocolate,Card,Pilot,Sardine,Sun,Newspaper,Sprout,Library,Drum,Camel,Grotto,Baie,Guard,Pluie,Snake,Octopus,Snail,Hair,Science,Science,Temple,Puder,Dress,Fever,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Roi,Ninja,Hermit,Rake,Mountain,Tomato,Noodle
Guess,Cardboard,Powder,Ring,electricity,Nabel,,Ancre,,,Eolienne,Zoo,Duck,gas,Princess,history,Feuer,enveloppe,,Heel,Chain,Camera,pig,mix,,Salt,clover,Emergency,Couteau,Peace,Tombstone,umbrella,Coin,Hopital,Baker,Boss,chocolate,Card,Gun,Thunfisch,Sun,Newspaper,Sprouts,Election,Drum,Corn,Caldera,Baie,guard,Pluie,snake,Octopus,Slug,hair,Scientist,Science,Cathedral,Russ,,Fever,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Roi,,Hermit,miscreant,Mountain,tomato,noodle
