ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,598034710,597465914,597716069,597600027,596899209,597364425,597133448,597018160,597176906,596877131,596932263,596369943,596300652,596649218,596511330,596428838,596421605,596179742,596100982,595819539,595676095,595300283,594600510,594727603,594379119,594336293,594450966,594173814,593978641,593588595,593510640,593000155,592616952,591703169,591191201,589780936,588872448,585953739,585819367,581508232,581767722,577852826,577180892,576762350,574192970,571815545,563368518,546837128,546728758,536949914,517095134,509348231,484123113,396307534,356959263,336562502,319065151
Move,['6'],['12'],['9'],['6'],['12'],['24'],['6'],['27'],['36'],['58'],['49'],['42'],['33'],['16'],['5'],['26'],['37'],['44'],['50'],['24'],['73'],['22'],['66'],['43'],['65'],['33'],['48'],['43'],['44'],['47'],['77'],['91'],['59'],['45'],['30'],['47'],['40'],['51'],['43'],['70'],['9'],['50'],['91'],['26'],['80'],['90'],['187'],['586'],['650'],['202'],['918'],['2063'],['1712'],['843'],['2413'],['2464'],['781']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,Français,English,English,English,Deutsch,Français,English,English,English,English,English,Français,English,English,English,English,English,Français,English,Deutsch,English,English,English,Français,Français,English,Français,English,Français,Français,English,English,Français,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['enclosure', 'prison', 'Nicolas', 'trapped', 'bird', 'bird']","['Hobby', 'H\\u00f6rner', 'Haitabu', 'Seefahrer', 'Haithabu', 'Seefahrer']","['Springy', 'bungee', 'flexible', 'Stretchy', 'band', 'band']","['Elementary', 'Bus', 'Montessori', 'college', 'Homework', 'Recess']","['Scales', 'Canned', 'Fish', 'Canned', 'Canned', 'Fish']","['werewolves', 'vs', 'Anne', 'Rice', 'sun', 'averse']","['ATFCU', ""isn't"", 'Heist', 'Loan', 'Withdrawals', 'Deposits']","['Casing', 'Chorizo', 'sizzle', 'breakfast', 'meat', 'Wurst']","['Server', 'Bonus', 'just', 'the']","['Titicaca', 'Superior', 'pond', 'Pond']","['Fight', 'cushion', 'pad', 'Soft', 'bed', 'Snooze']","['strep', 'larynx', 'Sore', 'Esophagus']","['carbon', 'ring', 'peral', 'aurora']","['Pustule', 'gratter', 'poussoir', 'Pression', 'pression']","['Soft', 'supporting', 'Buttery', 'Mints']","['goupillon', 'frottoir', 'nettoyeur', 'poilu']","['sugar', 'bear', 'Beehive', 'Grahams', 'Pooh', 'Hive']","['jar', 'jam', 'glass', 'Toupee', 'top', 'Top']","['fer', 'Mat\\u00e9riau', 'Forgeron', 'Armure']","['Couple', 'Match', 'Shoes', 'Ark', 'Twins', 'Gemini']","['Ungroundable', 'Weekend', 'Bat', 'Slayer']","['screwdriver', 'Turn', 'twist', 'Wood']","['Maschine', 'Nestle', 'Markenname', 'Nestl\\u00e9', 'Clooney', 'Clooney']","['palmyre', 'M\\u00e9nagerie', 'Sortie', 'St-felicien', 'Granby']","['Evergreen', 'Family', 'Willow', 'Rings', 'Ent', 'Ginkobaloba']","['leave', 'overseas', ""Go-Go's"", 'Holiday', 'home']","['Fish', 'Potato', ""dog's"", 'set', 'Walkers', 'Piece']","['doot', 'Unicorn', 'Antler', 'Honk']","['ripstop', 'accommodations', 'Pitch', 'a', 'Pants', 'Boner']","['dior', 'haute', 'Aiguille', 'Confection']","['Battle', 'cavalry', 'tablet', 'Fine', 'electric', 'Electric']","['Tyrannosaurus', 'Veloceraptor', 'Brontosaurus', 'Cretaceous', 'Roaaar']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['siegfried', 'camilo', 'prestidigitator', 'Prestadigitator', 'Houdini', 'Houdin']","['Jam', 'Oyster', 'Spherical', 'necklace', 'iridescent', 'Wisdom']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Arthur', 'Claymore', 'Bible', 'Long', 'scimitar']","['Praxis', 'Krank', 'Arzt', 'Krankenhaus', 'Dolitlle', 'Fisch']","['thunder', 'zeus', 'moonshine', 'white-']","['Colmeia', 'Voc\\u00ea', 'Mel', 'Mel']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Avril', 'Astrologie', 'G\\u00e9meau', 'Male']","['Prick', 'Wasp', 'bee', 'Mosquito']","['biblio', 'grimoire', '16', 'onces']","['Pompier', 'Caca', 'v\\u00e9hicule', 'livraison']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Tigre', 'Insecte', 'piq\\u00fbre', 'cousin']","['tiara', 'queen', 'sovereign', 'Jewels']","['Hershey', ""See's"", 'Dark', 'Milk', 'Godiva', 'Godiva']","['cardigan', 'Clothes', 'baaa', 'fur', 'lamb', 'Lamb']","['captivity', 'Loretto', 'menagerie', 'animals', 'Menagerie', 'animal']","['Lune', 'Petit-d\\u00e9jeuner', 'viennoiserie', 'feuillet\\u00e9e', 'Grandissant', 'Augmentant']","['Sand', 'sea', 'Miami', 'Bondi']"
Mystery Word,Cage,Wikinger,Elastic,School,Sardine,Vampire,Bank,Sausage,Tip,Lake,Pillow,Throat,Diamond,Bouton,Pillow,Brosse,Honey,Lid,M\u00e9tal,Pair,Vampire,Screw,Nespresso,Zoo,Tree,Vacation,Chip,Horn,Tent,Couture,Charge,Dinosaur,Grape,Magician,Pearl,Carrefour,Sword,Doktor,Lightning,Bee,Medal,Port,Jungle,Tissue,B\u00e9lier,Sting,Livre,Camion,Summer,Crane,Moustique,Crown,Chocolate,Wool,Zoo,Croissant,Beach
Guess,Jail,,Elastic,school,Snake,Vampire,Bank,Sausage,Tip,,Mattress,Throat,diamond,Bouton,pillow,balai,Honey,,Metal,Two,Vampire,screw,Nespresso,Zoo,Tree,Vacation,Chips,horn,tent,Couture,Charge,dinosaur,wine,tiger,Pearl,Carrefou,sword,Doktor,lightning,,medal,cabane,Jungle,Tissue,Belier,Sting,Livre,Camion,Summer,Crane,Moustique,crown,chocolate,wool,,Croissant,beach
