ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,508116165,508049766,508053280,507864886,507756318,507598388,507421589,507144553,507278971,507015989,506949876,506893754,505741993,506554291,506287422,506014456,505912951,505904321,505412970,505424012,505203278,505356470,505257725,505109239,505083872,504721368,504481977,504360384,504156657,504109377,503875739,503720064,503635713,503684985,502794447,503393842,503164125,502037338,502523032,501861973,502156362,501902196,501889987,500762018,500686195,499553464,498936864,497577135,497475123,495583488,493769667,493675456,491305856,490280100,489431284,488379380,484123113,484682575,480055062,473773078,431028987,381777020,348838927,341401520,338553253,322726720,319065151,314360735
Move,['65'],['11'],['6'],['9'],['21'],['27'],['36'],['19'],['6'],['46'],['39'],['31'],['27'],['20'],['19'],['49'],['29'],['66'],['85'],['27'],['55'],['27'],['76'],['26'],['44'],['67'],['52'],['62'],['58'],['76'],['73'],['56'],['92'],['65'],['59'],['56'],['37'],['114'],['50'],['92'],['90'],['60'],['45'],['43'],['72'],['59'],['32'],['48'],['270'],['83'],['57'],['7'],['39'],['37'],['49'],['79'],['344'],['98'],['342'],['563'],['1054'],['1360'],['1738'],['3164'],['1896'],['1239'],['430'],['3241']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Deutsch,English,English,Deutsch,English,Français,English,Deutsch,Français,English,English,English,English,Français,Français,English,English,Français,English,Français,English,Français,English,Français,English,Deutsch,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,Français,Français,English,Deutsch,English,English,Français,Français,English,Français,English,English,Deutsch,English,English,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Megan', 'Sourgrapes', 'news', 'Coyote']","['jouvence', 'jean', 'Puit', 'Eau']","['Garden', 'Genesis', 'Palmen', 'Wunschgegend', 'Adamsapfel', 'S\\u00fcndenfall']","['pie', 'Crumble', 'Toffee', 'Cider', 'Boskop', 'Braeburn']","['metal', 'currency', 'money', 'change']","['Ozeanbewohnerin', 'Kopenhagen', 'Aquaman', 'W\\u00fcstenaltmann', 'Fischweib', 'Fischfrau']","['Gallagher', 'Noel', 'refuge', 'sahara', 'Midnight', 'camels']","['Sommelier', 'chef', 'Cuistot', 'routier', 'Brasserie', 'Brasserie']","['urban', 'subway', 'Underground', 'Rail', 'Sophisticated', 'Person']","['K\\u00e4ngaru', 'Opernhaus', 'Perth', 'Wombats', 'Kontinent', 'Canberra']","['Viande', 'Massacre', 'Magasin', 'Animaux']","['My', 'Security', 'Quilt', 'Duvet', 'Linus', 'Weighted']","['pincers', 'Sting', 'Stinger', 'Stinger', 'stinger', 'Stinger']","['Dice', 'Shape', 'tesseract', ""rubik's""]","['Pheasant', 'Marksman', 'stalker', 'trapper', 'stalker', 'trapper']","['Pondeuse', 'Coq', 'Volaille', 'Picorer']","['Vitre', 'Rideaux', 'Lucarne', 'Verri\\u00e8re']","['Healthy', 'Nicoise', 'Lettuce', 'Cobb', 'Greens', 'Greens']","['Cards', 'Vegas', 'Royale', 'MGM', 'Slots']","['PDG', 'Couvre', 'top', 'etchebest']","['Fluorescent', 'shinning', 'Bulb', 'luminance', 'Bulb', 'Illumination']","['Parking', 'Metro', 'billet', 'amoureux']","['cthulu', 'Ursula', 'tentacles', '8', 'Eight', 'Eight']","['charcuterie', 'sang', 'Doigts', 'Dodus', 'porte', 'pommes']","['Drive', 'Desktop', 'RAM', 'Processor', 'Dell', 'Dell']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Regional', 'Foreign', 'Speech', 'Region']","['Fl\\u00fcgel', 'Religion', 'Uriel', 'Gesandter', 'Gabriel', 'Gabriel']","['Swallowing', 'passage', 'Mouth', 'tongue']","['pacemaker', 'Core', 'Break', 'Broken', 'Cardio']","['backsplash', 'ceramic', 'grout', 'flooring', 'Azul', 'Carcassonne']","['Taupe', 'Agent', 'nid', 'cia']","['canteen', 'Erlenmeyer', 'Container', 'Mini', 'bottle', 'bottle']","['cushion', 'Sit', 'Potato', 'potato', 'potato', 'Potato']","['Attack', 'Core', 'Cardiology', 'love', 'Courage']","['Rhine', 'Nile', 'Danube', 'Pond', 'stream', 'Delaware']","['money', 'Shekel', 'Yen', 'Yen']","['Frankfurter', 'Bratwurst', 'roll', 'wurst', 'Breakfast', 'breakfast']","['Erklimmen', 'Haushalthilfe', 'Sprossen', 'Sprossen']","['Ramen', 'yakisoba', 'Pool', 'Udon', 'Fettuccine', 'fettuccine']","['Lighting', 'Garlic', 'round', 'flower', 'Flower']","['Tower', 'lighthouse', 'Light', 'Gondor']","['Reinigung', 'Sp\\u00fclung', 'F\\u00fcllung', 'Aaaaaaaaaaaaaaaaaaaah', 'Schmerzen', 'Bet\\u00e4ubung']","['Jonestown', 'Jab', 'swing', 'fruit']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['Pillow', 'Peacock', 'Down', 'Down']","['Chanteuse', 'Inferno', 'mort', 'quandonnementpas']","['Boucle', 'Cuir', 'Serrer', 'taille', 'bretelle', 'pantalon']","['Fine', 'archives', 'Belle', 'Quite', 'Loan', 'card']","['Kanonenmunition', 'Eis', 'Pistole', 'Bowling', 'Bahn']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Hat', 'Mexican']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['nickel', 'dime', ""semicircle's"", 'sector', 'Slice', 'Washington']","['pizza', 'half', '15', '15minutes']","['Hastalavista', 'Schwarzenegger', 'Science-Fiction', 'Abschlusswiderstand', 'Abschluss', 'Widerstand']","['colombian', 'Twin-Ion', 'Draw', 'Knot', 'Elegant', 'Elegant']","['Thrones', 'Basketball', 'Board', 'Play']","['Sunscreen', 'Sunshade', 'Umbrella', 'Shade']","['Gall', 'Pansement', 'Non', 'Skipper', 'B\\u00e9b\\u00e9', 'Cire']","['Settee', 'Davenport', 'Loveseat', 'Futon', 'Potato', 'Surfing']","['hammer', 'wrench', 'Saw', 'Implement', 'Screwdriver']","['News', ""Ship's"", 'Butter', 'Stop', 'Ship', 'Stopping']","['Ayoade', 'Bryophyta', 'Bethlehem', 'humidity']","['Rapier', '\\u00c9p\\u00e9e', 'Weapon', 'hilt', 'Excalibur', 'excalibur']"
Mystery Word,Fox,Fontaine,Paradies,Apple,Coin,Meerjungfrau,Oasis,Restaurant,Metro,Australien,Boucherie,Blanket,Scorpion,Cube,Hunter,Poule,Fen\u00eatre,Salad,Casino,Chef,Light,Ticket,Octopus,Boudin,Computer,Vache,Accent,Engel,Throat,Heart,Tile,Espion,Flask,Couch,Heart,River,Currency,Sausage,Leiter,Noodle,Bulb,Beacon,Dentist,Punch,Boulanger,Feather,Paradis,Ceinture,Library,Kugel,Spider,Heat,Baleine,Valise,Sombrero,Poup\u00e9e,Quarter,Quarter,Terminator,Tie,Game,Parasol,Poup\u00e9e,Couch,Tool,Anchor,Moss,Sword
Guess,immigrant,Fontaine,Paradies,Apple,coin,Meerjungfrau,Oasis,restaurant,Metro,Australien,Boucherie,Blanket,Crab,Cube,hunter,Poule,fenetre,Salad,casino,Chef,Light,Ticket,Octopus,boudin,Computer,Vache,Language,Engel,Teeth,Heart,tiles,Espion,Bottle,couch,heart,river,dollar,Sausage,Leiter,Noodle,buttercup,,Zahnarzt,punch,Boulanger,Feather,Paradis,ceinture,credit,Kugel,Spider,,Baleine,valise,,Poup\u00e9e,Quarter,,Terminator,,game,Canopy,Poup\u00e9e,Couch,Tool,,moss,Sword
