ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,503290521,503470225,503273217,503083417,502969756,503107355,502911543,502852800,502201995,502294455,502081542,501864319,500876135,501959187,501889987,501752378,501365809,501121453,500762018,501309738,500599453,500239570,500208093,499807817,499470441,499679877,498403224,498525318,497956953,497624698,497475123,497510618,497150159,495942525,494728196,494260387,493675456,493150387,493159831,492435846,490945085,491092635,491305856,490280100,489266717,488379380,484682575,466086694,466081205,466084294,465731184,465664137,465664206,465668656,444471586,422619886,417255169,374138794
Move,['6'],['5'],['5'],['12'],['5'],['19'],['9'],['24'],['19'],['40'],['17'],['50'],['30'],['36'],['12'],['21'],['83'],['68'],['14'],['50'],['49'],['39'],['84'],['58'],['66'],['22'],['65'],['85'],['101'],['82'],['150'],['110'],['93'],['63'],['79'],['109'],['7'],['61'],['56'],['75'],['56'],['66'],['39'],['37'],['14'],['79'],['98'],['57'],['65'],['53'],['53'],['56'],['53'],['55'],['57'],['662'],['1825'],['1523']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Deutsch,Français,Français,English,Français,Deutsch,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,English,English,English,Français,Deutsch,Deutsch,English,Deutsch,Français,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite
Clues,"['Piano', 'Schiffer', 'Steinberg', 'musizieren', 'Fl\\u00fcgel', 'Fl\\u00fcgel']","['Ermite', 'Un', 'Seul', 'Cartes']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Volkswagen', 'Feminine', 'Insect', 'Red', 'Red', 'Insect']","['ciel', '\\u00c2me', 'enfer', 'Enfer']","['Trinkgef\\u00e4\\u00df', 'Wasser', 'Tasse', 'Aquarium', 'Scheibe', 'Scheibe']","['Poisson', 'G\\u00e2teau', 'r\\u00e9cipient', 'Frite', 'L\\u00e9on', 'Serre']","['Box', 'Still', 'Lumber', 'Surround', 'shape', 'rim']","['Priest', ""Scandal's"", 'Olivia', 'catholic', 'Head', 'head']","['pickup', 'wooly', 'hydraulic', 'dodge', 'Rod', 'zodiac']","['Precious', 'Stone', 'Emerald', 'Topaz']",['Gump'],"['polyhedron', 'Wombat', 'Block', 'Die', 'Game', 'Game']","['REM', 'Asleep', 'Nightmare', 'bedtime', 'Sleep', 'sleep']","['Papierig', 'Sneeze', 'Spill', 'Nose', 'Naseputzi', 'Cleaning']","['Vapeur', 'Rail', 'Tchou', 'Tchou']","['Bedding', 'relaxation', 'cushion', 'Feather', 'Throw', 'Throw']","['prickly', 'pear', 'botanical', 'camel', 'Thorny', 'Barrel']","['Post', 'Lick', 'Mail', 'address']","['wepon', 'native', 'BowAnd', 'Kill']","['cigarette', 'fire', 'alarm', 'cough', 'tobacco', 'air']","['Meal', 'Dining', 'Coffee', 'lunch', 'Chair', 'chair']","['Cornucopia', 'Beep', 'Honk', 'Antler', 'Blow', 'Flugel']","['Rat', 'Scares', 'Elephants', 'Micky', 'Minnie', 'Minnie']","['Mary', 'Chop', 'Sheep', 'Minted', 'Rack', 'Baby']","['Cuivre', 'Argent', 'Gris', 'Dur']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Board', 'Yoga', 'surf', 'pirates', 'Core', 'Core']","['Tom', 'Meow', 'Feline', 'Garfield', 'tabby', 'tabby']","['Projectile', 'Warfare', 'Pin', 'boom', 'Green', 'Stick']","['Kermit', 'Character', 'marionette', 'strings', 'Strings', 'marionette']","['City', 'peace', 'carrier', 'passenger', 'bird', 'Bird']","['Monthly', 'Grid', 'Dates', 'Gregorian', 'Gregorian', 'dates']","['Descendre', 'Jeux', 'Pr\\u00e9cieux', 'Karat', 'Bague', 'Facette']","['Outfit', 'dress', 'tuxedo', 'professional', 'Interview', 'interview']","['Guiding', 'mavis', 'Distress', 'Searchlight', 'Lighthouse', 'Lights']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['cavit\\u00e9', 'Ours', 'Caverne', 'Caverne']","['Bautzner', 'Grillwurst', 'L\\u00f6wen', 'L\\u00f6wen']","['Zielkarten', 'Bahnhof', 'Gleis', 'Brettspiel', 'Lift']","['Tractor', 'Boer', 'Rap', 'Zoekt']","['Fr\\u00fchaufsteher', 'Mettbr\\u00f6tchenkauf', 'Sauerteig', 'Teigverarbeiter']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Glass', 'Skylight', 'Open', 'Sill']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['barley', 'rye', 'Wheat', 'Sand']","['college', 'lecturer', 'Jones', 'Evil']","['Desktop', 'Laptop', 'Antikythera', 'Mechanism']","['Wingspan', 'spam', 'Arrived', 'Second']","['cha-cha', 'smooth', 'Shutup', 'And']","['investment', 'certificate', 'Take', '-Re-']","['kiddie', '-swimming-', 'Dirty', 'Billiards']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['African', 'Lion', 'Dubai', 'Desert']","['Thousand', 'Easter', ""Gilligan's"", 'Archipelago', 'Guam', 'Isolated']","['siren', 'clock', 'warning', 'Warning']"
Mystery Word,Klavier,Solitaire,Jungle,Ladybug,Paradis,Glas,Moule,Frame,Pope,Ram,Jewel,Forest,Cube,Dream,Tissue,Train,Pillow,Cactus,Envelope,Arrow,Smoke,Table,Horn,Mouse,Lamb,M\u00e9tal,Suit,Plank,Cat,Grenade,Puppet,Pigeon,Calendar,Diamant,Suit,Beacon,Heat,Grotte,Senf,Zug,Farm,B\u00e4cker,Baleine,Valise,Window,Poup\u00e9e,Quarter,Grain,Professor,Computer,Egg,Dance,Stock,Pool,Vegetable,Safari,Island,Alarm
Guess,Klavier,Solitaire,Jungle,Car,ange,Glas,moule,Circumference,Pope,ram,Gem,Forrest,Cube,Dream,Hanky,Train,pillow,Cactus,stamp,arrow,smoke,Menu,Horn,Mouse,Lamb,M\u00e9tal,suit,Sea,Cat,Grenade,puppet,pidgeon,Calendar,Diamant,bowtie,Beacon,,Grotte,Senf,Zug,Boerin,Vormittag,Baleine,valise,Windiow,Poup\u00e9e,,Grain,Professor,Computer,Egg,Dance,Stock,Pool,Vegetable,Safari,island,alarm
