ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,444061716,443775902,443699613,443362132,443092004,443073822,443044786,443024071,442986633,442941057,442364234,442356323,442252464,442005710,441917664,441899144,441887382,441812896,441519445,441412491,441340285,441230682,440981708,440978972,440979580,440676504,440175021,440174401,440141738,440036382,440023811,439942118,439832399,439675484,439507195,439393251,439284076,439020364,438829630,438760464,438331449,436036993,435781132,435366714,434974083,434050939,433612231,433551934,432865949,431356594,430526833,429213142,422619886,348302073,344838144
Move,36,15,9,27,27,21,36,7,21,67,46,18,19,26,66,55,66,37,45,78,56,38,75,7,93,36,19,24,116,60,62,18,96,22,58,53,93,55,120,52,45,101,11,62,43,119,55,12,20,8,18,28,277,2018,1306
Clues,"['Clown', 'Taquinerie', 'degr\\u00e9s', 'Sarcastique', 'noir']","['guacamole', 'd\\u00e9fense', 'Commis', 'Office']","['Creuser', 'fa', 'Nains', 'enfant', 'charbon', 'charbon']","['Salad', 'Horticulture', 'secret', 'Variety', 'Rose', 'Rose']","['deutschmark', 'yuan', 'Euro', 'JPY', 'Moola', 'Yen']","['Biggest', 'Mammal', 'Sea', 'Sperm']","['Code', 'Serrure', 'Casier', 'verrouill\\u00e9', 'Clef', 'Cl\\u00e9']","['Projector', 'privacy', 'television', 'television']","['Author', 'Hardbound', 'Knowledge', 'library']","['Respect', 'tie', 'tie', 'NA']","['Water', 'mirage', 'Desert', 'Wonderwall', 'Desert', 'Wonderwall']","['Breakfast', 'Breakfast.', 'Evening', '7AM', 'evening', 'night']","['white', 'Loan', 'Predator', 'sea', 'baby', 'dododo']","['eremite', 'Tarot', 'recluse', 'Alone', 'Alone']","['Surgeon', 'Forceps', 'Surgical', 'Dumbodrop', 'Hospitalization', 'surgery']","['shampooing', 'Alop\\u00e9cie', 'Coiffeur', 'ANGE', 'Lisser', 'Roux']","['Buck', 'Grain', 'Thins', 'Flour', 'gluten', 'Triticum']","['Garten', 'Gartenutensil', 'Beet', 'Slapstick', 'Rechen', 'Rechen']","['deluge', 'drop', 'torrential', 'november', 'precipitation', 'precipitation']","['penny', 'money', 'Pence', 'Trevi', 'Forge', 'tail']","['Deflt', 'scrabble', ""Bathroom's"", 'Floor', 'Ceramic', 'Grout']","['Femme', '\\u00c2g\\u00e9e', 'Chat', 'sauvage']","['thermique', 'Chevaux', 'vroum', 'Quantique', 'Cylindr\\u00e9e', 'm\\u00e9canique']","['Melted', 'Burn', 'Wax', 'Wax']","['Marinara', 'Fried', 'Vine', 'red', ""'""]","['Caprese', 'Potato', 'Caesar', 'Rucola', 'lettuce', 'Lettuce']","['facetiousness', 'wit', 'Dark', 'Comedy', 'Satire', 'Sarcasm']","['Bunny', 'Ears', 'Cottontail', 'Flopsy', 'Hase', 'Hare']","['B\\u00e9gonia', 'Jonquille', 'lys', 'Lotus', 'Bouquet', 'Narcisse']","['Mother', 'Lick', 'Muscle', 'Twister', 'Taste', 'Taste']","['Lift', 'Forklift', 'Derrick', 'Karate', 'Bird', 'Bird']","['Scorch', 'Ember', 'Flicker', 'Eternal', 'thrower', 'thrower']","['Christ', 'enthusiastic', 'Lust', 'lust', 'Fruit', 'Fruit']","['Cave', 'Santa', 'Santas', 'Christmas']","['Stalk', 'Frond', 'blower', 'Clover', 'clover']","['Vocalization', 'Poetry', 'Musical', 'Musical']","['play', 'Arcade', 'Over', 'Catan', 'Xbox', 'Activity']","['Lightning', 'photography', 'Light', 'dash', 'Thunder', 'Thunder']","['Parure', 'barbe', 'Perles', 'Pendentif', 'antipuce', 'laisse']","['Tschaikowsky', 'G\\u00e4nseleben', 'Ballet', 'Ballettst\\u00fcck']","['scape', 'schmuck', 'Greatest', 'Alltime']","['Tube', 'Panty', 'Nozzle', 'Equestrian', ""Fireman's"", 'Fire']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Gallows', 'Sarcasm', 'Sense', 'Of', 'lachen', 'witz']",[],"['Pinkish', 'Potpourri', 'petal', 'Bouquet', 'Bush', 'Gold']","['lipstick', 'chew', 'Frown', 'Tongue', 'Tonsil', 'Oral']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['0', 'X', 'browser', 'Browser']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Hand', 'springs', 'Tree', 'tree']","['Merveille', 'Louvre', '\\u00c9gypte', 'Triangle', 'Gizeh', 'Gizeh']","['Sleep', 'hallucinate', 'nightmare', 'nightmare']"
Mystery Word,Humour,Avocat,Mineur,Garden,Currency,Whale,Cadenas,Screen,Book,Bow,Oasis,Morning,Shark,Hermit,Operation,Cheveux,Wheat,Harke,Rain,Coin,Tile,Cougar,Moteur,Candle,Tomato,Salad,Humor,Rabbit,Fleur,Tongue,Crane,Flame,Passion,Grotto,Leaf,Song,Game,Flash,Collier,Schwanensee,Goat,Hose,Poil,Humor,Professor,Rose,Mouth,Cam\u00e9l\u00e9on,Lamb,Sunday,Safari,Rock,Palm,Pyramide,Dream
Guess,Humour,Avocat,mine,Garden,Money,Whale,cadenas,Movie,Book,artist,Oasis,Morning,shark,hermit,Operation,Cheveux,wheat,Harke,rain,coin,Tile,beaut\u00e9,Moteur,,Tomato,salad,Humor,Rabbit,Fleur,tongue,Rank,Burn,Spirit,story,Leaf,Music,Game,Flash,collier,Schwanensee,goat,Hose,Poil,Humour,,rose,Mouth,Blanc,,igiveup,,Rock,Hot,Pyramide,dream
