ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,592705908,592695905,592616952,592187094,592206562,591717906,591469733,591654493,591524567,590918606,591439679,591062393,590734631,590873739,590270265,590353433,590226956,589322801,589841119,589515306,589780936,589566436,589428992,589125575,588808188,588966623,588686601,588639679,588560837,588555012,587616272,587900212,587554082,587616092,587210249,586874840,586324912,586331830,585390273,585222684,581767722,581442718,577852826,576920182,577180892,576762350,575798268,574192970,571815545,570734438,567406997,561440098,559608546,557334313,555624853,555420350,551312356,517095134,470247957
Move,['9'],['6'],['59'],['22'],['9'],['21'],['56'],['18'],['9'],['48'],['56'],['9'],['58'],['49'],['49'],['25'],['47'],['40'],['22'],['82'],['47'],['28'],['38'],['72'],['29'],['110'],['90'],['25'],['80'],['61'],['19'],['68'],['76'],['65'],['37'],['47'],['24'],['30'],['90'],['64'],['9'],['188'],['50'],['10'],['91'],['26'],['65'],['65'],['90'],['38'],['387'],['694'],['237'],['818'],['76'],['418'],['615'],['891'],['2910']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+
Language,English,Deutsch,English,English,English,English,Français,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,Français,English,English,English,English,English,Français,English,English,English,Français,Français,Français,English,English,English,English,Français,English,Français,English,English,Français,English,English,Français,English,Français,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Potter', 'Wizzard', 'Ollivander', 'wave', 'wooden', 'Stick']","['graben', 'Garten', 'Ger\\u00e4t', 'Wasserrad', 'buddeln', 'buddeln']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Bridgerton', 'carat', 'Neil', 'forever']","['conference', 'partridge', 'avocado', 'Shape', 'fruit', 'nashi']","['Line', 'conduit', 'Warp-tube', 'Dream']","['Ski', 'moto', 'protection', 'Heaume', 'JBL']","['cheese', 'Fortune', 'Spokes', 'rubber', 'Axle', 'Wagon']","['Billund', 'Ninjago', 'Belville', 'Spielbaustein', 'Noppenbau', 'D\\u00e4nenspielzeug']","['Vandyke', 'Scruffy', 'Lumberjack', 'Hair']","['diamant', 'eau', 'Fleuve', 'Torrent', 'Affluent', 'Affluent']","['Tulip', 'Hue', 'electric', 'screw', 'idea', 'light']","['rink', 'Park', 'Roller', 'Roller']","['energy', 'Eldritch', 'Lithium', 'assault', 'Duracell']","['Lantern', 'Livingroom', 'Genie', 'Aladdin', 'Pixar']","['Dijon', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['Color', 'Amber', 'Brownish', 'Eyes', 'Nut', 'Nut']","['Cold', 'Box', ""prosecutor's"", 'carrying', 'bag', 'court']","['African', 'trip', 'Tata', 'Chocolate']","['salt', 'Holiday', 'Four', 'quarterly', 'Autumn', 'Autumn']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Combo', 'Azay-le-Rideau', 'Cartes', 'Versailles']","['Morceau', 'Casse-t\\u00eate', '\\u00e9cu', 'billet']","['Vending', 'CNC', 'washable', 'Florence', 'Mechanical', 'Learning']","['chimpanzee', 'Ape', 'Baboon', 'Howler', 'Primate', 'gorilla']","['Lait', 'animal', 'Mouflon', 'crottin', 'Seguin', 'Seguin']","['serpent', 'slithers', 'River', 'Python', 'Slither', 'Slither']","[""Clue's"", 'Colonel', 'Seed', 'Parable']",['Crisp'],"['Waterspout', 'Ascender', 'land', 'crab', 'brown', 'recluse']","[""Molson's"", ""Labatt's"", 'alcoholic', 'drink', 'Bar', 'Liquid']","['Deserte', 'Naufrag\\u00e9', 'Flottante', 'D\\u00e9serte', 'Palmier', 'Sable']","['Mine', 'shiny', 'silver', 'Plated', 'bank', 'Metal']","['Electric', 'calvary', 'Electron', 'rush', 'Tesla', 'positive']","['Canyon', 'Travis', 'Pond', 'Great', 'Titicaca', 'Tittycaca']","['Rame', 'Serge', 'Ch\\u00e2telet', 'Parisien', 'Tramway', 'Tramway']","['Les', 'Parisiennes', 'Avant', 'Nuit', 'F\\u00eate', 'Partie']","['Manchette', 'Ascenseur', 'pustule', 'Interrupteur', 'acn\\u00e9', 'Acn\\u00e9']","['Spiked', 'bag', 'fruit', 'Magazine', 'boxer']","['cloud', 'heavens', 'White', 'Azure', 'blue', 'Blue']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Nose', 'Joker', 'Pennywise', 'It']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Radar', 'Pikachu', 'Buzz', 'Buzz']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Drogue', 'Canne', 'Glace', 'Bonbon']","['Rock', 'Monkey', 'Mountain', 'bouldering', 'Ladder']","['Film', 'Insecte', 'Voiture', 'Voiture']","['Papilio', 'Palinurus', 'Cocoon', 'caterpillar', 'Monarch', 'monarch']","['Squares', 'hot', 'white', 'brown', 'fountain', 'Strawberry']","['Lazy', 'Bamboo', 'Takenoko', 'Snotball']","['Bien', 'Aim\\u00e9e', 'Loup-garou', 'Recussite', 'Halloween', 'Chapeau']","['Dent', 'Gencive', 'Corneille', 'Carr\\u00e9e']","['OXO', 'Shares', 'Gravy', 'Mooooo', 'options', 'inventory']"
Mystery Word,Wand,Schaufel,Grape,Diamond,Pear,Pipe,Casque,Wheel,Lego,Beard,Rivi\u00e8re,Bulb,Skate,Battery,Lamp,Mustard,Hazel,Case,Safari,Season,Carrefour,Ch\u00e2teau,Pi\u00e8ce,Machine,Monkey,Ch\u00e8vre,Snake,Mustard,Coffee,Spider,Beer,\u00cele,Gold,Charge,Lake,M\u00e9tro,Soir\u00e9e,Bouton,Punch,Sky,Medal,Clown,Port,Cup,Jungle,Tissue,Fairy,\u00c9clair,Sting,Couch,Sucre,Climb,Coccinelle,Butterfly,Chocolate,Panda,Sorci\u00e8re,Racine,Stock
Guess,Wand,Schaufel,wine,Diamond,pear,pipe,Casque,Wheel,Lego,beard,Riviere,bulb,Skate,battery,Lamp,wine,Iris,Case,safari,season,Carrefou,Chateau,mystere,Machine,monkey,Ch\u00e8vre,snake,mustard,Potato,spider,beer,\u00cele,Jewerly,Charge,Lake,m\u00e9tro,Noel,bouton,,Sky,medal,Clown,cabane,,Jungle,Tissue,fairy,Flash,Sting,Couch,Sucre,climb,Fourmis,Butterfly,chocolate,Panda,Sorci\u00e8re,Molaire,Stock
