ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,510270235,510176869,510078719,509624361,509355375,509531723,509661583,509746043,509667079,509609795,509480534,509346782,509310457,509121617,508722739,509050246,508999573,508565028,508761165,508634717,508240050,508030633,508130373,508116165,507970164,507832390,507064247,507708820,507605266,507052086,506435502,505769983,505825213,505803319,504783443,504721368,504615502,504102561,503906863,503273217,502761686,503164125,498938279,497577135,496926213,494977940,493972187,493769667,491305856,489469138,488379380,484123113,484682575,423771261,422619886,324381970,313533300
Move,['6'],['29'],['11'],['6'],['16'],['24'],['46'],['55'],['33'],['34'],['42'],['32'],['7'],['56'],['28'],['45'],['6'],['18'],['48'],['43'],['38'],['42'],['55'],['66'],['50'],['10'],['36'],['73'],['86'],['49'],['33'],['44'],['56'],['67'],['15'],['67'],['44'],['100'],['91'],['22'],['44'],['52'],['859'],['67'],['92'],['90'],['281'],['57'],['39'],['345'],['79'],['413'],['98'],['2490'],['672'],['1832'],['4024']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,Français,English,Deutsch,Deutsch,English,English,English,English,English,English,English,English,English,Deutsch,Français,Français,English,Français,Français,English,English,Français,Deutsch,English,English,Français,English,English,English,English,Français,Français,Français,English,English,Deutsch,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Stegasaurus', 'Meteor', 'fossil', 'animal', 'Jurassic', 'Jurassic']","['.', 'Pique', 'signe-astrologique', 'Astrologique']","['Naruto', 'Livre', 'japonais', '...']","['roulette', 'parlors', 'Dice', 'Bellagio', 'Slots', 'Slots']","['Acorn', 'Sunflower', 'Sow', 'Mustard', 'Mustard']","['Tounge', 'Talk', 'Pout', 'Bite', 'River']","['Eighteenth', 'Bore', 'Black', 'Cavity']","['pistolet', 'bombe', 'Blanche', 'Mitraillette']","['chicken', 'country', 'Plows', 'Crops', 'MacDonald', 'Plantation']","['Sharp', 'Cutlery', 'Serrated', 'Paring', 'carving', 'Carving']","['mesquite', 'meat', 'briquette', 'propane', 'Pulled', 'Pork']","['Dumbledore', '\\u00d8verste', 'Sej', 'Toppen', 'Hugo', 'Hugo']","['Eden', 'Newton', 'Macintosh', 'Macintosh']","['Ripcord', 'Skydiving', 'pants', 'falling', 'pants', 'Falling']","['Soleil', 'Tente', 'Chapiteau', 'Pinder']","['\\u304d\\u3093\\u3068\\u308c', '\\u304a\\u3044\\u3064\\u3058', '\\u30a6\\u30c3\\u30c9\\u30c7\\u30c3\\u30ad', '\\u305f\\u3044\\u304b\\u3093\\u30c8\\u30ec\\u30fc\\u30cb\\u30f3\\u30b0']","['Sad', 'Instrument', 'symphony', 'Tiny', 'Screechy', 'Asian']","['Line', 'Curly', 'Greasy', 'Conditioner', 'Band', 'Band']","['Dro\\u00efde', 'Captcha', 'R2d2', 'Aspirateur']","['hemp', 'tug-of-war', 'Climbing', 'Secure']","['Parachute', 'Flugzeug', 'Adrenalin', 'Tandemsprung']","['Pyro', 'Polen-', 'china', 'jahresende']","['pecan', 'Circular', '3.14', 'crust', 'Humble', 'American']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['cherry', 'explosion', 'sex', 'nuclear', 'WWII', 'war']","['spade', 'diamond', 'UNO', 'Deck']","['Pinky', 'Concussion', 'Intelligence', 'Teaser', 'Freeze', 'Cerebellum']","['Bird', 'babies', 'Home', 'empty']","['Japanese', 'Panels', 'Novel', 'Art', 'Comics', 'Comics']","['ambulance', 'Building', 'Doctors', 'Wing', 'emergency']","['Act', 'Location', 'Movie']","['Ebony', 'Klavier', 'Keyboardknopf', 'Enter']","['Garou', 'Aaron', 'Pierre', 'Mammif\\u00e8re', 'Alpha', 'Dog']","['MAth\\u00e9matique', 'Fran\\u00e7ais', 'Layton', 'Xavier', 'Instituteur', 'Instruire']","['Cell', 'Jailbird', 'Jail', 'Jail']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Wagon', 'Transport', 'Locomotive', 'Controleur', 'Tchoutchou', 'Rail']","['Cavalry', 'mount', 'Hoops', 'mare', 'centaur']","['Train', 'Railway', 'Gas', 'Bus', 'DS9', 'Transit']","['Fardeau', 'Obstacle', 'canon', 'munition']","['Dschungel', 'Stirnband', 'film', 'Action', 'stallone', 'Stallone']","['twin', 'matching', 'Socks', 'Duo']","['Duracell', 'Lithium', 'Tesla', 'EV', 'Energizer', 'Energizer']","['Cascade', 'Glissade', 'degringoler', 'tomber', 'D\\u00e9gringolade', 'Para']","['fall', 'Projector', 'Chutes', 'skid', 'Playground', 'Park']","['Matlock', 'Esquire', 'Lawyer', 'juris', 'barrister', 'barister']","['Mac', 'Utensil', 'steak', ""Chef's"", 'sliced', 'Dagger']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['interstellaire', 'art\\u00e8re', 'Enterprise', 'Sanguin', 'X-wing', 'X-Wing']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['bait', 'casting', 'hook', 'river', 'angling', 'trawling']","['pizza', 'half', '15', '15minutes']","['Mottowoche', 'boss', 'Departed', 'Toni', 'Italiano']","['Tonka', 'F150', 'diesel', 'hauler']","['Morve', 'R\\u00e9ceptacle', 'rhume', 'paquet', 'tenir', 'poche']","['wagons', 'Circumference', 'unending', 'shape', 'jerk', 'revolve']"
Mystery Word,Dinosaur,Scorpion,Manga,Casino,Seed,Mouth,Hole,Arme,Farm,Knife,Barbecue,Boss,Apple,Parachute,Cirque,Plank,Violin,Hair,Robot,Rope,Fallschirm,B\u00f6ller,Pie,Fox,Bomb,Card,Brain,Nest,Manga,Hospital,Scene,Taste,Loup,Professeur,Prison,Vache,Train,Horse,Station,Boulet,Rambo,Pair,Battery,Chute,Slide,Attorney,Knife,Spider,Baleine,Vaisseau,Poup\u00e9e,Fishing,Quarter,Mafia,Truck,Mouchoir,Circle
Guess,dinosaur,Tr\u00e8fle,Manga,Casino,Seed,Mouth,,arme,Farm,Knife,barbecue,Master,Apple,,Cirque,plank,Violin,Hair,Robot,Rop,Fallschirm,Feuerwerk,pie,immigrant,bomb,Cards,Brain,nest,,Hospital,Scene,Taste,loup,Mati\u00e8re,Prison,Vache,Train,horse,Station,D\u00e9fense,Rambo,Pair,battery,chute,Ladder,Court,knife,Spider,Baleine,Vaisseau,Poup\u00e9e,fishing,,Mafia,Truck,Mouchoir,Circle
