ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,457773217,457762341,457731333,457630122,457361999,457134947,456915945,456870600,456810278,456769533,456721900,456328314,456126993,455963409,455816815,455624403,455544760,455512036,455435215,455340110,455168949,455045761,455042660,454973381,454932477,454799542,454780384,454581307,454507210,454393579,454365085,454282759,454190406,454009839,453839362,453157458,452780156,452674296,451401548,450449579,449750538,449365455,449210818,449145581,448202573,447307685,446514318,446155644,445628197,443958521,442007968,441488112,441032575,402108912,393621459,387173467,381777020,357001162,350481361,348302073,331907183,330654495,322628136,321888448,314877288
Move,['9'],['9'],['9'],['42'],['27'],['9'],['12'],['46'],['12'],['45'],['25'],['37'],['30'],['28'],['58'],['28'],['45'],['70'],['43'],['39'],['57'],['16'],['56'],['103'],['65'],['48'],['87'],['29'],['21'],['90'],['60'],['75'],['36'],['84'],['82'],['79'],['93'],['45'],['91'],['45'],['67'],['102'],['45'],['65'],['40'],['84'],['20'],['36'],['26'],['75'],['37'],['102'],['16'],['796'],['896'],['1021'],['931'],['1785'],['3890'],['2179'],['875'],['1963'],['4065'],['2850'],['3314']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,Français,English,Français,English,Français,English,English,Français,English,English,English,Français,Deutsch,English,Français,English,Deutsch,English,English,English,Français,English,English,English,English,Français,English,English,English,English,English,Deutsch,English,Deutsch,Deutsch,English,English,English,English,Français,English,English,English,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['lent', 'Synapses', 'chef', 'crane', 'Cr\\u00e2ne', 'Cr\\u00e2ne']","['Bridegroom', 'Vows', 'alliance', 'Matrimony', 'couple', 'union']","['Puppet', 'Broadway', 'Stage', 'dream', 'Movies', 'Opera']","['salamander', 'changeable', 'lizard', 'changeling', 'colour', 'adaption']","['Tide', 'Waves', 'Eleven', 'pacific', 'humongous', 'sea']","['Pine', 'Syringe', 'Haystack', 'Tattoo', 'injection', 'poke']","['Lancelot', 'Round', 'LACK', 'Foosball', 'nightstand', 'nightstand']","['packaging', 'cardboard', 'Milk', 'cigarette', 'Container', 'eggs']","['Succulent', 'Pricky', 'Pokey', 'Pokey', 'Plant', 'Plant']","['Isol\\u00e9', 'Carte', 'Fian\\u00e7ailles', 'voile', 'Ermite', 'roi']","['Rounded', 'Ball', 'roundabout', 'ring', 'Pi', '360']","['Cast', 'Shape', 'Fungus', 'Mildrew']","['gold', 'trout', 'Swim', 'Hook', 'tuna', 'amberjack']","['Borg', 'dice', 'Borgship', '1cm3', 'ice', 'ice']","['poivre', 'blanc', 'Iod\\u00e9', 'mer', 'mer']","['Albacore', 'Germon', 'Sardine', 'P\\u00eache']","['Christmas', 'Month', 'Winter', 'Hanukkahmonth', 'Tidings', 'January']","['Sac', 'R\\u00e9gime', 'Singe', 'Plantain', 'Elvis', 'Elvis']","['merchants', 'vendors', 'Shop', 'place', 'Place']","['Sac', 'Oulavie', 'Portemonnaie', 'Pret', '26000', 'Place']","['diamond', 'Wrist', 'Watch', 'anklet', 'bangel', 'bangle']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Back', 'planta', 'stiletto', 'shoe', 'stilettos', 'Shoe']","['jamaican', 'sugarcane', 'coke', 'Coke', 'Bacardi', 'bacardi']","['Leap', 'Dive', 'squat', 'fly']","['Doigt', 'Orthodontie', 'bijou', 'Solitaire', 'Fian\\u00e7ailles', 'Alliance']","['Atom', 'Werk', 'Stromerzeugung', 'Plutonium']","['Papier', 'Bruin', 'Doos', 'Doos']","['Nuisible', 'bestiole', 'cancrelat', 'Blatte', 'D\\u00e9pression', 'Blues']","['Scampi', 'Crustacean', 'Coconut', 'Coconut']","['conchiert', 'Milka', 'Sarotti', 'Tafel', 'Spr\\u00fcngli', 'Zartbitter']","['Tank', 'carnage', 'declare', 'crimean', 'Civil', 'conflict']","['Brundle', 'Wings', 'Tsetse', 'Aircraft', 'Goldblum', 'Goldbloom']","['Relics', 'building', 'Artifacts']","['Th\\u00e9\\u00e2tre', 'Plate', 'Cuisine', 'repasser', 'Flotter', 'flotte']","['wool', 'herder', 'Cotton', 'shepard', 'bah', 'Baah']","['nonmetallic', 'pebble', 'kernel', 'cobble', 'diamond', 'precious']","['waltz', 'Fairy', 'homecomingqueen', 'dance-hall', 'DISCO', '8-letters']","['Billiards', 'Saltwater', 'chlorine', 'Chlorine']","['queue', 'pie', 'd\\u00e9guisement', 'veston', 'Carnaval', 'Habit']","['groove', 'Japan', 'Napoleon', 'Palpatine', 'monarch', 'Monarch']","['Sprint', 'Competition', 'Running', 'Duck']","['Now', 'december', 'season', 'season']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['centerpiece', 'Flowerpot', 'roses', 'Craft', 'ming', 'ceramic']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Rainforest', 'Habitat', 'Forest', 'Amazon']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Mammal', 'Fluffy', 'mink', 'hairy', 'pelt', 'Pelt']","['Peindre', 'epicea', 'sent', 'Guirlandes', 'Guirlande']","['$$$', 'exchange', 'Dollar', 'Dirham', 'Yen', 'Yen']","['Harvey', 'Maid', 'Shake', 'Dairy']","['construction', 'log', 'Scotty', 'Straight', 'Laser', 'Laser']","['Buggles', 'Gaga', 'FM', 'Video']","['Tout', 'Terrain', 'Deux', 'Roues', 'Ecolo', 'Pedaler']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['Exterior', 'Ganso', 'Peteca', 'Pluma', 'cocar', 'Cocar']","['Roxanne', 'Force', 'Coppers', 'badge', 'Badge']","['Fifteen', 'Minutes', 'Quadrant', 'Fourth', 'Fraction', 'Coin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Cerveau,Marriage,Theater,Chameleon,Ocean,Needle,Table,Carton,Cactus,Solitaire,Circle,Mold,Fish,Cube,Sel,Thon,December,Banane,Market,Bourse,Bracelet,Rain,Moutarde,Heel,Rum,Jump,Bague,Kernkraft,Carton,Cafard,Shrimp,Schokolade,War,Fly,Museum,Planche,Sheep,Stone,Ballroom,Pool,Costume,Emperor,Race,Winter,Grape,Vase,Meerjungfrau,Battery,Tabak,Nest,Jungle,Anchor,Scale,Fur,Sapin,Currency,Milk,Beam,Radio,V\u00e9lo,Opera,Feather,Police,Quarter,Circle
Guess,Cerveau,marriage,theatre,Chameleon,ocean,needle,Table,Carton,Cactus,\u00cele,circle,Mould,Fish,,sel,thon,December,banane,,,bracelet,rain,Moutarde,Woods,Rum,Bird,Bague,,Carton,Insecte,Shrim,Schokolade,War,fly,,Planche,sheep,jewel,Partying,pool,Clown,Emperor,track,winter,,vase,Meerjungfrau,Battery,Tabak,,deforestation,,,beaver,Sapin,Stock,Milk,saw,Radio,V\u00e9lo,Opera,Feather,police,Quarter,Circle
