ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,456915945,456881453,456870600,456811549,456810278,456729797,456698201,456623299,456558968,456487286,456349555,456295529,456261598,456182678,456069175,455965554,455805973,455620922,455593196,455512036,455499460,455462149,455374100,455334723,455303315,455275490,455045761,454604526,454581307,454552328,454507210,454496610,454282759,454009839,453724178,453589776,453530516,453260378,453260594,453244918,453219940,453157825,453106439,453080240,452873797,452217300,451909063,451359006,451040966,450796325,450476300,449724610,448409582,448202573,447297035,446701104,446585119,446514318,446503684,445628197,444843544,443958521,443403998,442941057,441488112,441032575,402108912,374138794,353362991,344838144,331907183,321888448,314877288,313533300
Move,['6'],['9'],['19'],['11'],['6'],['9'],['37'],['15'],['18'],['12'],['18'],['9'],['6'],['14'],['45'],['32'],['9'],['36'],['45'],['51'],['28'],['65'],['46'],['30'],['31'],['27'],['16'],['28'],['19'],['55'],['16'],['55'],['57'],['84'],['96'],['82'],['63'],['81'],['31'],['81'],['67'],['24'],['38'],['107'],['74'],['33'],['109'],['41'],['98'],['110'],['68'],['61'],['50'],['40'],['61'],['112'],['57'],['20'],['75'],['26'],['66'],['75'],['67'],['67'],['102'],['16'],['787'],['1126'],['1510'],['1450'],['875'],['2850'],['3314'],['3173']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,Français,English,Français,English,English,Français,English,Français,English,Français,English,English,English,Français,Deutsch,English,English,English,Deutsch,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,Français,English,English,Français,English,Deutsch,Français,English,English,Français,Français,English,Deutsch,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['proboscis', 'sneezer', 'Honker', 'Beak', 'snotty', 'booger']","['Mort', 'Cadavre', 'Embaum\\u00e9e', 'Embaum\\u00e9', 'Bandes', 'Bandages']","['crisis', 'Urgent', 'alarm', 'evacuation', 'room', 'Rescue']","['cattle', 'Rivals', 'Chuck', 'Dry-Aged', 'Steer', 'tenderloin']","['Shoot', 'Animals', 'Samuel', 'Hastriter', 'Elk', 'Chaser']","['newly-weds', 'Vows', 'Spouse', 'Matrimony', 'union', 'union']","['yearend', 'Solstice', 'Sagittarius', '12']","['room', 'Round', 'Bouncy', 'sphere']","['jewellery', 'Pearl', 'choker', 'encircle', 'chain', 'Chain']","['Dundee', ""Rockin'"", 'rock', 'tears', 'Alagator', 'Reptile']","['Benedict', 'conclave', 'pontiff', 'Mobile', 'Vatican', 'Vatican']","['remove', 'Grass', 'comb', 'Gardening', 'autumn', 'Fall']","['Samsung', 'Cosmique', 'gardien', 'espace', 'amas', '\\u00e9toiles']","['Holz', 'Rezept', 'Verbrennungsh\\u00fcgel', 'Hexenverbrennung']","['Aquarium', 'Tanche', 'Morue', 'Avril', '\\u00c9cailles', '\\u00c9caille']","['McDonalds', 'Chips', 'oily', 'unhealthy', 'Potato', 'Potato']","['Pr\\u00e9puce', 'Idiot', 'P\\u00e2tisserie', 'Chene', 'Scrat', '\\u00e9cureuil']","['fish', 'cruise', 'yacht', 'jib', 'jib', 'jib']","['Draw', 'Tongue', 'Windsor', 'neck', 'Neck', 'windsor']","['Carte', 'Chasse', 'Richesse', 'Or', 'coffre', 'Public']","['Mythology', 'Myth', 'snakes', 'Gorgon', 'gorgon', 'gorgon']","['Bar', 'Arabica', 'Latte', 'Barista', 'Moudre', 'Frapp\\u00e9']","['wave', 'Carousel', 'Sally', 'carnival', 'hitchhiking', 'passenger']","['Olives', 'C\\u0153ur', 'P\\u00e9pin', 'ADN', 'Centre', 'Centre']","['Shoe', 'Cheek', 'lick', 'muscle', 'Lick', 'Muscle']","['profession', 'Spacefarer', 'Iss', 'Buzz', 'Gagarin', 'gagarin']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Immunitaire', 'Interdiction', 'Self', 'Offense', 'Ivoire', 'Ivoire']","['King', 'Adlige', 'Elisabeth', 'Corgis', 'Bohemian', 'Freddy']","['booty', 'Coke', 'Bacardi', 'Mojito', 'Alcohol', 'sugarcane']","['FRUIT', 'Groente', 'Rood', 'Rood']","['Muppets', 'Maze', 'Dungeon', 'Hallways', 'Bowie', 'Bowie']","['Joker', 'Riddler', 'Fledermaus', 'Gotham', 'Gotham', 'Gotham']","['Brundle', 'Wings', 'Tsetse', 'Aircraft', 'Goldblum', 'Goldbloom']","['cigarette', 'Cloudy', 'Steam', 'water', 'Soot', 'Marlboro']","['Protection', 'Sir\\u00e8ne', 'sonnerie', 'Plong\\u00e9e', 'Incendie', 'Incendie']","['Fischer', 'strategy', 'Rook', 'Magnus', 'rook', 'Magnus']","['Habitation', 'Meringue', 'google', 'Egg', 'Egg']","['federal', 'vote', 'fraud', 'swing']","['Babbage', 'Micro', 'Laptop', 'Internet', 'Hal']","['Hair', 'hairtie', 'Rubber', 'lycra', 'Waistband', 'waistband']","['Gunpowder', 'Nick', 'Warship', 'Stationary', 'Artillery', 'Artillery']","['Indien', 'Unabh\\u00e4ngigkeitsbewegung', 'pazifist', 'Indira', 'Indira', 'Pazifist']","['D\\u00e9fenseur', 'Procureur', 'Guacamole', 'D\\u00e9fense', 'D\\u00e9fense', 'Guacamole']","['waterfull', 'Siivutetaan', 'Galia', 'honey', 'Honey']","['Collier', 'Coquillage', 'Boule', 'Blanche']","['herbivore', 'Takenoko', 'friend-shaped', 'kungfu', 'bamboo', 'Bamboo']","['Animal', 'Slaughterer', 'Cutter', 'Cutter']","['Imhotep', 'temple', 'Pharaon', 'Conservation', 'Bandelettes', 'Tombeau']","['Grumpy', 'Dopey', 'Sneezy', 'nidavellir', 'Gimley', 'Gimli']","['Himmrlsk\\u00f6rper', 'Funkeln', 'Himmelsfixpunkt', '....projektor', '...von-Bethlehem']","['Marseille', 'P\\u00eache', 'PatrickS\\u00e9bastien', 'galon', 'serr\\u00e9\\u00e9s', 'conserve']","['view', 'Wrist', 'Observe', 'Observe']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['Burka', 'planche', 'foulard', 'Gr\\u00e9ement.', 'Mari\\u00e9e', 'Char']","['guacamole', 'Hat', 'Mexican', 'Mexican', 'hat', 'hat']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Black', 'Feline', 'prowl', 'Puma']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['L4D2', 'Undead', 'Survival', 'Decayed', 'Brainsssss', 'BRAINS']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Head', 'meteors', 'Water', 'April', 'Clean', 'Rain']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Gura', 'Predator', 'doot', 'hammerhead', 'Fuller', 'Carnivorous']","['snare', 'kettle', 'beat', 'noisy']","['zone', 'Jambo', 'Kangaskhan', 'jeep']","['jamba', 'squeeze', 'orange', 'orange']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['Fifteen', 'Minutes', 'Quadrant', 'Fourth', 'Fraction', 'Coin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Haft', 'Britney', 'javelin', 'Burning', 'mint', 'pickle']"
Mystery Word,Nose,Momie,Emergency,Beef,Hunter,Marriage,December,Ball,Necklace,Crocodile,Pope,Rake,Galaxie,Scheiterhaufen,Poisson,Fries,Gland,Sail,Tie,Tr\u00e9sor,Medusa,Caf\u00e9,Ride,Noyau,Tongue,Astronaut,Rain,D\u00e9fense,Queen,Rum,Tomato,Labyrinth,Batman,Fly,Smoke,Alarme,Chess,Nest,Election,Computer,Elastic,Cannon,Gandhi,Avocat,Melon,Perle,Panda,Butcher,Momie,Dwarf,Stern,Sardine,Watch,Grape,Pi\u00e8ce,Voile,Sombrero,Meerjungfrau,Cougar,Tabak,Zombie,Nest,Shower,Bow,Anchor,Scale,Shark,Drum,Safari,Juice,Opera,Quarter,Circle,Spear
Guess,nose,,Emergency,beef,Hunter,marriage,December,Ball,necklace,Crocodile,pope,Rake,Galaxie,Baumkuchen,Poisson,fries,Gland,boat,Lip,Tresor,Medusa,Caf\u00e9,ride,Noyau,,Astronaut,rain,Defense,Queen,Rum,Tomato,Labyrinth,Batman,fly,Smoke,combinaison,Price,nest,Election,Computer,swimsuit,Cannon,Gandhi,Avocat,melon,Perle,panda,Butcher,pyramide,Dwarf,Stern,,,,pi\u00e8ce,Voile,Vegetable,Meerjungfrau,Panther,Tabak,Zombie,,shower,artist,,,Shark,drum,safari,juice,Opera,Quarter,Circle,Spear
