ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,456026660,456024250,456010658,455944000,455756896,455510648,455385831,455334723,455238293,455166323,455042660,455017730,454968344,454958361,454799542,454724275,454694423,454698112,454635589,454507210,454496610,454245047,454197995,454085463,453839362,453705696,453630167,453589776,453260378,453244918,453157825,453131304,453055936,452980323,452972658,452672686,452543488,451128793,451028830,450758314,450709954,450600836,450576666,450259336,449724610,449496845,448202573,447297035,446514318,446200241,443958521,442941057,441488112,441032575,427449286,426921218,422619886,411382679,393621459,381777020,374138794,353362991,330741642,314877288,314360735,313533300
Move,['15'],['42'],['60'],['5'],['14'],['12'],['5'],['9'],['55'],['12'],['29'],['17'],['8'],['36'],['15'],['38'],['37'],['62'],['57'],['5'],['19'],['53'],['36'],['33'],['50'],['78'],['11'],['55'],['57'],['57'],['18'],['67'],['81'],['67'],['67'],['37'],['65'],['73'],['67'],['43'],['74'],['64'],['79'],['36'],['54'],['83'],['40'],['61'],['20'],['109'],['75'],['67'],['102'],['16'],['51'],['279'],['350'],['594'],['862'],['910'],['1121'],['1503'],['2504'],['3314'],['2755'],['3146']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Real-time • Normal speed (+,Real-time • Slow speed (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Deutsch,Deutsch,English,English,English,Français,Français,Français,Français,Deutsch,Français,English,English,English,English,Deutsch,Français,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,Français,Français,English,Français,Deutsch,Français,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Dentist', 'Tool', 'Pinch', 'wires', 'anvil', 'craftsman']","['Paradise', 'transylwania', 'Hilton', 'go\\u0142ebieski']","['99', 'Deutsch', 'Mauerfall', 'Luftballons', 'luftballon']","['Summen', 'Musik', 'Lied', 'Strophe']","['Aioli', 'Gilroy', 'cloves', 'Granulated']","['sad', 'scales', 'B-flat', 'trivial', 'insignificant', 'insignificant']","['Masquerade', 'N95', 'covering', 'hidden']","['Verte', 'Chat', 'Marijuana', 'chanvre', 'Pelouse', 'Pelouse']","['Crois\\u00e9e', 'Crois\\u00e9', 'Market', 'Croisement', 'Intersection', 'Auchan']","['Tilleul', 'winnie', 'Pollen', 'Ruche', 'Apiculture', 'apiculture']","['Fureteur', 'AustinPowers', 'Paparazzi', 'James', 'Eon', 'Eon']","['Schlaginstrument', 'Klingen', 'Dreieck', 'Dreieck']","['Collier', 'parure', 'Pendentif', 'Precieux', 'Precieux']","['Exploratorium', 'Bones', 'Moma', 'Anthropology', 'artifacts', 'Artifacts']","['Celebratory', 'Wine', 'Dom', 'P\\u00e9rignon']","['restaurant', 'sweets', 'Tart', 'Sweet', 'Pudding', 'Pudding']","['scissors', 'trims', 'Clippers', 'blades', 'Sheep', 'Sheep']","['Brettspiel', 'Ride', 'Eintrittskarte', '49\\u20ac', 'Billett', 'Billett']","['carapace', 'lettre', 'Courrier', 'Timbre']","['Bird', 'Wing', 'Mentaal', 'Positief']","['pachyderm', 'Massive', 'Dumbo', 'Trunk', 'Trunk', 'Trunk']","['Tower', 'Pedra', 'Brooklin', 'Aigua', 'London', 'London']","['Oval', 'Yoke', 'poached', 'Poached']","['Beckenbauer', 'Sissi', 'Wilhelm', 'Wilhelm']","['Blooms', 'flowers', 'Cog']","['Astral', 'Betelgeuse', 'Light', 'celeb', 'Twinkle', 'Twinkle']","['Panes', 'Translucent', 'glass', 'view']","['Navire', 'barque', 'Oc\\u00e9an', 'yacht', 'Vraquier', 'Mouche']","['Stradivari', 'Strings', 'strings', 'string', 'String']","['Celestial', 'Shadow', 'New', 'Cheese', 'Cheese']","['Love', 'Emotion', 'Fervor', 'Romance', 'Christ', 'Fruit']","['\\u3075\\u308d\\u3046\\u3075\\u3057', '\\u307f\\u308f\\u304f', '\\u30ea\\u30c8\\u30eb', '\\u304a\\u3093\\u306a', '\\u30a2\\u30f3\\u30c0\\u30fc\\u30b6\\u30b7\\u30fc', 'sea']","['Evolved', 'mammoth', 'Asian', 'trunk', 'Nose', 'Mammal']","['Arc', 'carquois', 'Notre-Dame', 'indication']","['Pie', 'Gala', 'Common', 'fruit', 'Honeycrisp', 'Eve']","['tragedy', 'slapstick', 'making', 'laugh', 'genre', 'jokes']","['Iridescent', 'Ariel', 'Dinglehopper', 'Fiji', 'Ursula', 'Fishtail']","['Living', 'Dining', 'Laundry', 'Bed', 'ba', 'Interior']","['Sand', 'Wheat', 'corn', 'corn']","['Rail', 'Point', 'Petticoat', 'coupling', 'Train', 'Pipe']","['Sonne', 'Meteorologe', 'Voraussage', 'Nachrichten', 'Vorhersage']","['lamp', 'fire', 'Magma', 'magma']","['Curved', 'lunar', 'shape', 'Moon', 'moon', 'Shape']","['Margaritifera', 'Mollusk', 'necklace', 'necklace', 'oyster', 'oyster']","['Monseigneur', 'tenaille', 'Linge', 'crabe', 'crabe', 'linge']","['Alladin', 'Paillasson', 'Aladin', 'Volant', 'volant', 'Volant']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Leurre', 'chim\\u00e8re', 'Illusion', 'D\\u00e9sert', 'D\\u00e9sert', 'Desert']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Shallot', 'Garden', 'Satiric', 'Website', 'Layers', 'shrek']","['Animal', 'Dromedary', 'Desert', 'Desert']","['Tv', 'Ghost', 'Tv', 'Ghost']","['Tylenol', 'Acetaminophen', '101', 'symptom', 'saturday']","['tuba', 'RADE', 'Visage', 'Chirurgical', 'Fer']","['Rebecca', 'Black', '13th', 'Freaky']","['morello', 'black', 'Blossom', 'Yoghurt']","['loveseat', 'Loonette', 'futon', 'futon']","['Marguerite', 'Rose', 'Jacinthe', 'Iris']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Sherlock', 'Decker', 'Clues', 'Police', 'Investigator', 'Investigator']","['mountain', 'Lodge', 'Wax', 'cross-country', 'snowboard', 'Aspen']"
Mystery Word,Pliers,Hotel,Nena,Melodie,Garlic,Minor,Mask,Herbe,Carrefour,Miel,Espion,Triangel,Bijou,Museum,Champagne,Dessert,Shears,Ticket,Enveloppe,Feather,Elephant,Bridge,Egg,Kaiser,Spring,Star,Window,Bateau,Violin,Moon,Passion,Mermaid,Elephant,Fl\u00e8che,Apple,Comedy,Mermaid,Room,Grain,Junction,Wetterbericht,Lava,Crescent,Pearl,Pince,Tapis,Grape,Pi\u00e8ce,Meerjungfrau,Mirage,Nest,Bow,Anchor,Scale,Onion,Camel,Ring,Fever,Masque,Friday,Cherry,Couch,Fleur,Circle,Detective,Ski
Guess,Braces,hotel,Wende,Melodie,Garlic,Minor,Mask,Feuille,Carrefour,Miel,Espion,Xylophon,Perle,Museum,Champagne,dessert,Barber,Ticket,Enveloppe,Feather,Elephant,Dip\u00f2sit,Necklace,Franz,Spring,Star,Window,Bateau,Violin,,passion,Witch,Elephant,Fleche,Apple,comedy,Mermaid,Room,Grain,Junction,Wetterbericht,,Moon,oyster,Pince,Tapis,,pi\u00e8ce,Meerjungfrau,mensonge,,artist,,,onion,camel,ridiculous,Fever,masque,Friday,cherry,Couch,Fleur,Circle,detective,Ski
