ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,465167015,464842137,464729630,464668156,464650611,464633099,464501269,464450775,464319488,464253893,464200781,464084175,463966474,463655597,463522901,463249084,463190359,462892733,462571609,462572935,462574714,461863322,461865702,461819083,461774721,461525351,461507101,460412871,460369474,459837226,459717393,459279309,458993207,458716764,458478243,458378974,458069807,457752555,455303315,454586755,454120357,453839362,453329629,449955800,449145581,446155644,444471586,442523856,441488112,423771261,381826421,358827793,344838144,337346134,330741642
Move,['86'],['6'],['9'],['9'],['6'],['19'],['9'],['9'],['6'],['49'],['15'],['18'],['58'],['36'],['42'],['46'],['36'],['35'],['45'],['55'],['56'],['36'],['47'],['108'],['108'],['56'],['40'],['91'],['65'],['57'],['113'],['39'],['85'],['19'],['56'],['81'],['84'],['32'],['82'],['11'],['94'],['82'],['101'],['191'],['72'],['36'],['41'],['84'],['102'],['1357'],['629'],['1675'],['1486'],['3459'],['2655']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Français,English,Français,English,English,English,English,Français,English,Français,English,Français,English,English,Français,Français,English,Français,English,English,Français,English,English,English,English,English,English,English,English,Deutsch,Français,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['poele', 'faitout', 'dimanche', 'Bouillir']","['Lawyer', 'Counsel', 'Miranda', 'Saul', 'law', 'court']","['Aspic', 'Venin', 'Rampant', 'boa', 'cobra', 'Anaconda']","['Tibia', 'Rib', 'Marrow', 'Dog', 'pick', 'Broth']","['aircraft', 'wind', 'Twister', 'F5', 'sky', 'tunnel']","['wings', 'Tale', 'Tooth', 'Tooth', 'Godmother', 'godmother']","['Restaurant', 'Options', 'Dinner', 'lunch', 'list', 'List']","['Patte', 'Bunny', 'Moutarde', 'Panpan', 'Cr\\u00e9tin', 'Cr\\u00e9tin']","['bread', 'Cloves', 'clove', 'vampire', 'clove', 'Vampire']","['Bibliotheque', 'Lecture', 'Tome', 'Scolaires']","['Zimmer', 'face', 'Photo', 'picture']","['plage', 'Parapluie', 'Ombrelle', 'Terrasse', 'Protection', 'Protection']","['Medical', 'Stitches', 'Doctor', 'Surgery', 'Procedure', 'Procedure']","['Fatal', 'Charm', 'drawn', 'coaster', 'Magnetic', 'Aquarium']","['Divan', 'Causeuse', 'si\\u00e8ge', 'convertible', 'Sofa', 'Lit']","['parasite', 'march\\u00e9', 'insecte', 'Chien', 'Oreille', 'Poux']","['Gregorian', 'Aztec', 'Vinny', 'Firefighter', 'Personalized', 'Months']","['monopoly', 'Quai', 'Montparnasse', 'Montparnasse']","['goomba', 'duxelles', 'omelet', 'Amongus', 'trip', 'cloud']","['cloth', 'Wizards', 'Raglan', 'Long', 'Tube', 'Arm']","['bicorne', 'melon', 'Chapi', 'Couvre-chef']","['Dress', 'Veteran', 'School', 'School']","['Doctor', 'Surgery', 'Colonoscopy', 'rhinoplasty']","['Mimosa', 'anniversary', 'Supernova', 'toast', 'fizzy']","['wallstreet', ""Grocer's"", 'Farmers', 'Dominion', 'Selling', 'Local']","['door', 'Kwikset', 'bike', 'Stock', 'Pick', 'combination']","['Captain', 'Harlock', 'Evil', 'Sailor', 'Ship', 'Hijack']","['saw', 'ulna', 'Ivory', 'broth', 'Metatarsal', 'Tibia']","['conclave', 'Francisco', 'catholic', 'Pius', 'Vatican', 'Vatican']","['Stallone', 'Silvester', 'Actionheld', 'Actionfilm']","['Cirque', 'Dr\\u00f4le', 'Ca', 'Triste', 'Bozo', 'Bozo']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['tool', 'jack', 'MC', 'sledge']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['cattle', 'fields', 'Agriculture', 'Land', 'Sheep', 'Crops']","['Alarm', 'Grandfather', 'tick', 'Minutes', 'Cuckoo', 'Cuckoo']","['Course', 'Caddyshack', 'Clubs', 'Tee']","['Pirouette', 'Grill\\u00e9e', '\\u00c9l\\u00e9phant', 'Ap\\u00e9ro', 'Ap\\u00e9ro']","['round', 'shape', 'Magic', 'Life', 'Ring', 'Ring']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Pikachu', 'powerline', 'Power', 'Static', 'Zap', 'zap']","['Relics', 'building', 'Artifacts']","['stand', 'gazette', 'Print', 'guardian', 'Tribune', 'Tribune']","['balls', 'liver', 'swiming', 'Snooker', 'lake', 'Chilling']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['worst', 'bug', 'Pest', 'Beetle']","['Post', 'alphabet', 'Mail', 'mail']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Bullauge', 'Beobachten', 'Zeit', 'bank', 'Betriebssystem']","['dester', 'Desert', 'illusion', 'illusion']","['Organe', 'Auditif', 'pointues', 'elfes']","['putter', 'association', 'Discotheque', 'Golf']","['boullion', 'inventory', 'gamestop', 'investment', 'chicken']","['Myst\\u00e8re', 'Casse-t\\u00eate', 'Chemin', 'Chemin']"
Mystery Word,Casserole,Attorney,Serpent,Bone,Tornado,Fairy,Menu,Lapin,Garlic,Livre,Frame,Parasol,Operation,Attraction,Canap\u00e9,Puce,Calendar,Gare,Mushroom,Sleeve,Chapeau,Uniform,Operation,Champagne,Market,Lock,Pirate,Bone,Pope,Rambo,Clown,Bande,Hammer,Pearl,Farm,Clock,Golf,Cacahu\u00e8te,Circle,Crescent,Electricity,Museum,Newspaper,Pool,Dungeon,Battery,Cockroach,Letter,Anchor,Fenster,Mirage,Oreille,Club,Stock,Labyrinthe
Guess,Cuire,Guilty,Serpent,Bone,Tornado,Icarus,Menu,Lapin,Baking,,,Parasol,,Attraction,FAUTEUIL,Puce,Calendar,Gare,Mushroom,Sleeve,Chapeau,Uniform,operation,champagne,Stock,Lock,Pirate,Tusk,Pope,rambo,Clown,,Hammer,mussel,Farm,Clock,Golf,Cacahu\u00e8te,circle,Crescent,Electricity,,News,Pool,dungeon,Battery,Roach,letter,,Fenster,pudding,Oreilles,club,Stock,Pi\u00e8ce
