ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54
Table Number,456558968,456344312,456222316,456194255,455920327,455847032,455816815,455512036,455499460,455435215,455374100,455082060,455017730,454922088,454698112,454581307,454587851,454507210,454312867,453786489,453630167,453357485,453157825,452672686,452316821,452098399,451359006,451102160,450820733,448202573,447297035,446585119,446514318,445628197,444843544,443958521,443775902,443300228,442941057,441488112,441032575,431028987,422619886,402108912,381826421,358827793,357001162,338553253,337346134,331907183,328236739,322628136,314877288,313533300
Move,['9'],['7'],['9'],['34'],['45'],['29'],['24'],['41'],['19'],['25'],['36'],['21'],['32'],['43'],['76'],['18'],['66'],['16'],['56'],['75'],['11'],['100'],['24'],['49'],['45'],['82'],['41'],['61'],['63'],['40'],['61'],['57'],['20'],['26'],['60'],['75'],['627'],['37'],['67'],['102'],['16'],['378'],['356'],['778'],['573'],['1598'],['1767'],['1519'],['3328'],['875'],['3000'],['4032'],['3314'],['3164']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,Deutsch,Français,Français,English,English,English,English,Deutsch,English,Deutsch,Deutsch,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,Deutsch,English,Deutsch,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Music', 'Canal', 'lock', 'skeleton', 'USB', 'password']","['Pichu', 'minato', 'patisserie', 'Orage']","['Reynard', 'Fire', 'Hound', 'Sports', 'Cub', 'Vulpes']","['Maples', 'Trunk', 'Christmas', 'oak', 'willow']","['Uber', 'Share', 'Ticket', 'To']","['t\\u00fcr\\u00f6ffner', 'Todes', 'packen', 'W\\u00fcrge']","['Repas', 'v\\u00e9g\\u00e9tarien', 'd\\u00e9roulant', 'dessert', 'chetif']","['Fleur', 'Peinture', 'Pipas', 'Graines', 'graine', 'Pipas']","['stardew', 'Harvest', 'Silo', 'income', 'Agriculture', 'Agriculture']","['hinny', 'ass', 'braying', 'Mule', 'mule']","['Tempranillo', 'Pinot', 'Vineyard', 'bunch', 'sour', 'Raisin']","['tiny', 'stallion', 'Mule', 'Mare']","['Standesamt', 'Gravur', 'juwelier', 'Symbol']","['Stone', 'cursed', 'Petrifying', 'Perseus']","['Hellenen', 'Staat', 'Europameister', '2004', 'Kykladen', 'Thessaloniki']","['King', 'Adlige', 'Elisabeth', 'Corgis', 'Bohemian', 'Freddy']","['Lollipop', 'sourpatch', 'Skittles', 'Sweets']","['FRUIT', 'Groente', 'Rood', 'Rood']","['Landtag', 'urnengang', 'Abstimmung', 'Selektion', 'demokratisch', 'Demokratie']","['Processing', 'mainboard', 'Microprocessor', 'Windows', 'Monitor', 'Personal']","['Panes', 'Translucent', 'glass', 'view']","['bird', 'mallard', 'Tales', 'waterfowl', 'Beijing', 'peking']","['Gunpowder', 'Nick', 'Warship', 'Stationary', 'Artillery', 'Artillery']","['Belly', 'pants', 'Something', 'Click', 'Press', 'Press']","['Ororo', 'Daniels', 'gale', 'X-Man', 'Thunder', 'Thunder']","['Crossroads', 'Pitchfork', 'Lucifer', 'Tasmanian', 'Tasmanian']","['Animal', 'Slaughterer', 'Cutter', 'Cutter']","['Glide', 'Slip', '\\u2018n\\u2019', 'Slip', 'Slip', ""'n""]","['instrument', 'pan', 'bigger', 'piccolo', 'piccolo', 'piccalo']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['guacamole', 'Hat', 'Mexican', 'Mexican', 'hat', 'hat']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['Wooden', 'Aim', 'Direction', 'Robin', 'Fletcher', 'Fletching']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Informatique', 'Windows', 'Hal', 'Cerebro']","['Logitech', 'Razer', 'Mickey', 'Minnie', 'Rodent', 'Jerry']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Nursing', 'educational', 'Uniform', 'Teacher']","['Place', 'Site', 'Card', 'Cineplex']","['Worthy', 'Bob', 'Bathing', 'holey', 'Bathroom', 'absorb']","['Freaky', 'fifth', 'fish', 'TGI']","['Sans', 'main', 'Mascotte', 'Linux']","['shell', 'cracker', 'Brazilian', 'Pea', 'Case', 'Job']","['Chips', 'Screen', 'Tanning', 'tan', 'rise', 'Solar']","['Not.you', 'you', 'Sheva', 'Hugo', 'Hugo']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['thorn', 'Scent', 'Diana', 'spikes', 'flower']","['shaman', 'Metformin', 'Herbal', 'Hippocrates', 'Penicillin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['knead', 'Hollywood', 'unleavened', 'Ciabatta', 'sourdough', 'sourdough']"
Mystery Word,Key,\u00c9clair,Fox,Tree,Ride,Griff,Menu,Tournesol,Farm,Donkey,Grape,Pony,Ehering,Medusa,Griechenland,Queen,Candy,Tomato,Wahl,Computer,Window,Duck,Cannon,Button,Storm,Devil,Butcher,Slide,Flute,Grape,Pi\u00e8ce,Sombrero,Meerjungfrau,Tabak,Arrow,Nest,Ordinateur,Mouse,Bow,Anchor,Scale,School,Scene,Sponge,Friday,Manchot,Nut,Sun,Boss,Opera,Rose,Medicine,Circle,Bread
Guess,key,Eclair,Fox,Tree,taxi,Griff,Menu,Ninfea,Farm,Butt,Grapes,Pony,Ring,Medusa,Griechenland,Queen,Candy,Tomato,Wahl,computer,Window,Duck,Cannon,belt,Storm,,Butcher,,tuba,,pi\u00e8ce,Vegetable,Meerjungfrau,Tabak,Arrow,,Ordinateur,Mouse,artist,,,Educator,Scene,Sponge,friday,Manchot,Nut,Sun,black,Opera,rose,medicine,Circle,bread
