ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79
Table Number,484682575,484313463,484422697,483688321,484377644,483888132,484178715,483801692,483714023,483588725,483717581,483302127,483310386,483171105,483160846,482955686,482797082,482835771,481793224,482395733,482639555,482542862,482109899,482501943,482446068,482306572,482219118,482142355,482122492,481485128,481625206,480688827,481143717,481025697,480959759,480731766,480394644,480267668,479740646,479466145,479277280,478633691,478712941,478709172,478269717,476993868,476901404,476415351,475857014,475748509,475763612,473604955,473319518,473890082,468164131,468125819,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,461036696,451463411,431028987,423771261,420552674,381826421,346689693,343894377,321888448,317609821
Move,['96'],['19'],['9'],['17'],['15'],['19'],['58'],['24'],['28'],['15'],['24'],['28'],['19'],['37'],['42'],['10'],['30'],['65'],['90'],['73'],['44'],['36'],['34'],['26'],['36'],['48'],['58'],['49'],['51'],['78'],['76'],['99'],['86'],['54'],['63'],['45'],['49'],['49'],['50'],['75'],['94'],['38'],['57'],['49'],['32'],['94'],['65'],['52'],['10'],['47'],['52'],['84'],['36'],['9'],['43'],['73'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['68'],['40'],['764'],['1825'],['564'],['730'],['2730'],['2383'],['3245'],['1683']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Deutsch,English,English,Deutsch,Français,English,Français,Deutsch,Français,English,English,English,English,Français,Français,English,English,English,Français,Français,English,Deutsch,Deutsch,English,English,English,English,English,Deutsch,English,Français,English,Français,English,English,English,English,Français,English,English,Français,Français,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,Deutsch,English,English,Français,English,English,Français
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['pizza', 'half', '15', '15minutes']","['TheKing', ""Rock'n'Roll"", 'Memphis', 'Haartolle']","['Pub', 'Kirin', 'brew', 'Dopplebock', 'Foam', 'lager']","['humanoid', 'Machine', 'WALL-E', 'C3PO', 'C3PO']","['Luftspiegelung', 'W\\u00fcste', 'Illusion', 'Hitze']","['Haigner\\u00e9', 'Aldrin', 'pesquet', 'NASA', 'Armstrong', 'Armstrong']","['\\u0414\\u043e\\u0431\\u0440\\u044b\\u0439', '\\u041f\\u043e\\u0437\\u0434\\u043d\\u0438\\u0439', '\\u0425\\u0430\\u0442\\u0443', '\\u041b\\u0435\\u0442\\u043d\\u0438\\u0439']","['Attache', 'Amarres', 'Accroche', 'Bateau', 'B\\u00e2teau', 'Bateau']","['Zauberer', 'Sch\\u00fcler', 'James', 'Hedwig', 'Hogwarts', 'Voldemort']","['de', 'carotte', 'rasoir', 'cheveux']","['Round', 'Currency', 'legal', 'tender', 'create', 'word']","['Silkworm', 'Butterfly', 'Pupa', 'Waiting', 'Wrap', 'Catipiler']","['Daddy', 'Brendan', 'Parent', 'Caregiver', 'Nursing', 'Tomb']","['Singer', 'Gem', 'bedazzle', 'Emerald']","['Stolon', 'tagada', 'Charlotte', 'charlotte']","['AAA', 'Plate', 'Face', 'Batterie']","['scared', 'feathers', 'Kentucky', 'Fried']","['Pecan', 'Crust', 'cinammon', 'pastry', 'Irrational', 'Number']","['Chills', 'Pitch', '100.4', '103', 'Pyretic', '38.7f']","['Loto', 'Concert', 'repas', 'Papier', 'billet', 'Metro']","['Disney', 'Crapaud', 'Altesse', 'cendrillon']","['Ororo', 'Mutant', 'Cloud', 'Lightning', 'Hurricane', 'Gewehr']","['Knirschen', 'Eisenbahn', 'Gleis', 'Gleis', 'Bahn']","['K\\u00e4stchen', 'Diadem', 'Ring', 'Diamant', 'Kette', 'Kette']","['flower', 'pottery', 'container', 'bouquet']","['Dressing', 'Cucumber', 'raw', 'healthy']","['Godiva', 'cocoa', 'Hersheys', 'Hersheys', 'Sweet', 'Sweet']","['Pests', 'Venice', 'Splinter', 'Roland', 'Skaven', 'Vermin']","['Cyril', 'profession', 'Wand', 'wand']","['Gitter', 'Alcatraz', 'W\\u00e4rter', 'Freiheitsentzug', 'Zell', 'Zelle']","['Paddy', 'lucky', 'honeybees', 'Leprechaun', 'Shamrock', 'shamrock']","['Blatte', 'Saudade', 'Oggy', 'D\\u00e9pression', 'Insecte']","['Swallows', 'Cuckoo', 'Eagles', 'Twigs', 'bird', 'Cookoo\\u2019s']","['Morgan', 'Bacardi', 'alcool', 'Baba', 'Capitaine', 'agricole']","['torpedo', 'Hiroshima', 'weapon', 'TNT', 'Pipe', 'Atomic']","['Muscovey', 'Mallard', 'Daffy', 'Mallard', 'Daffy', 'Mallard']","['Graveyard', 'Dead', 'Grave', 'Ghosts', 'Corpse', 'Farm']","['entrenching', 'tool', 'snowplow', 'spade', 'the', 'shit']","['sc\\u00e8ne', 'rideaux', 'Rideau', 'Acteur']","['Versailles', 'Expensive', 'Castle', 'Castle']","['Ankle', ""Achille's"", 'Shoes', 'Mountain', 'Achilles', 'Achilles']","['serrure', 'Passe-Partout']","['Marie', 'Casque', 'Moussant', 'Tourbillon', 'Tourbillon', 'Tourbillon']","[""Adam's"", 'Macintosh', 'Kanzi', 'NY']","['Drinking', 'Last', 'Drink', 'Tube', 'Bucatini']","['Wall', '\\u00c8', 'irish', 'pronunciation', 'dialect', 'Dialect']","['Inferno', 'Occupation', 'Hydrant', 'Hose', 'Ladderman']","['trot', 'Mulder', 'Fantastic', 'Sly']","['Newton', 'lab', 'biology', 'biology']","['shirt', 'remote', 'Circular', 'Sewing']","['Vapeur', 'Cigarette', 'Signaux', 'Flamme']","['Movie', 'Stub', 'Airfare', 'Admission', 'Speeding']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Vier', 'Vrienden', 'Soldaat', 'Drie']","['Tropical', 'Guam', 'Tahiti', 'Atoll', 'Indonesia', 'Mackinac']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Gun', 'Woods', 'Green', 'Gatherer']","['kind', 'br\\u00e4une', 'Schuhe', 'Fensterlos', 'Wein']","['wall-e', 'pet', 'crawly', 'filthy', 'vermin', 'kitchen']","['alley', 'columbine', 'pins', 'Pins']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['mattress', 'cot', 'Sleep', 'Abode']","['Camilla', 'Spouse', 'Bed', 'Monarch', 'In', 'Charge']","['Puer', 'Ours', 'Paslamoustache', 'Vampire', 'vampire', 'vampire']"
Mystery Word,Quarter,Elvis,Beer,Robot,Fata Morgana,Astronaute,Evening,Ancre,Potter,Poil,Coin,Cocoon,Mummy,Jewel,Fraise,Pile,Chicken,Pie,Fever,Ticket,Princesse,Storm,Schiene,Schmuck,Vase,Salad,Chocolate,Rat,Magician,Gef\u00e4ngnis,Clover,Cafard,Nest,Rhum,Bomb,Duck,Cemetery,Shovel,Th\u00e9\u00e2tre,Palace,Heel,Cl\u00e9,Bain,Apple,Straw,Accent,Firefighter,Fox,Science,Button,Fum\u00e9e,Ticket,Puder,Dress,Musketeer,Island,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Rock,Ninja,Hunter,Keller,Cockroach,Bowling,Mineur,Bed,King,Ail
Guess,mix,Elvis,,robot,Fatamorgana,Espace,Evening,ancre,Harry,Poil,coin,Cocoon,Mummy,Rhinestone,Cheval,pile,Chicken,Pie,fever,Ticket,princesse,storm,Schiene,Schmuck,Vase,vinegar,Chocolate,Rat,Politician,Gef\u00e4ngnis,clover,Cafard,nest,Rhum,bomb,duck,Cemetery,Shovle,Th\u00e9atre,,HEEL,Clef,Bain,Apple,Straw,Accent,fireman,Fox,Science,Button,Fum\u00e9e,ticket,Russ,,Musketier,island,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,rock,,hunter,Keller,Cockroach,back,Mineur,Bed,king,Ail
