ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,517641446,517707667,517672607,517595237,517579370,517292681,517003063,517039024,516862925,516570228,516681041,516715554,516477404,515856103,516271587,515518017,515417691,515586612,515428104,515176359,515102837,514977529,514707951,514643573,514438929,514339808,514163701,513879745,513543835,512715448,513175456,513169750,513189022,512998864,513078720,511077102,511071992,511129871,510943938,510269410,509897088,508853595,509085681,509310457,508470737,508130373,508116165,504783443,505196983,504721368,500334503,496712411,493769667,489469138,488379380,478416865,465728930,464921867,431028987,422619886,374138794
Move,['9'],['21'],['8'],['56'],['19'],['13'],['13'],['35'],['36'],['46'],['16'],['25'],['28'],['29'],['27'],['30'],['7'],['16'],['28'],['31'],['41'],['73'],['21'],['48'],['26'],['38'],['118'],['24'],['102'],['32'],['65'],['85'],['68'],['45'],['100'],['82'],['50'],['41'],['68'],['33'],['73'],['52'],['85'],['75'],['70'],['332'],['75'],['31'],['83'],['67'],['148'],['307'],['57'],['510'],['79'],['694'],['534'],['114'],['1196'],['703'],['1707']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,English,Deutsch,English,English,Français,English,English,Français,English,English,English,Français,English,English,English,English,English,English,Français,Français,Français,Deutsch,Deutsch,English,English,English,Deutsch,Français,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,English,English,Français,Français,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Nimbus', 'White', 'Cirrus', 'stratus', 'Sky', 'cumulonimbus']","['Lazienka', 'Deszczownica', '\\u015bpiewanie', 'kabina']","['Night', 'Crescent', 'Deathstar', 'Lunar', 'Lunar']","['Scarecrow', 'hay', 'suck', 'Plastic']","['Pickup', 'Dump', 'Pick-up', 'Dodge', 'Driver', 'DRIVER']","['nsp', 'inconnu', 'Schatzkiste', 'Holz', 'Schatz', 'Piraten']","['Game', 'Room', 'chess', 'directors', 'plank', 'lumber']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Rire', 'musicale', 'trag\\u00e9die', 'Tartufferie', 'Burlesque', 'Del-arte']","['nsp', 'trapper', 'Tracking', 'game', 'Sneaky', 'Wild']","['projectile', 'Bourbon', 'Slug', 'train', 'train']","['Course', 'p.m.u', 'Argent', 'argent']","['Cabbagehead', 'Hongkong', 'Chucky', 'Chucky', 'Bratz', 'Bratz']","['wine', 'Dinner', 'choices', 'food', 'food', 'food']","['Linus', 'Jackson', 'security', 'shroud', 'electric', 'duvet']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['cow', 'china', 'bamboo', 'bamboo']","['mazaretti', 'chevy', 'Horseless', 'Carriage']","['Angle', 'Handed', 'correct', 'Wrong', 'Obligation', 'Republicans']","['uppercut', 'Hobbes', 'Shere', 'Khan', 'Woods', 'Golf']","['Rock', 'stalagmite', 'bats', 'Spelunking', 'Stalagmites']","['Camping', 'Olympics', 'heat', 'Vacation']","['Traversin', 'dormir', 'coussin', 'Coussin']","['Postale', 'Menu', 'Joker', 'Pouilleux', 'Routi\\u00e8re', 'route']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['Westerheversand', 'rotwei\\u00df', 'Otto', 'Arngast', 'K\\u00fcstensignal', 'Schifffahrtszeichen']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['gazing', 'Battleships', 'Umbilical', 'indention', 'chakra', 'outie']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['fallen', 'hinfallen', 'Helm', 'Putsch', 'Fall', 'Fall']","['Cachet', 'plantes', 'Pharmacie', 'Rem\\u00e8de']","['Cortisone', 'Sour', 'Crop', 'Mochoman', 'Ice', 'Pie']","['Paris', 'tube', 'Transit', 'City', 'Tokio', 'London']","['Sunproof', 'sunny', 'funeral', 'Mushroom', 'Shade', 'Sunshade']","['Male', 'Morning', 'Sunrise', 'barnyard', 'Crow', 'crow']","['Shortcake', 'fruit', 'picking', 'smoothie', 'cream']","['nettoyage', 'fenetres', 'Effaceur', 'Tableau']","['Quais', 'Plaisance', 'Cochon', 'Amarage', 'Amsterdam']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['\\u306b\\u3093\\u3052\\u3093', '\\u30c9\\u30e9\\u30af\\u30a8\\u3066\\u304d', '\\u30d4\\u30e9\\u30df\\u30c3\\u30c9', '\\u307b\\u3046\\u305f\\u3044', '\\u30db\\u30a6\\u30bf\\u30a4']","['Johnsonville', 'Breakfast', 'Bratwurst', 'Andouille']","['payday', 'Weekday', 'Good', '13th']","['Like', 'Peeling', 'paper', 'skin', 'garlic', 'relative']","['Goose', 'Dodge', 'mallard', 'Mallard', 'Mallard', 'Mallard']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['unsinkbar', 'Neunzehnhundertzw\\u00f6lf', 'Kreuzfahrtschiff', 'Leo', 'Jack']","['scape', 'Bleat', 'Billy', 'Gruff', 'billy', 'Gruff']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['sec', 'Fard', 'Perlimpinpin', 'talc', 'Coca\\u00efne', 'Coca\\u00efne']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['M\\u00e9decin', 'Dents', 'M\\u00e9tier', 'Hygi\\u00e9niste', 'D\\u00e9tartrage', 'Profession']","['Lactose', 'Dairy', 'Cow']","['Gun', 'noise', 'Chitty', 'Energy']","['Clubs', 'Luck', 'Lucky', 'Lucky']","['Nutty', 'Putty', 'bear', 'House']","['dandelion', 'face', 'Grandfather', 'water']"
Mystery Word,Cloud,Shower,Moon,Straw,Truck,Truhe,Board,Cake,Com\u00e9die,Hunter,Bullet,Pari,Doll,Menu,Blanket,Poup\u00e9e,Panda,Car,Right,Tiger,Cave,Summer,Oreiller,Carte,Boucle,Hengst,Leuchtturm,Feather,Navel,Island,Sturz,M\u00e9dicament,Cream,Metro,Parasol,Rooster,Strawberry,\u00c9ponge,Port,Hunter,Coffee,Mummy,Sausage,Friday,Onion,Duck,Spice,Oven,Pilot,Vache,Titanic,Goat,Spider,Poudre,Poup\u00e9e,Dentiste,Milk,Bang,Clover,Cave,Clock
Guess,Cloud,shower,Moon,straw,Truck,Truhe,board,cake,Com\u00e9die,Hunting,Bullet,pari,Comics,Menu,Blanket,Poup\u00e9e,clone,Automobile,Right,Tiger,Cave,Flame,,Carte,Boucle,Hengst,Leuchtturm,Feather,,Island,Sturz,M\u00e9dicament,Cream,metro,,Rooster,Strawberry,\u00e9ponge,Port,,coffee,hensin,sausage,friday,Onion,Chase,Spice,fry,Pilot,Vache,Titanic,Goat,Spider,Poudre,Poup\u00e9e,Dentiste,Milk,Bang,poker,Cave,clock
