ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,475242307,475235402,475166463,475001944,474980732,474955713,474312044,474219382,474292197,474276008,474111019,474077866,473954600,473974998,473319518,473890082,473700988,473556035,473282195,473135618,472960803,472389809,472062316,472097420,472025477,471123855,471384315,471168377,471205103,471369080,470986442,471126526,470917578,470653537,470465554,470206440,469785842,469607092,469006869,468063879,467972395,467974821,467002741,466724110,466084294,465693104,465621249,465732005,463714023,459279309,458716764,457064795,454586755,451463411,449955800,449145581,445628197,426921218,421549329,420552674,411382679,393621459,358827793,346689693,344838144,341401520,338553253,330741642,322628136,314360735
Move,['9'],['8'],['7'],['18'],['42'],['13'],['41'],['73'],['45'],['28'],['5'],['75'],['29'],['42'],['12'],['9'],['16'],['67'],['28'],['29'],['45'],['65'],['47'],['57'],['50'],['28'],['83'],['91'],['60'],['64'],['85'],['91'],['83'],['49'],['37'],['102'],['49'],['74'],['74'],['79'],['53'],['81'],['68'],['101'],['22'],['54'],['70'],['17'],['57'],['40'],['19'],['36'],['11'],['40'],['306'],['73'],['75'],['459'],['95'],['513'],['708'],['1104'],['1861'],['2481'],['1486'],['2537'],['1671'],['2828'],['4328'],['2973']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,Français,English,Français,English,Français,English,Français,English,Français,English,English,Français,English,Deutsch,English,English,Deutsch,English,English,English,English,Français,Français,Français,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,Français,Deutsch,Français,English,English,Français,English,Français,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,Français,Français,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Papageno', 'Zauberfl\\u00f6te', 'Lacrimosa', 'Nachtmusik', 'Nachtmusik', 'Nachtmusik']","['Antoinette', 'D\\u00e9collation', 'Echaffaud', 'Bourreau', 'Bourreau']","['Frost', 'Tall', 'Beanstalk', 'Enormous']","['Renaud', 'rus\\u00e9', 'roux', 'Corbeau', 'Goupil', 'Fontaine']","['Lab', 'Botany', 'Biology', 'History']","['Habit', 'Tribunal', 'Petite', 'Noire', 'Princesse', 'Tenue']","['Break', 'travel', 'Holiday', 'Christmas', ""lampoon's""]","['gourde', 'rhum', 'R\\u00e9cipient', 'boisson', 'Coca', 'Champagne']","['Blowing', 'Cloth', 'Membrane', 'Wrapping', 'Kleenex', 'Handkerchief']","['si\\u00e8ge', 'minist\\u00e8re', 'Armure', 'Ivoire', 'Attaque', 'ATTAQUE']","['Coke', 'Pip', 'Blossom', 'Lips']","['Squid', 'Board', 'Mariokard', 'Over', 'nintendo', 'Nintendo']","['Crusoe', 'V\\u00e9nus', 'Sauvage', 'poisson', 'Fin', 'fin']","['somnolent', 'Impossible', 'Aspiration', 'aspiration']","['Hoch', 'Everest', 'M\\u00e4chtig', 'Riese', 'Riese']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['bed', 'hot', 'cover', 'warm']","['Justizvollzugsanstalt', 'Straft\\u00e4ter', 'Eingesperrt', 'Direkt', 'Monopoly', 'Monopoly']","['Racquet', 'wimbledon', 'Aldila', 'Forehand', 'Sport', 'Nadal']","['Nile', 'Running', 'Boat', 'Thames', 'Euphrates', 'ducks']","['Light', 'wax', 'flame', 'Wick', 'wick', 'wick']","['Bug', 'Creepy', 'motel', 'beetle', 'Beetle']","['Ombrelle', 'Accessoire', 'P\\u00e9pin', 'baleine', 'Cherbourg', 'Pluie']","['Terre', 'Abricot', 'Centre', 'Centre']","['Benne', 'Poubelle', 'Poids', 'Lourd']","['sixletters', 'sunblock', 'Laptop', 'Shirt', 'JingHongWu', 'HiddenWeapon']","['Hail', 'Yellow', 'Cabbie', 'Transportation', 'Lyft', 'Lyft']","['Velveteen', 'Jack', 'Trix', 'Peter', 'Easter', 'skin']","['\\u00e0', 'Robot', 'laver', 'Laver']","['unclothed', 'Ruler', 'king', 'Roman', 'Penguin', 'Kuzco']","['Up', 'emphasis', 'Vowel', 'Pronunciation', 'umlaut', 'Cockney']","['Sopranos', 'Sal', 'Italian', 'Goodfellas', 'Yakuza', 'yakuza']","['vape', 'Tobacco', 'Ash', 'Combustion', 'signal', 'Bomb']","['knitting', 'Merino', 'Cashmere', 'Material', 'sheep', 'Sheep']","['Ring', 'Sammlung', 'Pandora', 'Halskette', 'Kette', 'Kette']","['sandcastle', 'Coast', 'boys', 'Sand', 'volleyball', 'Tan']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['pompier', 'haut-parleur', 'Manipulatrice', 'Mer', 'petite', 'oc\\u00e9an']","['Rings', 'Contraceptive', 'slinky', 'Spiral', 'Spring', 'spring']","['market', 'pillory', 'Nasdac', 'Dow', 'supply', 'inventory']","['Television', 'World', '24', 'Simpson']","['ornithischien', 'Boomer', 'Tyrannosaure', 'Dimorphodon', 'Denver', 'Cr\\u00e9tac\\u00e9']","['Mixtape', 'video', 'Aufnehmen', 'Kasette', '\\u00dcberspielen', 'Mehrspur']","['Cachou', 'Blanche', 'Halog\\u00e8ne', 'Obscurit\\u00e9', '\\u00c9clairage', 'ampoule']","['Roger', 'eminem', 'Jessica', 'jessica']","['Germinate', 'Shoot', 'Grow', 'Brussel']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Albacore', 'Tin', 'sea', 'chicken']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']",['Seven'],"['castle', 'master', 'Underneath', 'keep']","['Trompete', 'Signalton', 'Blasinstrumente', 'Signal', 'Einritt', 'Instrument']","['Tune', 'Music', 'lullaby', 'sing']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['hasbro', 'game', 'military', 'mathmatic', 'movie', 'fortune']","['Aaa', 'Park', 'Lithium', 'rechargeable', 'Rechargeable']","['toucan', 'R\\u00e9p\\u00e9teur', 'Tropico', 'Auxerre', 'ara']","['sarrasin', 'Touzelle', 'avoine', 'Avoine']","['traversiere', 'champagne', 'Pan', 'Hamelin']","['putter', 'association', 'Discotheque', 'Golf']","['Carbon', 'Cullinan', 'in', 'rough', 'Club', 'Spade']","['toddler', 'Blue', 'Santa', 'Ruth', 'Tot', 'infant']","['Temp\\u00eate', '\\u00c9t\\u00e9', 'Ouragan', 'Tornade']","['wamu', 'Vault', 'reserve', 'Savings', 'America']","['winter', 'Salt', 'Autumn', 'Salt', 'Autumn', 'autumn']"
Mystery Word,Mozart,Guillotine,Giant,Renard,Science,Robe,Vacation,Bouteille,Tissue,D\u00e9fense,Cherry,Game,Vendredi,Dream,Gro\u00df,Dress,Blanket,Gef\u00e4ngnis,Tennis,River,Candle,Cockroach,Parapluie,Noyau,Camion,Sleeve,Taxi,Rabbit,Machine,Emperor,Accent,Mafia,Smoke,Wool,Schmuck,Beach,Cake,Sir\u00e8ne,Coil,Stock,Series,Dinosaure,Rekorder,Lumi\u00e8re,Rabbit,Sprout,Patron,Tuna,Bouclier,Bande,Pearl,Fox,Crescent,Ninja,Dwarf,Dungeon,Fanfare,Song,Rooster,Operation,Battery,Perroquet,C\u00e9r\u00e9ale,Fl\u00fbte,Club,Diamond,Baby,Orage,Bank,Season
Guess,Mozart,Guillotine,giant,renard,Chemistry,Robe,vacation,Bouteille,Plaster,D\u00e9fense,flower,game,vendredi,Dream,Berg,,Blanket,Gef\u00e4ngnis,Tennis,River,candle,Shining,Parapluie,Noyau,Camion,sleeve,Taxi,rabbit,,Emperor,accent,Mafia,Smoke,Wool,Schmuck,beach,Cake,Sir\u00e8ne,Spring,Stock,Series,Dinosaure,Recorder,lumi\u00e8re,run,sprout,Coin,Tuna,Chevalier,,mussel,Fox,Crescent,,es\u00e9lytelenhogykital\u00e1ljammertcsakkettenmaradtunk,dungeon,Horn,radio,DJ,Scene,Car,perroquet,Bl\u00e9,Flute,club,Diamond,baby,Orage,Bank,Cold
