ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,505904321,505958639,505804947,505178592,505269999,505572343,505313146,505257725,505130723,504806668,504876321,504756449,504615502,504481977,504676752,504209186,504418328,504248061,504155640,503612876,503981234,503521596,503635713,503394382,503194644,503378168,503220930,503273217,502830102,502461452,500876135,501902196,501889987,500334503,500762018,499973778,499939612,499400159,498240290,497407451,496712411,496231650,493769667,493675456,492358188,491305856,490280100,488379380,484682575,480638723,479081624,478416865,476678071,473773078,470247957,420552674,402108912,381826421,374138794,348302073,324381970,312552889
Move,['19'],['27'],['32'],['5'],['39'],['33'],['18'],['39'],['28'],['44'],['27'],['19'],['20'],['37'],['18'],['53'],['54'],['67'],['36'],['50'],['36'],['84'],['65'],['23'],['21'],['112'],['73'],['5'],['52'],['101'],['55'],['37'],['32'],['40'],['36'],['72'],['36'],['65'],['36'],['97'],['143'],['56'],['57'],['7'],['92'],['39'],['37'],['79'],['98'],['36'],['91'],['429'],['57'],['545'],['1018'],['713'],['1485'],['879'],['1554'],['2718'],['1814'],['2269']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,Deutsch,English,Français,Deutsch,English,English,English,Français,English,English,Français,English,English,Français,Français,English,English,English,Deutsch,English,English,Français,Français,English,English,Français,English,Français,English,English,English,Deutsch,English,Français,English,English,English,English,English,Français,English,English,English,Français,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Floating', 'Caravel', 'Titanic', 'Tug', 'yacht', 'Skiff']","['Oc\\u00e9an', 'Chaussure', 'Pieuvre', 'radeau', 'Radeau', 'Radeau']","['Ger\\u00e4t', 'Musik', 'Aufnahmefunktion', 'Fernseher', 'Kassette', 'Kassette']","['amygdala', 'think', 'mind', 'mind']","['Tango', 'rond', 'Tennis', 'robe', 'valse', 'Valse']","['Inglorious', 'Basterds', 'Schie\\u00dffilm', '\\u00fcbertrieben']","['cakemaker', 'chef', 'Butcher', 'Bread', 'Pastries', 'pastries']","['Liberty', 'Greek', 'Rodin', 'Monument', 'Marble', 'Marble']","['Recorder', 'Magic', 'Magic', 'Pan', 'magic', 'Pan']","['Chinon', 'Chambord', 'Neuschwanstein', 'Blanc']","['night', 'Right', 'dog', 'prison', 'PROTECT', 'ARMED']","['brick', 'making', 'shape', 'form', 'Humidity', 'Black']","['eau', 'punaises', 'Meuble', 'Chambre', 'Dormir', 'Matelas']","['Tv', 'Theater', 'Demonstrate', 'Demonstrate']","['old', 'America', 'feline', 'Cat', 'Puma', 'Puma']","['Mie', 'Baguette', 'Epice']","['Rouage', '\\u00c9crire', 'Caf\\u00e9', 'Engin', 'Dactylo', 'Usine']","['Listen', 'auditory', 'VanGogh', 'Tinnitus', 'Wax']","['Pok\\u00e9mon', 'Paper', 'birthday', 'Credit', 'Joker', 'game']","['suit', 'neck', 'Same', 'bow', 'bow', 'Bow']","['Hauptperson', 'Reibender', 'Disney', 'Jasmin', 'Zauberleuchte', 'Zauberfunzel']","['Canal', 'TMNT', 'underground']","['George', 'Wyvern', 'fire', 'wyrmspan', 'cave', 'Deqnerys']","['Dur', 'pr\\u00e9nom', 'Roche', 'roche']","['Rotofil', 'coiffeur', 'D\\u00e9broussailleuse', 'gazon']","['Ten-Pin', 'Lanes', 'crown', 'Lane', 'Gutters', '300']","['holidays', 'Gregorian', 'Weekly', 'Perpetual', 'Julian', 'Julian']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Stitch', 'Ripper', 'Sew', 'ball']","['Charrue', 'Oeuf', 'Bourguignon', 'Ure', 'Castr\\u00e9', 'castr\\u00e9']","['Aegis', 'protect', 'Blue', 'Meat', 'Armor', 'Plate']","['Traditional', 'Super', 'Black', 'Fresh']","['Festival', 'Heringe', 'Party', 'Schlafplatz', 'Camping', 'Camping']","['Hogan', 'Muskelpaket', 'Marvel', 'Stark', 'gr\\u00fcn']","['Skydive', 'cricket', 'leap', 'Leap']","['Vent', 'Embarcation', '\\u00e9toffe', 'musulman', 'Bateau', 'Cadet']","['shimmy', 'tap', 'Waltz', 'ballet']","['Gator', 'Clock', 'Dundee', 'Saltwater', 'Saltwater']","['Rock', 'gem', 'Pebble', 'Weed', 'Emma', 'Emma']","['Lip', 'Beard']","['vision', 'oneirology', 'REM', 'nightmare', 'Nightmare', 'nightmare']","['Uber', 'Voiture', 'Jo', 'Jo']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Handles', 'silverware', 'Knife', 'You', 'prongs', 'Prongs']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Lucky', 'Marinette', 'spotted', 'beetle']","['steak', 'Udders', 'ufo', 'Moo', 'moo', 'Moo']","['Kilimanjaro', 'Alpes', 'Passe', '-Colline', 'Russe', 'Evrest']","['absinthe', 'Godmother', 'wand', 'nymph', 'Tinkerbell', 'tale']","['confectioner', 'sweet', 'creamy', 'r\\u00e1k\\u00f3czi', 'dessert', 'dessert']","['stress', 'Line', 'join', 'gold', 'Stitching', 'Stitching']","['business', 'tell', 'just', 'for', 'Pickaboo', 'Discover']","['convenience', 'matrimony', 'Union', 'Vows', 'Predivorce', 'Church']","['jet', 'paper', 'concorde', 'Wood']","['correspondence', 'Opener', 'Alphabet', 'Alphabet']","['Instrument', 'Coll\\u00e8ge', 'La', 'Enchant\\u00e9e', 'Souffler', 'M\\u00e9lodie']","['orge', 'casser', 'glucose', 'Paspartame', 'accro', 'cr\\u00eape']","['Stop', 'villain', 'Achilles', 'Balm', 'obey']"
Mystery Word,Boat,M\u00e9duse,Rekorder,Brain,Bal,Tarantino,Baker,Statue,Flute,Ch\u00e2teau,Guard,Mold,Lit,Show,Cougar,Pain,Machine,Ear,Card,Tie,Aladdin,Sewer,Dragon,Pierre,Tondeuse,Bowling,Calendar,Jungle,Seam,B\u0153uf,Shield,Market,Tent,Hulk,Jump,Voile,Dance,Crocodile,Stone,Mustache,Dream,Taxi,Spider,Heat,Fork,Baleine,Valise,Poup\u00e9e,Quarter,Ladybug,Cow,Montagne,Fairy,Cake,Seam,Show,Marriage,Plane,Letter,Fl\u00fbte,Sucre,Heel
Guess,Boat,,Radio,Brain,Jupe,Tarantino,baker,Sculpture,Flute,sancerre,Guard,Clay,Lit,Drama,Tiger,Pain,Machine,Ear,card,Tie,Aladdin,cartoon,dragon,Pierre,Tondeuse,bowling,Calendar,Jungle,cloth,Boeuf,Shield,Authentic,Camping,Hulk,Jump,Voile,dance,crocodile,Stone,Balm,Dream,Taxi,Spider,,cutlery,Baleine,valise,Poup\u00e9e,,Ladybug,Cow,Montagne,fairy,Cake,Crack,,Marriage,plane,letter,flute,sucre,Heel
