ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,458039124,457773217,457701918,457631043,457635560,457530704,457506305,457477636,457235025,457105347,457019141,456916364,456843669,456810278,456808852,456698201,456499089,456479972,456328314,456295529,456036077,455855863,455720969,455624403,455620922,455385831,455340110,455328020,455275490,455082060,455045761,455042660,455034556,454948362,454896238,454581307,454552328,454507210,454393579,454365085,454282759,454259371,454190406,454097047,454009839,453839362,453530516,453260378,453131304,452218735,452217300,452201275,449750538,449365455,449210818,448202573,446545117,446514318,446155644,446102639,445628197,444843544,443958521,442007968,441488112,441032575,420552674,417255169,405054016,393621459,350481361,348302073,331907183,330654495,322726720,322628136,321888448,314877288
Move,['57'],['9'],['9'],['6'],['9'],['42'],['9'],['43'],['9'],['9'],['9'],['47'],['27'],['12'],['6'],['72'],['47'],['18'],['37'],['9'],['9'],['44'],['40'],['28'],['55'],['21'],['39'],['57'],['27'],['37'],['16'],['56'],['46'],['14'],['28'],['29'],['55'],['21'],['90'],['50'],['75'],['91'],['36'],['68'],['84'],['81'],['63'],['89'],['95'],['108'],['38'],['65'],['67'],['102'],['45'],['40'],['100'],['20'],['36'],['96'],['26'],['72'],['75'],['37'],['102'],['16'],['341'],['927'],['1059'],['896'],['3890'],['2179'],['875'],['1963'],['1051'],['4065'],['2850'],['3314']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,Français,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,Deutsch,English,English,English,English,Français,Français,Français,English,English,Français,Français,English,English,English,Français,Deutsch,English,English,Deutsch,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,English,Français,Deutsch,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['poils', 'Hitler', 'Chat', 'Adolf', 'Barbershop']","['lent', 'Synapses', 'chef', 'crane', 'Cr\\u00e2ne', 'Cr\\u00e2ne']","[""Snicket's"", 'Numerical', 'Parallel', 'World', 'World', 'World']","['Termin', 'Monat', 'Terminplaner', 'Zeiteintr\\u00e4ge', 'Datum', 'planen']","['sidney', 'Carmen', 'Caruso', 'Garnier', 't\\u00e9nor', 'G\\u00e2teau']","['Oak', 'Tenured', 'Snape', 'Lupin', 'undergraduate', 'pedagogy']","['Armstrong', 'Peake', 'Gagarin', 'Traveler', 'Rocketman', 'Spaceship']","['pirate', 'space', 'Captain', 'Anchor']","['Musikunterricht', 'Idiophone', 'Dreieck', 'eckig', 'Dreieck', 'Dreieckig']","['Eagle', 'mirage', 'Sahara', 'Gobi', 'Gobi', 'Sahara']","['HGV', 'Transportation', 'simulator', 'Wagon', 'lorry', 'Dump']","['Vegas', 'fantasy', 'mistake', 'imagination', 'Dessert', 'Oasis']","['Greenish', 'Name', 'Witch', 'color', 'Eyes', 'Iris']","['Succulent', 'Pricky', 'Pokey', 'Pokey', 'Plant', 'Plant']","['Giza', 'Tut', 'Egypt', 'Triangle', 'MLM', 'Khufu']","['Exhibition', 'Dinosaurs', 'Guggenheim', 'Cultural']","['Streuselunterlage', 'Riemchenapfel', 'Torte', 'Marmor', 'Bienenstich', 'Schwarzw\\u00e4lder']","['ukulele', 'mozart', 'Stradivarius', 'Holmes', 'fiddle', 'Tiny']","['Cast', 'Shape', 'Fungus', 'Mildrew']","['remove', 'Grass', 'comb', 'Gardening', 'autumn', 'Fall']","['weather', 'stratus', 'rain', 'AWS', 'Nimbus', 'Nimbus']","['Bo\\u00eete', 'Acier', 'Prison', 'Liti\\u00e8re', 'Nicolas', 'Nicolas']",['Tuerie'],"['Albacore', 'Germon', 'Sardine', 'P\\u00eache']","['musket', 'Disturbed', 'X', 'Fatboy', 'flail', 'firearm']","['Execution', 'chop', 'Antoinette', 'Antoinette']","['Sac', 'Oulavie', 'Portemonnaie', 'Pret', '26000', 'Place']","['Classe', 'Habits', 'Deguisment', 'Spencer', 'Cravate', 'Cravate']","['profession', 'Spacefarer', 'Iss', 'Buzz', 'Gagarin', 'gagarin']","['road', 'Ink', 'mass', 'transit']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Dornr\\u00f6schen', 'Sch\\u00f6nbrunn', 'Gl\\u00fccksburg', 'Geisterwohnung', 'Schl\\u00fcssel', 'Schl\\u00fcssel']","['Choice', 'primaries', 'Politician', 'Corruption']","['Headrest', 'Head', 'Cushion', 'Fight', 'rest', 't']","['Atom', 'Werk', 'Stromerzeugung', 'Plutonium']","['booty', 'Coke', 'Bacardi', 'Mojito', 'Alcohol', 'sugarcane']","['Papier', 'Bruin', 'Doos', 'Doos']","['Nuisible', 'bestiole', 'cancrelat', 'Blatte', 'D\\u00e9pression', 'Blues']","['Marathon', 'Ethnicity', 'Finish', 'Sprint']","['conchiert', 'Milka', 'Sarotti', 'Tafel', 'Spr\\u00fcngli', 'Zartbitter']","['Roxanne', 'Inspector', 'cop', 'Sting', 'Sherrif', 'squad']","['Tank', 'carnage', 'declare', 'crimean', 'Civil', 'conflict']","['Time', 'Cot', 'Bunk', 'Canopy', 'Bunk', 'Canopy']","['Brundle', 'Wings', 'Tsetse', 'Aircraft', 'Goldblum', 'Goldbloom']","['Relics', 'building', 'Artifacts']","['Fischer', 'strategy', 'Rook', 'Magnus', 'rook', 'Magnus']","['Boar', 'goat', 'Oinker', 'oink', 'Oink']","['\\u3068\\u3082\\u305e\\u3046', '\\u3057\\u3085\\u305e\\u304f', '\\u3072\\u3052', '\\u3072\\u3061\\u306b\\u3093', '\\u304b\\u3058\\u3057\\u3087\\u304f\\u306b\\u3093', '\\u304d\\u3093\\u3053\\u3046\\u307b\\u308a']","['icarus', 'Bird', 'superman', 'pest', 'Goldblume', 'Maggot']","['Moisiture', 'Magique', 'Stroumphe', 'Chanterelle']","['Transatlantique', 'Mat', 'Tissu', 'Planche', 'vent', 'Religieuse']","['queue', 'pie', 'd\\u00e9guisement', 'veston', 'Carnaval', 'Habit']","['groove', 'Japan', 'Napoleon', 'Palpatine', 'monarch', 'Monarch']","['Sprint', 'Competition', 'Running', 'Duck']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['sol', 'Fa', 'Trousseau', 'possibles', 'Molette', 'Mollette']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['waistband', 'stretchy', 'spanx', 'Bands', 'Girl']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['Dromedary', 'Bactrian', 'Saharan', 'transportation', 'cigarettes', 'Sand']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Rainforest', 'Habitat', 'Forest', 'Amazon']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['soft', 'bedding', 'bolster', 'cushion', 'head', ""head's""]","['Watson', 'Holmes', 'Investigator', 'Mystery', 'Gadget', 'Sherlock']","['Nocturnal', 'Raptor', 'barn', 'hoo']","['Peindre', 'epicea', 'sent', 'Guirlandes', 'Guirlande']","['Buggles', 'Gaga', 'FM', 'Video']","['Tout', 'Terrain', 'Deux', 'Roues', 'Ecolo', 'Pedaler']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['Exterior', 'Ganso', 'Peteca', 'Pluma', 'cocar', 'Cocar']","['Grain', 'Storm', 'Dune', 'Beach', 'Beach', 'Grainy']","['Roxanne', 'Force', 'Coppers', 'badge', 'Badge']","['Fifteen', 'Minutes', 'Quadrant', 'Fourth', 'Fraction', 'Coin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Moustache,Cerveau,Series,Calendar,Op\u00e9ra,Professor,Astronaut,Ship,Triangel,Desert,Truck,Mirage,Hazel,Cactus,Pyramid,Museum,Kuchen,Violin,Mold,Rake,Cloud,Cage,Boucherie,Thon,Weapon,Guillotine,Bourse,Costume,Astronaut,Rail,Rain,Moutarde,Schloss,Election,Pillow,Kernkraft,Rum,Carton,Cafard,Race,Schokolade,Police,War,Bed,Fly,Museum,Chess,Pig,Dwarf,Fly,Champignon,Voile,Costume,Emperor,Race,Grape,Cl\u00e9,Meerjungfrau,Battery,Elastic,Tabak,Camel,Nest,Jungle,Anchor,Scale,Pillow,Detective,Owl,Sapin,Radio,V\u00e9lo,Opera,Feather,Sand,Police,Quarter,Circle
Guess,moustache,Cerveau,Series,Uhrzeit,Op\u00e9ra,proffesioner,Astronaut,Ship,Triangel,Desert,Truck,mirage,Hazel,Cactus,Pyramid,Museum,Kuchen,violin,Mould,Rake,cloud,Cage,Massacre,thon,weapon,Guillotine,,Veste,Astronaut,cab,rain,Moutarde,Schloss,Election,Pillow,,Rum,Carton,Insecte,Race,Schokolade,Police,War,Bed,fly,,Price,Wild,dwarf,Wings,Champignon,Voile,Clown,Emperor,track,,Cl\u00e9,Meerjungfrau,Battery,Panties,Tabak,Camel,,deforestation,,,Pillow,Detective,Owl,Sapin,Radio,V\u00e9lo,Opera,Feather,Sand,police,Quarter,Circle
