ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,525348243,525051975,524951290,524107629,524873470,524585021,524421795,524124524,524042130,523897736,523720593,523603195,523664450,523534665,523566988,523390049,523395476,523341760,523264180,523310904,523051065,523017322,522982500,522453853,522541988,522303074,521648485,522043003,521976502,521706649,520557474,521576994,520391399,521102703,521117308,520775494,520536820,520601637,518048802,518583318,517125895,517973951,516938061,517039024,516738278,516034788,515518017,515531482,513316968,512318901,509758557,510269410,509897088,508999573,508116165,506713688,504783443,489266717,481212678,480162112,464921867,423771261,417255169,405054016,402108912,374138794,314360735
Move,['47'],['7'],['11'],['16'],['53'],['9'],['19'],['26'],['15'],['27'],['16'],['18'],['38'],['10'],['13'],['11'],['18'],['31'],['25'],['11'],['74'],['91'],['59'],['37'],['73'],['64'],['42'],['5'],['73'],['67'],['44'],['11'],['21'],['36'],['58'],['72'],['41'],['76'],['65'],['54'],['102'],['17'],['69'],['35'],['463'],['70'],['31'],['10'],['64'],['67'],['37'],['33'],['73'],['61'],['75'],['56'],['31'],['37'],['204'],['45'],['129'],['2995'],['2155'],['2419'],['1624'],['1765'],['3360']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Deutsch,English,English,English,English,Français,Français,English,Français,English,English,English,English,English,English,Deutsch,English,Deutsch,Deutsch,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Deutsch,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['ENGINE', 'metal', 'RageAgainst', 'Gears', 'Gun', 'gun']","['Deadwood', 'Eastern', 'Spaghetti', 'Spaghetti']","['throw', 'bedroom', 'Bed', 'cushion', 'Sleep', 'sleep']","['Fantasiepferd', 'Pegasus', 'Fabelwesen', 'Fabelwesen', 'Fabelwesen']","['Pop', 'Bamboo', 'Express', 'Fiat']","['Treetop', 'worm', 'cider', 'Gala', 'fruit', 'fruit']","['Woven', 'Case', 'Weaving', 'Biscuit', 'Ball', 'Ball']","['Blow', 'Magic', 'Galway', 'Instrument', 'Recorder']","['Vilain', 'Mare', 'Colvert', 'Saturnin']","['Angleterre', 'Majest\\u00e9', 'empereur', 'Mat', 'Dagobert', 'Sceptre']","['Maga', 'Left', 'Starboard', 'Starboard']","['Guignols', 'fils', 'punch', 'th\\u00e9atre', 'pinocchio', 'Pinocchio']","['exactly', 'Direction', 'Left', 'justice', 'correct', 'Correct']","['Vacation', 'Eagles', 'California', 'California']","['Invoice', 'Payment', 'Cosby', 'Clinton', 'Clinton', 'Cosby']","['Righello', 'Snella', 'Telefonica', 'Dieta']","['monarchy', 'prawns', 'signet', 'crown', 'Charles', 'coronation']","['defence', 'Eiffel', 'tall', 'building', 'CN', 'Sears']","['Sonnenblume', 'Senf', 'Farbton', 'Farbe']","['Pringles', 'doritos', 'Potato', 'Ruffles']","['Eruption', 'Vulkangestein', 'Magma', 'Gl\\u00fchend', 'geschmolzen', 'Geschmolzen']","['Einwickeln', 'Metamorphose', 'Seide', 'Seide', 'H\\u00fclle', 'H\\u00fclle']","['Cytoplasme', 'Centre', 'P\\u00e9pin', 'P\\u00e9pin']","['Magic', 'portobello', 'Mario', 'Maitake', 'Spores', 'Toadstool']","['Vesuvius', 'Kilauea', 'lava', 'Iceland', 'Pompeii', 'Pompeii']","['Weekly', 'Nfl', 'Holy', 'brunch', 'Bloody', 'bloody']","['Heimsucher', 'Paranormal', 'Huibuhh', 'Klosterfraumelissen', 'Tod']","['Tail', 'Ride', 'Eeor', 'Grandad']","['CLUE', 'Yellow', 'Bottle', 'Packet', 'Colonel', 'Colonel']","['Halogen', 'Switch', 'Luminous', 'Speed', 'LED', 'bright']","['clouds', 'curtain', 'clean', 'standup', 'rain', 'wet']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['VW', 'Gilmor', 'Sunningdale', 'Boogie', 'Fore', '4']","['Lawyer', 'Courtroom', 'Court', 'Law', 'Court', 'Law']","['Fluoride', 'Orthodontist', 'bouche', 'healer', 'extraction', 'fear']","['Mariott', 'Transylvania', 'Hilton', 'Hilton']","['Natur', 'B\\u00e4ume', 'Lichtung', 'forst', 'Baumwipfel']","['turd', 'Excrement', 'poop', 'heap', 'Beetle', 'Beetle']","['rouge', 'points', 'Puceron', 'Col\\u00e9opt\\u00e8re']","['Wristwatch', 'Punch', 'Cogsworth', 'Grandfather', 'Tower', 'Watch']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Bear', 'Cold', 'Modi', 'Palle', 'Visone', 'Ermellino']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Jack', 'Sparrow']","['tais', 'toi', 'Tr\\u00e9buche', 'Tombe', 'Badaboum', 'Gamelle']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['throwing', 'stabbing', 'polearm', 'danheng']","['Chinchilla', 'cuddly', 'Murder', 'Baby', 'eRMINE']","['cracker', 'Awwwwwwk', 'Dead', 'mimic', 'mimic']","['bj', 'trachea', 'esophagus', 'Sore', 'Esophagus', 'Sore']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Identical', 'Gemini', 'Siamese', 'Olsen', 'Minnesota', 'Minnesota']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Gleis', 'Metall', 'Schublade', 'Dreisine', 'Zug', 'Eisen']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['Dark', 'Nighttime', 'enchanted', 'dusk', 'dawn', 'time']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Eden', 'Babylon', 'savage', '-truly']","['Block-', 'Zauber', 'Instrument', 'Pan', 'ProblemMitAlkohol']","['Curve', 'door', 'Kristen', 'Graham', 'Taco', 'Taco']","['Scapes', 'vampire', 'Cloves', 'cloves']","['hog', 'Fat', 'sty', 'squeal', 'SOW', 'Peppa']","['lassoo', 'fray', 'swing', 'noose']","['wicker', 'Shopping', 'ball', 'Case', 'woven', 'Woven']"
Mystery Word,Machine,Western,Pillow,Einhorn,Panda,Apple,Basket,Flute,Canard,Roi,Right,Marionnette,Right,Hotel,Bill,Line,King,Tower,Gelb,Chip,Lava,Kokon,Noyau,Mushroom,Volcano,Sunday,Geist,Donkey,Mustard,Light,Shower,Guard,Train,Golf,Attorney,Dentist,Hotel,Wald,Dung,Coccinelle,Clock,Sail,Fur,Cake,Pirate,Chute,Poup\u00e9e,Spear,Fur,Parrot,Throat,Hunter,Coffee,Twins,Spice,Schiene,Oven,Newspaper,Evening,Whale,Garden,Fl\u00f6te,Bell,Garlic,Pig,Rope,Basket
Guess,,,Pillow,Einhorn,Panda,,Fabric,Balloon,Canard,Roi,President,Marionnette,right,hotel,bill,Scheda,King,Tower,Korn,chips,Lava,Kokon,Noyau,mushroom,Volcano,Sunday,Geist,Donkey,Mustard,Light,shower,,train,Golf,Judge,Dentist,Dracula,Wald,manure,Coccinelle,Clock,sail,Fur,cake,Pirate,chute,Poup\u00e9e,Spear,fur,Parrot,Throat,,coffee,Twins,Spice,Lok,fry,Newspaper,Twilight,whale,Garden,Fl\u00f6te,Bell,Goat,pig,rope,Basket
