ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,483397172,483013357,483160846,482707285,482610951,482725393,482658995,482728725,482542862,482460792,482440414,482307236,481485128,481442925,481695964,481827880,481685545,481021567,481205600,480192475,481025697,480442221,479916058,480225123,479740646,479717801,479552937,479483020,479243968,478633691,478747392,478625404,478409391,478118502,478046635,477997297,476901404,476415351,476211733,475857014,475235402,474303583,473319518,473890082,470271899,470247957,468164131,468191722,466793699,466086694,466081205,466083684,466084384,465621249,465730124,465730355,465731184,465733714,465664137,465664206,465664286,465669875,465668656,465435499,463714023,461078968,461036696,457064795,451463411,443775902,423771261,422619886,405054016,356959263,348838927,338553253,322726720,313533300
Move,['23'],['22'],['17'],['11'],['28'],['31'],['9'],['31'],['18'],['9'],['18'],['27'],['36'],['73'],['57'],['27'],['30'],['16'],['37'],['55'],['27'],['21'],['45'],['64'],['35'],['75'],['61'],['48'],['82'],['38'],['47'],['43'],['90'],['57'],['75'],['51'],['49'],['37'],['85'],['10'],['89'],['74'],['36'],['9'],['108'],['416'],['38'],['85'],['268'],['42'],['48'],['49'],['46'],['70'],['43'],['38'],['38'],['43'],['40'],['38'],['43'],['37'],['40'],['366'],['57'],['59'],['68'],['36'],['40'],['1455'],['1791'],['548'],['1507'],['1425'],['1505'],['1716'],['1164'],['3672']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,English,Deutsch,Deutsch,English,English,English,English,English,English,Deutsch,Deutsch,English,English,Français,Français,English,Français,Français,Deutsch,English,Français,Français,English,English,English,English,Français,Français,Français,English,English,English,English,English,English,English,English,Français,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Deutsch,Français,Deutsch,English,English,English,Français,Deutsch,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Phantom', 'Sydney', 'Theatre', 'Browser']","['Gaiden', 'Turtles', 'Japanese', 'Ninjutsu']","['tibia', 'femur', 'Chien', 'Humain']","['Stout', 'Pilsner', 'Pub', 'Keg', 'Duff', 'Adult']","['MauMau', 'Catan', 'Schach', 'Schach']","['Troph\\u00e4e', 'Gewinn', 'Kelch', 'Sieger']","['Freshwater', 'Huron', 'Tahoe', 'Pond', 'Placid', 'Water']","['Nose', 'Ears', 'Guard', 'Loud', 'Talk', 'Teeth']","['Express', 'Bear', 'Lazy', 'Cub', 'Bamboo', 'Po']","['Ferrero', 'Witch', 'color', 'Brown', 'eyes', 'Iris']","['Staite', 'gem', 'Mine', 'Singer', 'singer', 'singer']","['instrument', 'clarinet', 'Woodwind', 'holes', 'woodwind', 'holes']","['Schlautier', 'Reinecke', 'Gans', 'gestohlen', 'Bandwurm', 'Schlau']","['Ken', 'Chucky', 'Chucky', 'Marionette', 'Marionette']","['twilight', 'Garlic', 'Bat', 'Dracula', 'Blood']","['Curtsey', 'Tie', 'Archer', 'Hunting', 'bend', 'Weapon']","['Carnaval', 'Covid', 'Venise', 'Jimcarrey']","['Pr\\u00e9visions', 'nuage', 'Programme', 'Tv']","['Dig', 'Donut', 'cavity', 'black', 'dark', 'grave']","['mygale', 'Toile', '8', 'pholque', 'Phobie', '\\u00e9cumoire']","['\\u00e9thylique', 'Bar', 'Isopropylique', 'fruit', 'Pourcentage', 'pourcentage']","['Idiophone', 'Pling', 'Mehrwinkelschlaginstrument', 'Instrument']","['Calorie', 'BMI', 'Restrict', 'Slimming']","['Aube', 'Lundi', 'Aurore', 't\\u00f4t']","['Cookie', 'Croustillant', 'P\\u00e2tisserie', 'Cookies']","['Staal', 'Materiaal', 'ijzer', 'Rammstein', 'Erts', 'Roest']","['Calcium', 'Fracture', 'femur', 'spurs', 'Dog', 'White']","['Peat', 'carpets', 'plant', 'Moor', 'Lichen', 'Lichen']","['\\u304a\\u3068\\u306a\\u306e\\u304f\\u3046\\u304b\\u3093', 'tmc5', '\\u30d0\\u30ec\\u30a8', '\\u30ab\\u30a6\\u30f3\\u30bf\\u30fc', 'Dining']","['serrure', 'Passe-Partout']","['Bratz', 'Gonflable', 'Barbie', 'Barbie']","['Bernie', 'B\\u00eache', 'embrasser', 'rouler', 'Gueule', 'Trou']","['Videography', 'Buff', 'Critic', 'strip', 'Feature', 'Documentary']","['windex', 'Stained', 'Cheers', 'lightbulb', 'Slipper', 'Pane']","['Signals', 'Inhale', 'Cigar', 'Chimney', 'Cigarette', 'Vape']","['burguer', 'Carlos', 'Queen', 'Husband', 'tokyo', 'Tokyo']","['Drown', 'Huron', 'Lomond', 'Michigan', 'Windermere']","['condiment', 'Yellow', 'seed', 'Colonel']","['Fishing', 'moovie', 'Catch', 'Captain']","['Newton', 'lab', 'biology', 'biology']","['Lenoir', 'Louboutin', 'Aiguille', 'Achille', 'Achille']","['m\\u00e9rino', 'Tonte', 'Acier', 'Frisoux', 'tricot']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['pastry', 'Breyers', 'Cake', 'Sundae', 'pie', 'Pie']","['cheese', 'Fortune', 'spoke', 'Iguana', 'Steering', 'Steering']","['Stenen', 'Hoog', 'Beklimmen', 'Koud']","['Square', 'Domino', 'Floor', 'grout', 'Bath', 'Ceiling']","['DeWalt', 'Awl', 'Gadget', 'Drill', 'Wrench', 'Wrench']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Make', 'Guilty', 'photo', 'cage']","['Slime', 'trail', 'slow', 'mail']","['happy', 'annually', 'another', 'year']","['Barber', 'Scissors', 'sheep', 'cutters']","['Container', 'holder', 'Mail', 'mail']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['Dungeons', 'And', 'fantasy', 'dinosaur']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Arzt', 'Krankenhaus', 'Kittel', 'Onkel']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['pouet', 'collot', 'Fer', 'New']","['saftig', 'Eistee', 'Hintern', 'Steinfrucht', 'Arsch']","['Gem', 'Treasure', 'Rings', 'Necklace']","['tulip', 'rose', 'Arrangements', 'Pistil']","['Devil-Devil', 'Music', 'Ballad', 'Notes', 'warble', 'mouth']","['Marie-Antoinette', '\\u00c9chafaud', 'tranchante', 'Barbier', 'L\\u00e9tale', 'D\\u00e9capitation']","['crustacean', 'seafood', 'Gumbo', 'puny', 'Brine', 'Brine']","['Berry', 'Tree', 'Stem', 'Drops', 'Red', 'Red']","['Thermostat', ""eagle's"", 'birthing', 'Shelter', ""Hornet's"", ""Hornet's""]"
Mystery Word,Opera,Ninja,Os,Beer,Spiel,Pokal,Lake,Mouth,Panda,Hazel,Jewel,Flute,Fuchs,Puppe,Vampire,Bow,Masque,M\u00e9t\u00e9o,Hole,Araign\u00e9e,Alcool,Triangel,Diet,Matin,Biscuit,Metal,Bone,Moss,Bar,Cl\u00e9,Poup\u00e9e,Pelle,Film,Glass,Smoke,King,Lake,Mustard,Hook,Science,Talon,Laine,Puder,Dress,Dessert,Wheel,Mountain,Tile,Tool,Club,Coin,Bar,Stone,Patron,Frame,Snail,Birthday,Shears,Envelope,Card,Soap,Dragon,Mill,Poker,Bouclier,Doktor,Rock,Fox,Ninja,M\u00e9tal,Pfirsich,Jewel,Flower,Song,Guillotine,Shrimp,Cherry,Nest
Guess,Opera,ninja,Os,Beer,Spiel,Pokal,Lake,Mouth,Panda,Hazel,Gold,saxophone,Fuchs,Barbie,vampire,bow,masque,M\u00e9t\u00e9o,hole,Araign\u00e9e,Alcool,Glocke,Diet,Matin,Biscuit,Metal,Bone,,Bar,Clef,Poup\u00e9e,Pelle,movie,glass,smoke,King,Lake,mustard,Hook,Science,Talon,laine,Russ,,Vanilla,Wheel,Mountain,Tile,,Club,Coin,Bar,Stone,Coin,Frame,Snail,Birthday,Shears,Bag,Card,Soap,Dragon,Mill,Poker,Chevalier,Doktor,rock,Fox,,metal,Pfirsich,Jewel,flower,sing,Guillotine,Shrimp,,nest
