ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,484340535,484158116,483631023,483801692,483707849,483397172,483013357,483160846,482955686,482707285,482686694,482725393,482571804,482548589,482558443,482545256,482306572,481989851,482122492,481827880,480834703,481279662,480460079,481021567,481205600,480718657,479483020,479277280,478633691,478625404,478269717,478232420,477997297,477477285,477598990,476681990,476564427,476741983,475857014,475721696,475763612,474780042,474331197,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,461078968,461036696,457064795,451463411,420552674,396307534,348302073,346689693,341401520,338553253,321888448
Move,['6'],['8'],['5'],['12'],['19'],['66'],['36'],['37'],['10'],['29'],['43'],['57'],['54'],['18'],['39'],['21'],['38'],['56'],['44'],['64'],['40'],['38'],['94'],['31'],['57'],['11'],['66'],['85'],['38'],['49'],['32'],['87'],['57'],['100'],['44'],['102'],['44'],['40'],['10'],['72'],['52'],['84'],['19'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['64'],['68'],['36'],['40'],['564'],['443'],['2457'],['2730'],['2646'],['1725'],['3245']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+
Language,English,Deutsch,English,Français,English,English,English,Français,Français,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,Français,Français,English,Français,English,English,Français,Français,English,English,English,English,English,Deutsch,English,English,English,English,Français,Deutsch,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Deutsch,English,English,English,English,English,Français,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Deere', 'Harvester', 'Farm', 'Equipment', 'Equipment', 'Farm']","['kilt', 'Roll', 'Kleidungsst\\u00fcck', 'Musikrichtung', 'Musikgenre']","['Magma', 'lava', 'Eruption', 'eruption']","['Sommeil', 'froide', 'coucher', 'Pi\\u00e8ce', 'Lit', 'Lit']","['Busters', 'Apparition', 'Mysterium', 'story', 'Casper', 'Soul']","['Hungrier', 'Taster', 'Entree', 'First']","['paper', 'Clinton', 'Nye', 'Invoice']","['Grillade', 'Gaz', 'Braise', 'Weber']","['AAA', 'Plate', 'Face', 'Batterie']","['Charles', 'Kong', 'Ruling', 'royalty', 'Crown', 'Male']","['Small', 'Topping', 'Can', 'Seafood', 'Sea']","['Weihnachtsfilm', 'Gruselig', 'Flauschige', 'Monster']","['Brighton', 'Summer', 'Sunbathing', 'Waves', 'baywatch', 'Shells']","['Japan', 'Japanisch', 'Bildergeschichte', 'essen', 'Comic', 'Comic']","['Partnership', 'Copartnership', 'Association', 'Association']","['Castle', 'Rapunzel', 'Diana', 'peach']","['Identity', 'Hidden', 'Ghostface', 'Zorro']","['green', 'Spinner', 'cobb', 'Dressing', 'Caesar', 'Caesar']","['pie', 'halloween', 'carving', 'Spice']","['Nightcrawler', 'Tubelike', 'segmented', 'wriggle', 'Bate', 'Squirmy']","['Bottlenose', 'mamal', 'oceanic', 'Flippers', 'Flipper']","['Breakfast', 'Easter', 'duck', 'poached', 'Benedict', 'benedict']","['Moustache', 'Enchant\\u00e9e', 'bec', 'pipeau', 'Traversi\\u00e8re', 'Traversi\\u00e8re']","['Lame', 'boucher', 'Suisse', 'suisse']","['food', 'A.Y.C.E.', 'thrice', 'Oats', 'dinner', 'dinner']","['reptile', 'gueule', 'caimans', 'vert']","['Eggs', 'Holder', 'cardboard', 'storing', 'Packet', 'Milk']","['Roller', 'Kickflip', 'Glide', 'Wheels', 'Board', 'Board']","['serrure', 'Passe-Partout']","['Crustac\\u00e9', 'Gringalet', 'Ch\\u00e9tif', 'Mer', 'Rose', 'Rose']","['Drinking', 'Last', 'Drink', 'Tube', 'Bucatini']","['Shelter', 'Outside', 'Outdoors', 'Glamping', 'Pitch', 'tepee']","['Marrakesh', 'Floor', 'Arabian', 'Fabric', 'Shoe', 'Mat']","['Debutante', 'Sphere', 'Tennis', 'wrecking', 'Bocce', 'tether']","['Peix', 'Conserva', 'Vermella', 'Claro', 'Serenates', 'Grup']","['Fantasy', 'Noldor', 'Spitzohr', 'Zw\\u00f6lf', 'Fee', 'Tolkien']","['Say', 'Colby', 'Dairy', 'Wisconsin']","['Pulling', 'Grip', 'Tool', 'Tool']","['Newton', 'lab', 'biology', 'biology']","['Danube', 'Spoilers', 'Mississippi', 'Rhine', 'Thames', 'Thames']","['Vapeur', 'Cigarette', 'Signaux', 'Flamme']","['Schreier', 'Umschlagplatz', 'Samstag', 'Platz', 'Supet']","['Performance', 'Band', 'MsG', 'crowded', 'Musicians', 'musicians']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Vampire', 'Abschreckung', 'Zwiebelgew\\u00e4chs', 'Tsatsiki']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['wall-e', 'pet', 'crawly', 'filthy', 'vermin', 'kitchen']","['Hearts', 'Card', 'Clothes-set', 'Acceptable', 'litigation', 'claim']","['Tagada', 'haribo', 'Carambar', 'Sucrerie', 'sucrerie', 'Sucrerie']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Alice', 'Saw', 'Hair', 'Fashion', 'Haircutter', 'Beautician']","['Niles', 'Whooping', 'origami', 'Stretch', 'Sandhill', 'Sandhill']","['Camilla', 'Spouse', 'Bed', 'Monarch', 'In', 'Charge']"
Mystery Word,Tractor,Rock,Volcano,Chambre,Ghost,Appetizer,Bill,Barbecue,Pile,King,Sardine,Gremlins,Beach,Manga,Alliance,Princess,Mask,Salad,Pumpkin,Worm,Dolphin,Egg,Fl\u00fbte,Couteau,Meal,Crocodile,Carton,Skate,Cl\u00e9,Crevette,Straw,Tent,Rug,Ball,Tuna,Elfe,Cheese,Pliers,Science,River,Fum\u00e9e,Markt,Concert,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Knoblauch,Rock,Fox,Ninja,Cockroach,Suit,Bonbon,Mineur,Stylist,Crane,King
Guess,Tractor,Rock,Volcano,Chambre,ghost,Starter,bill,barbecue,pile,King,,Grinch,Beach,Komik,Communicate,Princess,mask,salad,Pumpkin,Worm,Dolphin,Egg,Fl\u00fbte,Couteau,cereal,crocodile,box,Skate,Clef,crevette,Straw,Tent,Carpet,Ball,Atun,Elben,Cheese,Hand,Science,River,Fum\u00e9e,Markt,concert,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Knoblauch,rock,Fox,,Cockroach,suit,Bonbon,Mineur,Stylist,Crane,king
