ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,547613139,546805964,546949655,546690194,546422056,546376369,546187313,546475534,546259171,545799180,545589363,546032798,545855451,545585052,545236986,544698572,544337775,544179130,544069573,543377685,543288918,543248404,543581933,543087860,543098019,543088070,542555395,542864433,542640690,542166256,542060223,541074317,539675526,539937223,539921623,538934936,537264972,535437353,535380893,533993182,534528798,533093056,531294042,530819309,528244412,526405578,520589419,517125895,506189713,496712411,489194416,466793699,431028987,423771261,420552674,358827793,356959263,319065151
Move,['5'],['8'],['37'],['41'],['24'],['6'],['19'],['35'],['37'],['50'],['70'],['38'],['46'],['84'],['41'],['39'],['57'],['18'],['39'],['83'],['92'],['85'],['41'],['74'],['55'],['55'],['56'],['37'],['92'],['32'],['26'],['78'],['761'],['39'],['68'],['93'],['37'],['76'],['11'],['45'],['25'],['31'],['14'],['49'],['44'],['153'],['52'],['265'],['1087'],['645'],['781'],['511'],['1444'],['3422'],['955'],['2597'],['2005'],['530']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,English,English,English,Français,English,English,Deutsch,English,English,English,English,English,Français,English,English,Deutsch,English,English,Français,English,English,English,Deutsch,English,English,Français,English,English,Français,Deutsch,English,English,English,English,Français,English,Deutsch,English,Français,English,English,Français,English,English,English,English,Français,English,English,Deutsch,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['ring', 'wheel', 'loop', '360']","['Daffy', 'Huey', 'Rubber', 'crouch', 'crouch']","['lockbox', 'pecs', 'Loot', 'Heart', 'treasure', 'treasuree']","['Cardboard', 'Container', 'Carton', 'Shoes', 'cube', 'CUbe']","['garden', 'broth', 'Homegrown', 'eggplant', 'Schiavo']","['thoroughbred', 'rocking', 'Hop', 'Ride', 'animal', 'race']","['Bellagio', 'Blackjack', 'Blackhawk', 'Roulette', 'royale', 'royale']","['Nemo', 'zodiaque', 'Astrologie', 'Sardine']","['Boston', 'Capitalism', ""farmer's"", 'super', 'stock', 'stock']","['Led', 'Bedside', 'Warm', 'Bright', 'desk']","['Eier', 'Llambi', 'schritte', 'Rumba', 'Charleston', 'Charleston']","['Cone', 'Needles', 'Green', 'Forest', 'tree', 'yearning']","['backsplash', 'Linoleum', 'Grouting', 'Grout', 'bathroom', 'bathroom']","['Petunia', 'dahlia', 'arrangement', 'Bloom', 'sun', 'Daisy']","['Ham', 'bacon', 'Oink', 'oink']","['Wing', 'brain', 'tweety', 'Hattori', 'women', 'Sparrow']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['bear', 'bee', 'pot', 'buzz', 'nectar', 'nectar']","['cry', 'vegetable', 'pungent', 'layers', 'Bulb', 'Tear-inducing']","['Aktien', 'Verse', 'Harn', 'Seife', '...nschw\\u00e4che']","['Snapper', 'Trout', 'sushi', 'Nemo', 'halibut', 'Halibut']","['K2', 'climber', 'Trek', 'West', 'Appalachian', 'Appalachian']","['Mesure', 'Tracer', 'Loi', 'Menstruations']","['Jumping', 'Itsy', 'Creepy', 'silk', 'Charlotte', 'Charlottes']","['Bunch', 'Bed', 'Tall', 'Big', 'Bees', 'Yellow']","['Shop', 'Snape', 'Ollivander', 'Voldemort', 'Magic', 'Potter']","['s\\u00fc\\u00df', 'Galia', 'Hut', 'Sommerfrucht', 'Sommerfrucht', 'Hut']","['Monopoly', 'Sheraton', 'Mariott', 'Hilton']","['Tech', 'Jesus', 'head', 'Polish', 'spike', 'spike']","['Costume', 'Obligatoire', 'vetements', 'police']","['clinton', 'bush', 'Election', 'Reagan']","['packet', 'sprout', 'chia', 'Onan']","['Rhubarbe', 'Tatin', 'Baffe', 'Mirtille', 'Will-smith', 'Chris-rock']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Conclusion', 'Climax', 'Omega', 'Finale', 'Finish', 'Terminate']","['Simon', 'Phoenix', 'rolling', 'Dance', 'Thames', 'boat']","['money', 'heist', 'TCF', 'wings', 'savings', 'funding']","['steel', 'copper', 'gold', 'Nickel', 'medals', 'Full']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Schreiben', 'Autod\\u00e4mpfer', 'Headjewelry', 'Schreibutensil', 'Kitzeln']","['Loose', 'Shorts', 'Spherical', 'Chamber', 'Dancing', 'Deluth']","['nude', 'Palpatine', 'Justinian', 'Penguin', 'Penguin', 'penguin']","['Wriggle', 'Tongue', 'wiggly', 'wriggly', 'Earth', 'earth']","['albacore', 'Mayo', 'poisson', 'Poisson']","['Food', 'Combo', 'Eat', 'corn', 'Linner', 'Feast']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Winter', 'nase', 'K\\u00fcrschner', 'Flausch', 'Yeti']","['french', ""McDonald's"", 'McDonald\\u2019s', 'Potatoes', 'French', 'Potatoes']","['Chauvet', 'Lascau', 'Habitat', 'Pr\\u00e9historique']","['sobek', 'handbag', 'While', 'Dundee', 'tears', 'Tears']","['Rosebud', 'C', 'stick', 'support']"
Mystery Word,Circle,Duck,Chest,Box,Vegetable,Horse,Casino,Poisson,Market,Lamp,Tanz,Pine,Tile,Flower,Pig,Bird,Anneau,Honey,Onion,Blase,Fish,Mountain,R\u00e8gle,Spider,Sunflower,Wand,Melone,Hotel,Nail,Uniforme,President,Seed,Tarte,Asterix,End,River,Bank,Metal,Perle,Poison,Tempel,Ocean,Menu,Clown,Cat,Ange,Feather,Ballroom,Emperor,Worm,Thon,Meal,Bar,Fell,Fries,Grotte,Crocodile,Cane
Guess,circle,Duck,Necklace,Box,Vegetable,horse,Casino,poisson,Market,Lamp,tanz,Pine,Kitchen,flower,Pig,bird,Anneau,honey,Onion,Blase,fish,mountain,Regle,Spider,hive,wand,Melone,Hotel,leader,Uniforme,president,seeds,Tarte,Asterix,End,River,Bank,Metal,Perle,Poison,,Ocean,Menu,clown,cat,,Feder,Ballroom,sculpture,Worm,Thon,Thanksgiving,Bar,Fell,x,Grotte,crocodile,Cane
