ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,517654090,517208272,516404842,517033221,516950744,517008066,517039024,516862925,516560601,516681041,516539435,515832978,516024827,515744622,515558776,515518017,515417691,515176359,514630385,515070585,514855722,514707951,514679425,514496319,514467387,514167014,514438929,514377397,514381694,514339808,514127942,513492249,513879745,512715448,512758549,513180908,513106138,513078720,512776292,512757859,512197315,512115878,511473406,511194442,510302310,510269410,509897088,508853595,508912001,508116165,507221262,504783443,505196983,504721368,498938279,494728196,493769667,489194416,488379380,478416865,464921867,431028987,405054016,336562502
Move,['19'],['9'],['9'],['9'],['9'],['5'],['35'],['18'],['16'],['16'],['6'],['49'],['25'],['37'],['35'],['30'],['7'],['25'],['58'],['26'],['48'],['21'],['24'],['28'],['63'],['50'],['26'],['60'],['62'],['38'],['47'],['83'],['24'],['32'],['67'],['55'],['60'],['91'],['63'],['78'],['36'],['83'],['58'],['67'],['103'],['33'],['73'],['52'],['100'],['75'],['46'],['31'],['83'],['67'],['1415'],['158'],['57'],['492'],['79'],['687'],['114'],['1196'],['2284'],['1893']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,Français,Français,English,Français,English,English,English,Deutsch,English,Deutsch,Français,Français,English,English,English,English,Deutsch,Français,English,English,Français,English,Français,English,Français,Deutsch,Français,Deutsch,English,English,English,Deutsch,English,English,Deutsch,English,Français,English,English,English,English,English,English,English,Français,English,Français,English,English,Français,English,English,English,Français,Français,Français,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Luffy', 'Tighten', 'long', 'oak', 'ChocolateBall', 'flexible']","['D\\u00e9dale', 'Sortie', 'Perdu', 'Pan', 'Pan', 'Pan']","['hose', 'Fake', 'Dispenser', 'pressurize', 'petrol', 'Stiletto']","['cigarette', 'Zippo', 'Chien', 'Bic', 'gaz', 'Bruleur']","['Chacal', 'Sentir', 'Bouche', 'Bouche']","['Fleuve', 'Ruisseau', 'Pourpre', 'Poker']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Contracte', 'Groupe', '\\u00c9quipe', 'Baader', 'FM', 'musiciens']","['Hair', 'Profession', 'Beautician', 'Cosmologist']","['projectile', 'Bourbon', 'Slug', 'train', 'train']","['Imperialism', 'conflict', 'Battle', 'Stormtrooper', 'Bloodshed', 'Countries']","['Shetland', 'Streichelzoo', 'Stirnhaare', 'Pferdchen']","['belly', 'pint', 'Oktoberfest', 'Drink']","['Musikunterricht', 'Schulorchester', 'Rundeisen', 'Rhytmusinstrument', 'Instrument', 'Instrument']","['Thiers', 'Manche', 'steak', 'Aiguis\\u00e9']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['cow', 'china', 'bamboo', 'bamboo']","['Fortress', 'Palace', 'Crenellations', 'Turret', ""king's"", 'house']","['Orion', 'Green', 'camoflauge', 'Predator', 'Predator']","['sewing', 'adjective', 'rubber', 'band', 'waistband', 'rubber']","['Couchbelag', 'Bezug', 'Sitzunterlage', 'Federf\\u00fcllung', 'Kopfunterlage', 'Kopfablage']","['Traversin', 'dormir', 'coussin', 'Coussin']","['layers', 'Shallot', 'Tears', 'Rings', 'Satire']","['Chop', 'Gimli', 'deodorant', 'Guitar']","['Film', 'Cannes', 'Oscars', 'S\\u00e9ance', 'Acteur', 'UGC']","['Heehaw', 'Shrek', 'Jackass', 'Mexico', 'equestrian', 'democratic']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['powolny', 'mi\\u0119czak', 'Pe\\u0142zajacy', 'Jadowity', 'Muszla', 'Wolny']","['Guet', 'Montparnasse', 'Ch\\u00e2teaux', 'Hauteur']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['Eiffel', 'R\\u00e9volution', 'Pise', 'Pise']","['Schuhe', 'Liebes-', 'Zwei', 'Zwei', 'Zwei']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['ancient', 'religious', 'Mountaion', 'korea', 'Monk', 'monk']","['Winterschlaf', 'Versteck', 'Helm', 'Erkundung', 'Berg', 'Gebirge']","['Foal', 'Mare', 'Clydesdale', 'Palomino', 'back', 'ride']","['learn', 'Math', 'teacher', 'Elementary', 'Elementary', 'Teacher']","['E.T.', 'Nachname', 'Dinos', 'Drehbuchautor', 'Regisseur', 'ET']","['Unlucky', 'Rung', 'Rung', 'Rung']","['\\u00e9chec', 'Piste', 'pise', 'eiffel', 'ch\\u00e2teau', 'Ch\\u00e2teau']","['Decapod', 'Crustacean', 'Popcorn', 'Krill', 'prawn', 'Prawn']","['crab', 'Isolated', 'Solitary', 'Alone', 'alone']","['light', 'Mass', 'Wax', 'wax']","['Spiked', 'Saitama', 'Needle', 'fruity', 'Judy', 'Judy']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['\\u306b\\u3093\\u3052\\u3093', '\\u30c9\\u30e9\\u30af\\u30a8\\u3066\\u304d', '\\u30d4\\u30e9\\u30df\\u30c3\\u30c9', '\\u307b\\u3046\\u305f\\u3044', '\\u30db\\u30a6\\u30bf\\u30a4']","['Fossoyeur', 'Toussaint', 'Cercueil', 'Morgue', 'Tombes', 'St\\u00e8les']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Birdie', 'Caddie', 'Green', 'Swing']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['jewels', 'royalty', 'tooth', 'protect', 'Tiara', 'Victoria']","['Blue', 'Girl', 'gut', 'asahi', 'Beverage', 'Alcohol']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['-baleine', '-marteau', 'squale', 'pointe-noire']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Tropicale', 'Amazone', 'Bor\\u00e9ale', 'Amazonienne', 'Sentiers', 'Arbres']","['Gun', 'noise', 'Chitty', 'Energy']","['Clubs', 'Luck', 'Lucky', 'Lucky']","['pipes', 'frying', 'Peter', 'Pot']","['Mitraillette', 'Flingue', 'Feu', 'Pistolet', 'Couteau', 'Couteau']"
Mystery Word,Elastic,Labyrinthe,Pump,Briquet,Haleine,Rivi\u00e8re,Cake,Bande,Stylist,Bullet,War,Pony,Beer,Triangel,Couteau,Poup\u00e9e,Panda,Castle,Hunter,Elastic,Kissen,Oreiller,Onion,Axe,Cin\u00e9ma,Donkey,Boucle,Snail,Tour,Hengst,Tour,Paar,Feather,Island,Temple,H\u00f6hle,Horse,School,Spielberg,Ladder,Tour,Shrimp,Hermit,Candle,Punch,Hunter,Coffee,Mummy,Cimeti\u00e8re,Spice,Golf,Oven,Pilot,Vache,Crown,Beer,Spider,Requin,Poup\u00e9e,For\u00eat,Bang,Clover,Pan,Arme
Guess,Rubber,Giratoire,pump,Flamme,Puanteur,Rivi\u00e8re,cake,bande,STYLIST,Bullet,starwars,Pony,alcohol,Triangel,Couteau,Poup\u00e9e,clone,castle,,Mechanical,Kissen,,Onion,axe,Cinema,donkey,Boucle,Snail,,Hengst,Industriel,Paar,Feather,Island,Grave,H\u00f6hle,Horse,,Spielberg,ladder,Tour,Lobster,Hermit,Sun,Punch,,coffee,hensin,Mort,Spice,golf,fry,Pilot,Vache,Crown,Beer,Spider,requin,Poup\u00e9e,Jungle,Bang,poker,pan,Fusil
