ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,527098388,527080808,527046211,526001902,527029597,526882439,526827918,526625193,526519778,526517188,526297570,525482946,525545587,525524355,524650839,524861728,524883574,524760524,524615558,524574647,524427244,524426030,524042130,523770916,523793465,523853462,523367375,523629927,523390049,523395476,522453853,522671604,522168663,522043003,522074776,521036920,521576994,520391399,521055852,520524660,519864926,519556051,519085979,517973951,517039024,515518017,514749563,511221983,509897088,508116165,504783443,493662581,489266717,480162112,478910455,466081205,426921218,396307534,387173467,381826421,381777020,319065151,312552889
Move,['34'],['9'],['12'],['16'],['5'],['21'],['7'],['27'],['25'],['26'],['43'],['10'],['25'],['36'],['51'],['47'],['55'],['50'],['73'],['66'],['47'],['36'],['42'],['41'],['73'],['65'],['55'],['45'],['23'],['43'],['64'],['93'],['92'],['5'],['118'],['55'],['11'],['21'],['58'],['60'],['72'],['64'],['63'],['17'],['35'],['31'],['67'],['906'],['73'],['75'],['31'],['55'],['37'],['45'],['286'],['151'],['912'],['590'],['1943'],['957'],['1582'],['467'],['2360']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Deutsch,English,English,English,English,Français,English,Deutsch,English,English,Français,English,English,Français,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Deutsch,Français,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['network', 'kulisy', 'Obal', 'Papier', 'lepenka', '\\u0161katu\\u013ea']","['Wedding', 'matrimony', 'union', 'Ceremony', 'legal', 'Partnership']","['glass', 'Snow', 'White', 'Image', 'reflection', 'Reflection']","['Soundanlage', 'S\\u00e4nger', 'aufnehmen', 'Gesang', 'Verst\\u00e4rkung']","['spare', 'reaps', 'weapon', 'fish']","['Batman', 'WADDLE', 'Cobblepot', 'Jagr']","['Gagarin', 'Armstrong', 'Aldrin', 'Spaceman']","['Reverb', 'Hsuehshan', 'carpal', 'through', 'Love', 'Underpass']","['Cellule', 'Barreaux', 'Ge\\u00f4le', 'Grilles', 'Break', 'Taule']","['net', 'repellent', 'Sucker', 'Itch', 'needle', 'wings']","['Arabisch', 'Jasmin', 'Hauff', 'Wunderlampe']","['Tab', 'Shots', 'Drinks', 'Drinks']","['\\u308f\\u3044\\u306e\\u3044\\u306b\\u3057\\u3083\\u308b', '\\u305f\\u3059\\u3066\\u3043', '\\u30cf\\u30fc\\u30c9\\u30ed\\u30c3\\u30af\\u3053\\u3046\\u304e\\u3087\\u3046', '\\u3061\\u3087\\u3046', '\\u30d8\\u30fc\\u30bc\\u30eb', '\\u30de\\u30ab\\u30c0\\u30df\\u30a2']","['Suze', 'Cidre', 'Hydromel', 'Vin', 'Vodka', 'Vodka']","['spiky', 'painful', 'prickly', 'desert']","['Mar', 'Perigoso', 'Fisch', 'gef\\u00e4hrlich']","['Matin', 'Buccal', 'Listerine', 'Expiration', 'gomme', 'Courir']","['Sushi', 'Tail', 'Cocktail', 'Scampi', 'scampi', 'cocktail']","['grenade', 'Dynamite', 'fail', 'Explosion', 'weapon', 'weapons']","['Experiments', 'Physics', 'hypothesis', 'Weird', 'Botany']","['conch', 'bra', 'sea', 'Nut', 'peanut', 'Sea']","['R\\u00fcckschlagspiel', 'Ballspiel', 'Federer', 'Ballsport', 'Ball', 'Schl\\u00e4ger']","['Pise', 'Montparnasse', 'Demonstration', 'Magie']","['carrier', 'Squab', 'trash', 'stool', 'Stool']","['Tracks', 'Minecart', 'Travel', 'Guide', 'mine', 'Road']","['leafy', 'Vinaigrette', 'ambrosia', 'Vegetarian', 'Caesar', 'Chef']","['Cards', 'steel', 'Grist', 'thousand', 'Grind', 'Grind']","['Vine', 'Fruit', 'Wine', 'Fruit', 'Wine', 'Fruit']","['Vampiro', 'Collana', 'Vampiri', 'Alitosi']","['Sherlock', 'case', 'sleuth', 'clue', 'Poirot', 'homicide']","['Loner', 'Mumble', 'woods', 'alone', 'recluse', 'Recluse']","['Sauce', 'Truss', 'cherry', 'Cherry', 'cherry']","['Blattodea', 'flat-bodied', 'Hissing', 'exterminator', 'Jump', 'scatter']","['Tail', 'Ride', 'Eeor', 'Grandad']","['accesorio', 'Se\\u00f1or', 'Boina', 'Limosna', 'Lana', 'Lana']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Donatello', 'Tortue', 'Shuriken', 'shuriken']","['Red', 'Rescuer', 'volunteer', 'squirter', 'dalmatian', 'ladder']","['Bandit', 'palmip\\u00e8de', 'Cul-de-jatte', 'Pingouin', 'handicap\\u00e9', 'Bras']","['Caipirinha', 'Barkeeper', 'Gesch\\u00fcttelt', 'Schirmchen', 'Mojito', 'BloodyMary']","['Routier', 'poubelle', 'Semi-remorque', 'fret', 'Pouet-Pouet', 'Pouet-pouet']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u00c4rzte', 'Randale', 'rockig', 'Rockmusik']","['Jungle', 'Elephant', 'african', 'Browser', 'Browser']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Needlenosed', 'Pinch', 'Grippers', 'Tool', 'Tool', 'Gripping']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['bug', 'juice', 'fist', 'throat', 'drink', 'kick']","['Bible', '66', 'Reading', 'Medium']","['Mini', 'Cello', 'bow', 'orchestra']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']","['Heaven', 'Surfers', 'Welcometo', 'Dream', 'Coldplay', 'Charles.wont.make.it']","['Football', 'sewage', 'inflate', 'foot']","['Crutch', 'Sugar', 'Candy', 'Candy']","['tiramis\\u00fa', 'danonino', 'brownie', 'fruit']","['Gold', 'letter', 'mail', 'Gang', 'Reaction']"
Mystery Word,Carton,Marriage,Mirror,Mikrofon,Spear,Penguin,Astronaut,Tunnel,Prison,Mosquito,Aladdin,Bar,Nut,Alcool,Cactus,Shark,Haleine,Shrimp,Bomb,Science,Shell,Tennis,Tour,Pigeon,Rail,Salad,Mill,Grape,Garlic,Detective,Hermit,Tomato,Cockroach,Donkey,Hat,Sombrero,Guard,Train,Ninja,Firefighter,Manchot,Cocktail,Camion,Sail,Cake,Poup\u00e9e,Punk,Safari,Coffee,Spice,Oven,Pliers,Newspaper,Whale,Punch,Book,Violin,Vacation,Paradise,Pump,Cane,Dessert,Chain
Guess,hra,Marriage,Mirror,Mikrofon,fishing,penguin,Astronaut,Tunnel,Prison,mosquito,Aladin,Bar,nut,Alcool,Cactus,Shark,haleine,Fish,Bomb,science,seashell,Tennis,Tour,Pigeon,Railway,Salad,resource,grapes,Aglio,Detective,Lonely,Barbecue,Cockroach,Donkey,Hat,Mexico,,train,Nija,Firefighter,Manchot,Cocktail,Camion,sail,cake,Poup\u00e9e,B\u00e4nd,Safari,coffee,Spice,fry,,Newspaper,whale,punch,Book,Violin,vacation,Paradise,pump,Cane,Dessert,Chain
