ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,535113050,534889804,534961724,534694628,534667846,534620978,534260319,534297556,533951244,533771081,533904294,534244443,533938110,533506965,533422329,533297288,532727615,533129221,532839358,532757044,532624953,532506786,532379832,532439120,532262162,531864822,531892194,530871023,531900016,530748157,531543251,531001310,530603148,530423929,530198123,529342305,529815684,529393591,529493195,529042368,528976915,528744596,528244412,528415366,527868335,527776258,527004996,527427772,527332068,524951290,523577529,523793465,522043003,521791242,521576994,520391399,520583929,520958200,517973951,513638397,509758557,508761165,507812897,507514787,496712411,489469138,489266717,481212678,478910455,411382679,396307534
Move,['6'],['9'],['6'],['7'],['10'],['9'],['21'],['15'],['44'],['7'],['12'],['14'],['16'],['27'],['46'],['55'],['32'],['91'],['82'],['39'],['47'],['82'],['39'],['55'],['93'],['73'],['64'],['22'],['43'],['39'],['58'],['105'],['15'],['49'],['49'],['58'],['54'],['27'],['95'],['60'],['94'],['73'],['44'],['17'],['67'],['56'],['69'],['49'],['96'],['85'],['75'],['85'],['5'],['37'],['11'],['21'],['52'],['86'],['17'],['91'],['83'],['250'],['109'],['55'],['526'],['903'],['37'],['229'],['298'],['791'],['613']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,English,English,English,Français,English,English,Deutsch,Français,Français,Français,English,Deutsch,Deutsch,English,Deutsch,Deutsch,Français,English,Deutsch,Français,English,Deutsch,English,English,Français,English,English,Deutsch,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,English,Français,Deutsch,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['juke', 'mail', 'Carton', 'Container', 'Cardboard', 'Cube']","['Mowgli', 'Juice', 'love', 'Welcome', 'welcome', 'Welcome']","['oreo', 'Yogurt', 'cow', 'Cow']","['Stomach', 'Innie', 'belly', 'Umbilicus']","['Book', 'Pound', 'oeuvre', 'bibliotheque']","['Melody', 'Chorus', 'track', 'Lyrics', 'Refrain', 'Thriller']","['Triathalon', 'Champion', 'Derby', 'derby']","['Boing', '-begleiter', '.....hafen', 'charter...']","['Verdon', 'Toux', 'Profonde', 'Profonde']","['Fruits', 'Laitue', 'Vert', 'Mytho']","['air', 'H\\u00f4tel', 'Pi\\u00e8ce', 'Coucher', 'd\\u00e9put\\u00e9s', 'D\\u00e9put\\u00e9s']","['Den', 'spelunking', 'Grotto', 'bat', 'grotto', 'bats']","['Gulli', 'Abfluss', 'Ratte', 'Abwasser']","['Versagensh\\u00fcgel', 'Inquisition', 'Sabrina', 'Holzstapel']","['Crop', 'Cheese', 'Peaches', 'thick', 'Ointment', 'Ice']","['Pappe', 'braun', 'Tetrapack', 'Bestellung', 'Faltschachtel', 'Katzenspielzeug']","['Spitzen', 'Schwanensee', 'B\\u00fchnentanz', 'Nussknacker', 'Nussknacker']","['Silicium', 'Littoral', 'Serviette', 'Estran', 'Copacabana', 'Copacabana']","['forint', 'Usdeur', 'Zloty', 'f\\u00e9ni\\u010dania']","['Schiedsrichter', '-Friedens-', 'Fasnacht', 'Mund', 'Triller', 'Triller']","['NAVIRE', 'salut', 'Quais', 'Dock', 'Amsterdam', 'P\\u00eache']","['hydrant', 'Pipe', 'Soft', 'Nylons', 'Garden', 'Garden']","['musik', 'hammstein', 'Gruppe', 'Musiker']","['magnolia', 'orchids', 'Geranium', 'Poppy', 'Lotus', 'Lily']","['Photo', 'Gordon', 'Arc', 'fastest', 'Camera', 'camera']","['coque', 'Beurre', 'Casse', 'Ecureuil', '\\u00c9cureuil', '\\u00c9cureuil']","['Dinnertime', 'Dusk', 'Twilight', 'Afternoon', 'Twilight', 'Afternoon']","['Desert', 'Houseplant', 'spiky', 'spiky']","['Troph\\u00e4e', 'Sieger', 'Siegestroph\\u00e4e', 'graviert']","['Tribunal', 'Defenseur', 'Guacamole', 'Fruit', 'D\\u00e9fense', 'Justice']","['\\u30e9\\u30f3\\u30d6\\u30eb', '\\u3053\\u3070\\u3084\\u3057\\u3058\\u3093', '\\u304d\\u3087\\u3046\\u3057\\u304c\\u3044\\u308b', '\\u304d\\u3081\\u3093\\u3050\\u307f', '\\u3046\\u3049\\u30fc\\u305a', '\\u3057\\u3087\\u3046\\u3061\\u3085\\u3046\\u3053\\u3046']","['Capacitor', 'Room', 'Electric', 'payment', 'devices', 'Cavalry']","['Cacao', 'Tablette', 'Marmotte', 'Noir']","['Pepin', 'Graine', 'P\\u00eache', 'Coeur', 'Coeur']","['Bigger', 'Anchovies', 'Herring', 'Fish', 'Canned', 'Canned']","['British', 'Mother', 'Egyptian', 'Tomb', 'Imhotep', 'Tut']","['Boardgame', 'Map', 'mosaic', 'piece', 'Grout', 'Azul']","['Selleck', 'Freddie', 'beard', 'walrus', 'handlebar', 'mario']","['Pole', 'Candy', 'crutch', 'Staff', 'Sugar', 'Sugar']","['high', 'trampoline', '21', 'Street', 'rope', 'Skipit']","['blanket', 'letter', 'Comforter', 'shelter', 'Girl', 'Girl']","['Cir', 'cle', '2pair', 'paid']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Fouett\\u00e9e', 'Hydratante', 'Hydratante']","['Autostaub', 'Afrika', 'riesig', 'Nordafrika', 'riesig', 'Afrika']","['Licker', 'Language', 'depressor', 'Pink', 'lick', 'Lick']","['toupee', 'braided', 'Ponytail', 'ingrown', 'extensions']","['Asaisonner', 'Iod\\u00e9', 'sodium', 'poivre', 'Bain']","['camera', 'Pirate', 'artillery', 'ball', 'Pachelbel', 'Arm']","['Washer', 'rear', 'Tinted', 'house', 'Pane', 'Transparent']","['crevette', 'Dinatoire', 'Guerlot', 'Alcoolis\\u00e9', 'Vacances', 'sour']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Tail', 'Ride', 'Eeor', 'Grandad']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Einkuscheln', 'Kuschel', 'BEtt', 'Kuschlig', 'warm']","['Plane', 'Aeroplane', 'atmosphere', 'Flying', 'airplane', 'Aboveground']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Half-breed', 'Fishtail', 'Scuttle', 'Siren', 'Aquamarine', 'Aquatic']","['Mars', 'Apocalypse', 'ares', 'Battle', 'Combat', 'Tanks']","['Prison', 'Paix', 'But', 'Prot\\u00e8ge']","['Orym', 'rhubarb', 'Cutie', 'cherry', 'Pizza', 'pizza']","['Selene', 'Rapunzel', 'pea', 'Movie', 'Tiara', 'Tiara']","['Sumner', 'Wrestler', 'Singer', 'Police', 'Bee', 'Bee']","['Cheetah', 'Jaguar', 'Panth\\u00e8re', 'vieille', 'Milf', 'milf']","['crossword', 'Printed', 'Headline', 'Journalist']","['Buzz', 'Lance', 'Glen', 'Ride', 'Mars', 'Traveler']","['liquid', 'alcohol', 'French', 'bubbly', 'Question', 'Bubbly']","['Breadsticks', 'Eden', 'botanical', 'gnome', 'Savage']","['hammer', 'Screwdriver', 'Hammer', 'Saw', 'saw', 'screwdriver']"
Mystery Word,Box,Jungle,Milk,Navel,Livre,Song,Race,Flug,Gorge,Salade,Chambre,Cave,Kanalisation,Scheiterhaufen,Cream,Karton,Ballett,Plage,Currency,Pfeife,Port,Hose,Band,Flower,Flash,Noisette,Evening,Cactus,Pokal,Avocat,School,Charge,Chocolat,Noyau,Sardine,Mummy,Tile,Mustache,Cane,Jump,Cover,Circle,Cat,Cr\u00e8me,Sahara,Tongue,Hair,Sel,Cannon,Window,Cocktail,Brush,Donkey,Sheep,Guard,Train,Blanket,Sky,Sail,Mermaid,War,Gardien,Pie,Princess,Sting,Cougar,Newspaper,Astronaut,Champagne,Garden,Tool
Guess,Box,Necessities,Creme,Navel,Roman,Song,,Flug,Sirop,Salade,chambre,cave,Kanal,Hexenverbrennung,Cream,Karton,ballett,Plage,Money,Pfeife,Port,Hose,Band,Flower,Flash,Oeuf,,Cactus,Medaille,Avocat,school,charge,chocolat,Noyau,sardine,Royalty,tile,mustache,Cane,jump,cover,circle,cat,Cr\u00e8me,Sahara,tounge,hair,Sel,Cannon,Window,Cocktail,,Donkey,sheep,,train,Decke,Helicopter,sail,Mermaid,war,Gardien,Pie,Princess,Sting,couguar,Newspaper,Astronaut,champagne,Garden,vacation
