ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,578562466,578205069,577905824,578083755,577598701,577205105,577782037,577627991,577528424,576896781,577207537,576698328,577034384,576739835,576130352,576413622,576416928,576387323,576100022,575999136,575663745,575366215,575403846,575189104,575208033,574812888,574278911,574539922,573434196,572966310,572978724,571508244,571195661,571461893,570734438,570426642,569665701,569765107,568637888,568064462,568397159,568010964,567805289,567090385,563467826,562524435,562133986,556715277,550187728,546728758,528022855,517125895,496712411,470247957,466081205,464921867,420552674,324381970,317609821,313533300
Move,['5'],['18'],['5'],['10'],['14'],['28'],['30'],['28'],['18'],['42'],['41'],['49'],['68'],['25'],['55'],['18'],['94'],['49'],['6'],['52'],['83'],['30'],['19'],['32'],['65'],['66'],['72'],['80'],['58'],['39'],['67'],['43'],['37'],['75'],['38'],['56'],['30'],['100'],['86'],['36'],['112'],['75'],['65'],['49'],['88'],['17'],['11'],['104'],['316'],['585'],['295'],['454'],['1034'],['2637'],['754'],['758'],['1183'],['2329'],['2438'],['5051']
Mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,Deutsch,English,Français,English,English,English,Français,English,English,English,English,Deutsch,Deutsch,English,Français,Deutsch,English,Français,English,English,English,English,English,English,Français,Français,English,English,Deutsch,English,English,Français,English,Français,English,Deutsch,English,English,English,English,Deutsch,Français,English,English,Français,English,Français,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Tip', 'Of', 'frozen', 'mountain']","['Mythologie', 'radeau', 'gorgone', 'Gorgoge', 'serpents', 'serpent']","['Play', 'Drama', 'Auditorium', 'Playhouse']","['boisson', 'grain', 'matin', 'matin']","['Gef\\u00e4ngnis', 'SanFrancisco', 'Insel', 'Insel']","['Panty', 'nozzle', 'Tube', 'Reel']","['Sub-Zero', 'Hurricane', 'Antar\\u00e8s', 'Ouille', 'Slows', 'Dziony']","['c64', 'Pc', 'Laptop', 'mainframe', 'RAM', 'cpu']","['Past', 'Geography', 'Ancient', 'Museum', 'ancient', 'Museum']","['Paleontology', 'Astrophysics', 'Geometric', 'Chimical']","['Cheveux', 'Brushing', 'M\\u00e9tier', 'Frange', 'Provost']","['Daisy', 'Petal', 'Boquet', 'bouquet']","['hydrant', 'Daigo', 'hose', 'extinguisher', 'Extinguish', 'Hose']","['stick', 'bludgen', 'Fellowship', 'Book']","['Farmer\\u2019s', 'Farmers', 'Super', 'Store', 'Stock', 'Stock']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Rigel', 'Taler', 'Sonne', 'Beteigeuze']","['arctic', 'Atlantic', 'Pacific', 'sea', 'indian', 'indian']","['\\u00e9lectrique', 'Nemo', 'Trempolines', 'Transparent', 'oc\\u00e9an', 'Ocean']","['Satellit', 'Englisch', 'Meyer-Landrut', 'Name']","['star', 'Abracadabra', 'stick', 'godmother', 'Magic', 'Magic']","['Heavy', 'Forge', 'Alliage', 'Mati\\u00e8re', 'Fer', 'Fer']","['Melody', 'industry', 'Listening', 'Headphones', 'genres', 'sound']","['Isosceles', 'Wedge', 'Yield', 'Pythagorean', 'bikini', 'Bermuda']","['Headwear', 'Circlet', 'Tiara', 'Royal']","['blur', 'Desert', 'resort', 'Water', 'dessert', 'Drink']","['Dinner', 'discord', 'network', 'Waiter', 'Maintenance']","['Heron', 'thousand', 'works', 'Bird', 'Construction', 'lifting']","['Meat', 'Cleavers', 'sweeney', 'abattage', 'viande', 'Sanglant']","['Sandrine', 'Ecole', 'conserve', 'Poisson', 'Conserve', 'Poisson']","['Book', 'duck', 'Bed', 'snow', 'Magazine', 'Obscure']","['Arquilian', 'Triangulum', 'Milkyway', 'Quest', 'Quest']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Moutarde', 'tinned', 'portugal', 'Packed', 'fish', 'Fish']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Marche', 'Monter', 'Escalier', 'Grimper']","['paper', 'cloth', 'wipe', 'face', 'Folded', 'Dirty']","['Avion', 'Fangio', 'M\\u00e9tier', 'Ligne', 'Ligne']","['Jackson', 'black', 'pot', 'Portal', 'donut', '18th']","['Bier', 'Mehl', 'Ehre', 'Brot', 'Getreide', 'Getreide']","['Shelter', 'canvas', 'camping', 'bed']","['bedside', 'brightener', 'head', 'reading', 'salt', 'glow']","['Warden', 'correctional', 'Confined', 'Folsom']","['kong', 'rong', 'Bake', 'cough', 'Fruit', 'fruit']","['Insel', 'Kittchen', 'Exhochsicherheitskerker', 'Franciscoknast', 'Knasteiland']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Shrugmeister', 'arm', 'Envelope', 'Scabbard', 'Scabbard']","['agassi', 'federer', 'Wimbledon', 'Raquette', 'Balle', 'Jaune']","['Yelp', 'chain', ""Wendy's"", 'Dining', 'Rival', 'michelin']","['zombie', 'Inspecteur', 'conan', 'Conan']","['Esophagus', 'Trachea', 'Deep', 'Punch', 'Larynx', 'Larynx']","['hat', 'ounce', 'Eye', 'Cover', 'eye', 'cover']","['crossbones', 'Bones', 'Penzance', 'Blackbeard', 'Roberts', 'Sparrow']","['Furniture', 'Surface', 'Sleep', 'Sleepy']","['Biblical', 'Sixty-six', 'Tome', 'Manuscript']","['silver', 'door', 'monitor', 'silk', 'check', 'image']","['Plomb', 'Philosophale', 'ru\\u00e9e', 'kamui', 'livre', 'age']","['Jagermeister', 'Isopropylique', 'M\\u00e9thanol', 'Abst\\u00e8me', 'Bob', 'Degr\\u00e9']","['Nut', 'greenish', 'name', 'eyes', 'color', 'color']"
Mystery Word,Iceberg,M\u00e9duse,Theater,Caf\u00e9,Alcatraz,Hose,Scorpion,Computer,History,Science,Coiffeur,Flower,Firefighter,Club,Market,Frankreich,Stern,Ocean,M\u00e9duse,Lena,Wand,M\u00e9tal,Music,Triangle,Crown,Oasis,Server,Crane,Boucherie,Sardine,Cover,Galaxy,Rose,Sardine,Couch,\u00c9chelle,Napkin,Pilote,Hole,Weizen,Tent,Lamp,Prison,Pear,Alcatraz,Pluie,Galaxy,Sleeve,Tennis,Restaurant,D\u00e9tective,Throat,Lid,Pirate,Bed,Book,Screen,Or,Alcool,Hazel
Guess,Pinnacle,Ulysse,theatre,Vin,Alcatraz,Hose,Tornade,Computer,history,,Coiffeur,Flower,Firefighter,club,Market,Frankreich,Stern,Ocean,Fenetre,Double,fairy,Metal,music,Triangle,Crown,Mirage,social,Crane,Butcher,maitresse,Cover,Galaxy,Rose,Sardine,Couch,,Napkin,Pilote,Hole,Getreide,carp,Lamp,Prison,pear,Alcatraz,pluie,galaxy,sleeve,Tennis,Restaurant,D\u00e9tective,Throat,Measurement,Pirate,Cushion,Book,Frame,or,Alcool,Hazel
