ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,506567839,506127566,506348845,506133386,505931729,506080714,506014456,505623552,505958639,505662940,505269999,505572343,505412970,504361594,505356470,504904627,504815717,504638925,504426483,504209186,504486514,504544568,504127845,503942598,504054929,503612876,503888108,503753424,503720064,503394382,503562666,503333095,502915563,502555488,502681911,502198421,501891319,501889987,500920253,500452237,500686195,499939612,499679877,499252684,499296990,498938279,497964824,497407451,496712411,495122405,493769667,493675456,491305856,490280100,488975321,488379380,484123113,484682575,480055062,473773078,466081205,426921218,420552674,417255169,336562502,313533300,312552889
Move,['12'],['8'],['16'],['6'],['10'],['19'],['7'],['12'],['36'],['28'],['58'],['33'],['42'],['52'],['27'],['76'],['37'],['10'],['32'],['59'],['56'],['85'],['41'],['51'],['37'],['62'],['66'],['31'],['46'],['23'],['54'],['47'],['78'],['42'],['56'],['64'],['63'],['32'],['85'],['67'],['72'],['36'],['52'],['90'],['57'],['606'],['46'],['104'],['149'],['79'],['57'],['7'],['39'],['37'],['53'],['79'],['319'],['98'],['330'],['545'],['80'],['723'],['713'],['1881'],['1771'],['3988'],['2269']
Mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,English,Français,English,Français,English,Français,English,Français,Deutsch,English,Deutsch,Français,English,Deutsch,Français,English,Français,English,Français,English,English,English,English,English,Français,Français,Français,Français,Français,English,English,English,English,English,English,Français,Deutsch,Français,English,Français,Français,English,English,English,English,English,English,English,English,Français,Français,English,Français,English,English,Deutsch,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['scarecrow', 'brains', 'soda', 'sucker', 'turtle', 'killers']","['Band', 'piper', 'Lizzo', 'Woodwind', 'woodwind']","['Mousse', 'Poudre', 'Wonka', 'Tablette', 'tablette']","['Orchestra', 'Blowhard', 'Bigger', 'Large', 'Piccolo', 'Piccolo']","['Veau', 'Pis', 'Brique', 'Dent']","['coddler', 'soft-boiled', 'incubate', 'hen', 'Scrambled', 'Chicken']","['Confiserie', 'Friandise', 'Sucrerie', 'Sucrerie']","['Sheep', 'shaver', 'hairdresser', 'scissors', 'seamstress', 'tool']","['Incendie', 'verisur', 'Fatale', 'Sir\\u00e8ne', 'Sonnerie', 'Sonnerie']","['Home', 'Structure', 'Birdhouse', 'Twigs', 'Egg', 'Eggs']","['Aladin', '\\u00c9tage', 'Plancher', 'sol', 'carpette', 'carpette']","['Inglorious', 'Basterds', 'Schie\\u00dffilm', '\\u00fcbertrieben']","['Rescue', 'Ambulance', 'crisis', 'Accident', 'Accident']","['Peniskopf', 'obst', 'Wald', 'Braun', 'Baum', 'Baum']","['Parking', 'Metro', 'billet', 'amoureux']","['Explosion', 'War', 'Bang', 'Pin', 'petard', 'Lob']","['Melodie', 'Aramsamsam', 'Mtv', 'Hitster', 'Klassische', 'Lalala']","['Toscane', 'Mont-Saint-Michel', 'Groseille', 'Bois']","['Clocktower', 'Chime', 'Ring', 'Ring']","['dents', 'Couvert', 'chronopost']","['Red', 'Bakewell', 'stone', 'Blossom', 'Blossom', 'BLOSSOM']","['surface', 'Diner', 'Langer', 'Bureau', 'basse', 'Chaise']","['Rose', 'Pollen', 'Daffodil', 'Daffodil']","['Crossing', 'Kwai', 'Severn', 'Iron']","['Transformers', 'Bumble', 'Queen', 'Hive', 'Killer', 'Honeycomb']","['Japanese', 'Berserk', 'graphic', 'Novel', 'Anime', 'Com8c']","['24k', 'BugsBunny', 'orange', 'vegetable', 'Vegetable']","['raider', 'chute', 'Muet', 'Comme', 'Recueillement', 'Chutte']","['Dirigeant', 'Cuissot', 'patron', 't\\u00eate']","['Dur', 'pr\\u00e9nom', 'Roche', 'roche']","['Bicolore', 'Banquise', 'Animal', 'Animal']","['Luth', 'Caouane', 'li\\u00e8vre', 'lent']","['Illusionist', 'Cyril', 'Wandrobe', 'Abracadabra', 'Cards', 'fantasy']","['Catheadon', 'Wisdom', 'Jer', 'Rowlet']","['delicious', 'michellin', 'Waitress', ""Wendy's"", 'In-N-Out', 'Critic']","['Giant', 'Shell', 'Hermann\\u2019s', 'Unhurried', 'Galapagos', 'Gal\\u00e1pagos']","['moat', 'manor', 'Windsor', 'Hever', 'gothic', 'building']","['Festival', 'Heringe', 'Party', 'Schlafplatz', 'Camping', 'Camping']","['Coffre', 'Carton', 'conserve', 'Nuit', 'Outils', 'Allumette']","['Gummifigur', 'Matell', 'RosaFilm2023', 'Film']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['shimmy', 'tap', 'Waltz', 'ballet']","['Lumi\\u00e8res', 'Voiture', 'Bateau', 'Lumi\\u00e8re']","['Squelette', 'Tr\\u00e9buche', 'Familiale', 'silencieux', 'Cimeti\\u00e8re', 'Caveau']","['sphere', 'volley', 'Disco', 'Glitter', 'Bounce', 'Catch']","['royalty', 'male', 'Henry', 'England', 'CharlesIII', 'Monarch']","['peacock', 'Wing', 'Plume', 'quill', 'Plumage', 'Quill']","['Pregnancy', 'Infant']","['Feud', 'Moooooooooooooo', 'Angus', ""Arby's"", 'dispute', 'Chuck']","['bOLT', 'Spiral', 'Phillips', 'Driver']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['judy', 'fight', 'Karate', 'Drink']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pie', 'cookies', 'tiramisu', 'cheesecake', 'cupcake', 'brulee']","['pizza', 'half', '15', '15minutes']","['Verleihnix', 'Gutemine', 'gezeichnet', 'franz\\u00f6sisch', 'Obelixkumpel', 'Galierheld']","['confectioner', 'sweet', 'creamy', 'r\\u00e1k\\u00f3czi', 'dessert', 'dessert']","['rip', 'cord', 'Paratrooper', 'Saver']","['Bangle', 'Armband', 'Friendship', 'Jewellery']","['business', 'tell', 'just', 'for', 'Pickaboo', 'Discover']","['Wedding', 'Carat', 'Rock', 'backs', 'clarity', 'Neil']","['Connaissance', 'Naturelle', 'Logique', 'Univers', 'Po', 'Po']","['love', 'us-open', 'Sampras', 'Federer', 'court', 'Court']","['Stop', 'villain', 'Achilles', 'Balm', 'obey']"
Mystery Word,Straw,Flute,Chocolat,Flute,Lait,Egg,Bonbon,Shears,Alarme,Nest,Tapis,Tarantino,Emergency,Eichel,Ticket,Grenade,Musik,Baie,Bell,Fourchette,Cherry,Table,Flower,Bridge,Bee,Manga,Carrot,Tombe,Chef,Pierre,Pingouin,Tortue,Magician,Owl,Restaurant,Tortoise,Castle,Tent,Bo\u00eete,Barbie,Boulanger,Dance,Phare,Tombe,Ball,King,Feather,Baby,Beef,Screw,Spider,Heat,Baleine,Valise,Punch,Poup\u00e9e,Dessert,Quarter,Asterix,Cake,Parachute,Bracelet,Show,Diamond,Science,Tennis,Heel
Guess,straw,flute,Chocolat,Tuba,Lait,Egg,bonbon,shears,Alarme,nest,Tapis,Tarantino,Emergency,Eichel,Ticket,Grenade,Musik,,becon,Argent,brick,Table,Flower,Bridge,Bee,manga,Carrot,Silence,chef,Pierre,,Tortue,Magician,Owl,restaurant,snail,Castle,Camping,Bo\u00eete,Barbie,Boulanger,dance,Phare,tombeau,Ball,King,bird,Baby,beef,Screw,Spider,,Baleine,valise,Punch,Poup\u00e9e,Dessert,,Asterix,Cake,Parachute,bracelet,,Diamond,Astronomie,tennis,Heel
