ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,589780936,589222935,588707006,589128375,589038539,588906643,588375346,588657677,588619181,588707129,588342799,587616272,588399934,588131818,587948608,587950079,586797262,586502227,587159615,585762823,586324912,586254172,586331830,585970944,586099444,585819367,585819657,585282957,585558542,584834352,585177550,584841578,584049664,582545566,581767722,581560970,581442718,579787056,577852826,576920182,577180892,576873341,576762350,576413622,575401862,571815545,571195661,570734438,567406997,557334313,555552287,550187728,543879156,539412516,534335856,527775627,517095134,511221983,508130373,387173467,336562502,319065151,317609821
Move,['47'],['9'],['8'],['9'],['6'],['18'],['12'],['26'],['27'],['46'],['16'],['6'],['28'],['16'],['30'],['42'],['38'],['27'],['57'],['90'],['18'],['54'],['18'],['71'],['55'],['10'],['10'],['93'],['51'],['61'],['73'],['50'],['93'],['50'],['9'],['50'],['106'],['69'],['50'],['10'],['91'],['48'],['26'],['19'],['436'],['89'],['37'],['38'],['372'],['746'],['185'],['425'],['267'],['261'],['1766'],['989'],['876'],['2354'],['2199'],['2706'],['2381'],['743'],['2531']
Mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,Deutsch,English,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,English,Deutsch,Français,English,Français,English,English,Deutsch,English,English,Deutsch,English,Français,English,English,Français,Français,English,English,English,Français,English,English,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Magasin', 'Cher', 'Citi', 'Rompoyn']","['1943', 'lceberg', 'Passagierdampfer', 'Werft', 'Winslet', '1912']","['Divergence', 'Tine', 'Spoon', 'Dinglehopper', 'Dinglehopper']","['geometry', 'pyramid', 'percussion', 'Trinitas', 'Bermuda', 'Bermuda']","['Star', 'Wars', 'Sidekick', 'Fellig', 'Haarig', 'Wookiee']","['Krueger', 'Unreality', 'Sleep', 'Lucid', 'Freddy', 'Freddy']","['mosh', 'underarm', 'fire', 'despair', 'LaBrea', 'Chasm']","['Computer', 'Herpes', 'Covid', 'Influenza']","['cloud', 'Man', 'Wet', 'Pour', 'Tears', 'Drops']","['autumn', 'Salt', 'four', 'Rosemary']","['Attach\\u00e9', 's\\u00e9curit\\u00e9', 'Portail', 'Code', 'Verrouiller']","['Down', 'and', 'playground', 'move', 'Slip', 'Slip']","['Raisin.', 'Fruit', 'raisin', 'Raisin']","['Engelberg', 'passage', 'Gotthard', 'underground', 'Moles']","['coins', 'cash', 'Money', 'Francs', 'Escudo', 'Yuan']","['laughter', 'Dunham', 'slapstick', 'sense', 'comedy', 'Comedy']","['Dinnertime', 'Darkish', 'twilight', 'Dusk', 'Sunset', 'wolf']","['Pluvial', 'Seattle', 'Showers', 'Drizzle', 'Sowester', 'water']","['HAM', 'Station', 'Waves', 'transmitter', 'Shortwave', 'viewer']","['speedo', 'Hydrodynamic', 'gendered', 'Skin-tight', 'burqini']","['Glacier', 'Choc', 'Collision', 'Titanic', 'Titanic', 'Titanic']","['Ray-ban', 'Spectacles', 'Astigmatism', 'stained', 'frame', 'Wine']","['Pipeline', 'Pet', 'fuite', 'CO', 'butane', 'm\\u00e9thane']","['Tomb', 'Carter', 'Toblerone', 'Triangular']","['shojo', 'Weeaboo', 'Matsumoto', 'Animation', 'anime', 'anime']","['light', 'space', 'stone', 'building']","['dinner', 'sunset', 'afternoon', 'night']","['bathers', 'mankini', 'Togs', 'Thorpe', 'budgie']","['whole', 'catan', 'bread', 'mill', 'Ingredient', 'Harvest']","['Blue', 'Starry', 'Airspace', 'Above', 'Landers', 'High']","['Yakuza', 'Sicariato', 'grupo', 'Aragua', 'rusa']","['Magret', 'Coincoin', 'Plume', 'Mare', 'Animal', 'Animal']","['Turtle', 'Shuriken', 'Naruto', 'sai', 'Gaiden', 'assassin']","['Narri', 'Mainz', 'Rheinland', 'Helau', 'Helau']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Can', 'Fish', 'pizza', 'Smelly', 'topping', 'Topping']","['Royale', 'Canaveral', 'hole', 'Shipping']","['Mutiert', 'brains', 'Cranberries', 'Brainzzz', 'Cranberries']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['Ocean', 'Tentacles', 'Squid', 'Like', 'Sea', 'Octonauts']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['laugh', 'tragedy', 'Performance', 'routine', 'slapstick']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['De-fer', 'Broder', 'Ariane', 'Conducteur']","['intersection', 'merger', ""Tampa's"", 'Malfunction', 'Confluence', 'Crossing']","['Person', 'Occupation', 'court', 'Law', 'Law', 'Law']","['Mozart', 'Souffle', 'Musique', 'Coll\\u00e8ge', 'Enchant\\u00e9e', 'Enchant\\u00e9e']","['coron', 'grisou', 'Mines', 'Charbon', 'Majeur', 'Majeur']","['Bird', 'Superman', 'airCRAFT', 'fly']","['Cola', 'yuck', 'fruit', 'Blossem', 'beer', 'tomato']","['Aesthetic', 'Eden', 'backyard', 'plants', 'hoe']","['Film', 'Objectif', 'Infrarouge', 'Audiovisuel']","['Surprise', 'klaxon', 'Wakeup', 'monoxide', 'burglar']","['flooring', 'Azul', 'CERAMIC', 'carcassonne', 'Ceramic', 'Carcassonne']","['Seed', 'Tall', 'Field', 'Helianthus', 'vanGogh', 'Van.gogh']","['Grosse', 'Ficelle', 'Escalade', 'Ficelle', 'Escalade', 'Ficelle']","['imprint', 'collect', 'borbons', 'events']","['deBrest', 'Zeus', 'faraday', 'Petit', 'Thor', 'Thor']"
Mystery Word,Carrefour,Titanic,Fork,Triangle,Chewbacca,Dream,Pit,Virus,Rain,Season,Cadenas,Slide,Grape,Tunnel,Currency,Humor,Evening,Rain,Radio,Swimsuit,Iceberg,Glasses,Gaz,Pyramid,Manga,Sun,Evening,Swimsuit,Wheat,Sky,Mafia,Canard,Ninja,Karneval,Medal,Sardine,Port,Zombie,Port,Cup,Jungle,Octopus,Tissue,Frankreich,Comedy,Sting,Rose,Couch,Fil,Junction,Attorney,Fl\u00fbte,Mineur,Plane,Cherry,Garden,Cam\u00e9ra,Alarm,Tile,Sunflower,Corde,Stamp,Tonnerre
Guess,Carrefou,Titanic,Fork,tower,Chewbacca,Dream,pit,virus,Rain,Season,Cadenas,dirty,Prune,tunnel,Currency,Comedy,Evening,rain,Radio,Swimsuit,iceberg,Glasses,gaz,cross,Manga,star,evening,swimwear,Grain,Sky,mafia,Canard,Ninja,Karneval,medal,Sardine,Cape,Schmetterling,cabane,,Jungle,Octopus,Tissue,Frankreich,comedy,Sting,Rose,Couch,Chemin,Junction,Lawyer,flute,Nord,Plane,Cherry,Garden,Cam\u00e9ra,Alarm,Tile,sunflower,Baleine,Stamp,Tonnerre
