ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,544604519,544493479,544317673,544261024,543377685,543998457,544048874,544033867,544067486,543819095,543836528,543667184,543282256,543698210,543642872,542868122,543211054,542970112,543088070,542974040,543037581,542849457,541956550,541988652,541631959,541493139,541131533,541100652,540639198,540712613,540502585,539816519,539675526,540361426,540244210,540330319,539553561,539937223,540034017,539877940,539174201,539263213,538590796,537929434,537730552,536784008,537722907,537713044,537913892,537074860,537036300,535800855,535402086,535380893,533993182,534528798,533093056,531018644,531294042,530819309,528822756,528244412,528022195,526405578,526272417,521791242,508130373,489194416,470247957,431028987,396307534,381777020,358827793
Move,['7'],['20'],['9'],['32'],['25'],['22'],['60'],['30'],['28'],['42'],['41'],['56'],['12'],['31'],['41'],['16'],['21'],['40'],['19'],['43'],['31'],['68'],['72'],['62'],['115'],['46'],['87'],['103'],['72'],['73'],['32'],['72'],['264'],['105'],['105'],['36'],['27'],['39'],['69'],['20'],['63'],['67'],['50'],['27'],['83'],['56'],['94'],['25'],['745'],['103'],['66'],['110'],['63'],['11'],['45'],['25'],['31'],['96'],['14'],['49'],['112'],['44'],['63'],['153'],['24'],['38'],['1057'],['781'],['1995'],['1444'],['665'],['1681'],['2566']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,Deutsch,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,Français,Français,Français,English,Deutsch,English,English,Deutsch,English,English,English,Deutsch,English,English,Français,English,English,English,English,Français,Deutsch,Français,English,Français,English,Deutsch,English,English,Français,English,English,English,English,Français,Français,English,English,Français,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['antibiotics', 'Chinese', 'Healing', 'Prescription']","['Sacr\\u00e9', 'Protestant', 'Lieu', 'Lieu']","['Bear', 'Express', 'Chinese', 'Kungfu', 'bamboo', 'Bamboo']","['Sarrasin', 'Billig', 'Dentelle', 'Bilig', 'Suzette']","['Wecker', 'CobraII', 'Warnung', 'Pornodialog', 'Sirene']","['wind', 'Grindstone', 'Flour', 'Grinding']","['Cake', 'Mid-autumnfestival', 'Appollo11', 'Yellow', 'Yellow']","['nettoyer', '\\u00c9vier', 'vaisselle', 'Vaisselle']","['liquor', 'drink', 'Margaritas', 'Blend']","['Hit', 'Nails', 'Tool', 'Jack']","['Manager', 'Chief', 'Leader', 'Mob']","['Airway', 'Broadcast', 'Cuba', 'Gooding', 'FM', 'Station']","['wells', 'suds', 'Tub', 'Mat', 'Clean', 'Bubbles']","['Dolly', 'Herd', 'Cloud', 'Animal']","['Annual', 'Gifts', 'Happy', 'First']","['Encore', 'Singer', 'Performance', 'Ticket', 'Mayday']","['McQueen', 'Bolt', 'Bottle', 'Zeus']","['Neil', 'Armstrong', 'Gravity', 'helmet', 'Aldrin', 'NASA']","['Wedding', 'Union', 'license', 'Officiant', 'Wedlock', 'Vows']","['Milk', 'Writing', 'Cigarettes', 'Recyclable', 'snack']","['Cacahu\\u00e8te', 'Bi\\u00e8re', 'alcool', 'gateaux']","['Disney', 'Kate', 'Mononoke', 'Bride', 'Royalty', 'Royal']","['sph\\u00e8re', 'Bill', 'neige', 'Neige']","['Propolis', 'Winnie', 'essaim', 'nourriture']","['Four', 'Playoff', 'Winter', 'spring', 'autumn', 'autumn']","['digestive', 'Bread', 'flaky', 'tea', 'gravy', 'Gravy']","['Hazardous', 'apartment', 'Rotten', 'Penicillin', 'Expired']","['Mr.Bean', 'slapstick', 'Frasier', 'giggle', 'Standup', 'standup']","['landscape', 'oasis', 'Dunes', 'Tabernas']","['Here', 'Gift', 'Past', 'Chairman']","['D\\u00e9couper', 'Apero', 'Surf', 'Gainage', 'Gainage']","['Rabot', 'Ustensile', 'Instrument', 'Marteau', 'Bo\\u00eete-a', 'De-travail']","['Informatique', 'Norton', 'R\\u00e9tro', 'Vih', 'Pand\\u00e9mie', 'Ordinateur']","['Packed', 'canned', 'Fish', 'fish']","['W\\u00fcstentrinkgef\\u00e4\\u00df', 'Spritzger\\u00e4t', 'Feuerwehrhilfsmittel', 'Hohl', 'Bew\\u00e4sserungsutensil', 'Rasensprenger']","['Selection', 'placemat', 'Drink', 'Restaurant', 'list', 'List']","['Life', 'Friend', 'Unending', 'Geometry', 'round', 'o']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['ride', 'hello', 'gesture', 'Tidal', 'surf', 'Surfer']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Girl', 'Baby', 'Baby', 'Baby']","['Kopenhagen', 'Flossenm\\u00e4del', 'nicht', 'Blaubarschbube', 'Blaubarschbube']","['911', 'Disaster', 'Urgent', 'Situation', 'first', 'responder']","['Muffin', 'Butch', 'horse', 'Hottie', 'piercing', 'Bolt']","['Marseille', 'cochon', 'Molky', 'Cochonnet', 'Cochonnet']","['Ignite', 'Camp', 'Charcoal', 'combustion', 'inferno', 'blaze']","['Bounce', 'Rubber', 'stretchy', 'Waistband', 'stretchy', 'Hairband']","['Molten', 'Sand', 'CUP', 'Breakable', 'shatter', 'fragile']","['Claw', 'Prongs', 'cash', 'hoe', 'Tool', 'Tool']","['Pharaon', 'Thanatos', 'Embaum\\u00e9e', 'Pyramide', 'Sarcophage']","['Madeira', 'Mallorca', 'Atlantis', 'Wasser', 'Ibiza']","['Ruche', 'laguiole', 'Bourdon', 'Maya', 'Bourbon', 'emfumoir']","['Say', 'Photo', 'Smile', 'Gouda', 'Colby', 'Cheddar']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['AAA', 'Opladen', 'Duracell', 'Leg', 'Knoopcel']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['Hot', 'Buns', 'Jesus', 'Tree']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Desert', 'Vision', 'Illusion', 'Oasis', 'False', 'Image']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Oil', 'Lava', 'illuminant', 'shade', 'Table', 'genie']","['albacore', 'Mayo', 'poisson', 'Poisson']","['putt', 'Volkswagen', 'Spiranac', 'bogey', 'Greens', 'Mickelson']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Underground', 'toilet', 'line', 'septic', 'drainage', 'drain']","['Bespoke', 'classic', 'Tuxedo', 'Barney']","['maillons', 'accroch\\u00e9s', 'Nebulaire', 'String']"
Mystery Word,Medicine,Temple,Panda,Cr\u00eape,Alarm,Mill,Moon,\u00c9ponge,Cocktail,Hammer,Boss,Radio,Bath,Sheep,Birthday,Concert,Lightning,Astronaut,Marriage,Carton,Ap\u00e9ritif,Princess,Boule,Miel,Season,Biscuit,Mold,Comedy,Desert,Present,Planche,Outil,Virus,Sardine,Schlauch,Menu,Circle,Asterix,Wave,Spy,Chick,Meerjungfrau,Emergency,Stud,P\u00e9tanque,Fire,Elastic,Glass,Rake,Momie,Insel,Abeille,Cheese,Perle,Poison,Tempel,Ocean,Battery,Menu,Clown,Cross,Cat,Mirage,Ange,Musique,Sheep,Lamp,Thon,Golf,Bar,Sewer,Suit,Cha\u00eene
Guess,Medicine,Temple,panda,crepe,Alarm,Mill,Moon,\u00c9ponge,Alcohol,hammer,Boss,Radio,Soap,Sheep,Birthday,Concert,lightning,Space,Marriage,Carton,,Princess,Boule,Miel,season,Biscuit,Mould,sitcom,Desert,Present,Planche,Outils,Virus,Preserved,Schlauch,bar,Circle,Asterix,Wave,Detective,Female,Meerjungfrau,Emergency,lightning,petanque,Fire,Ball,glass,Tool,Momie,Insel,Abeille,Cheese,Perle,Poison,,Ocean,Battery,Menu,clown,Cross,cat,Mirage,,Musique,sheep,Lamp,Thon,Golf,Bar,sewers,Suit,Chaine
