ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,462584938,462471111,462282879,462227043,462214466,462216945,461904906,461709227,461697330,461507101,461259325,460820116,460811997,460788703,460728780,460568067,460435146,460418485,460391868,460047866,459837226,459470730,459458671,459333597,459200060,459072522,459051026,459003927,459000971,458993207,458938717,458814729,458716764,458363727,457962610,457762341,457434713,456769561,456261598,456126993,456036077,455303315,455143990,455042660,454968344,454586755,454190406,453839362,450600836,450216132,449145581,448202573,446514318,446155644,445628197,441488112,431028877,396307534,393621459,387173467,358827793,357001162,337346134,336562502,330741642,330654495,324806575,323499397,317609821
Move,['6'],['7'],['25'],['15'],['18'],['6'],['20'],['54'],['18'],['6'],['37'],['11'],['28'],['69'],['49'],['25'],['37'],['27'],['27'],['52'],['36'],['6'],['34'],['68'],['21'],['111'],['101'],['25'],['76'],['71'],['35'],['65'],['18'],['119'],['49'],['55'],['110'],['96'],['63'],['87'],['63'],['69'],['45'],['57'],['65'],['11'],['91'],['82'],['92'],['76'],['72'],['40'],['20'],['36'],['38'],['102'],['453'],['355'],['953'],['1067'],['1654'],['1799'],['3424'],['1436'],['2619'],['2000'],['1607'],['4660'],['1507']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,Français,Français,English,English,Français,English,English,Français,English,Français,English,English,English,English,Français,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,English,Français,Français,Français,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,English,Français,English,Français,English,English,Français,Français,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['male', 'ruler', 'frederik', 'arthur', 'Aragorn', 'Baratheon']","['chocolat', 'Printemps', 'Calendrier', 'Plan\\u00e8te']","['Alcohol', 'Budweiser', 'brew', 'ale']","['Pack', 'Plane', 'Carrying', 'Container']","['Pompier', 'Pareil', 'Costume', 'vareuse', 'R\\u00e9gulier', 'Tenue']","['Histoire', 'Ermitage', 'Louvre', 'Louvre', '\\u0152uvres', '\\u0152uvres']","['Compliments', 'Ice', 'Rod', 'Rod']","['feline', 'Older', 'Woman', 'Woman']","['Wendy', 'Main', 'boxe', 'mouche', 'Capitaine', 'Capitaine']","['Christmas', 'Wings', 'X-Men', 'Arch', 'Gabri\\u00ebl', 'Shoulder']","['missing', 'Cow', 'Milk', 'Milk', 'container', 'Container']","['Boucane', 'Saumon', 'Saucisses', 'Lunettes']","['surgery', 'bottle', 'Barbie', 'Moulded', 'non-biodegradable', 'Nonbiodegradable']","['encre', 'Mahori', 'D\\u00e9calcomanie', 'Henn\\u00e9', 'Dessin', 'Yakuza']","['Ride', 'runt', 'Colorful', 'tail', 'pay', 'dwarfism']","['Bed', 'Beyond', 'cleanse', 'tub']","['Steve', 'Lyle', 'jaws', 'narrow-snouted', 'tears', 'tears']","['spirit', 'apparition', 'Casper', 'phantom', 'Phantom', 'Casper']","['frisette', 'ceinture', 'Infini', 'perp\\u00e9tuel', 'Bigoudi', 'Bigoudi']","['Imatge', 'Invertida', 'Espill', 'Blancaneu', 'Blancaneus', 'Madrastra']","['stimme', 'Diktafon', 'Video', 'Video']","['Week', 'Game', 'Worlds', 'Death', 'Aftiteling', 'Afgrond']","['Sombrero', 'Scharf', 'Frank', 'Auswandern']","['formalwear', 'Jacket', 'Tie', 'attire', 'perfect', 'Clubs']","['Identical', 'Sisters', 'Two', 'Alike']","['Red', 'Paste', 'Roma', 'Fruit', 'Rotel', 'Spaghetti']","['Fibula', 'T', 'ulna', 'Skull', 'Tibia', 'Tibia']","['Sniff', 'breathe', 'Pinocchio', 'proboscis', 'Nostrils']","['Nicknack', 'Trunk', 'grey', 'Ivory', 'African', 'Pachyderm']","['Fragrant', 'flower', 'hip', 'English']","['Michelin', 'dining', 'Mexican', 'Waitstaff', 'Specials']","['Japan', 'judo', 'kid', 'Sport', 'Kick', 'MMA']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Eleven', 'Billy', 'Sea', 'Currents', 'Frank', 'Frank']","['Mortal', 'Kombat', 'Drizzle', 'Cloud', 'Forest', 'Precipitation']","['snowy', 'predator', 'Night', 'hoot', 'Archimedes', 'owlet']","['Lobes', 'neurone', 'Cr\\u00e2ne', 'intellectuel', 'occipital', 'g\\u00e9nie']","['Matraque', 'Violence', 'Munitions', 'Poing', 'Arc', 'Hallebarde']","['neurones', 'organe', 'synapse', 'neurone', 'H\\u00e9misph\\u00e8re', 'Hypothalamus']","['hands', 'marionette', 'Master', 'Yoda', 'Kermit', 'Pinocchio']","['Questlove', 'ginger', 'beer', 'Veins', 'Origin', 'underground']","['Tooth', 'Tiara', 'show', 'hat', 'Jewels', 'Jewels']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Manchot', 'Empereur', 'Oeuf', 'smoking', 'banquise']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['brown', 'Crap', 'excrement', 'Beetle', 'beetle', 'Beetle']","['Relics', 'building', 'Artifacts']","['mario', 'plumbing', 'Tube', 'dream']","['Reddi', 'Horse', 'rope', 'punishment', 'crackle']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Wald', 'Killer', 'Gr\\u00fcnerAnzug', 'Beruf', 'Gewehr', 'Gewehr']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['walk', 'axis', 'pirate', 'wooden', 'Wood', 'Pirates']","['carpet', 'ground', 'floor-covering', 'fabric', 'area', 'toupee']","['Molotov', 'shaker', 'film', 'Cruise', 'Aperitif']","['boss', 'Gale', 'Torture', 'Dragons', 'Cell', 'Kink']","['ping-pong', 'grand', 'Federer', 'Djoko']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['tits', 'eyes.up.here', 'Pectorals', 'Pecs', 'pecs']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']","['Babar', 'Blanc', 'Animal', 'Gros']","['Molha', 'expulso', 'banho', 'Lorenzetti', 'Lorenzetti', 'Lorenzetti']","['Periodicals', 'Books', 'Worlds', 'Congress', 'Alexandria', 'Alexandria']","['Horse', 'Biscay', 'michael', 'Laguna', 'e', 'Botany']","['Poulet', 'F\\u00e9culent', 'Semoule', 'Taboul\\u00e9', 'Mergez', 'Merguez']"
Mystery Word,King,Mars,Beer,Baggage,Uniforme,Mus\u00e9e,Fishing,Cougar,Crochet,Angel,Carton,Fum\u00e9e,Plastic,Tatouage,Pony,Bath,Crocodile,Ghost,Boucle,Mirror,Rekorder,End,Mexiko,Suit,Twins,Tomato,Bone,Nose,Elephant,Rose,Restaurant,Karate,Pearl,Ocean,Rain,Owl,Cerveau,Arme,Cerveau,Puppet,Root,Crown,Grotte,Moutarde,Pingouin,Crescent,Dung,Museum,Pipe,Whip,Dungeon,Grape,Meerjungfrau,Battery,J\u00e4ger,Anchor,Plank,Rug,Cocktail,Dungeon,Tennis,Lock,Chest,Pizza,\u00c9l\u00e9phant,Shower,Library,Bay,Couscous
Guess,King,Rdv,Beer,Suitcase,Uniforme,Ch\u00e2teau,,cat,crochet,Angel,,Fum\u00e9e,,Tatouage,,Bath,crocodile,ghost,Boucle,Mirror,Rekorder,End,Mexiko,suit,Twin,tomato,Bone,Nose,elephant,Rose,Restaurant,Karate,mussel,Ocean,Rain,,Cerveau,arme,Cerveau,puppet,root,Crown,Grotte,Moutarde,Pinguin,Crescent,Shit,,pipe,Whip,dungeon,,Meerjungfrau,Battery,J\u00e4ger,,,Rug,cocktail,Leash,tennis,Jumpsuit,breast,pizza,\u00c9l\u00e9phant,Shower,Library,Bay,couscous
