ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,445197766,445175321,445091052,444946898,444924890,444843544,444843144,444805939,444728315,444471586,444472506,444466056,444468084,444426580,444386479,444304303,444046209,443870122,443864592,443699613,443497166,443365119,443254519,443128025,443073822,442986633,442941057,442653699,442586027,442523856,442454786,442429430,442274361,442070213,442066014,442005710,441917664,441748158,441715474,441714913,441606664,441435897,441417317,441340285,441185330,441125330,441032575,441001083,440978972,440934806,440451879,440225058,440174401,440061981,439839200,437748209,435781132,435579708,435366714,433052685,432865949,431356594,430526833,422619886,402108912,357001162,348838927,346689693,324806575,322726720,313533300,312175859
Move,5,6,12,6,52,6,6,9,42,5,47,36,28,22,28,36,50,19,46,46,26,16,57,28,22,57,67,47,63,14,47,38,65,93,64,42,111,96,93,55,75,72,68,93,55,109,14,66,7,53,49,106,30,93,52,111,11,63,69,85,20,8,18,288,623,1685,1338,1841,1490,960,2950,1649
Clues,"['St\\u00e9toscope', 'M\\u00e9tier', 'Guillaume', '\\u00c9tudes']","['investigator', 'monocle', 'Investigate', 'Sleuth', 'Sherlock', 'Ace-Ventura']","['Great', 'Superior', 'Dale', 'Hollow', 'Huron', 'Huron']","['miss', 'gerbe', 'lauriers', '\\u00e9pines', 'Symbole', 'Royal']","['parabola', 'JenniferLawrence', 'Archery', 'archer', 'bending']","['Billions', 'Supernova', 'Andromeda', 'Space', 'Messier', 'Universe']","['Sick', 'Surgeon', 'Doctors', 'Airlift', 'Surgery', 'Surgery']","['Join', 'Stress', 'joint', 'juncture', 'Hem', 'Hem']","['herbivore', 'turtle', 'centenarian', 'shelled', 'Galapagos', 'Galapagos']","['Base', 'Source', 'Beer', 'Tree']","['Church', 'black', 'Mosque', 'hindu', 'Buddha', 'Artemis']","['Er', 'Childbirth', 'Building', 'Building']","['Envie', 'Sommeil', 'D\\u00e9sir', 'Songe', 'Songe', 'Songe']","['Bergloch', 'Stalagmit', 'L\\u00f6wen', 'Neandertaler']","['Conjurer', 'Showman', 'Illusion', 'Sorcier']","['Beteiligung', 'Urne', 'Demokratie', 'Demokratie']","['Seguin', 'Biquette', 'Baltringue', 'pentagone']","['Grill', 'hole', 'sinkhole', 'mosh', 'trap', 'crevasse']","['Schlauch', 'Tat\\u00fctata', 'Rot', 'Notruf', 'Leiter', 'Leiter']","['dirigeant', '\\u00e9toil\\u00e9', 'queux', 'capitaine', 'patron', 't\\u00eate']","['Bourgogne', 'Limace', 'Coquille', 'Coquille']","['Cry', 'Rings', 'Shallot', 'Scallion']","['Oregano', 'Thyme', '420', 'weed', 'witchcraft', 'healing']","['experiment', 'Container', 'potion', 'Tube', 'drinking', 'Mad-Eye']","['Biggest', 'Mammal', 'Sea', 'Sperm']","['handpulled', 'palabok', 'spaghetti', 'Ramen']","['Respect', 'tie', 'tie', 'NA']","['granny', 'verte', 'Champomy', 'Cidre']","['protection', 'Magic', 'Sallet', 'CTE', 'hardhat', 'safety']","['Conan', 'Biden', 'Square', 'Glory']","['Wedding', 'Layered', 'Fondant', 'Funfetti', 'birthday', 'Birthday']","['Desert', 'Hallucination', 'oasis', 'illusion', 'Oasis', 'Illusion']","['Enclosures', 'Pen', 'wildlife', 'Cage', 'cages', 'cages']","['keyboard', 'programming', 'Microsoft', 'laptop', 'LAPTOP', 'laptop']","['Sunkist', 'Speaker', 'villar', 'Tangerine', 'Annoying-']","['Bakery', 'bread', 'Microwave', 'kitchen', 'Dutch']","['Jacketed', 'gun', 'Gunpowder', 'Zoo', 'Shoot', 'Shoot']","['Jaune', 'Chaussure', 'Table', 'Ace', 'Set', 'raquette']","['Little', 'Shetland', 'Trotter', 'petit', 'nain', 'Cheval']","['pigeon', 'Poker', 'Intel', 'potato']","['tubercule', 'Cubique', 'plante', 'Carr\\u00e9e', 'Phedre', 'ph\\u00e8dre']","['Animaux', 'excursion', 'Jeep', 'Afrique', 'Navigateur', 'Navigateur']","['Whoopi', 'keusch', 'SisterAct', '\\u00c4btissin', 'Conjuring', 'Gl\\u00e4ubige']","['indian', 'liner', 'Danny', 'Atlantic', 'Pacific', 'Pacific']","['sword', 'Marvel', 'Medieval', 'Defense', 'tactical', 'Buckler']","['Guernica', 'Pablo', 'Kubismus', 'Pablo', 'Pablo', 'Cubismus']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Fourme', 'Omelette', 'Mimolette', 'Gruy\\u00e8re', 'gruy\\u00e8re', 'Gruy\\u00e8re']","['Melted', 'Burn', 'Wax', 'Wax']","['sepulcher', 'Digger', 'Serious', 'mausoleum', 'Mausoleum']","['Helsing', 'License', 'Trapper', 'Predator']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Board', 'Sled', 'grass', 'Resort', 'Snow', 'Snow']","['Porter', 'Stein', 'Hops', 'Mug', 'Brew', 'brew']","['Arrang\\u00e9', 'antilles', 'Martinique', 'Martinique']","['Milo', 'Dog', 'Opera', 'Meow', 'Meow', 'Meow']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Schaf', 'M\\u00e4nnlich', 'Tierkreiszeichen', 'Schafbock', 'Schafbock', 'Tierkreiszeichen']","['Daddy', 'Ramses', 'Tutanchaton', 'Undead', 'Egyptian', 'Egyptian']","['Dune', 'muscade', 'Pain', 'Canelle']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['0', 'X', 'browser', 'Browser']","['technique', 'Magic', 'prank', 'Prank']","['clean', 'alkali', 'bubble', 'Suds', 'suds', 'suds']","['Judge', 'Wears', 'Draw', 'knot', 'Bow', 'bow']","['Bougie', 'Joyeux', '21', 'gateau', 'Quarante', 'Quarante']","['Verstappen', 'Loebb', 'conducteur', 'avion']","['Lucid', 'Sandman', 'Imagine', 'Nightmare', 'Nightmare', 'Nightmare']","['Early', 'Glow', 'Earth', 'Creature', 'Bait', 'Bait']","['straight', 'cupid', 'point', 'quiver', 'Pointer', 'quiver']","['Gagarin', '\\u0141ajka', 'Armstrong', 'Ksi\\u0119\\u017cyc']"
Mystery Word,Docteur,Detective,Lake,Couronne,Bow,Galaxy,Hospital,Seam,Tortoise,Root,Temple,Hospital,R\u00eave,H\u00f6hle,Magician,Wahl,Ch\u00e8vre,Pit,Feuerwehr,Chef,Escargot,Onion,Herb,Flask,Whale,Noodle,Bow,Pomme,Helmet,Hunter,Cake,Mirage,Zoo,Computer,Orange,Oven,Bullet,Tennis,Poney,Chip,Racine,Safari,Nonne,Ocean,Shield,Picasso,Scale,Fromage,Candle,Grave,Hunter,Napkin,Ski,Beer,Rhum,Cat,Poil,Widder,Mummy,\u00c9pice,Lamb,Sunday,Safari,Trick,Soap,Tie,Anniversaire,Pilote,Dream,Worm,Arrow,Astronaut
Guess,Docteur,detective,Lake,Rose,bow,Galaxy,Emergency,Junction,tortoise,,God,Hospital,reve,H\u00f6hle,Magician,Friedhof,Ch\u00e8vre,pit,Feuerwehr,Maitre,Escargot,onion,Medicine,flask,Whale,Noodle,artist,Pomme,helmet,,Cake,craving,Zoo,Computer,Orange,Oven,Bullet,Tennis,Poney,chip,Racine,Safari,Nonne,ocean,knight,Picasso,,fromage,,grave,Hunter,,Ski,Beer,Rhum,cat,Poil,Shawn,Mummy,Epice,,igiveup,,Magician,soap,hair,Anniversaire,Pilote,Dream,Worm,Arrow,Astronaut
