ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54
Table Number,586464740,586399072,586473926,586440671,586254172,586170164,586254992,586073611,585897434,585700541,585224672,584834352,585204691,585383755,585237097,584874230,584471879,584667084,584294096,584049664,583663452,583845229,582865844,582784470,582016019,582281912,581508232,582064913,581946877,581343883,581767722,580387848,578450103,576920182,577180892,576873341,576237385,576413622,575798268,571815545,571195661,570591778,570734438,566662988,558983329,528822756,521199099,509348231,480055062,466081205,464921867,422619886,319065151,317609821
Move,['14'],['12'],['50'],['32'],['18'],['7'],['27'],['51'],['18'],['32'],['36'],['24'],['36'],['73'],['35'],['25'],['33'],['52'],['70'],['45'],['56'],['62'],['26'],['103'],['89'],['30'],['29'],['79'],['65'],['41'],['9'],['87'],['36'],['10'],['91'],['36'],['56'],['19'],['30'],['89'],['37'],['568'],['38'],['62'],['42'],['410'],['1005'],['1878'],['1029'],['781'],['783'],['984'],['723'],['2503']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,Français,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,English,Français,English,English,Deutsch,English,English,Deutsch,Deutsch,English,English,English,English,Français,English,Deutsch,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['mythology', 'gorgon', 'Stone', 'Mirror']","['Fouett\\u00e9e', 'Fra\\u00eeche', 'white', 'fluffy']","['Heavy', 'Steel', 'Nickel', 'Copper', 'Copper']","['ahhhhhhhhhhh', 'swollen', 'Delicacy', 'depressor', 'Piercing']","['toilet', 'Plissken', 'Plane', 'Ekans', 'Cobra', 'mamba']","['Tooth', 'wand', 'Tinkerbell', 'Tinkerbell']","['Javelot', 'M\\u00e9di\\u00e9val', 'Arme', 'Spartiate']","['Indian', 'Water', 'Sea', 'Sea']","['firmament', 'cloudy', 'sunset', 'Vanilla', 'blue', 'Blue']","['trois-m\\u00e2ts', 'mari\\u00e9e', 'Bateau', 'Vent', 'Flower', 'Voile']","['simian', 'Abu', 'Kong', 'Pox', 'Capuchin', 'capuchin']","['Rule', 'PowerPoint', 'Hair', 'Weeeeee', 'Playground', 'Playground']","['Morning', 'Cos', 'sine', 'sea', 'Surfing', 'Tsunami']","['Cake', 'gate', 'Sea', 'Wave', 'pacific', 'Pacific']","['Conventional', 'casserole', 'Bake', 'Convection']","['Protection', 'Sword', 'Viking', 'Armour', 'Protect', 'Protect']","['Judentum', 'Brennpunktstaat', 'Kibbutz', 'Netanjahu', 'Jerusalem']","['\\u00c9toile', 'Bronzage', 'astre', 'ra']","['Bavarian', 'mustard', 'Chorizo', 'Casing', 'boudin', 'bratwurst']","['Splinter', 'Cat', 'Wistar', 'Teeth', 'Shredder', 'Rodent']","['Year', 'MicroSoft', 'Lunisolar', 'Julian', 'Month', 'Months']","['fibia', 'sternum', 'Thugs', 'Harmony', ""Hubbard's"", 'Dog']","['Cloudy', 'Sunny', 'Green', 'Screen', 'National', 'Service']","['Rupees', 'Lira', 'Silver', 'Franc', 'Yen', 'Yen']","['Fashon', 'Ballgown', 'Bodice', 'clothe', 'Code']","['Brownies', 'Cake', 'Pavlova', 'Meal', 'apple', 'crumble']","['Botij\\u00e3o', 'Encanado', 'Cozinha', 'Fuma\\u00e7a']","['Tombeau', 'Nil', 'antique', 'chef', 'egypte', 'toutankamon']","['Whirly', 'ostrich', 'classification', 'cage', 'cage']","['Archaeopteryx', 'Diplodocus', 'Magyarosaurus', 'Brontosaurus']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['bifocals', 'Vision', 'Blurry', 'Sight', 'frame', 'Frames']","['Punition', 'Enfant', 'Angle', 'Piece']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['Positive', 'Negative', 'Bull', 'Power', 'Electric', 'Electric']","['Prom', 'Ballet', 'Chachacha', 'flash']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['ginger', 'licorice', 'below', 'ground']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Gezeter', 'B\\u00fchne', 'Vorhang', 'Freilicht']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['dog', 'command', 'high', 'foot', 'high', 'foot']","['Pulcsi', 'Puha', 'B\\u00e1r\\u00e1ny', 'B\\u00e1r\\u00e1ny']","['Ab', 'Exercise', 'Board', 'body']","['Bresse', 'Coq']","['Stamped', 'Enclose', 'pushing', 'hongpao']","['Papier', 'Absender', 'portopflichtig', 'Analogpost', 'Kuvert', 'Couvert']","['free', 'willy', ""Fraser's"", 'Return']","['-machine', 'Lacerda', 'Casual', 'Topic']","['ceremony', 'Wedding', 'Second', 'comes']","['Erised', 'Narcissism', 'Reflection', 'Simetry']","['Parure', 'Caillou', 'Orf\\u00e8vrerie', 'Castafiore', 'famille', 'Pendentif']"
Mystery Word,Medusa,Cr\u00e8me,Metal,Tongue,Snake,Fairy,Lance,Ocean,Sky,Voile,Monkey,Slide,Wave,Ocean,Oven,Shield,Israel,Soleil,Sausage,Rat,Calendar,Bone,Weather,Currency,Dress,Dessert,Gas,Pharaon,Bird,Dinosaur,Medal,Glasses,Coin,Cup,Jungle,Charge,Dance,Frankreich,Root,Sting,Rose,Theater,Couch,Heel,Wool,Plank,Poulet,Envelope,Brief,Whale,Weather,Marriage,Mirror,Bijou
Guess,Medusa,cr\u00eame,METAL,tongue,snake,,Lance,Liquor,Sky,voile,Monkey,Slide,wave,curve,Oven,Shield,Isreal,soleil,meat,Rat,Calendar,Bone,Weather,coin,dress,Dessert,Gas,Pyramide,Bird,Dinosaur,medal,Glasses,Coin,,Jungle,,Dance,Frankreich,Root,Sting,Rose,Theater,Couch,sit,Hood,Plank,Poulet,envelope,Brief,Whale,Weather,Marriage,Mirror,bijoux
