ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,510979110,510811961,510075751,510750194,510605123,510644229,510489244,510245688,509984871,510234757,509765993,510270235,510078719,509997894,509545345,509706096,509708893,509665158,509393764,509416152,508928205,509154997,508740938,508030633,508145393,508116165,507088910,507832390,507759971,507660714,507334076,506713688,506348845,505623552,504670748,505476685,504721368,504876059,504155640,503521596,501889987,499617694,499553464,496712411,493769667,489194416,488379380,484682575,470247957,466081205,431028877,420552674,417255169,405054016,387173467,381826421,343894377,314360735,312552889
Move,['11'],['10'],['9'],['14'],['6'],['5'],['27'],['14'],['28'],['9'],['45'],['30'],['51'],['26'],['29'],['45'],['27'],['36'],['52'],['36'],['25'],['32'],['18'],['53'],['53'],['66'],['36'],['10'],['73'],['74'],['45'],['19'],['74'],['54'],['44'],['93'],['67'],['24'],['93'],['231'],['66'],['81'],['73'],['247'],['57'],['377'],['79'],['98'],['1141'],['95'],['1102'],['757'],['1936'],['2166'],['1675'],['892'],['2700'],['3293'],['2287']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Français,Deutsch,English,Français,Français,English,English,English,Deutsch,Deutsch,English,Français,English,Deutsch,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,Deutsch,Français,English,English,English,Français,English,English,English,English,Français,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Centre', 'Monde', 'Ventre', 'Bidon']","['Chaussures', 'Double', 'Ciseaux', '...']","['Monalisa', 'Portr\\u00e4t', 'Zeichnen', 'Rahmen', 'Gem\\u00e4lde', 'Gem\\u00e4lde']","['Glazed', 'break-in', 'pane', 'glass']","['Bob', 'Canotier', 'Feutre', 'Paille', 'Melon', 'Melon']","['Spaghetti', 'Saloon', 'Eastwood', 'Eastwood']","['Ptitim', 'Pearl', 'semolina', 'Rice-like', 'Salad', 'salad']","['Propeller', 'Airbus', 'Air', 'Vehicle']","['Follicle', 'afro', 'head', 'stylist', 'ball', 'Bouffant']","['Kirche', 'W\\u00e4chterin', 'Feuerfalle', 'Parthenon', 'Hinduistischer', 'Karnak']","['Pilzkopf', 'Yesterday', 'Pilzk\\u00f6pfe', 'Band', 'Submarine', 'Submarine']","['disease', 'healer', 'Strange', 'Who', 'tennant', 'gallifrey']","['...', '..', 'Beret', 'Mexique']","['monocle', 'Potter', 'Face', 'Drinks']","['Konzentrat', 'Klebrig', 'Dicksaft', 'Dicksaft']","['diplomacy', 'collaboration', 'reciprocal', 'Protection', 'NATO', 'SkyTeam']","['Demi-\\u00e9cr\\u00e9m\\u00e9', 'liquide', 'Yaourt', 'Brebis', 'Vache', 'Vache']","['simpson', 'Steroids', 'Mixed', 'sip', 'Drink', 'Drink']","['Bibliotheek', 'Lezen', 'Hoofdstukken', 'Ditionairy']","['Rings', 'teary', 'Spring', 'Scallion', 'Garlic', 'Pickled']","['water', 'surrounded', 'madagascar', 'Hawaii', 'Japan', 'Japan']","['Lost', 'Island', 'Heaven', 'Idyllic', 'Progenitors', 'Eviction']","['military', 'sleeve', 'school', 'cop', 'same', 'sameness']","['Merlot', 'Chardonnay', 'Alkohol', 'K\\u00e4se']","['Cordless', 'Rechargeable', 'Power', 'Laptop']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Shrek', 'Layers', 'cooking', 'crying', 'Bunnings', 'Sausage']","['spade', 'diamond', 'UNO', 'Deck']","['court', 'Defence', 'Cochran', 'Representation', 'Lawyer', 'law']","['PVC', 'Esth\\u00e9tique', 'Recyclable', 'Alimentaire', 'Bertrand', 'Bertrand']","['#2', 'Fecal', 'Faeces', 'excrement', 'beetle', 'beetle']","['Ohrloch', 'Gotthard', 'Dunkel', 'Geheim', 'Gothard', 'Agility']","['F\\u00e8ve', 'Monarchie', 'Dent', 'Roi', 'Royal']","['kiddie', 'water', 'swimming', 'chlorine', 'swim', 'chlorine']","['Parthenon', 'Stonehenge', 'Genesis', 'Church']","['Gills', 'Chips', 'Betta', 'Salmon', 'Salmon', 'Salmon']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Neighborhood', 'twenty-five', '25p', '4', 'Fourth', 'Four']",['Per-second'],"['Yarn', 'Cotton', 'Rot', 'Schnur', 'Forum', 'N\\u00e4hen']","['bathym\\u00e9trique', 'F\\u00eate', 'Magie', 'Joker', 'Cr\\u00e9dit']","['Cardboard', 'Packing', 'Check', 'Cube']","['solstice', 'Glau', 'cookout', 'Adder', 'Hot', 'Hot']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['-a2mains', 'sklibur', 'arme', 'bouclier']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Bosc', 'partridge', 'Lemon', 'Poached', 'Fruit', 'Fruit']","['Smalltalk', 'Topic', 'zacs', 'colder']","['homogenized', 'Baby', 'race', 'skimmed', 'breast', 'Breastfeeding']","['cooking', 'burn', 'miami', 'basketball', 'Stroke', 'Wave']","['Keratin', 'tortoise', 'Barbershop', 'Blonde', 'homonym', 'Bald']","['Ink', 'Permanent', 'Body', 'Body']","['Hiphop', 'Disco', 'Piano', 'Jazz', 'Eurovision', 'Eurovision']","['Gabriel', 'gabriel', 'Islington', 'Islington']","['Car', 'petro', 'Fuel', 'fuel']","['Bluebottle', 'Hover', 'wings', 'Leap', 'insect', 'Insect']","['Company', 'Game', 'Crab', 'Crab', 'crab']"
Mystery Word,Nombril,Paire,Bild,Window,Chapeau,Western,Couscous,Plane,Hair,Tempel,Beatles,Doctor,Sombrero,Glasses,Sirup,Alliance,Lait,Juice,Book,Onion,Island,Paradise,Uniform,Wein,Battery,Fox,Onion,Card,Attorney,Plastique,Dung,Tunnel,Couronne,Pool,Temple,Fish,Vache,River,Quarter,Frame,Thread,Carte,Box,Summer,Spider,\u00c9p\u00e9e,Poup\u00e9e,Quarter,Pear,Weather,Milk,Heat,Hair,Tattoo,Music,Angel,Gas,Fly,Shell
Guess,Nombril,Paire,Gem\u00e4lde,Window,Lebricoleur,Western,Sago,Helicopter,Hair,Tempel,oasis,Doctor,Sombrero,Glass,Leim,alliance,Lait,beer,Boek,Onion,Island,Paradise,,Wein,Battery,immigrant,onion,Cards,attorney,Plastique,Poop,Tunnel,Roi,pool,History,Fish,Vache,river,,rate,Spinnen,Carte,Box,summer,Spider,Epee,Poup\u00e9e,,Pear,Weather,milk,heat,Hair,Tattoo,Music,,Gasoline,Fly,Monopoly
