ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,474277157,474551953,474331197,474316622,474292197,474305169,473845441,474067568,473773078,473519539,473974998,473538476,473810058,473315070,473700988,473233005,473272593,473167564,473200177,473011763,473077793,472925086,472798573,472761888,472679267,472534582,472016989,471890006,471997814,472025477,471179574,470574916,471608452,471538830,471168377,471126526,471101158,470582883,469698127,470621188,470319199,470400881,470604062,470370160,470206440,470134481,469785842,466955772,466724110,466842311,466084294,465621249,465668656,463714023,459279309,458716764,457064795,457036000,454586755,451463411,449145581,445628197,421549329,420552674,417255169,381826421,348838927,344838144,343894377,330741642,322726720,319065151
Move,['5'],['40'],['6'],['21'],['18'],['31'],['18'],['21'],['27'],['10'],['28'],['19'],['29'],['33'],['11'],['65'],['5'],['36'],['14'],['44'],['47'],['72'],['88'],['47'],['46'],['6'],['33'],['74'],['56'],['40'],['27'],['42'],['44'],['57'],['91'],['82'],['66'],['53'],['18'],['66'],['83'],['76'],['53'],['110'],['93'],['37'],['49'],['67'],['91'],['46'],['22'],['70'],['18'],['57'],['40'],['19'],['36'],['103'],['11'],['40'],['73'],['75'],['95'],['507'],['1222'],['693'],['1468'],['1486'],['2267'],['2823'],['1139'],['355']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,Deutsch,English,English,English,English,English,English,English,Français,English,Deutsch,English,Deutsch,English,English,English,Français,English,Français,Français,Français,English,English,English,English,Français,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,Français,English,English,Français,English,Français,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,Français,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Princesse', 'Gar\\u00e7on', 'Crabe', 'Main']","['Wienerle', 'Depp', 'Mini', 'Wini']","['bacteria', 'Disease', 'Germ', 'Covid', 'flu', 'Flu']","['Eye', 'hat', 'Tight', 'cap']","['Brain', 'Skull', 'Phillps', 'Chief', 'Round', 'Part']","['Block', 'Nucleus', 'Incarcerate', 'powerhouse']","['Soldier', 'Secure', 'Watch', 'Cattle', 'Protect', 'Monitor']","['up', 'scotty', 'laser', 'wooden']","['harlequin', 'insect', 'dotted', 'septempunctata', 'Dots', 'spotted']","['Th\\u00e9\\u00e2tre', 'Castafiore', 'Lyrics', 'Chant']","['glory', 'Dew', 'Doves', 'zzzzzz']","['Moet', 'Sekt', 'Teuer', 'Fl\\u00f6tenglas', 'Edelblubber', 'edel']","['left', 'ferry', 'HDMI', 'Air', 'haven', 'inlet']","['Barkeeper', 'Cosmopolitan', 'manhatten', 'Longdrink', 'Schirmchen']","['Baker', 'Food', 'restaurant', 'hat']","['scented', 'sand', 'Light', 'Light', 'Wax', 'Wax']","['Kerek', 'Zaj', 'Megnyomhat\\u00f3', 'Nyomogat\\u00e1s']","['Bidet', '\\u00c9quid\\u00e9', 'Yakari', 'Pouliche', 'Canasson', 'canasson']","['Tab', 'invoice', 'Dollar', 'Fee']","['gr\\u00e9gorien', 'Mural', 'avent', 'Avent']","['suffrage', 'pr\\u00e9sidentielle', 'D\\u00e9l\\u00e9gu\\u00e9', 'Bulletin']","['Lys', 'dalhia', 'Capucine', 'Capucine']","['Lindt', 'Nutella', 'Hersey', 'Ghirardelli', 'Cadbury', 'Cadbury']","['cheddar', 'Brie', 'Grater', 'Gorgonzola', 'stilton', 'Swiss']","['Officer', 'JamesTKirk', 'Nemo', 'Ahab', 'Stubing', 'Picard']","['leek', 'scallion', 'satire', 'website', 'Layers', 'Eye-watering']","['Billet', 'Rapt', '\\u00c9talage', 'Ailes', 'Larcin']","['sturgeon', 'Expensive', 'champagne', 'fancy', 'Roe']","['Wellington', 'Flesh', 'Meat', 'Wagyu', 'Braised', 'Stroganoff']","['Paille', 'Ferme', 'Agriculteur', 'Engin']","['Panopticon', 'Shawshank', 'Break', 'Jail', 'Jail']","['Grabkammer', 'Geometrie', 'Gizeh', 'Gizeh', 'Louvre', 'Louvre']","['Gin', 'Cognac', 'Drink', 'Tripsy', 'adult', 'liquid']","['Echo', 'Magaritaville', 'Ship', 'Iago', 'Pirates', 'repeat']","['Velveteen', 'Jack', 'Trix', 'Peter', 'Easter', 'skin']","['Cobra', 'Leader', 'Cleopatra', 'egypt', 'Ritual', 'Tutankhamun']","['Ponsettia', 'Marigold', 'gardenia', 'Chrysanthemum', 'daisy', 'Iris']","['Coletero', 'Elastomer', 'Flexible', 'Estirar', 'estira', 'teixit']","['Storm', 'Rod', 'Thunderbolt', 'Flash', 'bright', 'stratosphere']","[""D'if"", 'Alcatraz', 'Singsing', 'shiv', 'cage']","['Bulb', 'Streak', 'Gordon', 'Photography', 'Barry', 'Light']","['Lapin', 'Peigne', 'feuilles', 'pelle', 'OUTIL', 'Fourche']","['Broadcasting', 'Orange', 'Kitsune', 'News']","['piccolo', 'Musicinstrument', 'PIED-PIPER', 'Pan', 'holes', 'instrument']","['partnership', 'Star', 'Together', 'Club', 'union', 'friendship']","['mugiwara', 'yarhar', 'Hunter', 'Zoro']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['Station', 'Ferroviaire', 'autobus', 'Rail', 'train', 'Train']","['Hitler', 'Bacchantes', 'Picasso', 'Chat', 'Dali', 'Dali']","['Space', 'moon', 'armstrong', 'Occupation', 'Gagarin', 'gagarin']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Game', 'Over', 'Fin', 'Dead']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['braces', 'occupation', 'fluoride', 'Enamel', 'Fillings', 'Teeth']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Trompete', 'Signalton', 'Blasinstrumente', 'Signal', 'Einritt', 'Instrument']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['mechanical', 'contraption', 'Gun', 'Sewing', 'Ibm', 'Tractor']","['Rubber', 'Case', 'USPS', 'Postal', 'Approval', 'Approval']","['oily', 'tinned', 'tinned', 'Tinned']","['Sapin', 'Michel', 'ruche', 'Manuka', 'Propolis', 'Winnie']","['putter', 'association', 'Discotheque', 'Golf']","['Peach', 'fruit', 'Seed', 'seed']","['Ronde', 'Fortune', 'Man\\u00e8ge', 'Grande']","['Insect', 'Malaria', 'Blood', 'Bite', 'Bug', 'Bug']","['Vania', 'colegiata', 'sand', 'king']"
Mystery Word,Pince,W\u00fcrstchen,Virus,Lid,Head,Cell,Guard,Beam,Ladybug,Op\u00e9ra,Morning,Champagner,Port,Cocktail,Chef,Candle,Button,Poney,Bill,Calendrier,\u00c9lection,Fleur,Chocolate,Cheese,Captain,Onion,Vol,Caviar,Beef,Tracteur,Prison,Pyramide,Alcohol,Parrot,Rabbit,Pharaoh,Flower,Elastic,Lightning,Prison,Flash,R\u00e2teau,Fox,Flute,Alliance,Pirate,Cake,Gare,Moustache,Astronaut,Rabbit,Patron,End,Bouclier,Bande,Pearl,Fox,Dentist,Crescent,Ninja,Dungeon,Fanfare,Rooster,Machine,Stamp,Sardine,Miel,Club,Pit,Roue,Mosquito,Castle
Guess,Pince,,virus,lid,Captain,Cell,Border,Beam,Ladybug,Op\u00e9ra,Morning,Champagner,Port,Cocktail,chef,Monoi,Drums,Poulain,Bill,Calendrier,\u00c9lection,Fleur,Chocolate,Cheese,Captain,Onion,Vol,caviar,Beef,Tracteur,Prison,\u00c4gypten,Alcohol,Parrot,rabbit,Pharaoh,flower,El\u00e0stic,Lightening,prison,flash,Rateau,pokemon,Flute,alliance,pirate,Cake,Train,tableau,Astronaut,run,Coin,Finale,Chevalier,,mussel,Fox,Dentist,Crescent,,dungeon,Horn,DJ,Machine,Package,fish,Miel,club,Preserves,Roue,Mosquito,Castle
