ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,559300850,558749473,558932211,558932355,558671887,558424370,557504133,558551661,558603272,558515728,558296626,558351398,558085409,557953422,557208302,557698342,557571610,557205402,557215422,557195132,556804593,556849795,556599630,556472565,556402098,556181685,556267239,556269424,555624853,556047103,555642742,555376965,555370251,554774776,554903586,554454907,554041055,553700790,552408247,552904963,550403599,550187728,549179553,546263681,546055893,544337775,542060223,541324044,539675526,539937223,535201906,533993182,528022855,478910455,466081205,464921867,422619886,396307534,338553253,336562502,312552889
Move,['9'],['7'],['6'],['15'],['9'],['9'],['8'],['16'],['36'],['15'],['19'],['29'],['93'],['29'],['37'],['69'],['48'],['36'],['59'],['51'],['76'],['83'],['81'],['27'],['104'],['74'],['67'],['34'],['9'],['110'],['75'],['37'],['77'],['98'],['83'],['43'],['69'],['56'],['58'],['21'],['57'],['102'],['56'],['95'],['187'],['57'],['41'],['530'],['1373'],['40'],['42'],['45'],['184'],['348'],['640'],['645'],['874'],['717'],['2159'],['2157'],['2466']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Deutsch,Deutsch,English,English,English,English,Deutsch,Français,English,English,English,English,English,Deutsch,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,Français,English,English,Français,English,English,English,Français,English,English,Français,Deutsch,English,English,Français,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Gym', 'George', 'Kipling', 'Speed', 'Tropicale', 'Tiger']","['stokers', 'blood', 'Nosferatu', 'Kruzifix']","['BLOWS', 'Tornado', 'kitesurf', 'rose', 'Sturm', 'Wetter']","['Movie', 'TV', 'LCD', 'time']","['Sherlock', 'Columbo', 'murder', 'Investigation', 'Poirot', 'Poirot']","['fossil', 'Exhibition', 'Antiques', 'ancient', 'dinosaurs', 'Dinosaurs']","['SquarePants', 'baby', 'pie', 'yellow', 'Absorb']","['Streifenwagen', 'Notfall', 'Gesetzesh\\u00fcter', 'Beruf']","['th\\u00e9', 'Mousse', 'BD', 'champagne', 'Champagne']","['Excelsior', 'Times', 'imprenta', 'noticias']","['Ship', 'Docked', 'Frogmouth', 'Wharf', 'Starboard', 'Starboard']","['Breeze', 'zephyr', 'Bloat', 'Rose']","['Daffy', 'dodge', 'Bathtub', 'UofO', 'quack', 'quack']","['bars', 'Tamarin', 'pox', 'tail', 'primate', 'Planet']","['Flanders', 'Schnauzer', 'Bismarck', 'Einstein']","['Death', 'soleil', '\\u00c9clair', 'Ampoule', 'ampoule', 'Ampoule']","['Seiko', 'Rolex', 'd\\u00e9signe', 'indique']","['Penisspitze', 'Nagetierfutter', 'Penis', 'Baumfrucht']","['snail', 'Beach', 'Petro', 'conchiglie', 'company', 'hard']","['BBQ', 'Ogar', 'shallot', 'shallot']","['Snot', 'SNIFFER', 'booger', 'snout', 'piercing', 'smell']","['Spin', 'Power', 'Rotary', 'wind', 'Engine', 'Engine']","['Carriage', 'Palomino', 'Pommel', 'thoroughbred', 'Secretariat', 'Stallion']","['Rodent', 'Templeton', 'mobster', 'Infestation', 'sewer', 'snitch']","['blonde', 'Fields', 'Jam', 'Rhubarb', 'shortcake', 'Fruit']","['Superb', 'Barn', 'Tawny', 'night', 'Hedwig', 'Hedwig']","['Mcgriddle', 'German', 'Party', 'Link', 'link']","['four', 'intersection', ""Pooh's"", 'House']","['Dexterous', 'handed', 'starboard', 'moral', 'correct', 'Left']","['scarecrow', 'Keukenhof', 'Gnome', 'Hoe', 'Greenhouse', 'State']","['Happy', 'Almost', 'afterlife', 'Oasis', 'Valhalla', 'Tropical']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['Swan', 'Fresh', 'Huron', 'Tahoe', 'Pond', 'Pond']","['WKRP', 'rosemary', 'Alpert', 'valerian', 'basil']","['Bite', 'bloodsucker', 'Dracula', 'fangs', 'Twilight', 'Twilight']","['Apparition', 'Casper', 'Casper', 'Casper']","['Musical', 'Improved', 'Play', 'Show', 'Movie', 'Movie']","['P\\u00e2ques', 'Tournois', 'Canne', 'Nid', 'Pondeuse', 'Pondeuse']","['abatjour', 'Aladin', 'Chevet', 'Chevet']","['crochet', 'Crook', 'Smee', 'Pirate']","['Islam', 'Waning', 'Moon', 'sliver']","['Thon', 'Moche', 'Blanc', 'Noir', 'Trois', 'Petit']","['cold', 'wet', 'day', 'plow']","['Braid', 'Spray', 'Tie', 'keratin', 'Play-Doh']","['Electrical', 'Power', 'Bicester', 'Village', 'Socket', 'Socket']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['reading', 'Scans', 'shoujo', 'comics']","['DoneForMe', 'Boxing', 'Sayyes', 'machine', 'stay-with-me.singer']","['Enfer', 'Horrible', 'Yuei', 'Seirin', 'Prison', 'Enfant']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Caiman', 'Killer', 'Alligator', 'Green', 'Reptile', 'Dangerous']","['Hemlock', 'Toxin', 'sick', 'Oak']","['pasteque', 'orange', 'porto', 'serrano']","['vehicle', 'guts', 'vroom', 'BIKE', 'cycle', 'cycle']","['carnation', 'dandelion', 'Power', 'Tulip']","[""That'll"", 'do', 'Oink', '-hocks']","['Spoon', 'Fork', 'Sharp', 'Cut']","['Ice', 'Topping', 'white', 'sicle', 'Whip', 'Whipped']","['Tune', 'Piece', 'Ballad', 'Lyrics', 'Lyrics']","['Gu\\u00e9pard', 'Jaguar', 'lion', 'rayure', 'L\\u00e9opard', 'L\\u00e9opard']","['Placemat', 'folding', 'Excel', 'pivot', 'Picnic']"
Mystery Word,Jungle,Dracula,Wind,Screen,Detective,Museum,Sponge,Polizei,Bulle,Newspaper,Port,Wind,Duck,Monkey,Schnurrbart,Light,Montre,Eichel,Shell,Onion,Nose,Turbine,Horse,Rat,Strawberry,Owl,Sausage,Corner,Right,Garden,Paradise,Noisette,Lake,Herb,Vampire,Ghost,Theater,Poule,Lampe,Hook,Crescent,Boudin,Snow,Hair,Outlet,Anneau,Manga,Punch,\u00c9cole,Asterix,Crocodile,Poison,Melon,Motor,Flower,Pig,Knife,Cream,Song,Tigre,Table
Guess,jungle,Vampire,Hurrikan,Watch,Detective,Museum,Sponge,,Bulle,Newspaper,Pier,Wind,duck,monkey,Schnurrbart,Sky,Montre,Eichel,Shell,sauce,Nose,Turbine,horse,rat,Strawberry,Owl,muffin,Corner,right,Garden,paradise,Noisette,Lake,Herb,Bat,Ghost,Theater,Oeuf,Tapis,Hook,Crescent,Boudin,Snow,Hair,Outlet,Anneau,manga,Punch,\u00c9cole,Asterix,crocodile,Poison,Melon,engine,Flower,Pig,knife,snowflake,song,Tigre,Table
